Id,UserId,DepartmentId,YearId,SquadronId,AdmissionYear,CreatedAt,UpdatedAt
2224,9039.0,3.0,4.0,4.0,2024.0,2024-05-02 16:15:54,2025-02-09 16:15:54
245,1740.0,2.0,4.0,,2024.0,2023-05-08 18:37:41,2023-11-16 18:37:41
1281,1186.0,3.0,3.0,,2026.0,2024-11-18 00:49:58,2025-03-31 00:49:58
2801,822.0,,3.0,5.0,2024.0,2021-03-18 02:23:56,2021-10-04 02:23:56
3301,1966.0,3.0,3.0,1.0,,2024-12-16 21:02:27,2025-02-03 21:02:27
894,180.0,,1.0,5.0,2025.0,2021-04-07 20:31:05,2021-11-20 20:31:05
4357,1619.0,,1.0,,2025.0,2021-03-10 01:24:28,2021-06-02 01:24:28
4824,1967.0,1.0,1.0,5.0,2023.0,2023-09-24 17:06:54,2023-09-30 17:06:54
290,803.0,3.0,1.0,17.0,2024.0,2021-05-24 03:12:47,2021-10-16 03:12:47
1166,,1.0,3.0,2.0,2025.0,2022-11-04 23:32:49,2022-12-06 23:32:49
3827,867.0,2.0,3.0,5.0,2023.0,2022-01-22 08:56:07,2022-06-08 08:56:07
119,267.0,2.0,2.0,5.0,2025.0,2023-07-20 00:05:04,2024-02-04 00:05:04
2614,1238.0,1.0,,1.0,2022.0,2025-02-07 14:38:20,2025-06-06 14:38:20
2307,1190.0,1.0,4.0,3.0,2022.0,2025-12-16 18:49:50,2026-01-22 18:49:50
2376,158.0,1.0,1.0,2.0,2021.0,2024-05-27 20:04:30,2024-09-06 20:04:30
2194,946.0,3.0,,1.0,2026.0,2024-06-09 19:13:09,2025-01-07 19:13:09
4273,322.0,3.0,4.0,5.0,2023.0,2021-07-29 05:16:51,2022-05-01 05:16:51
3791,612.0,1.0,1.0,1.0,2022.0,2023-08-10 20:48:18,2023-08-12 20:48:18
4161,237.0,3.0,2.0,1.0,2022.0,2025-02-03 03:01:00,2025-07-22 03:01:00
2367,1163.0,,,4.0,2024.0,2022-03-07 07:57:49,2022-04-26 07:57:49
913,669.0,3.0,4.0,5.0,2023.0,2021-11-13 01:36:16,2022-05-22 01:36:16
1321,1247.0,3.0,3.0,3.0,2023.0,2022-11-11 17:41:55,2023-05-09 17:41:55
4653,1341.0,2.0,3.0,5.0,2024.0,2023-08-18 02:07:13,2023-12-21 02:07:13
4364,1062.0,1.0,3.0,5.0,2023.0,2021-07-24 04:44:00,2022-02-05 04:44:00
888,1063.0,1.0,2.0,1.0,2025.0,2024-10-29 05:04:13,2024-11-29 05:04:13
4014,208.0,2.0,3.0,2.0,2023.0,2024-02-25 23:00:01,2024-06-07 23:00:01
3439,1633.0,1.0,2.0,5.0,2024.0,2021-09-30 00:04:00,2022-07-08 00:04:00
2552,1941.0,2.0,2.0,2.0,2024.0,2023-04-08 16:32:51,2023-04-17 16:32:51
2145,33.0,3.0,3.0,2.0,2025.0,2021-06-26 14:38:04,2022-01-15 14:38:04
2239,982.0,2.0,1.0,2.0,2022.0,2023-06-16 17:12:30,2023-11-07 17:12:30
881,625.0,1.0,1.0,2.0,2026.0,2021-05-07 05:38:23,2022-01-21 05:38:23
591,1823.0,3.0,3.0,4.0,2024.0,2025-05-01 06:21:18,2025-05-17 06:21:18
757,1261.0,1.0,3.0,4.0,2023.0,2021-03-29 06:59:17,2021-11-28 06:59:17
4388,350.0,1.0,3.0,2.0,2023.0,2024-08-05 15:33:54,2024-12-03 15:33:54
572,484.0,2.0,1.0,3.0,2025.0,2025-05-28 23:09:06,2025-05-30 23:09:06
2514,585.0,1.0,3.0,5.0,2023.0,2025-01-03 08:55:09,2025-07-11 08:55:09
3108,1939.0,1.0,3.0,1.0,2023.0,2024-02-19 02:53:32,2024-03-09 02:53:32
1651,1393.0,1.0,3.0,4.0,2025.0,2021-11-11 06:54:33,2022-03-05 06:54:33
1023,372.0,1.0,2.0,2.0,2026.0,2022-11-21 23:35:57,2022-12-27 23:35:57
1223,1482.0,1.0,2.0,1.0,2025.0,2022-08-15 06:40:55,2023-01-01 06:40:55
3662,441.0,1.0,1.0,3.0,2024.0,2023-09-25 02:50:19,2024-03-22 02:50:19
3888,1455.0,2.0,2.0,5.0,2025.0,2022-10-29 23:10:40,2023-01-11 23:10:40
3214,1851.0,1.0,2.0,4.0,2021.0,2023-04-22 16:39:41,2023-12-12 16:39:41
1829,9595.0,3.0,4.0,4.0,,2025-04-17 01:43:26,2025-08-18 01:43:26
2416,1786.0,2.0,2.0,1.0,2023.0,2024-06-19 19:57:23,2024-10-31 19:57:23
1582,209.0,3.0,2.0,2.0,2023.0,2021-02-12 15:27:31,2021-10-22 15:27:31
3919,1150.0,1.0,1.0,2.0,2025.0,2022-12-13 20:03:27,2023-07-17 20:03:27
1815,1479.0,2.0,2.0,4.0,2024.0,2023-03-28 05:07:48,2023-12-29 05:07:48
3402,1573.0,2.0,1.0,1.0,2023.0,2022-07-22 03:33:08,2023-02-22 03:33:08
1756,1674.0,2.0,,3.0,2023.0,2023-07-16 23:55:39,2024-01-27 23:55:39
1820,1608.0,1.0,2.0,4.0,2024.0,2022-08-26 12:31:04,2022-10-26 12:31:04
2620,518.0,1.0,3.0,2.0,2021.0,2024-09-05 00:01:34,2025-04-12 00:01:34
368,1512.0,1.0,3.0,5.0,2026.0,2024-01-01 01:33:53,2024-06-19 01:33:53
2584,1318.0,1.0,3.0,2.0,2026.0,2023-12-05 01:22:03,2023-12-27 01:22:03
2566,51.0,1.0,2.0,1.0,2023.0,2023-08-02 10:24:51,2024-04-12 10:24:51
3530,138.0,2.0,4.0,3.0,2022.0,2023-01-04 05:58:50,2023-02-04 05:58:50
2527,642.0,1.0,3.0,5.0,2024.0,2022-04-10 06:31:02,2022-04-17 06:31:02
4799,1426.0,2.0,3.0,2.0,2022.0,2021-06-13 23:28:16,2021-09-30 23:28:16
1935,2038.0,2.0,3.0,1.0,2023.0,2023-10-03 04:35:35,2024-05-11 04:35:35
1045,1547.0,2.0,1.0,4.0,2023.0,2021-07-04 09:30:43,2021-12-10 09:30:43
1554,1161.0,2.0,2.0,3.0,2022.0,2025-12-30 08:19:26,2026-05-12 08:19:26
3679,733.0,1.0,1.0,5.0,2022.0,2023-01-16 08:50:49,2023-03-09 08:50:49
3398,1417.0,,2.0,3.0,2024.0,2023-07-01 04:24:09,2024-01-02 04:24:09
2007,1043.0,1.0,3.0,3.0,2025.0,2022-12-29 05:36:34,2023-09-30 05:36:34
3687,1083.0,2.0,2.0,3.0,2025.0,2025-05-12 18:58:25,2025-08-25 18:58:25
3205,628.0,1.0,2.0,4.0,2024.0,2021-10-04 01:55:35,2022-06-12 01:55:35
330,987.0,3.0,2.0,4.0,2021.0,2022-03-09 14:15:50,2022-06-13 14:15:50
2285,331.0,1.0,4.0,1.0,2025.0,2023-08-28 00:33:18,2024-03-17 00:33:18
4543,828.0,2.0,1.0,1.0,2025.0,2023-05-21 08:54:13,2024-02-20 08:54:13
4535,1108.0,3.0,3.0,5.0,2025.0,2024-01-18 16:05:30,2024-09-07 16:05:30
4610,658.0,3.0,3.0,1.0,2023.0,2022-07-16 02:48:57,2022-12-21 02:48:57
950,425.0,1.0,4.0,1.0,2023.0,2023-03-23 11:25:07,2023-07-31 11:25:07
1417,791.0,1.0,2.0,5.0,2025.0,2022-02-17 10:02:42,2022-03-31 10:02:42
1309,157.0,2.0,2.0,1.0,2025.0,2024-06-26 06:28:57,2025-01-08 06:28:57
446,1632.0,2.0,,5.0,2021.0,2021-12-19 04:30:20,2022-01-03 04:30:20
1542,1801.0,1.0,2.0,1.0,2025.0,2021-03-22 06:13:51,2021-07-24 06:13:51
91,,1.0,3.0,4.0,2025.0,2023-04-30 18:18:41,2023-10-03 18:18:41
560,431.0,2.0,1.0,5.0,2023.0,2025-03-04 17:11:33,2025-11-10 17:11:33
3103,1284.0,1.0,1.0,2.0,2024.0,2024-12-01 22:41:47,2025-07-11 22:41:47
4520,984.0,1.0,2.0,5.0,2023.0,2021-04-02 03:26:05,2021-05-29 03:26:05
1438,1774.0,2.0,2.0,1.0,2023.0,2024-11-07 21:15:11,2025-05-26 21:15:11
3523,1797.0,3.0,1.0,4.0,2022.0,2023-01-03 07:05:09,2023-05-08 07:05:09
632,1934.0,1.0,1.0,1.0,2023.0,2022-06-28 13:53:04,2022-07-30 13:53:04
2533,1162.0,1.0,,1.0,2021.0,2021-02-08 22:13:01,2021-09-19 22:13:01
925,583.0,1.0,2.0,3.0,2024.0,2021-04-13 05:39:58,2022-02-06 05:39:58
3424,1697.0,1.0,2.0,3.0,2025.0,2022-06-26 14:27:39,2023-03-04 14:27:39
2109,941.0,1.0,2.0,1.0,2024.0,2024-08-12 22:39:21,2025-03-02 22:39:21
7,1224.0,1.0,1.0,4.0,2022.0,2023-09-03 04:01:13,2024-03-18 04:01:13
1188,,2.0,3.0,5.0,2022.0,2021-12-11 02:14:02,2022-09-02 02:14:02
4820,157.0,1.0,3.0,4.0,2024.0,2024-11-21 17:28:11,2025-05-12 17:28:11
1225,700.0,1.0,3.0,4.0,2022.0,2025-01-15 22:22:28,2025-06-03 22:22:28
1652,590.0,2.0,1.0,4.0,2026.0,2023-07-20 04:51:45,2023-12-22 04:51:45
2996,1598.0,1.0,2.0,4.0,2024.0,2022-11-25 16:34:46,2023-07-12 16:34:46
3145,677.0,2.0,2.0,1.0,2024.0,2025-06-21 17:12:05,2026-01-13 17:12:05
16,365.0,3.0,3.0,5.0,2025.0,2023-05-20 09:05:10,2024-02-03 09:05:10
3418,1750.0,2.0,2.0,4.0,2024.0,2025-03-27 16:05:58,2026-01-03 16:05:58
1969,176.0,1.0,1.0,5.0,2025.0,2023-08-14 06:50:58,2023-10-01 06:50:58
3266,,3.0,3.0,2.0,2023.0,2021-08-03 22:29:27,2022-04-15 22:29:27
1344,579.0,1.0,2.0,5.0,2025.0,2024-09-14 02:28:05,2025-05-25 02:28:05
3472,1415.0,1.0,3.0,1.0,2023.0,2022-10-08 11:54:18,2023-01-06 11:54:18
4795,1.0,1.0,2.0,4.0,2026.0,2025-05-15 23:39:59,2025-11-03 23:39:59
1134,534.0,1.0,2.0,1.0,2021.0,2023-10-10 03:48:15,2024-06-18 03:48:15
735,708.0,1.0,2.0,5.0,2022.0,2022-01-30 04:42:09,2022-10-15 04:42:09
3202,1341.0,1.0,2.0,3.0,2026.0,2021-10-07 15:53:55,2022-01-24 15:53:55
869,,1.0,1.0,2.0,2025.0,2021-08-25 04:10:02,2021-09-07 04:10:02
11,709.0,1.0,2.0,2.0,2022.0,2022-09-08 23:48:15,2023-02-27 23:48:15
3790,678.0,1.0,2.0,5.0,2025.0,2022-08-06 18:01:14,2022-09-01 18:01:14
2865,564.0,1.0,1.0,1.0,2023.0,2021-04-16 07:13:50,2021-06-23 07:13:50
2246,645.0,2.0,3.0,1.0,2022.0,2021-08-07 12:27:08,2022-04-19 12:27:08
4642,640.0,2.0,3.0,1.0,2024.0,2022-03-04 05:14:53,2022-03-10 05:14:53
315,68.0,,1.0,,2024.0,2023-01-10 00:09:13,2023-08-31 00:09:13
135,,1.0,1.0,4.0,2026.0,2022-11-10 19:33:00,2023-04-01 19:33:00
2470,1265.0,1.0,1.0,1.0,2024.0,2023-01-20 16:43:16,2023-03-19 16:43:16
4976,1023.0,,4.0,5.0,2022.0,2025-09-30 07:08:20,2025-12-01 07:08:20
4768,1656.0,1.0,2.0,3.0,2022.0,2021-11-17 14:21:31,2022-05-26 14:21:31
121,1138.0,3.0,,1.0,2021.0,2024-05-31 05:13:55,2024-12-17 05:13:55
3550,65.0,1.0,2.0,1.0,2023.0,2021-01-05 12:25:47,2021-07-02 12:25:47
2283,593.0,1.0,4.0,3.0,2024.0,2025-02-08 15:26:21,2025-04-29 15:26:21
4921,727.0,1.0,1.0,,2026.0,2025-03-14 15:14:57,2025-07-27 15:14:57
3678,1114.0,1.0,1.0,1.0,2026.0,2023-06-17 16:16:52,2024-01-02 16:16:52
3648,830.0,3.0,1.0,1.0,2026.0,2022-10-21 11:23:57,2023-05-24 11:23:57
4239,819.0,,3.0,5.0,2025.0,2023-10-08 05:02:49,2024-07-29 05:02:49
443,713.0,2.0,4.0,4.0,2026.0,2024-04-29 00:06:48,2024-05-31 00:06:48
3192,928.0,1.0,1.0,4.0,2022.0,2022-04-15 14:49:05,2023-01-11 14:49:05
1767,387.0,,3.0,3.0,2026.0,2022-11-13 19:52:47,2023-01-09 19:52:47
87,308.0,3.0,3.0,5.0,2025.0,2021-10-25 03:03:41,2022-01-22 03:03:41
2207,1493.0,3.0,3.0,5.0,2023.0,2022-06-06 16:38:31,2022-11-24 16:38:31
4950,1616.0,1.0,,3.0,2024.0,2023-03-04 17:09:08,2023-06-14 17:09:08
4829,56.0,1.0,1.0,2.0,2025.0,2021-10-11 11:12:27,2021-12-13 11:12:27
98,648.0,2.0,1.0,1.0,2024.0,2022-09-15 07:48:03,2022-10-25 07:48:03
2709,1.0,2.0,2.0,2.0,2022.0,2023-10-28 08:05:38,2024-07-17 08:05:38
1974,1294.0,2.0,1.0,3.0,2024.0,2025-10-24 12:06:53,2026-04-25 12:06:53
3818,565.0,2.0,2.0,4.0,2026.0,2022-11-21 20:05:32,2023-04-04 20:05:32
758,336.0,1.0,3.0,5.0,2024.0,2022-03-18 00:57:37,2022-07-23 00:57:37
2840,495.0,1.0,2.0,1.0,2025.0,2022-11-23 08:07:02,2023-01-18 08:07:02
1870,2021.0,1.0,4.0,2.0,2024.0,2025-04-01 00:45:31,2025-06-04 00:45:31
4730,83.0,2.0,2.0,3.0,2024.0,2024-06-22 08:42:21,2025-02-23 08:42:21
4288,19.0,3.0,3.0,2.0,2026.0,2024-08-14 20:37:18,2025-02-20 20:37:18
3904,2043.0,3.0,3.0,1.0,2026.0,2021-04-20 14:13:39,2021-10-23 14:13:39
3322,317.0,2.0,3.0,3.0,2022.0,2023-04-08 14:11:26,2023-05-17 14:11:26
168,879.0,1.0,2.0,5.0,2023.0,2023-03-31 23:48:29,2024-01-25 23:48:29
4331,882.0,,3.0,2.0,2025.0,2024-07-01 22:28:42,2025-01-01 22:28:42
360,359.0,1.0,1.0,3.0,2023.0,2022-01-02 04:18:41,2022-09-20 04:18:41
4666,1727.0,1.0,2.0,3.0,2022.0,2021-08-25 15:50:05,2022-01-11 15:50:05
970,793.0,2.0,1.0,5.0,2025.0,2022-12-24 10:34:32,2023-01-11 10:34:32
112,1218.0,2.0,4.0,4.0,2025.0,2021-12-04 09:22:38,2022-06-29 09:22:38
1099,891.0,1.0,2.0,5.0,2023.0,2022-11-24 14:09:20,2023-02-11 14:09:20
1805,1947.0,3.0,2.0,2.0,2021.0,2024-10-26 19:58:38,2025-04-17 19:58:38
3475,1190.0,1.0,4.0,1.0,2022.0,2021-01-31 15:13:55,2021-10-19 15:13:55
4521,661.0,1.0,2.0,3.0,2022.0,2024-11-20 14:53:08,2024-12-18 14:53:08
620,552.0,1.0,1.0,5.0,2021.0,2021-09-11 12:03:58,2022-01-26 12:03:58
2925,1677.0,1.0,4.0,,2024.0,2022-07-18 07:14:06,2022-12-18 07:14:06
3060,1366.0,1.0,3.0,2.0,2025.0,2023-03-04 21:23:56,2023-04-27 21:23:56
784,1875.0,1.0,3.0,4.0,2023.0,2024-03-28 07:05:46,2024-06-28 07:05:46
1050,131.0,1.0,2.0,5.0,2024.0,2025-01-27 11:20:35,2025-04-16 11:20:35
4191,1160.0,1.0,3.0,4.0,2024.0,2024-10-26 02:33:29,2025-04-02 02:33:29
486,554.0,1.0,4.0,2.0,2025.0,2022-04-26 20:28:18,2022-10-24 20:28:18
4411,,3.0,3.0,1.0,2021.0,2021-05-05 19:55:11,2021-06-16 19:55:11
2940,426.0,1.0,1.0,4.0,2025.0,2022-02-22 04:25:47,2022-09-19 04:25:47
3754,1546.0,1.0,1.0,5.0,2023.0,2024-11-23 06:45:07,2025-01-07 06:45:07
539,1087.0,1.0,1.0,4.0,2023.0,2024-07-10 09:40:41,2025-03-08 09:40:41
1274,693.0,3.0,3.0,5.0,2025.0,2021-02-20 00:51:52,2021-10-10 00:51:52
703,1067.0,1.0,2.0,2.0,2026.0,2021-03-23 05:34:38,2021-06-18 05:34:38
3600,15.0,1.0,2.0,3.0,2025.0,2021-03-23 16:49:21,2021-04-08 16:49:21
1707,1093.0,,1.0,5.0,2022.0,2023-11-01 05:21:43,2024-03-01 05:21:43
3270,379.0,3.0,,1.0,2025.0,2022-09-03 02:42:11,2023-03-11 02:42:11
3456,,2.0,3.0,5.0,2024.0,2025-05-20 19:48:02,2025-12-11 19:48:02
1187,1709.0,2.0,2.0,2.0,2022.0,2024-11-12 19:30:40,2025-04-23 19:30:40
1835,740.0,1.0,2.0,2.0,2024.0,2022-11-29 11:52:32,2023-04-19 11:52:32
4468,931.0,1.0,1.0,4.0,2024.0,2025-07-07 15:58:07,2025-10-24 15:58:07
791,,1.0,1.0,2.0,2025.0,2023-08-04 18:53:49,2023-12-17 18:53:49
1434,1606.0,3.0,2.0,4.0,2024.0,2023-01-12 13:28:40,2023-02-25 13:28:40
4763,1184.0,,4.0,4.0,2022.0,2025-11-22 12:26:46,2026-07-18 12:26:46
2095,1054.0,3.0,,2.0,2022.0,2023-05-01 23:03:32,2023-11-16 23:03:32
340,2011.0,,3.0,3.0,2022.0,2025-01-13 09:04:40,2025-09-12 09:04:40
4804,93.0,,4.0,2.0,2024.0,2022-08-20 05:14:17,2023-01-16 05:14:17
3845,1537.0,1.0,1.0,4.0,2026.0,2025-09-11 22:43:45,2025-10-09 22:43:45
1033,1288.0,2.0,1.0,4.0,2024.0,2024-12-25 15:01:10,2025-07-10 15:01:10
2309,168.0,1.0,1.0,1.0,2025.0,2021-04-26 12:39:02,2022-02-16 12:39:02
2501,704.0,2.0,2.0,2.0,2026.0,2024-06-24 21:41:47,2025-01-27 21:41:47
2252,,3.0,,5.0,2026.0,2023-02-05 03:40:18,2023-09-02 03:40:18
3720,1511.0,3.0,,2.0,2025.0,2023-11-22 14:09:58,2024-04-02 14:09:58
4051,860.0,1.0,2.0,,2023.0,2025-04-15 00:15:20,2025-06-06 00:15:20
797,1384.0,2.0,4.0,4.0,2025.0,2023-08-14 01:00:49,2023-11-09 01:00:49
2057,1223.0,1.0,1.0,2.0,2024.0,2023-02-06 18:50:46,2023-06-28 18:50:46
4896,1387.0,,4.0,3.0,2025.0,2024-05-18 03:53:36,2024-10-13 03:53:36
1506,1961.0,2.0,1.0,2.0,2023.0,2021-06-13 00:56:24,2022-03-16 00:56:24
1362,1853.0,1.0,1.0,5.0,2024.0,2022-11-03 12:48:40,2022-11-27 12:48:40
218,787.0,1.0,4.0,2.0,2024.0,2022-06-09 01:19:05,2022-08-07 01:19:05
1663,1380.0,1.0,4.0,2.0,2022.0,2025-12-17 06:16:43,2026-02-17 06:16:43
1566,1835.0,2.0,1.0,3.0,2026.0,2025-03-03 17:46:43,2025-11-23 17:46:43
498,1318.0,1.0,1.0,4.0,2025.0,2025-09-13 00:36:38,2025-10-03 00:36:38
3646,,1.0,1.0,5.0,2023.0,2025-03-12 18:27:45,2025-06-18 18:27:45
1213,839.0,2.0,1.0,5.0,2022.0,2023-05-05 20:55:42,2023-09-27 20:55:42
1690,84.0,2.0,1.0,5.0,2022.0,2025-07-13 12:07:02,2025-08-25 12:07:02
4764,202.0,3.0,1.0,4.0,2025.0,2021-10-16 05:51:04,2022-01-07 05:51:04
871,1584.0,3.0,3.0,3.0,2024.0,2022-08-10 19:15:02,2023-01-23 19:15:02
4805,789.0,2.0,3.0,4.0,2024.0,2024-08-05 13:31:45,2024-10-11 13:31:45
2919,188.0,,1.0,1.0,2024.0,2021-10-26 01:29:45,2022-07-13 01:29:45
4221,1051.0,1.0,3.0,2.0,2023.0,2023-10-25 06:03:06,2023-11-16 06:03:06
1505,1742.0,2.0,2.0,4.0,2023.0,2025-03-27 19:48:36,2025-05-29 19:48:36
2462,1.0,,3.0,3.0,2022.0,2024-02-11 15:00:25,2024-11-19 15:00:25
196,1148.0,2.0,2.0,1.0,2025.0,2023-12-02 03:33:25,2024-07-30 03:33:25
2378,662.0,1.0,2.0,1.0,2024.0,2023-01-29 10:28:10,2023-06-23 10:28:10
4755,1955.0,2.0,2.0,1.0,2023.0,2023-05-21 21:58:16,2023-12-30 21:58:16
737,482.0,,1.0,5.0,2023.0,2022-11-29 00:48:16,2023-01-17 00:48:16
2535,1912.0,,2.0,1.0,2024.0,2025-12-31 00:48:51,2026-06-05 00:48:51
2083,1338.0,1.0,3.0,3.0,2022.0,2021-11-15 17:54:06,2022-01-15 17:54:06
3861,1866.0,3.0,2.0,5.0,2024.0,2022-10-27 06:23:45,2023-02-08 06:23:45
4345,735.0,1.0,3.0,5.0,2022.0,2023-06-12 09:14:27,2023-08-14 09:14:27
4067,1023.0,1.0,1.0,5.0,2024.0,2023-01-14 07:50:45,2023-07-04 07:50:45
689,967.0,1.0,4.0,5.0,2025.0,2024-04-17 01:38:01,2024-07-28 01:38:01
4611,1813.0,3.0,2.0,1.0,,2021-02-27 15:55:12,2021-04-24 15:55:12
464,127.0,2.0,3.0,5.0,2025.0,2025-07-27 17:50:55,2026-05-12 17:50:55
2915,1065.0,,1.0,4.0,2023.0,2025-05-24 02:13:40,2025-09-09 02:13:40
2399,,,1.0,4.0,2025.0,2024-07-15 04:54:31,2025-04-12 04:54:31
1609,100.0,1.0,1.0,4.0,2023.0,2024-01-27 17:30:47,2024-01-29 17:30:47
4864,1334.0,2.0,2.0,5.0,2023.0,2024-01-14 11:52:52,2024-08-29 11:52:52
1387,199.0,2.0,2.0,2.0,2025.0,2022-11-15 03:10:09,2023-02-22 03:10:09
2621,1907.0,1.0,4.0,3.0,2022.0,2021-12-01 15:56:38,2022-06-23 15:56:38
4098,1624.0,1.0,3.0,3.0,2024.0,2024-09-08 22:28:02,2025-03-12 22:28:02
270,539.0,3.0,1.0,4.0,2023.0,2021-11-08 08:39:39,2022-07-04 08:39:39
1591,109.0,3.0,1.0,4.0,2025.0,2022-03-01 01:48:23,2022-12-16 01:48:23
1981,310.0,2.0,1.0,3.0,2023.0,2024-12-15 12:49:53,2025-02-23 12:49:53
1718,1054.0,1.0,2.0,2.0,2025.0,2025-11-01 20:56:03,2026-03-23 20:56:03
1200,1617.0,3.0,2.0,3.0,2024.0,2022-03-01 11:14:20,2022-10-18 11:14:20
4172,332.0,2.0,2.0,1.0,2023.0,2024-01-18 13:34:21,2024-09-17 13:34:21
1024,835.0,3.0,1.0,5.0,2023.0,2021-10-10 03:11:41,2022-07-24 03:11:41
278,1174.0,1.0,,4.0,2023.0,2024-09-21 02:53:45,2025-02-28 02:53:45
630,464.0,3.0,3.0,1.0,2023.0,2024-10-13 10:26:00,2024-12-20 10:26:00
2172,546.0,1.0,,1.0,2022.0,2023-08-07 02:10:36,2023-12-30 02:10:36
1300,98.0,2.0,2.0,5.0,2026.0,2022-04-10 15:34:25,2023-02-03 15:34:25
4518,1862.0,1.0,4.0,1.0,2023.0,2023-05-16 11:14:25,2024-02-22 11:14:25
1678,1441.0,3.0,2.0,4.0,2024.0,2025-12-03 07:39:36,2026-03-27 07:39:36
3625,1208.0,2.0,1.0,3.0,2025.0,2025-05-28 18:33:14,2025-08-17 18:33:14
2893,269.0,1.0,1.0,2.0,2023.0,2023-12-23 19:08:47,2024-02-08 19:08:47
4685,339.0,2.0,4.0,,2021.0,2023-08-29 14:39:17,2023-10-16 14:39:17
1530,1170.0,2.0,1.0,3.0,2025.0,2024-10-23 05:20:19,2024-12-14 05:20:19
4236,1290.0,2.0,3.0,2.0,2025.0,2021-02-02 13:34:08,2021-11-19 13:34:08
849,644.0,1.0,2.0,,2024.0,2022-05-01 16:51:40,2022-05-29 16:51:40
607,656.0,1.0,1.0,4.0,2025.0,2025-04-07 01:53:22,2026-01-08 01:53:22
4491,1908.0,,2.0,5.0,2025.0,2021-05-19 00:54:05,2021-11-30 00:54:05
759,989.0,2.0,1.0,5.0,2023.0,2023-01-12 15:16:44,2023-03-20 15:16:44
161,1692.0,1.0,4.0,1.0,2024.0,2022-11-30 02:08:01,2023-07-23 02:08:01
1086,1413.0,1.0,2.0,3.0,2024.0,2023-08-08 00:46:46,2024-04-17 00:46:46
1157,147.0,1.0,1.0,5.0,2026.0,2023-07-10 05:27:05,2023-08-04 05:27:05
4080,817.0,2.0,3.0,4.0,2022.0,2024-01-25 08:33:34,2024-08-25 08:33:34
1903,1568.0,2.0,4.0,4.0,2023.0,2024-04-02 21:25:32,2024-04-10 21:25:32
4358,294.0,1.0,3.0,2.0,2024.0,2021-05-22 03:59:56,2022-02-20 03:59:56
2573,995.0,1.0,3.0,,2025.0,2022-09-05 01:46:58,2022-09-25 01:46:58
3704,1531.0,1.0,3.0,1.0,2024.0,2023-02-11 04:53:32,2023-04-11 04:53:32
4617,526.0,2.0,1.0,,2024.0,2023-08-28 08:47:30,2024-01-04 08:47:30
1786,80.0,3.0,2.0,3.0,2026.0,2025-11-14 11:30:06,2026-04-24 11:30:06
4458,1985.0,1.0,,5.0,2023.0,2022-10-22 08:19:20,2023-06-29 08:19:20
3193,,2.0,1.0,,2021.0,2021-12-21 18:05:02,2022-03-03 18:05:02
370,18.0,2.0,3.0,5.0,2022.0,2021-05-18 03:34:19,2021-06-21 03:34:19
1522,1555.0,,2.0,4.0,2021.0,2024-05-13 09:57:42,2024-08-02 09:57:42
1483,1106.0,1.0,4.0,1.0,2025.0,2025-10-09 22:25:18,2025-12-01 22:25:18
1246,45.0,1.0,3.0,5.0,2024.0,2021-03-06 10:03:12,2021-10-29 10:03:12
1859,,2.0,1.0,1.0,2025.0,2022-03-06 10:32:50,2022-06-04 10:32:50
4925,997.0,2.0,2.0,2.0,2023.0,2022-06-22 12:19:46,2023-01-22 12:19:46
1146,840.0,1.0,3.0,1.0,2024.0,2021-05-24 07:56:27,2021-08-09 07:56:27
1597,631.0,1.0,1.0,1.0,2026.0,2021-04-02 23:28:56,2022-01-22 23:28:56
1977,1856.0,2.0,1.0,1.0,2023.0,2021-02-27 09:40:11,2021-12-02 09:40:11
3517,1204.0,1.0,3.0,,2025.0,2023-01-05 11:42:53,2023-01-25 11:42:53
4461,975.0,2.0,4.0,2.0,2024.0,2021-04-02 00:22:02,2022-01-14 00:22:02
2220,1358.0,2.0,1.0,3.0,2025.0,2025-10-08 01:01:51,2026-06-26 01:01:51
1115,,2.0,1.0,2.0,2023.0,2025-09-04 16:12:00,2025-11-18 16:12:00
2167,837.0,2.0,3.0,,2022.0,2023-04-03 17:29:33,2024-01-27 17:29:33
1143,422.0,1.0,1.0,5.0,2022.0,2025-02-25 09:29:43,2025-06-13 09:29:43
3918,1372.0,1.0,3.0,5.0,2022.0,2025-03-07 02:36:20,2025-07-10 02:36:20
1766,1616.0,,1.0,,2021.0,2025-02-19 23:57:14,2025-07-16 23:57:14
2585,1371.0,2.0,3.0,1.0,2025.0,2024-08-11 12:45:22,2025-03-03 12:45:22
4895,563.0,1.0,2.0,4.0,2022.0,2022-09-13 15:51:21,2023-03-02 15:51:21
4010,1581.0,1.0,4.0,3.0,2023.0,2024-05-21 03:09:39,2024-06-25 03:09:39
3721,,2.0,1.0,3.0,2022.0,2025-06-06 09:24:18,2025-11-06 09:24:18
238,351.0,1.0,2.0,1.0,2023.0,2021-04-04 01:28:46,2021-06-26 01:28:46
2830,9251.0,2.0,2.0,4.0,2026.0,2021-12-17 18:26:09,2022-03-08 18:26:09
3468,,1.0,3.0,4.0,2024.0,2023-03-15 17:29:42,2023-04-26 17:29:42
250,66.0,2.0,3.0,4.0,2025.0,2021-12-29 04:47:47,2022-01-01 04:47:47
4019,1102.0,1.0,1.0,3.0,2022.0,2023-07-16 21:04:58,2023-10-28 21:04:58
1127,426.0,2.0,1.0,5.0,2021.0,2025-04-27 10:56:36,2025-12-01 10:56:36
