Id;CourseId;Title;Description;SortOrder;IsVisible;DueDate;TargetSquadronId;CreatedById;CreatedAt;UpdatedAt;ActivityType;AdditionalFileUrls;AiPromptUsed;AiSummary;ContentType;DifficultyLevel;FileUrl;GradingMode;Instructions;MaxGrade;PassingScore;QuizScope;SourceLectureIds;ThumbnailUrl;TotalMarks;Transcript;AllowLateSubmission;TranscriptGeneratedAt;SummaryGeneratedAt;TimeLimitMinutes;MaxAttempts;ShuffleQuestions;ShowCorrectAnswers;ShowExplanations;IsAiGenerated;EstimatedCompletionMinutes;SummaryStatus;AssignmentFileUrls
405;38;Dynamic Programming;Description for Dynamic Programming;37;1;2023-10-24 09:11:17;;12;2023-10-15 09:11:17;2024-01-02 09:11:17;Quiz;;Summarize this lecture;AI summary for Dynamic Programming;;Hard;;;Please complete the quiz carefully.;25.0;13.0;MultiLecture;[319];;25.0;;;;;30.0;;1.0;1.0;0.0;1;20.0;Failed;
973;93;Machine Learning Basics;Description for Machine Learning Basics;13;0;2024-09-12 06:11:24;;4;2024-08-09 06:11:24;2024-09-30 06:11:24;Lecture;;;;Pdf;;/uploads/lectures/93/3dd5082d-e8b2-4298-9e34-a9524a1ef57e.pdf;;;;;;;/uploads/thumbnails/faaaee4f-2021-4871-8c51-24b3b03e60b9.jpg;;;;;;;;;;;1;15.0;;
1217;116;OOP Concepts;Description for OOP Concepts;18;0;2025-09-21 14:40:14;35.0;1;2025-08-27 14:40:14;2025-11-17 14:40:14;Quiz;;;AI summary for OOP Concepts;;;;;Please complete the quiz carefully.;25.0;13.6;SingleLecture;;/uploads/thumbnails/a21c36a3-40e2-44db-9671-8052f7cb8e72.jpg;25.0;;;;;90.0;1.0;0.0;1.0;0.0;1;10.0;;
1976;184;Cybersecurity Fundamentals;Description for Cybersecurity Fundamentals;16;1;2025-06-22 23:18:51;;14;2025-06-13 23:18:51;2025-07-18 23:18:51;Assignment;;;AI summary for Cybersecurity Fundamentals;;;;;Please complete the assignment carefully.;100.0;64.2;;;;;;1.0;;;;;;;;1;10.0;;
145;17;Concurrency;Description for Concurrency;3;1;2025-08-15 15:00:10;;7;2025-07-05 15:00:10;2025-09-29 15:00:10;Lecture;/uploads/extra/37f03535-b2e0-403e-8222-b380a063487d.pdf;;AI summary for Concurrency;Pdf;;/uploads/lectures/17/4550e049-ce4e-4e0b-9373-fc80e21a0606.pdf;;;;;;;;;;;;2025-07-07 15:00:10;;;;;;0;45.0;;
2131;200;Dynamic Programming;Description for Dynamic Programming;6;1;2026-02-13 06:26:28;21.0;10;2025-12-20 06:26:28;;Lecture;;Summarize this lecture;;;;/uploads/lectures/200/f0f9da2a-e8c0-4713-8194-49d4b6fc722d.pdf;;;;;;;;;;;;;;;;;;1;20.0;Pending;
2097;196;OS Scheduling;Description for OS Scheduling;4;1;;;11;2022-09-11 02:06:19;2022-12-03 02:06:19;Lecture;;Summarize this lecture;;Pdf;;/uploads/lectures/196/07eabd91-9dda-40fc-a71a-5a8bc3932b33.pdf;;;;;;;;;;;;;;;;;;0;20.0;Done;
1811;168;;Description for REST APIs;6;1;2023-11-05 09:51:16;;10;2023-09-14 09:51:16;2023-11-08 09:51:16;Quiz;/uploads/extra/dbc75abc-20f0-43be-99f3-c72b1618e3bf.pdf;Summarize this lecture;AI summary for REST APIs;;Easy;;;;20.0;12.5;;;/uploads/thumbnails/d45c8931-5c52-4205-b056-c077c1d05681.jpg;20.0;;;;;45.0;2.0;1.0;0.0;0.0;0;60.0;Done;
2061;191;Introduction to the Course;Description for Introduction to the Course;22;1;2025-01-13 08:18:24;;1;2024-12-09 08:18:24;;Lecture;;Summarize this lecture;;Video;;/uploads/lectures/191/79fda163-0690-4c06-84de-b3d89e5a31ac.pdf;;;;;;;;;;;;;;;;;;0;45.0;Failed;
382;37;OS Scheduling;Description for OS Scheduling;1;0;2023-01-25 13:56:43;17.0;8;2022-12-11 13:56:43;;Assignment;/uploads/extra/3ecf8252-0824-470b-8c31-99d006e45220.pdf;;;;;;Manual;Please complete the assignment carefully.;20.0;10.5;;;;;;1.0;;;;;;;;1;30.0;Failed;
2002;187;Web Development Basics;Description for Web Development Basics;5;1;;;4;2024-02-11 10:47:59;2024-03-14 10:47:59;Lecture;/uploads/extra/1af3fec3-10da-40ab-ae15-6e23e03469ce.pdf;Summarize this lecture;;Pdf;;/uploads/lectures/187/ad3215a2-c38b-463d-89c3-b45c7345bfdb.pdf;;;;;;;/uploads/thumbnails/2430a45f-61ff-42e5-9c30-0701d4a1976c.jpg;;;;;;;;;;;0;;Done;
32;4;Dynamic Programming;Description for Dynamic Programming;8;0;2025-01-13 10:10:37;42.0;11;2024-12-07 10:10:37;2025-01-28 10:10:37;Quiz;/uploads/extra/34cfa7f9-ab69-4029-abe2-e79475a03ccc.pdf;;;;Easy;;;Please complete the quiz carefully.;50.0;29.8;FullCourse;;;50.0;;;;;90.0;;1.0;0.0;1.0;1;45.0;Done;
1140;110;Dynamic Programming;Description for Dynamic Programming;19;1;2025-04-22 20:42:08;32.0;1;2025-04-13 20:42:08;2025-05-24 20:42:08;Lecture;;;;Pdf;;/uploads/lectures/110/633e725b-5e06-4333-8221-ee5f18d8b457.pdf;;;;;;;/uploads/thumbnails/5ccd974b-40b6-4826-8a42-01744608eb99.jpg;;;;;;;;;;;1;5.0;;
692;69;Introduction to the Course;Description for Introduction to the Course;8;1;2024-01-18 20:01:44;;13;2024-01-09 20:01:44;2024-03-11 20:01:44;Lecture;;;AI summary for Introduction to the Course;Video;;/uploads/lectures/69/807acb48-45d6-4cc3-be19-57277e361934.pdf;;;;;;;;;;;;;;;;;;0;10.0;Pending;
733;73;Search Algorithms;;11;1;;5.0;12;2024-10-02 08:42:24;2024-12-13 08:42:24;Assignment;;;AI summary for Search Algorithms;;;;;Please complete the assignment carefully.;20.0;11.1;;;;;;0.0;;;;;;;;0;60.0;Pending;
1306;122;Machine Learning Basics;Description for Machine Learning Basics;9;1;2026-02-22 05:06:17;;11;2026-01-04 05:06:17;2026-03-08 05:06:17;Lecture;;;;Pdf;;/uploads/lectures/122/122b7073-e130-45cc-aaf0-3098417b1d2d.pdf;;;;;;;;;;;;;;;;;;0;15.0;Done;
454;43;Dynamic Programming;Description for Dynamic Programming;22;1;;;12;2025-05-24 05:39:25;2025-06-16 05:39:25;Quiz;;;AI summary for Dynamic Programming;;Medium;;;Please complete the quiz carefully.;20.0;9.7;;;/uploads/thumbnails/bd0740c6-89c1-4888-a4e0-c4c4ba8f312d.jpg;20.0;;;;;20.0;3.0;0.0;1.0;1.0;1;;Pending;
741;73;Introduction to the Course;;29;1;2024-10-27 21:22:10;;3;2024-09-26 21:22:10;2024-10-05 21:22:10;Quiz;;;;;Medium;;;Please complete the quiz carefully.;25.0;14.3;;;;25.0;Auto-generated transcript...;;;;90.0;1.0;0.0;0.0;0.0;1;60.0;Pending;
432;41;Cybersecurity Fundamentals;Description for Cybersecurity Fundamentals;22;0;2025-06-16 00:55:32;66.0;7;2025-05-21 00:55:32;2025-07-30 00:55:32;Quiz;;;;;Hard;;;Please complete the quiz carefully.;100.0;56.3;SingleLecture;[306];/uploads/thumbnails/fcd29882-dbc4-409a-a43a-8faa67ed778e.jpg;100.0;;;;;;;0.0;1.0;0.0;0;;Failed;
159;17;Encryption Methods;;30;0;;;8;2025-08-12 23:25:09;2025-09-02 23:25:09;Quiz;;;;;Medium;;;Please complete the quiz carefully.;100.0;55.6;MultiLecture;[39, 39, 39];;100.0;Auto-generated transcript...;;;;30.0;;0.0;1.0;1.0;1;60.0;Done;
1314;123;Cybersecurity Fundamentals;Description for Cybersecurity Fundamentals;8;1;2025-12-03 05:02:27;59.0;1;2025-10-22 05:02:27;2026-01-10 05:02:27;Quiz;;;;;Medium;;;Please complete the quiz carefully.;50.0;24.5;MultiLecture;[367, 367, 367];/uploads/thumbnails/c9a2946f-5c64-4786-b1da-032577a0070c.jpg;50.0;;;;;45.0;2.0;0.0;1.0;0.0;0;;;
270;27;Network Protocols;Description for Network Protocols;20;0;;;3;2025-05-19 07:57:40;2025-07-06 07:57:40;Lecture;;;;Video;;/uploads/lectures/27/5ec38fab-1744-4db5-86e0-6a4704583fd9.pdf;;;;;;;;;;;2025-05-20 07:57:40;;;;;;;1;10.0;Pending;
935;89;Ethics in AI;Description for Ethics in AI;30;1;2024-05-21 19:37:19;11.0;15;2024-05-11 19:37:19;2024-07-20 19:37:19;Lecture;;;;;;/uploads/lectures/89/deaae73c-6bd1-49c1-8ece-57a0d0613fe8.pdf;;;;;;;;;;;;;;;;;;1;5.0;;
33;4;SQL Joins;Description for SQL Joins;9;1;2024-11-09 11:48:38;;7;2024-10-01 11:48:38;;Quiz;;;AI summary for SQL Joins;;Hard;;;Please complete the quiz carefully.;50.0;26.3;SingleLecture;[15, 15];;50.0;;;;;45.0;;1.0;1.0;1.0;1;5.0;;
1627;152;OOP Concepts;Description for OOP Concepts;15;0;;;13;2025-02-22 09:59:03;2025-04-07 09:59:03;Lecture;;;;Pdf;;/uploads/lectures/152/470a5704-8f10-40c1-bec8-1b40d136f2c8.pdf;;;;;;;;;;;;;;;;;;1;60.0;Done;
927;89;Ethics in AI;Description for Ethics in AI;13;1;2023-12-27 17:46:22;;7;2023-12-02 17:46:22;2024-01-16 17:46:22;Lecture;;;;Video;;/uploads/lectures/89/8799729e-86c6-49f3-a239-cc62ee93e224.pdf;;;;;;;;;;;;;;;;;;0;15.0;Done;
985;94;;Description for Dynamic Programming;3;1;;;7;2022-07-17 17:06:10;2022-07-30 17:06:10;Quiz;/uploads/extra/97446e5c-c529-4095-beb8-de1d3dbdce62.pdf;;AI summary for Dynamic Programming;;;;;Please complete the quiz carefully.;25.0;13.3;MultiLecture;[306, 306];;25.0;;;;;90.0;1.0;0.0;1.0;1.0;1;60.0;;
366;34;Ethics in AI;Description for Ethics in AI;24;0;;;6;2025-01-04 14:03:31;2025-02-20 14:03:31;Quiz;/uploads/extra/be1eb8f7-e214-4186-82bd-cd16c08bd883.pdf;;;;Easy;;;Please complete the quiz carefully.;10.0;5.1;SingleLecture;;;10.0;Auto-generated transcript...;;;2025-01-06 14:03:31;90.0;3.0;1.0;1.0;1.0;0;45.0;Pending;
1749;163;Encryption Methods;Description for Encryption Methods;4;1;;;13;2025-10-05 02:06:57;2025-11-20 02:06:57;Lecture;;;;Pdf;;/uploads/lectures/163/f26c6fbd-0a58-4cd9-92bc-295a13c9e1f6.pdf;;;;;;;/uploads/thumbnails/1c7c5d0d-0d49-47fb-bce0-353ff7fc5b78.jpg;;;;;;;;;;;1;;Failed;
1877;175;Computer Vision Intro;;4;1;;;11;2025-08-14 14:30:39;;Quiz;;;;;Medium;;;Please complete the quiz carefully.;10.0;5.7;FullCourse;;;10.0;;;2025-08-15 14:30:39;;;2.0;1.0;1.0;1.0;0;10.0;Pending;
1127;109;Machine Learning Basics;;15;0;;;9;2025-11-07 04:28:17;2025-11-14 04:28:17;Assignment;/uploads/extra/0853a942-53e1-42b0-9569-c0e6a1b48885.pdf;;;;;;;;25.0;16.1;;;;;Auto-generated transcript...;0.0;;;;;;;;1;45.0;Done;/uploads/assignments/9501b344-87d0-4543-ab3b-2a7c11de5679.pdf
445;43;Linked Lists;Description for Linked Lists;6;1;2025-11-19 15:21:51;74.0;14;2025-10-01 15:21:51;2025-12-04 15:21:51;Quiz;;;;;Easy;;;;20.0;12.0;;;/uploads/thumbnails/ac673681-3dc7-4b87-a1db-ca0f7ead348d.jpg;20.0;;;;;30.0;2.0;1.0;1.0;1.0;0;10.0;;
541;51;Dynamic Programming;Description for Dynamic Programming;18;0;2025-07-15 05:00:28;;8;2025-05-26 05:00:28;2025-06-08 05:00:28;Assignment;/uploads/extra/2c445dfc-777b-420b-9b34-75e45f0f1680.pdf;;;;;;Manual;Please complete the assignment carefully.;100.0;52.5;;;;;;;;2025-05-28 05:00:28;;;;;;0;15.0;Failed;/uploads/assignments/e9647524-2a52-40ab-944f-087c9b9b038d.pdf
175;19;Memory Management;;22;0;2023-08-26 06:09:52;;5;2023-07-13 06:09:52;;Quiz;/uploads/extra/71ab09a7-a58f-4e37-9573-366b2066fb5f.pdf;;;;Easy;;;Please complete the quiz carefully.;25.0;14.1;;;/uploads/thumbnails/a256e3f1-98f9-440e-a32f-8b1a537e6df1.jpg;25.0;Auto-generated transcript...;;;;15.0;;0.0;0.0;1.0;1;10.0;;
2019;188;Ethics in AI;Description for Ethics in AI;11;0;2024-05-22 02:45:42;;14;2024-05-07 02:45:42;2024-08-05 02:45:42;Lecture;;;;Pdf;;/uploads/lectures/188/10210a98-057c-405c-8104-8cf81e033c03.pdf;;;;;;;;;;;;;;;;;;0;;;
447;43;Indexing & Performance;Description for Indexing & Performance;9;1;2025-07-11 20:23:19;;3;2025-06-07 20:23:19;2025-07-13 20:23:19;Lecture;;;;Pdf;;/uploads/lectures/43/ed45cb7a-7575-47a5-b9b8-3116a8987449.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;0;10.0;Done;
712;71;Dynamic Programming;Description for Dynamic Programming;13;0;2025-06-10 03:18:52;32.0;2;2025-05-02 03:18:52;2025-06-28 03:18:52;Quiz;/uploads/extra/3f1ab416-997a-4abd-92aa-d0c5c2776857.pdf;;AI summary for Dynamic Programming;;Medium;;;Please complete the quiz carefully.;20.0;11.0;MultiLecture;;/uploads/thumbnails/d8c8cea0-8111-4b9c-a9c1-ae7ebee34460.jpg;20.0;;;;;30.0;;1.0;1.0;0.0;0;45.0;Pending;
622;61;Introduction to the Course;Description for Introduction to the Course;14;1;2023-05-18 10:25:07;;8;2023-04-20 10:25:07;2023-05-19 10:25:07;Lecture;;;AI summary for Introduction to the Course;Pdf;;/uploads/lectures/61/64a5e2a2-3869-4975-a7ac-32d81bf2d2fb.pdf;;;;;;;/uploads/thumbnails/a0e13c15-e50f-46af-bab1-08b520835ea5.jpg;;;;;;;;;;;0;20.0;Done;
647;63;Ethics in AI;Description for Ethics in AI;24;1;;;9;2023-09-20 12:12:32;2023-12-09 12:12:32;Quiz;;;AI summary for Ethics in AI;;Hard;;;;25.0;13.1;SingleLecture;;;25.0;;;;;30.0;2.0;1.0;0.0;0.0;1;45.0;;
386;947;Introduction to the Course;;7;1;;;14;2023-02-28 22:34:12;2023-03-03 22:34:12;Lecture;;;;Pdf;;/uploads/lectures/37/51730413-8ddd-4a6d-9c1d-757a468babd3.pdf;;;;;;;/uploads/thumbnails/f7b570a7-a920-4f42-bedd-3b0ddd1d1d05.jpg;;Auto-generated transcript...;;;;;;;;;0;15.0;Pending;
1753;163;SQL Joins;Description for SQL Joins;10;1;;50.0;11;2025-03-15 04:28:13;2025-04-05 04:28:13;Assignment;;;AI summary for SQL Joins;;;;;Please complete the assignment carefully.;10.0;5.1;;;;;;0.0;;2025-03-17 04:28:13;;;;;;0;10.0;Pending;/uploads/assignments/0b0d708d-81cc-404e-a006-68581eff5a30.pdf
71;7;Dynamic Programming;Description for Dynamic Programming;3;1;;;12;2024-06-23 14:45:32;;Lecture;;;AI summary for Dynamic Programming;Pdf;;/uploads/lectures/7/53dd8952-18b4-461e-9428-c943d9610fc0.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;1;10.0;Failed;
580;55;Indexing & Performance;;9;0;;;4;2024-03-08 06:15:37;2024-04-03 06:15:37;Lecture;;;;Video;;/uploads/lectures/55/0c1ae5a6-f08a-47d5-a9d6-2232acc0163c.pdf;;;;;;;;;;;;;;;;;;0;20.0;;
1074;104;Python for Data Science;Description for Python for Data Science;8;0;2022-12-23 22:26:18;;4;2022-11-19 22:26:18;2022-12-11 22:26:18;Quiz;/uploads/extra/819c6ac2-94a1-4f6c-b664-b03b2c70b08d.pdf;Summarize this lecture;AI summary for Python for Data Science;;Medium;;;Please complete the quiz carefully.;10.0;6.4;;;;10.0;;;2022-11-20 22:26:18;;15.0;3.0;1.0;0.0;1.0;0;30.0;Pending;
1510;143;Design Patterns;Description for Design Patterns;20;1;2025-06-17 03:10:50;;12;2025-05-30 03:10:50;2025-06-05 03:10:50;Lecture;;;;Pdf;;/uploads/lectures/143/7fe7de8e-21f9-47fa-a142-d20f2197568d.pdf;;;;;;;;;;;;;;;;;;0;60.0;Failed;
1736;161;Trees and Graphs;Description for Trees and Graphs;18;1;2025-03-02 01:13:38;;8;2025-01-31 01:13:38;2025-04-23 01:13:38;Quiz;;;;;Hard;;;Please complete the quiz carefully.;10.0;5.0;SingleLecture;;;10.0;;;;2025-02-02 01:13:38;45.0;3.0;0.0;0.0;1.0;1;15.0;Done;
364;34;Dynamic Programming;Description for Dynamic Programming;18;0;;50.0;14;2025-06-05 15:41:33;2025-07-18 15:41:33;Lecture;;;AI summary for Dynamic Programming;Pdf;;/uploads/lectures/34/0d7b8199-9ab0-4312-9112-994d9a06b562.pdf;;;;;;;;;;;;;;;;;;0;45.0;Pending;
105;11;Python for Data Science;Description for Python for Data Science;7;0;2023-10-04 23:12:46;32.0;9;2023-09-19 23:12:46;2023-09-24 23:12:46;Lecture;;Summarize this lecture;;;;/uploads/lectures/11/27655506-a2bd-4e5e-b431-4a77c297f704.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;0;;Failed;
29;3;Python for Data Science;Description for Python for Data Science;9;0;;;14;2024-05-08 10:35:14;2024-06-06 10:35:14;Lecture;;;AI summary for Python for Data Science;Video;;/uploads/lectures/3/0aab540e-90bb-4e2f-927e-51f15a68b925.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;0;60.0;Pending;
1574;148;Concurrency;Description for Concurrency;11;1;2025-03-11 00:38:34;60.0;12;2025-01-10 00:38:34;2025-03-12 00:38:34;Lecture;;;AI summary for Concurrency;Pdf;;/uploads/lectures/148/7743ca1b-9357-45ab-941a-887cf7506424.pdf;;;;;;;;;;;;;;;;;;0;15.0;Pending;
728;73;Indexing & Performance;;2;1;2024-09-06 12:03:58;;2;2024-08-27 12:03:58;2024-11-15 12:03:58;Lecture;/uploads/extra/2a41099b-a2d5-4e7f-91dc-ff31b7c4a69b.pdf;Summarize this lecture;;Pdf;;/uploads/lectures/73/7969bae9-42d6-44c0-9a22-c25f3d9144ad.pdf;;;;;;;/uploads/thumbnails/9870e658-91da-427a-a5c7-1b39ec528d43.jpg;;;;;;;;;;;0;5.0;;
122;13;Cybersecurity Fundamentals;Description for Cybersecurity Fundamentals;8;1;2023-03-26 00:29:03;;12;2023-02-15 00:29:03;2023-03-15 00:29:03;Quiz;/uploads/extra/b77ecb1e-a648-4097-9adf-691aec658026.pdf;;;;Hard;;;;25.0;13.0;SingleLecture;;/uploads/thumbnails/5c3ae91a-b499-47c2-9684-1b420237c084.jpg;25.0;;;;;15.0;3.0;0.0;1.0;0.0;0;60.0;;
453;43;Dynamic Programming;Description for Dynamic Programming;21;1;;30.0;1;2025-11-02 11:31:40;2025-11-07 11:31:40;Lecture;;;;;;/uploads/lectures/43/fa3ec239-2708-43c5-99fa-c15747b0cb6f.pdf;;;;;;;;;;;2025-11-03 11:31:40;;;;;;;0;15.0;;
289;29;Indexing & Performance;Description for Indexing & Performance;8;1;;43.0;13;2026-04-06 20:24:19;;Assignment;/uploads/extra/cbbabab6-f0b0-4cc9-af57-fc62cf16e264.pdf;;AI summary for Indexing & Performance;;;;Manual;Please complete the assignment carefully.;25.0;13.9;;;;;;0.0;2026-04-07 20:24:19;;;;;;;0;5.0;Pending;
66;6;Python for Data Science;;17;1;2025-11-16 19:19:15;;4;2025-10-20 19:19:15;2025-12-13 19:19:15;Lecture;;;;Pdf;;/uploads/lectures/6/9767dc0b-1f1d-4e97-a124-1f2f95bcbfb4.pdf;;;;;;;;;;;;2025-10-22 19:19:15;;;;;;0;20.0;Pending;
1577;148;Database Normalization;Description for Database Normalization;15;1;;;4;2024-12-29 15:45:51;2025-01-08 15:45:51;Lecture;;;;Video;;/uploads/lectures/148/50e88c09-0a68-4305-8fcf-8e07d251f1b9.pdf;;;;;;;;;;;2024-12-30 15:45:51;;;;;;;0;30.0;Pending;
514;48;OOP Concepts;Description for OOP Concepts;10;0;2023-05-03 03:40:59;;6;2023-04-20 03:40:59;2023-05-30 03:40:59;Quiz;;;;;;;;;50.0;26.8;;;/uploads/thumbnails/3b4afd81-8e26-48ca-94e7-c11c4b54c0fa.jpg;50.0;;;2023-04-21 03:40:59;;15.0;;1.0;1.0;1.0;1;30.0;Pending;
1152;111;Machine Learning Basics;Description for Machine Learning Basics;10;1;2025-02-20 04:00:44;;13;2024-12-29 04:00:44;2025-02-16 04:00:44;Quiz;;Summarize this lecture;;;Medium;;;;10.0;6.1;;;;10.0;;;;;45.0;2.0;1.0;1.0;1.0;0;5.0;;
470;45;Linked Lists;;20;1;2024-03-17 02:59:20;33.0;5;2024-03-07 02:59:20;;Quiz;;;;;Medium;;;Please complete the quiz carefully.;100.0;49.1;FullCourse;;;100.0;;;;2024-03-09 02:59:20;45.0;1.0;0.0;0.0;1.0;0;60.0;Done;
1413;132;Network Protocols;Description for Network Protocols;26;1;2023-11-14 06:22:19;;6;2023-09-23 06:22:19;2023-10-23 06:22:19;Lecture;;;;Pdf;;/uploads/lectures/132/cf8f1ac3-54c7-48aa-95c1-c11ca8cd265d.pdf;;;;;;;;;;;;;;;;;;0;;Failed;
760;75;Data Structures Overview;;15;0;;;8;2023-10-16 13:20:17;2023-11-04 13:20:17;Assignment;;;;;;;Auto;Please complete the assignment carefully.;100.0;61.8;;;;;;0.0;;2023-10-18 13:20:17;;;;;;0;20.0;;/uploads/assignments/5dba06c8-d1e0-4821-88bb-7319ffb664f1.pdf
1820;169;Cloud Architecture;Description for Cloud Architecture;6;1;2023-05-20 22:12:04;64.0;2;2023-03-24 22:12:04;2023-04-24 22:12:04;Lecture;;;AI summary for Cloud Architecture;;;/uploads/lectures/169/f9586676-58aa-4e02-83cf-001962884b4b.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;0;;;
1083;106;Network Protocols;Description for Network Protocols;2;1;;;8;2024-06-13 20:46:25;2024-08-11 20:46:25;Assignment;;;;;;;Auto;Please complete the assignment carefully.;25.0;12.6;;;/uploads/thumbnails/6f80a9f9-5627-4666-a899-a2842834c423.jpg;;;1.0;2024-06-14 20:46:25;;;;;;;0;45.0;;/uploads/assignments/7ddf8e39-2bbf-449d-9dba-ff5bcc7135d6.pdf
2052;191;Memory Management;Description for Memory Management;3;0;;;12;2024-09-23 20:15:32;2024-11-29 20:15:32;Lecture;;;AI summary for Memory Management;Video;;/uploads/lectures/191/77f38e3f-6b35-429a-ab7c-d6d7559b5aa9.pdf;;;;;;;/uploads/thumbnails/83a8e107-9107-4e54-98f5-e15b34d01fc8.jpg;;Auto-generated transcript...;;;;;;;;;1;;;
825;81;Search Algorithms;Description for Search Algorithms;15;0;2022-12-21 10:15:59;;9;2022-11-26 10:15:59;2023-02-14 10:15:59;Quiz;;;;;;;;;100.0;49.3;SingleLecture;;;100.0;;;;;;2.0;1.0;0.0;1.0;0;45.0;Failed;
1740;161;Dynamic Programming;;25;1;2025-07-10 15:41:50;;13;2025-05-19 15:41:50;;Lecture;;;;;;/uploads/lectures/161/7e677ac7-bec8-4b96-905b-4bf7f5a28f68.pdf;;;;;;;;;;;2025-05-20 15:41:50;;;;;;;0;20.0;;
877;85;SQL Joins;Description for SQL Joins;22;1;2026-02-23 12:53:08;;4;2025-12-30 12:53:08;2026-03-30 12:53:08;Lecture;;;;;;/uploads/lectures/85/d9bfb771-eb12-4f30-a58b-553d4f15b793.pdf;;;;;;;;;;;;;;;;;;0;20.0;Done;
552;52;OS Scheduling;Description for OS Scheduling;16;0;2025-10-28 23:09:28;;15;2025-09-25 23:09:28;2025-09-30 23:09:28;Assignment;;;;;;;Manual;Please complete the assignment carefully.;50.0;30.1;;;;;;1.0;;;;;;;;0;20.0;;/uploads/assignments/65b9a3f5-2965-4f23-97f2-f2c3dac8b52c.pdf
444;43;Sorting Algorithms;Description for Sorting Algorithms;4;1;2025-09-19 13:37:29;;13;2025-08-28 13:37:29;2025-10-24 13:37:29;Lecture;;;;Pdf;;/uploads/lectures/43/0027f7ce-b534-4cfd-97ab-c2ac84c19172.pdf;;;;;;;;;;;;2025-08-30 13:37:29;;;;;;1;15.0;;
628;62;Search Algorithms;Description for Search Algorithms;7;1;2026-04-10 06:40:04;;13;2026-02-15 06:40:04;2026-02-22 06:40:04;Lecture;/uploads/extra/e94ffe44-c8f4-4059-962c-abf48187b4d8.pdf;;AI summary for Search Algorithms;Video;;/uploads/lectures/62/ad0e8845-6a38-43f7-82c2-112d14396818.pdf;;;;;;;;;;;;;;;;;;0;5.0;Done;
993;95;Memory Management;Description for Memory Management;6;1;;;5;2025-07-01 20:44:31;2025-07-27 20:44:31;Lecture;;;AI summary for Memory Management;Pdf;;/uploads/lectures/95/4f96d78a-1daa-438b-a456-4ded06ed7934.pdf;;;;;;;;;;;;;;;;;;0;;;
1943;182;SQL Joins;;7;0;2024-12-25 01:33:50;16.0;11;2024-11-10 01:33:50;2025-01-01 01:33:50;Lecture;;;;Pdf;;/uploads/lectures/182/1f4e2b75-84b9-4641-961e-ba58e693a636.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;0;;Pending;
1745;162;Introduction to the Course;Description for Introduction to the Course;8;0;2025-10-02 19:49:32;;8;2025-09-24 19:49:32;2025-10-18 19:49:32;Lecture;;;;Pdf;;/uploads/lectures/162/d7457969-b7be-40c5-8340-c9acf24c17f9.pdf;;;;;;;;;;;;;;;;;;0;30.0;;
572;54;Memory Management;Description for Memory Management;20;0;2024-08-23 03:50:27;78.0;13;2024-07-12 03:50:27;2024-08-30 03:50:27;Lecture;;;;Pdf;;/uploads/lectures/54/f06f6ad9-0b1c-436c-86ef-b5805135aee9.pdf;;;;;;;;;;;;2024-07-14 03:50:27;;;;;;0;45.0;Done;
1236;117;Sorting Algorithms;Description for Sorting Algorithms;25;1;2022-07-24 10:43:58;;6;2022-07-09 10:43:58;2022-08-28 10:43:58;Lecture;;Summarize this lecture;AI summary for Sorting Algorithms;Pdf;;/uploads/lectures/117/ef522e12-ecd8-4d34-9b53-1af18362c203.pdf;;;;;;;;;;;2022-07-10 10:43:58;;;;;;;1;15.0;Failed;
1797;167;Computer Vision Intro;Description for Computer Vision Intro;6;0;2022-07-30 00:06:11;45.0;11;2022-06-04 00:06:11;2022-07-20 00:06:11;Lecture;;;AI summary for Computer Vision Intro;;;/uploads/lectures/167/65778609-f7ee-4a45-bfa3-1bd5f9aa4d23.pdf;;;;;;;/uploads/thumbnails/34beaba8-333a-4847-bbde-f44eacbd7e2c.jpg;;;;2022-06-05 00:06:11;;;;;;;0;10.0;Pending;
355;33;SQL Joins;;17;1;;79.0;3;2023-01-09 21:41:34;2023-02-11 21:41:34;Assignment;/uploads/extra/0f806682-1bd3-41e8-a694-ec2b8b4b4320.pdf;;AI summary for SQL Joins;;;;Auto;;20.0;10.8;;;/uploads/thumbnails/2ca74016-00a4-4e00-9b77-71fbd842e92b.jpg;;;1.0;;;;;;;;0;5.0;Done;
167;19;Linked Lists;Description for Linked Lists;8;1;2023-06-25 07:56:37;;13;2023-05-08 07:56:37;2023-05-27 07:56:37;Lecture;;;;Pdf;;/uploads/lectures/19/910d049a-6d15-4e62-b1c5-7a14fde818af.pdf;;;;;;;;;;;;2023-05-10 07:56:37;;;;;;0;45.0;Pending;
478;46;Concurrency;Description for Concurrency;6;1;2023-01-22 16:53:48;;9;2022-12-17 16:53:48;2023-02-28 16:53:48;Assignment;;;AI summary for Concurrency;;;;Manual;;20.0;11.8;;;/uploads/thumbnails/46de22c2-5f2c-4f03-a479-0ae00213a449.jpg;;;0.0;;;;;;;;0;15.0;Done;
