Id;UserId;Title;Body;Type;IsRead;ReadAt;EmailSent;EmailSentAt;ReferenceActivityId;CreatedAt
10389;1923.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-07-10 05:16:55;1;;1538.0;2022-07-09 11:16:55
6558;647.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2024-01-18 19:31:00;840.0;2024-01-18 19:24:00
10404;1714.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-12-01 20:25:54;1;2022-12-01 18:55:54;;2022-12-01 18:25:54
1279;2032.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;;;2022-02-19 07:58:51
11294;1770.0;Notification: Reminder;You have a new reminder available.;Reminder;0;;1;2025-06-18 14:34:00;1467.0;2025-06-18 14:11:00
12296;584.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-09-15 04:10:11;1;;861.0;2025-09-13 09:10:11
4682;1236.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;;2036.0;2024-01-28 09:16:59
9023;572.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2024-02-22 09:02:37;215.0;2024-02-22 08:58:37
8112;1233.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;;865.0;2023-11-15 11:36:31
5687;425.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-12-18 02:23:24;1;;1243.0;2024-12-15 21:23:24
4368;1617.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;2026-02-10 11:21:21;;2026-02-10 11:04:21
4557;108.0;Notification: NewLecture;;NewLecture;1;2026-01-26 15:20:42;1;2026-01-24 14:22:42;12.0;2026-01-24 14:20:42
5280;1611.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;2022-01-22 11:12:31;1469.0;2022-01-22 11:07:31
5180;723.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2025-03-16 02:57:56;544.0;2025-03-16 02:41:56
8488;926.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;2025-09-14 05:28:58;;2025-09-14 05:10:58
4131;1760.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-10-05 17:01:16;1;2022-10-04 00:12:16;1517.0;2022-10-04 00:01:16
1714;936.0;Notification: QuizAvailable;;QuizAvailable;0;;1;2022-12-17 15:31:29;2021.0;2022-12-17 15:19:29
3240;1759.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;0;2025-05-27 03:37:16;1833.0;2025-05-27 03:21:16
7762;324.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2024-09-16 07:50:20;;2024-09-16 07:43:20
6838;767.0;Notification: GradeReleased;;GradeReleased;1;;0;;427.0;2023-06-22 06:08:16
8953;1865.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;;1504.0;2022-04-09 07:48:52
8108;1233.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-09-28 08:13:23;0;2022-09-26 10:29:23;1835.0;2022-09-26 10:13:23
4631;548.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2024-08-20 15:38:22;;2024-08-20 15:27:22
14109;1957.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;;;2024-04-17 13:10:25
9714;538.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2024-01-08 18:56:51;1;;1660.0;2024-01-05 22:56:51
7505;1392.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;;;2026-01-16 18:13:32
11744;1337.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-06-21 09:38:17;1;2022-06-19 12:00:17;;2022-06-19 11:38:17
13933;179.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2024-11-06 04:48:36;1;;;2024-11-04 22:48:36
6966;514.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2024-07-13 03:42:18;;2024-07-13 03:19:18
8047;1831.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2025-03-29 21:13:59;1782.0;2025-03-29 21:06:59
9609;1235.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2022-12-20 22:34:33;427.0;2022-12-20 22:32:33
12232;34.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2024-10-29 09:03:30;0;2024-10-27 16:06:30;1812.0;2024-10-27 16:03:30
9897;1703.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-10-20 00:58:08;1;2022-10-17 21:14:08;;2022-10-17 20:58:08
9277;1934.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-07-04 03:26:20;1;2022-07-01 19:31:20;;2022-07-01 19:26:20
2277;1722.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2024-05-24 20:29:13;100.0;2024-05-24 20:06:13
893;128.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;0;;;2023-02-14 22:50:54
2376;1008.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2022-12-07 12:55:48;;2022-12-07 12:41:48
14073;1787.0;Notification: NewLecture;;NewLecture;0;;1;2023-06-19 06:47:18;1716.0;2023-06-19 06:41:18
3900;968.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2025-01-02 14:11:28;0;2025-01-02 09:14:28;1991.0;2025-01-02 09:11:28
12130;981.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2023-10-06 19:27:47;1;2023-10-05 19:30:47;;2023-10-05 19:27:47
1971;119.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-06-15 15:49:30;1;2022-06-13 10:56:30;864.0;2022-06-13 10:49:30
12257;1079.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-07-31 13:20:34;0;2022-07-29 07:38:34;;2022-07-29 07:20:34
670;1039.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;0;2025-12-31 13:13:46;274.0;2025-12-31 12:49:46
3503;856.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-05-25 22:45:15;0;;1101.0;2023-05-24 11:45:15
3873;1143.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;0;2024-07-16 13:38:35;10.0;2024-07-16 13:08:35
12044;481.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2023-03-15 06:04:04;628.0;2023-03-15 05:55:04
9682;80.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2025-08-07 10:23:58;2030.0;2025-08-07 10:18:58
12729;1780.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2024-04-23 08:25:32;;2024-04-23 07:57:32
4888;1200.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;2023-02-12 19:40:34;1499.0;2023-02-12 19:36:34
14059;363.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2024-11-24 23:50:57;0;2024-11-23 19:04:57;802.0;2024-11-23 18:50:57
8231;1811.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2022-11-14 09:23:23;2140.0;2022-11-14 09:14:23
12179;1493.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2023-05-17 11:42:29;1413.0;2023-05-17 11:32:29
4332;424.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-12-15 03:21:41;1;2022-12-13 08:51:41;760.0;2022-12-13 08:21:41
10725;1730.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;2025-09-30 16:54:15;;2025-09-30 16:26:15
4693;195.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2025-05-25 13:42:34;1;;98.0;2025-05-23 10:42:34
3270;1401.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;2025-10-05 21:53:41;606.0;2025-10-05 21:27:41
2711;833.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-11-11 17:06:54;0;2022-11-10 08:10:54;628.0;2022-11-10 08:06:54
2045;216.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2024-01-06 11:15:07;1;2024-01-03 16:22:07;;2024-01-03 16:15:07
8023;602.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2023-01-27 09:26:56;;2023-01-27 09:24:56
5138;789.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2025-01-24 03:20:42;2037.0;2025-01-24 03:08:42
3670;2053.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;;1979.0;2022-08-29 00:44:14
1149;1119.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2023-01-21 18:45:05;1596.0;2023-01-21 18:43:05
5834;1364.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;;746.0;2023-11-26 06:57:28
13500;1629.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;1877.0;2022-10-01 11:47:18
2512;501.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2025-03-11 04:35:47;1854.0;2025-03-11 04:21:47
9685;80.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2023-02-18 21:08:25;1;2023-02-18 16:24:25;;2023-02-18 16:08:25
4762;1217.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2025-12-19 11:14:09;0;2025-12-17 12:15:09;738.0;2025-12-17 12:14:09
7763;324.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-04-01 14:52:48;0;2023-04-01 05:55:48;590.0;2023-04-01 05:52:48
7768;268.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-07-07 16:59:59;1;2022-07-06 06:13:59;1451.0;2022-07-06 05:59:59
534;1223.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2022-02-16 08:27:57;1;2022-02-15 03:42:57;1335.0;2022-02-15 03:27:57
6476;1438.0;Notification: QuizAvailable;;QuizAvailable;0;;1;;;2022-03-20 19:12:28
7131;1685.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2025-09-22 23:24:36;628.0;2025-09-22 22:59:36
9279;1446.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-04-22 17:30:27;1;2025-04-21 20:47:27;;2025-04-21 20:30:27
13717;1560.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2022-05-26 00:17:25;1;;1327.0;2022-05-25 08:17:25
7835;129.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;2023-04-07 07:00:02;1047.0;2023-04-07 06:32:02
10530;1405.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2022-08-09 16:43:09;;2022-08-09 16:36:09
13872;664.0;Notification: Reminder;You have a new reminder available.;Reminder;1;2023-04-11 17:16:02;0;2023-04-09 22:33:02;;2023-04-09 22:16:02
7285;1215.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2022-05-19 03:20:52;1772.0;2022-05-19 02:54:52
1659;919.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2023-01-09 21:54:06;1507.0;2023-01-09 21:35:06
11844;1966.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2024-06-27 14:44:39;0;2024-06-26 11:46:39;;2024-06-26 11:44:39
12980;2022.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-12-18 21:28:07;1;2025-12-16 20:29:07;1149.0;2025-12-16 20:28:07
3708;340.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2022-07-09 01:55:13;1342.0;2022-07-09 01:35:13
12832;265.0;Notification: NewLecture;;NewLecture;1;2023-06-30 20:02:29;1;2023-06-28 07:31:29;;2023-06-28 07:02:29
3714;1036.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;;;2022-08-27 01:12:08
12467;398.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-01-06 07:16:56;1;2025-01-05 00:28:56;1745.0;2025-01-05 00:16:56
13470;72.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-01-13 15:59:37;0;2022-01-11 13:02:37;412.0;2022-01-11 12:59:37
1433;1150.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;;;2025-11-27 19:50:44
7112;335.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2023-08-04 09:03:40;125.0;2023-08-04 08:51:40
3531;1975.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2024-07-10 16:56:57;1;2024-07-10 05:58:57;288.0;2024-07-10 05:56:57
672;1039.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;1;2022-01-26 12:23:13;1628.0;2022-01-26 11:56:13
797;463.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2025-11-08 06:32:40;0;2025-11-07 02:40:40;656.0;2025-11-07 02:32:40
8163;110.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;0;;;2022-12-06 05:09:16
11059;392.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;0;2024-02-03 03:52:41;1907.0;2024-02-03 03:36:41
544;1850.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-09-02 07:51:56;1;2022-09-01 15:21:56;639.0;2022-09-01 14:51:56
9553;194.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;;1940.0;2022-02-19 15:24:05
12622;648.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-05-21 01:21:18;0;2022-05-19 14:32:18;1354.0;2022-05-19 14:21:18
12349;48.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;0;;2129.0;2025-10-08 05:18:42
10351;1078.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2023-05-12 10:36:58;;2023-05-12 10:28:58
7912;151.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-02-11 15:48:59;1;2022-02-10 03:13:59;;2022-02-10 02:48:59
6030;685.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2023-06-17 14:19:31;560.0;2023-06-17 14:15:31
388;1136.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2025-10-16 10:39:34;0;2025-10-14 09:03:34;2046.0;2025-10-14 08:39:34
10347;1187.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2022-03-16 03:56:45;924.0;2022-03-16 03:53:45
3165;1032.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;;;2024-04-23 22:50:31
6529;394.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-05-07 13:12:49;0;2024-05-05 18:28:49;65.0;2024-05-05 18:12:49
846;932.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2024-04-13 02:19:24;;2024-04-13 02:18:24
13235;264.0;Notification: CourseEnrollment;;CourseEnrollment;0;;1;2026-02-12 04:12:15;1135.0;2026-02-12 03:44:15
12717;1668.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2023-10-05 23:07:44;1;2023-10-04 09:28:44;1848.0;2023-10-04 09:07:44
2006;238.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2024-08-10 15:02:33;;2024-08-10 14:42:33
12616;1067.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;0;2022-12-25 12:54:06;;2022-12-25 12:34:06
7188;1145.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;0;;;2025-03-13 12:05:38
1206;903.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2022-02-06 04:37:08;0;2022-02-04 10:38:08;1341.0;2022-02-04 10:37:08
9463;1205.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2024-02-07 12:34:49;0;2024-02-06 07:47:49;;2024-02-06 07:34:49
5632;409.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2026-02-21 08:23:20;921.0;2026-02-21 08:15:20
10680;1182.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-09-24 23:07:38;1;2022-09-22 05:19:38;66.0;2022-09-22 05:07:38
1744;1678.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2023-09-05 14:18:34;0;;;2023-09-04 14:18:34
6814;418.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;2023-09-11 12:53:13;;2023-09-11 12:30:13
2258;1873.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2024-09-22 04:41:15;0;;607.0;2024-09-19 11:41:15
4345;450.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;;0;2023-09-22 03:01:41;1889.0;2023-09-22 02:47:41
3680;1887.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2025-09-27 12:23:29;1469.0;2025-09-27 11:59:29
10090;75.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2023-05-20 09:50:56;1654.0;2023-05-20 09:40:56
5776;309.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-10-07 06:13:52;1;;;2022-10-06 07:13:52
13264;1637.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-01-17 18:08:59;0;2025-01-16 00:37:59;1137.0;2025-01-16 00:08:59
4333;424.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;;1250.0;2023-11-14 14:48:31
13930;263.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-10-17 06:29:30;0;2024-10-16 04:34:30;1789.0;2024-10-16 04:29:30
8449;726.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2022-06-13 13:54:14;741.0;2022-06-13 13:43:14
5094;1620.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-03-18 19:23:28;0;2022-03-16 20:34:28;;2022-03-16 20:23:28
6240;693.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2022-02-04 00:55:35;1;2022-02-02 12:04:35;;2022-02-02 11:55:35
1085;1793.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2022-05-15 20:15:49;1488.0;2022-05-15 20:08:49
865;291.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;1;;0;2025-06-02 16:48:51;;2025-06-02 16:46:51
9388;1431.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2023-01-22 08:32:50;65.0;2023-01-22 08:07:50
10699;811.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-10-19 03:58:13;1;2025-10-17 03:25:13;;2025-10-17 02:58:13
11437;1148.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2024-05-22 01:19:16;;2024-05-22 01:04:16
794;463.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2023-10-14 09:35:54;1115.0;2023-10-14 09:22:54
3078;141.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;;1977.0;2023-02-04 17:55:12
7867;24.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2025-07-30 16:09:39;0;2025-07-30 09:27:39;306.0;2025-07-30 09:09:39
14133;;;;SystemAlert;0;;0;;;2024-01-01 00:00:00
8664;873.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-09-01 10:54:34;1;;1429.0;2025-08-29 11:54:34
2509;501.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;2024-11-11 13:25:51;519.0;2024-11-11 13:01:51
9210;526.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;1;2023-12-04 19:32:59;1917.0;2023-12-04 19:19:59
10325;1104.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2024-11-26 01:24:11;0;2024-11-26 00:46:11;;2024-11-26 00:24:11
9783;1420.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-04-04 23:34:45;1;2022-04-04 10:37:45;;2022-04-04 10:34:45
7841;129.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2024-09-11 10:28:20;0;2024-09-08 18:58:20;953.0;2024-09-08 18:28:20
451;551.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2024-01-05 11:29:32;1;2024-01-02 23:50:32;236.0;2024-01-02 23:29:32
789;846.0;Notification: NewLecture;;NewLecture;0;;1;2024-10-29 05:27:44;;2024-10-29 05:17:44
4071;1369.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2022-03-06 23:23:23;0;2022-03-04 03:31:23;1370.0;2022-03-04 03:23:23
7760;324.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-06-26 21:08:25;1;;;2022-06-26 09:08:25
11951;132.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2023-02-28 11:37:27;1;2023-02-26 03:52:27;;2023-02-26 03:37:27
9778;1311.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;;;2024-01-24 11:40:57
4823;644.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-01-20 02:44:26;1;2023-01-18 22:57:26;1179.0;2023-01-18 22:44:26
1256;1915.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2025-08-04 12:14:36;;2025-08-04 12:06:36
10374;454.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;0;;1;2025-07-19 15:47:37;448.0;2025-07-19 15:43:37
11982;155.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-11-16 08:54:59;1;;337.0;2024-11-14 17:54:59
5059;1303.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-06-29 04:51:24;0;2022-06-28 12:08:24;1920.0;2022-06-28 11:51:24
2330;386.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;0;;0;2025-03-06 13:36:35;1935.0;2025-03-06 13:11:35
13204;1605.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-08-31 23:38:39;1;2022-08-29 01:07:39;396.0;2022-08-29 00:38:39
5667;1698.0;Notification: NewLecture;;NewLecture;0;;1;2022-06-26 11:11:03;1565.0;2022-06-26 10:42:03
13469;72.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-05-29 14:41:27;0;2025-05-27 12:47:27;;2025-05-27 12:41:27
1375;250.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;;;2024-09-08 01:56:47
12437;1603.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2025-10-31 19:16:49;2105.0;2025-10-31 19:11:49
1396;1077.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2023-02-04 22:34:27;991.0;2023-02-04 22:32:27
12858;1577.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2023-08-21 03:13:50;1;2023-08-19 14:43:50;642.0;2023-08-19 14:13:50
13954;64.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;0;2022-02-03 05:32:59;;2022-02-03 05:11:59
4544;1358.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2024-07-05 06:29:20;;2024-07-05 06:17:20
5413;440.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;2023-03-29 22:20:24;;2023-03-29 22:00:24
11938;1169.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;;1054.0;2024-01-12 18:00:18
13702;1619.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2024-04-11 08:51:00;1592.0;2024-04-11 08:21:00
4456;1273.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;1;2024-11-19 18:54:39;863.0;2024-11-19 18:30:39
3655;459.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2023-10-05 14:16:27;1156.0;2023-10-05 14:08:27
11129;193.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2025-08-22 17:48:52;;2025-08-22 17:27:52
11587;780.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-01-21 11:33:55;1;2023-01-21 08:55:55;2072.0;2023-01-21 08:33:55
12373;659.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2022-11-18 10:48:43;1899.0;2022-11-18 10:28:43
10695;242.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2023-10-04 12:21:55;1614.0;2023-10-04 11:52:55
6614;995.0;Notification: Reminder;You have a new reminder available.;Reminder;1;2023-01-07 23:59:38;0;;1455.0;2023-01-06 06:59:38
2180;1806.0;Notification: Reminder;You have a new reminder available.;Reminder;0;;0;2025-06-29 17:34:39;1988.0;2025-06-29 17:17:39
872;1870.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;;1;2024-09-11 01:57:38;1726.0;2024-09-11 01:35:38
2029;174.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2025-12-02 14:41:57;;2025-12-02 14:15:57
13764;589.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2025-09-03 12:58:00;1;2025-09-01 20:20:00;1455.0;2025-09-01 19:58:00
3349;1371.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2024-12-01 05:05:48;1;2024-11-30 00:27:48;718.0;2024-11-30 00:05:48
1179;1974.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-08-28 15:26:53;1;2022-08-26 11:37:53;1498.0;2022-08-26 11:26:53
3237;1759.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2025-12-03 18:01:55;1532.0;2025-12-03 17:42:55
6353;529.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2023-04-22 22:49:06;862.0;2023-04-22 22:42:06
173;724.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2025-06-05 18:43:51;0;;;2025-06-04 05:43:51
5848;832.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;;1712.0;2026-02-07 17:30:05
3462;1394.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;2023-05-10 13:36:44;;2023-05-10 13:24:44
13259;254.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;;;2024-11-23 08:13:02
3498;856.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2022-10-26 09:55:25;1613.0;2022-10-26 09:36:25
2583;708.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;;1452.0;2022-09-19 03:56:27
2789;1313.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;2022-05-26 20:22:43;1548.0;2022-05-26 20:17:43
13364;1564.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2023-01-19 08:26:44;;2023-01-19 07:57:44
