Id;CommentId;UserId;CreatedAt
8668;1479;156;2022-08-02 10:42:45
5196;4362;777;2023-09-05 21:37:35
6985;905;613;2024-04-26 07:37:39
3727;2020;435;2022-06-30 12:01:03
9180;212;774;2023-03-07 19:25:42
2085;348;897;2023-02-16 19:05:47
7265;1558;1036;2024-08-20 20:08:22
9727;712;1226;2023-05-09 11:52:26
333;2502;1094;2023-08-28 21:02:56
2760;877;1344;2024-12-19 23:08:03
5574;3184;856;2024-03-26 22:12:54
10771;4399;1358;2022-06-09 13:30:36
629;1305;179;2023-05-09 16:24:26
836;3332;429;2024-10-25 14:14:36
8152;3687;692;2025-05-16 07:54:55
5142;3095;1051;2024-10-10 09:25:22
2605;4166;471;2023-03-01 19:47:49
6402;674;288;2023-06-08 07:25:54
6283;3681;637;2025-03-13 23:34:42
3550;1040;806;2023-06-14 06:10:34
3483;2418;9;2023-06-17 05:58:59
4092;2500;1056;2024-06-23 06:17:03
3580;3469;1421;2025-02-09 18:41:05
6314;3099;725;2024-10-31 17:53:52
8730;1728;1270;2023-02-26 12:11:17
4167;2586;1089;2024-04-16 12:11:11
4039;192;1927;2025-01-11 23:02:39
4281;4193;924;2022-12-27 00:11:46
8601;1894;697;2023-12-13 18:47:52
9464;473;250;2024-06-15 08:46:24
1884;3569;1022;2023-08-22 01:15:04
8835;909;531;2022-06-20 14:25:09
2824;1283;483;2025-11-06 07:09:18
3981;4098;947;2025-01-01 17:50:58
1434;2241;858;2025-11-06 23:53:23
7097;1799;1086;2023-03-25 03:33:04
8505;3706;1067;2025-03-25 09:30:25
2521;1020;865;2023-02-25 17:55:18
7475;3854;882;2026-01-29 17:14:44
3636;3752;563;2025-07-30 01:49:46
1567;4189;411;2022-09-28 00:12:26
7334;3509;1173;2023-02-22 04:25:11
3018;3713;1462;2022-12-08 12:04:38
596;1111;1473;2024-11-18 04:16:21
8720;3541;1234;2025-05-23 12:33:19
10114;3547;979;2024-05-24 21:52:28
7907;2372;1716;2022-07-07 18:42:39
2339;4414;1222;2024-02-03 13:02:53
7770;4422;1347;2025-01-30 07:11:17
1387;3179;1947;2023-07-11 20:48:37
9259;2098;498;2024-07-31 04:05:32
8194;3097;1968;2025-01-19 15:00:39
7428;4384;1964;2025-01-28 14:24:34
10142;4327;1657;2023-10-19 12:22:23
332;4040;1898;2026-02-01 11:33:40
3662;3249;1931;2026-01-12 17:58:25
2372;2833;1305;2025-11-25 03:16:24
945;798;1120;2022-08-01 16:51:31
9010;2891;1113;2023-07-29 18:06:33
1358;2616;927;2022-12-02 17:05:56
4285;4193;1010;2023-08-26 20:53:26
7804;3448;2047;2025-02-13 01:19:31
954;3296;1331;2026-01-05 18:48:30
5961;1415;281;2024-07-29 22:09:31
3713;859;129;2023-10-23 06:34:26
3344;1872;450;2024-06-06 21:45:15
4298;3413;145;2025-04-14 11:49:18
10779;4399;1004;2023-08-29 12:04:19
6435;347;1737;2023-05-19 11:56:57
1120;4047;1398;2024-12-28 01:26:21
7116;3940;163;2026-02-17 15:02:54
4506;3540;1253;2024-10-14 01:47:38
7036;2256;1207;2024-02-12 08:02:11
6855;3056;462;2024-06-29 05:51:51
3572;4104;432;2026-02-08 04:18:22
1583;3622;1172;2024-01-12 09:44:53
5158;3212;1021;2023-02-27 06:15:03
6614;708;1813;2025-08-31 23:05:41
7542;385;1422;2022-09-23 01:49:43
364;275;1793;2023-01-25 23:20:15
5172;3480;665;2024-01-17 10:26:50
10941;2414;1003;2022-06-24 08:45:37
10091;2887;445;2022-09-04 16:40:41
8567;2167;805;2024-08-30 18:38:35
10586;3832;928;2022-12-08 06:24:59
6828;1142;257;2022-08-13 19:06:51
7266;1558;1585;2023-04-04 18:26:25
4063;3342;1880;2023-05-26 08:43:12
10824;1104;628;2024-04-12 11:38:17
9013;1935;1116;2023-07-09 07:27:04
4649;4071;423;2023-06-15 23:37:23
10150;121;748;2024-08-17 03:21:15
1320;3984;1319;2023-11-01 05:59:30
685;605;972;2025-01-08 17:41:21
7875;640;180;2024-06-17 04:48:47
6476;3251;1512;2025-02-21 04:47:10
9036;4169;489;2025-02-25 15:05:57
4696;1289;793;2024-08-02 12:00:26
5690;2451;563;2025-03-13 11:51:32
6926;3715;1404;2025-03-30 22:30:47
2791;1339;1601;2025-10-19 22:38:54
9518;1083;1284;2025-12-09 10:32:12
5039;1127;1803;2025-11-14 18:40:53
7027;2817;589;2023-04-01 03:26:10
939;798;263;2024-04-01 07:17:12
4502;86;1812;2025-08-31 02:41:13
1321;3984;969;2023-03-28 18:19:52
2542;2316;166;2023-07-03 08:42:47
6729;3324;1617;2024-12-08 13:20:45
4292;3085;79;2025-02-14 22:34:12
1962;3852;1880;2025-04-04 19:10:58
10169;3482;1736;2025-08-05 07:20:21
10793;3632;775;2024-07-01 06:31:04
4374;2852;575;2023-05-06 08:44:08
2991;353;407;2022-10-09 06:07:00
9549;3672;1481;2022-09-09 14:18:22
2619;2044;1021;2023-02-08 00:02:26
671;1260;1027;2023-03-11 17:23:52
7745;2301;1536;2024-11-14 13:28:20
5620;140;1082;2025-10-28 16:40:48
4197;453;1694;2022-11-11 07:39:09
5651;3761;266;2025-07-13 21:28:04
108;2488;537;2025-05-24 23:38:28
6611;4278;457;2024-07-14 13:24:34
776;2840;16;2026-02-27 04:59:45
6915;1998;1442;2024-02-21 13:14:37
5014;828;1944;2024-09-27 23:19:48
5901;3147;2034;2022-11-03 03:54:43
8649;2803;1139;2024-02-18 01:16:34
3028;2512;1512;2024-11-15 06:27:12
8694;2387;1075;2023-11-23 01:58:46
5876;788;1779;2025-02-12 05:56:44
1590;3181;369;2022-11-15 01:31:29
5372;20;1709;2022-08-20 10:10:38
3296;3690;194;2023-05-16 11:29:54
4190;2900;647;2025-08-03 00:44:12
6761;3898;312;2024-07-28 01:08:21
2346;1320;1690;2025-04-06 21:15:24
2608;1813;1080;2025-02-11 15:42:04
5798;211;1984;2023-12-16 18:48:57
7411;3054;1891;2026-02-09 13:25:38
665;717;138;2025-06-01 13:55:27
2489;234;1003;2025-09-14 19:48:25
8639;1245;1492;2024-10-26 04:57:40
5988;2195;845;2025-10-06 18:18:27
6610;4278;638;2022-07-16 01:54:22
6814;2538;460;2022-09-20 00:15:33
4102;1597;30;2023-08-22 01:25:04
8788;362;2001;2024-03-16 10:02:27
7982;2172;1116;2024-02-20 18:17:03
8007;3263;70;2023-09-13 10:43:28
2930;3347;1431;2022-06-16 05:42:01
2341;4376;317;2025-09-15 03:42:03
7619;28;52;2022-08-29 05:34:00
1820;2230;1395;2025-03-06 21:02:43
6846;1160;320;2025-12-23 18:16:55
3824;4232;1195;2025-12-31 23:47:31
2226;1054;2058;2025-05-13 04:09:52
197;2364;270;2024-05-06 02:27:39
9175;2294;573;2023-11-10 02:01:15
2735;1987;809;2023-11-04 04:29:17
341;2708;1695;2024-12-21 16:07:43
938;798;804;2023-10-06 11:57:02
7654;1680;1146;2023-03-11 01:41:49
5860;3785;2012;2023-10-08 18:17:43
6739;308;699;2023-07-18 03:25:09
3925;127;628;2022-10-02 01:35:15
2957;3802;382;2025-06-11 16:32:13
6797;1869;1894;2025-04-21 07:26:18
2837;3666;478;2023-03-22 16:45:28
5022;2920;1577;2024-07-26 15:48:15
1241;1306;400;2024-12-23 12:44:09
304;757;720;2022-07-29 22:45:56
3648;2003;873;2024-03-07 05:10:49
4788;2460;1628;2023-12-03 08:42:49
4437;3619;1553;2025-09-14 20:21:45
5995;1514;503;2024-07-15 07:21:51
6391;3893;1864;2023-09-29 07:04:52
8966;3112;123;2022-12-21 09:25:07
1088;89;274;2025-03-20 02:26:44
8500;3104;669;2026-02-27 22:22:33
1562;4189;404;2026-02-25 11:31:36
5290;1979;247;2023-02-22 11:36:23
10903;4323;1443;2022-12-25 07:16:24
1003;2642;2011;2022-08-17 21:21:14
7793;1376;738;2025-09-25 08:30:25
2797;2291;1525;2022-12-20 22:21:31
6361;3266;1650;2024-08-25 05:16:13
10112;1530;142;2023-11-28 03:43:53
3744;2326;524;2025-06-08 15:00:12
10671;2150;1695;2024-09-25 17:36:13
10365;4023;2021;2024-09-03 05:43:04
775;2840;167;2024-05-11 19:40:52
2077;3945;54;2025-12-10 20:51:11
182;706;1220;2024-10-16 16:42:29
10919;1093;456;2022-11-22 18:43:21
8950;1028;1489;2024-02-24 10:42:35
2249;3108;1600;2026-01-22 19:46:39
10186;1240;1738;2022-06-04 15:18:11
10286;3061;128;2025-04-17 23:18:48
1426;2737;405;2022-11-18 06:11:00
8424;4408;1846;2022-08-22 16:02:32
8884;2824;16;2023-12-10 00:55:40
3268;2710;591;2024-12-06 02:03:49
3526;2986;1066;2024-11-29 08:14:15
6310;3099;794;2023-08-10 18:03:02
10868;4312;544;2025-10-17 06:44:00
8292;729;1769;2024-12-24 18:11:24
2322;2836;1525;2023-04-22 11:40:27
6472;3223;1496;2024-04-17 07:47:47
1388;3179;1487;2025-04-20 04:40:49
2627;4138;1050;2024-08-01 09:57:07
4835;406;1826;2025-05-27 22:57:52
6413;3218;1159;2024-01-03 09:30:52
10296;626;2033;2023-07-11 13:34:03
1539;4251;515;2024-07-15 20:02:42
5131;4178;1749;2025-05-09 01:19:20
3160;3062;409;2026-01-28 15:44:56
1350;1924;774;2024-05-11 12:50:24
4404;1478;265;2022-08-03 17:28:12
5518;3055;1968;2022-08-31 00:20:37
9846;4103;15;2023-08-15 19:40:31
9550;3672;1606;2023-03-21 10:10:17
3601;40;494;2025-09-04 17:41:00
10640;4072;333;2024-05-27 11:12:08
1909;2511;689;2022-07-18 22:31:06
10423;3683;481;2022-10-28 07:12:40
10261;482;504;2024-02-22 01:53:32
8584;2392;1392;2022-12-20 05:58:23
10652;344;1188;2025-11-27 14:03:04
1622;3272;216;2023-03-11 04:59:02
4728;1091;1054;2022-11-25 14:44:05
4414;1184;1724;2022-08-29 02:20:47
3520;1469;845;2023-03-31 00:47:48
4364;2645;228;2024-12-07 04:27:14
9755;1352;408;2025-02-26 16:31:20
2866;3771;126;2023-04-10 18:11:21
1268;1839;813;2024-03-12 16:31:22
3369;3803;25;2025-07-26 16:44:42
3233;3121;1619;2025-12-05 05:17:55
2080;348;156;2024-07-07 05:02:47
1106;4099;1500;2022-08-28 15:56:13
1773;484;1007;2023-09-20 03:54:13
1789;2483;389;2024-04-08 19:59:01
10921;2565;364;2023-08-28 20:45:30
7472;3854;671;2022-12-11 02:09:46
6887;204;719;2023-04-22 22:36:46
3919;1112;1305;2025-01-17 13:40:07
311;1592;1101;2024-07-18 01:55:15
7532;3442;614;2024-04-05 07:11:23
6278;4281;1967;2023-02-11 23:29:03
6885;204;650;2024-05-28 16:02:58
1189;1835;962;2023-03-13 02:06:53
794;1833;1265;2022-07-24 11:07:13
6671;1947;1351;2023-03-16 07:14:08
1371;179;794;2024-02-23 15:16:18
6931;2054;1100;2024-02-06 07:21:37
7211;2310;228;2024-06-24 04:24:43
9925;4426;596;2026-02-06 05:28:42
9497;2717;1669;2022-10-03 01:09:45
4021;2684;285;2025-09-07 03:47:04
9834;1897;1935;2025-07-04 02:05:36
7658;1768;1089;2024-05-06 05:41:03
4871;739;586;2023-12-11 03:30:35
4006;1250;659;2023-10-19 16:44:47
868;4282;1943;2023-08-02 17:04:04
3029;2512;2047;2025-12-01 12:20:35
5533;1427;936;2023-03-02 07:28:28
7399;4415;864;2025-11-28 20:20:05
6541;1591;959;2022-12-12 07:58:03
6923;3715;548;2023-11-23 21:12:56
4183;1447;1063;2025-11-19 22:32:08
5899;3147;499;2023-11-10 09:46:16
10234;1178;1482;2024-03-07 23:27:06
7011;791;733;2023-11-07 12:50:27
7415;3729;658;2022-06-03 05:32:47
520;2867;2031;2026-02-23 21:48:18
1333;146;749;2025-12-07 07:30:31
426;2927;1526;2023-06-16 15:30:05
8578;2365;1122;2024-02-06 09:49:27
4429;3499;807;2024-06-04 04:12:00
8395;2998;1418;2023-08-18 14:03:58
1951;2118;1062;2024-10-04 15:13:29
4901;3797;626;2024-05-20 16:22:34
10014;854;966;2025-05-21 08:34:03
8701;1422;780;2025-09-23 00:02:09
8755;3394;1002;2024-03-14 20:29:28
4547;1780;855;2025-12-30 00:38:41
7844;2944;461;2025-10-14 07:15:10
9184;3087;1436;2024-06-16 06:39:15
6431;347;1173;2025-01-18 15:27:54
10301;626;1430;2025-05-25 13:21:40
8463;1154;522;2022-10-30 08:15:28
8981;326;1194;2023-02-10 06:20:31
2830;632;1467;2023-03-19 17:46:22
10776;4399;374;2025-07-27 05:00:10
5804;612;294;2025-04-03 21:27:33
3285;817;2018;2025-05-25 18:13:23
2191;161;249;2024-12-12 15:05:21
1488;2012;1646;2025-05-10 04:37:51
5655;3496;700;2025-06-01 06:38:53
3841;2344;1795;2025-09-20 05:31:22
10613;3105;575;2025-04-17 08:43:31
10218;1985;1016;2022-09-10 07:06:40
10264;3239;1652;2025-12-25 04:47:06
10006;469;98;2024-08-19 13:55:10
4182;1447;1714;2024-12-03 09:02:38
4541;2486;511;2024-12-23 04:23:42
5733;3103;1805;2024-12-26 20:11:19
2236;3519;691;2025-11-23 17:26:53
7667;1720;1420;2023-11-07 03:29:52
2844;702;204;2022-12-26 14:51:34
10772;4399;1351;2024-03-19 10:03:43
10930;3976;277;2023-08-11 18:39:55
553;1504;715;2022-10-25 05:17:21
5048;2997;544;2023-04-02 20:42:38
2665;3322;1890;2023-12-24 00:42:04
10531;1006;697;2026-02-13 22:37:52
2254;2957;629;2025-07-12 12:23:43
9335;2094;1387;2025-07-20 00:34:25
769;2040;1419;2024-09-24 14:57:33
1478;4075;2045;2022-09-22 04:23:09
5171;3480;171;2025-12-30 02:28:36
9897;1882;1511;2022-07-09 04:59:13
10409;1706;1015;2024-10-21 05:22:44
4950;3323;1755;2022-12-09 07:21:55
9346;808;1485;2023-06-02 09:35:30
4186;2900;1408;2026-03-03 02:44:33
5979;2362;1450;2024-07-22 09:41:50
5088;60;771;2025-12-10 19:55:16
7927;1786;1268;2022-10-30 00:41:53
6466;3630;1281;2024-12-04 09:51:56
7278;4192;1359;2024-08-25 12:19:42
10307;2343;679;2026-01-19 09:08:00
9562;3732;1433;2025-05-26 11:16:16
2961;3802;814;2025-02-03 04:53:11
1159;1841;140;2023-04-10 17:40:51
8813;1044;1243;2022-06-08 18:37:25
3457;806;1350;2024-10-03 12:20:05
4141;2563;797;2024-01-23 04:04:04
1305;4020;185;2025-08-15 23:59:16
9572;2662;64;2024-06-04 08:50:56
5991;3705;1314;2023-05-27 19:33:04
9610;475;1596;2022-07-20 19:26:19
7426;4384;538;2024-02-27 17:53:58
10839;2727;1015;2024-05-14 23:26:12
1646;3748;141;2024-12-02 20:21:17
3187;4019;1118;2024-12-20 14:15:14
1540;4251;109;2024-11-24 10:02:25
7766;1069;731;2025-11-01 19:27:23
1437;2241;1296;2025-03-10 12:39:14
9818;1227;1383;2022-12-17 10:20:51
5937;523;1046;2022-06-14 22:36:22
2678;2361;1851;2025-07-17 03:15:23
5725;754;1454;2025-11-13 18:40:56
8151;3710;1662;2025-04-19 10:13:35
8595;4424;680;2023-01-09 06:52:20
2200;1683;1363;2023-09-22 05:24:19
4713;4417;1594;2023-04-26 21:06:58
4819;3204;26;2023-04-18 23:50:51
4948;3323;1739;2024-11-16 04:45:31
7687;3924;1057;2024-05-13 03:37:10
547;1654;551;2022-12-24 20:25:39
6859;3781;456;2022-11-19 05:06:07
7610;3767;499;2024-05-25 01:10:40
8223;3847;1031;2022-09-10 13:52:53
2519;1020;458;2025-03-22 16:34:01
6078;4222;356;2022-06-04 00:36:34
2545;2316;1325;2024-02-17 10:52:02
2922;1762;1550;2023-06-04 05:26:02
6292;3681;1320;2025-10-10 04:58:23
6903;2816;741;2022-10-31 19:50:25
7908;2372;314;2025-12-26 20:43:09
7454;880;71;2022-12-16 09:09:45
2805;2009;1497;2024-06-02 06:18:15
5534;1427;1296;2026-02-15 15:56:56
9022;1521;189;2023-11-22 13:05:59
2787;1339;1228;2023-11-09 22:24:32
5220;219;1017;2024-05-31 06:08:41
3394;2580;795;2026-02-11 03:09:08
1191;1835;577;2023-04-01 12:58:01
5587;3539;1816;2022-08-30 10:53:16
9102;2250;434;2023-07-03 02:11:25
281;3495;695;2023-05-28 08:48:07
3082;3502;1776;2023-04-22 14:01:32
6527;2929;1635;2024-05-15 02:10:52
4532;1125;1043;2023-06-07 18:02:58
6238;1900;250;2022-09-24 05:08:18
7755;1600;688;2024-09-20 17:13:47
3021;3713;518;2024-03-09 06:04:40
3901;3445;1062;2025-03-30 18:08:26
6085;1027;303;2023-04-03 11:24:32
6942;1302;1065;2025-11-12 08:41:19
834;3332;166;2022-10-06 00:59:43
7856;1883;849;2025-08-31 01:08:11
2684;2361;607;2024-07-31 09:36:44
602;2949;1083;2022-08-03 15:13:51
10688;4337;1997;2022-11-16 18:45:35
5986;2195;276;2025-05-30 15:28:13
787;3560;689;2023-07-14 22:13:30
9527;1809;146;2026-02-21 01:15:21
1418;3834;1202;2024-07-02 08:53:25
1877;764;457;2025-04-10 16:45:07
513;495;826;2025-02-21 19:49:09
9658;1025;912;2023-07-06 08:23:14
4622;946;339;2023-06-22 02:01:25
2955;3802;557;2024-06-23 07:11:31
10638;1102;1508;2024-10-10 11:07:13
10347;379;1621;2022-11-18 02:32:03
10287;1068;274;2025-03-12 18:33:56
9454;1387;888;2023-05-22 05:57:51
1979;1374;1570;2024-08-23 09:31:51
2592;3585;1116;2025-08-27 02:38:49
9638;4122;130;2022-09-21 16:02:40
2904;1842;626;2024-10-26 08:49:03
3356;1563;1888;2024-04-02 11:00:18
2551;3390;1599;2022-08-06 23:45:38
2493;2350;345;2023-04-14 10:22:31
10092;3173;800;2025-05-11 16:17:37
1207;2068;69;2022-12-03 12:27:24
3566;1355;206;2023-11-04 06:40:59
2796;2291;357;2025-03-25 13:49:06
10812;2648;155;2023-03-30 03:48:07
6648;246;1915;2025-05-30 12:11:51
8951;1028;1154;2023-10-15 12:33:17
3452;1446;1440;2023-06-14 11:46:38
8854;49;1842;2023-10-08 18:48:44
6688;3194;1111;2023-06-08 10:31:44
9915;2192;1305;2023-03-20 23:38:01
1411;666;319;2024-08-01 22:48:08
10892;2293;408;2022-08-09 07:23:47
2186;2573;1898;2024-05-04 17:46:31
4854;435;1392;2025-12-12 12:08:39
4218;846;1688;2022-10-21 23:59:54
1173;1656;1624;2025-03-14 08:30:45
9522;1083;450;2023-09-08 04:51:23
180;706;1538;2023-08-07 21:04:54
6224;4015;470;2025-03-31 20:49:38
3976;4098;1694;2025-06-12 04:53:11
5836;243;1922;2022-08-09 21:32:57
3646;2003;404;2022-07-12 23:02:41
10946;2364;1178;2024-06-26 21:55:16
8839;909;1694;2023-06-12 08:09:43
5946;2366;859;2024-08-07 13:56:36
710;1794;990;2023-01-20 00:56:02
9057;1019;1398;2023-10-13 19:48:41
4084;1832;1166;2025-10-02 10:27:33
2616;25;182;2026-01-15 03:28:46
5098;391;1645;2026-02-15 08:17:40
1256;3275;1284;2026-01-11 18:23:19
4890;3855;1596;2023-08-06 17:14:22
3038;226;1249;2024-08-17 11:38:20
10136;4086;1353;2026-01-06 02:41:17
6440;1863;622;2024-08-09 21:14:53
54;3684;207;2023-08-10 20:00:48
3474;595;1680;2024-12-31 07:41:29
2398;967;320;2024-09-04 22:38:42
8958;4175;964;2023-04-02 13:35:25
9235;1524;614;2022-12-03 04:45:46
3957;223;1804;2025-03-09 23:43:43
4892;1167;1349;2022-07-16 16:27:05
10678;2154;64;2023-07-14 01:32:40
2847;702;1812;2022-11-12 09:31:46
10758;2169;1390;2024-08-13 08:07:47
5409;2687;1310;2025-10-17 17:08:35
9710;1550;631;2023-05-06 13:03:15
4609;3377;1504;2026-02-13 03:05:37
796;1833;1496;2024-05-27 02:40:51
7128;3896;492;2023-03-27 17:00:59
4842;621;1659;2022-11-07 22:57:30
10164;3482;1796;2025-11-09 04:43:36
4617;2971;1739;2023-08-13 06:16:13
7304;673;1647;2025-11-25 15:56:55
9515;3351;1999;2023-03-20 18:45:14
5654;3496;1458;2022-12-09 08:22:58
9204;2061;1833;2022-11-29 15:39:57
6179;1907;715;2022-11-15 08:48:46
3999;1250;1514;2024-12-04 17:30:21
8417;4069;812;2023-03-27 16:50:58
7444;627;505;2024-03-14 20:48:49
5885;1688;117;2022-06-22 16:19:52
4204;2235;1360;2024-02-26 04:01:43
1265;3327;1852;2022-11-02 10:13:33
3600;40;450;2025-01-09 12:05:19
2413;3073;1050;2024-12-16 03:41:50
8118;2151;1355;2024-08-13 14:51:37
631;2804;1455;2023-05-29 12:20:20
8442;3023;835;2025-03-25 22:15:19
2408;2423;336;2025-08-21 11:10:36
1718;2272;1585;2026-02-17 14:02:59
4574;1;284;2022-07-16 18:19:59
8868;2983;615;2023-09-01 20:10:49
8028;690;795;2025-11-17 01:56:57
1509;2903;220;2024-02-09 00:15:33
3766;217;1564;2024-08-30 15:55:21
8040;3581;1423;2023-10-22 02:19:11
2823;1283;1809;2022-12-21 04:11:16
3827;689;729;2025-11-26 00:59:27
530;2381;1704;2022-11-14 03:36:05
9108;4006;1246;2022-11-13 17:23:04
1617;3272;1876;2025-11-17 15:16:03
4117;3071;839;2025-11-11 00:18:30
4710;4417;587;2023-12-08 11:28:33
8986;3736;1118;2025-11-19 06:53:46
287;911;1034;2022-10-29 00:08:59
9644;1084;1535;2023-08-05 07:04:38
7176;1898;1189;2022-06-23 08:43:44
4571;1;583;2026-01-19 21:28:06
4790;2066;1293;2024-12-15 06:26:06
5576;98;1227;2025-05-20 14:38:36
1557;4371;1031;2025-12-22 05:54:22
3775;995;65;2025-06-29 09:44:00
3316;1938;1756;2024-09-24 14:51:37
4929;3970;581;2025-01-16 00:04:40
4220;4449;755;2023-06-07 17:04:18
193;2152;723;2024-12-24 10:25:13
7010;791;568;2024-03-25 13:43:23
2224;1054;1177;2025-12-06 05:52:57
2953;3746;105;2025-09-15 04:29:00
10723;2779;1855;2023-02-28 03:20:28
7572;2378;1199;2024-03-07 05:42:02
8543;4325;807;2025-08-22 09:54:33
2438;1435;708;2025-05-16 16:44:16
9910;4087;19;2023-09-18 17:44:01
6425;3694;1134;2024-10-01 09:03:40
8080;3283;1273;2024-03-19 16:29:35
8243;2359;565;2025-01-18 20:37:27
1559;4371;577;2024-01-20 17:57:16
3146;2770;51;2022-08-23 18:48:44
8885;2824;1161;2023-06-20 02:06:47
5772;1264;1964;2023-01-07 17:38:30
4586;393;961;2024-12-28 19:33:06
10791;331;1409;2024-07-13 10:53:46
453;3344;17;2025-03-09 07:34:53
9228;2356;1011;2022-10-27 11:29:36
8179;3806;1530;2024-04-22 05:24:09
4968;1610;491;2023-10-22 15:17:43
2635;2117;1365;2023-08-25 20:50:47
6603;3955;1450;2025-09-30 10:25:15
3202;8;747;2025-10-08 23:17:20
3560;3902;979;2023-02-04 13:56:11
10720;1064;1200;2022-12-10 11:50:32
2239;3519;129;2024-05-18 17:47:03
5002;3783;968;2023-09-02 05:32:30
4769;4359;2047;2022-09-18 08:49:55
4278;1596;431;2022-12-14 23:58:54
4434;3619;1166;2023-11-29 06:29:12
7896;4361;1935;2024-10-07 07:24:53
8615;2732;375;2024-10-07 18:53:27
4480;1442;1310;2023-08-25 16:51:05
3327;2826;1306;2025-04-04 01:58:39
2433;1062;1268;2023-10-08 13:16:57
7498;1460;572;2024-12-29 19:47:07
8441;3023;262;2024-12-05 15:23:38
1944;2632;1335;2022-08-26 02:03:30
7605;1520;1842;2024-02-04 07:15:28
2320;2836;760;2025-11-04 11:21:10
1609;805;501;2025-02-09 20:43:06
9545;3672;1388;2024-04-29 04:42:50
4022;2684;1898;2024-03-30 20:30:32
5939;2366;1989;2024-07-19 06:45:39
9093;3410;34;2022-10-18 01:48:09
7112;3940;475;2025-03-20 14:50:37
2455;701;342;2024-02-25 22:37:08
2924;1762;688;2025-02-28 19:17:50
8782;1599;790;2024-04-14 08:38:44
8778;1599;2002;2025-08-20 06:22:24
4614;2971;742;2024-03-18 06:16:02
2321;2836;1305;2024-06-19 09:58:48
5563;309;1529;2024-04-08 17:11:36
7315;4056;1893;2022-12-22 03:31:41
1153;933;1912;2025-08-29 02:08:31
7606;1520;756;2023-11-12 06:14:18
7754;1600;2052;2023-05-02 20:10:55
4889;3855;639;2024-02-20 03:52:55
6230;1900;509;2023-05-24 23:25:31
8113;3655;1737;2025-01-15 06:19:01
5013;828;672;2023-05-15 16:17:47
9134;1379;405;2023-08-06 10:33:05
1307;4020;1473;2022-08-15 11:28:19
6908;1103;1978;2025-12-06 10:39:19
8936;249;1261;2024-09-08 03:26:45
5421;3691;1966;2023-01-29 11:39:18
4194;229;1202;2022-08-05 07:09:32
9713;3407;1909;2022-12-20 15:28:23
2841;702;1287;2024-02-26 15:03:11
3300;307;1253;2026-02-18 14:45:09
2409;866;1527;2024-08-03 05:18:43
390;623;730;2022-08-12 06:51:12
2533;3094;1033;2025-03-08 11:26:30
8129;163;1331;2022-11-26 09:26:34
9442;1982;1579;2025-02-20 22:37:21
1392;3179;1885;2025-09-12 17:38:34
3562;4053;139;2025-10-12 10:24:16
2625;4138;789;2023-06-20 20:12:33
9369;3612;691;2023-12-12 10:14:20
5095;391;368;2025-10-07 15:54:06
1287;1467;1134;2024-09-27 10:44:56
1190;1835;68;2025-09-06 07:33:58
5221;219;905;2023-02-28 12:12:08
3004;2815;1396;2024-07-24 00:35:17
5615;426;520;2025-05-26 01:51:18
4928;3970;444;2023-10-25 00:54:08
10851;4272;1397;2024-03-14 11:39:47
3902;3445;501;2026-02-04 10:18:37
8340;2153;892;2024-07-10 09:44:03
2878;2961;94;2024-07-30 04:01:04
1181;455;1944;2023-03-26 22:15:34
6320;3358;2000;2024-12-19 12:19:31
3336;1855;66;2023-06-15 18:17:59
5907;3724;1229;2022-10-02 16:26:29
3517;1469;1747;2024-12-30 14:26:47
8228;3847;441;2024-12-31 11:10:56
3294;3690;715;2025-01-03 11:02:20
6171;429;1621;2023-06-26 22:21:21
9283;100;1718;2025-06-11 08:01:00
7089;2652;807;2024-01-17 01:49:43
6559;2544;1347;2022-07-05 18:11:25
37;1554;128;2023-10-09 19:07:03
5573;3184;814;2023-04-15 05:58:18
5879;788;1683;2024-04-30 11:56:48
3604;3096;488;2025-03-14 05:19:42
2143;1081;486;2024-12-16 20:05:21
6410;3218;1459;2023-10-26 02:06:09
2036;105;682;2022-06-04 23:19:54
4248;147;1078;2023-07-17 13:06:08
9525;1809;1744;2023-03-09 03:16:27
460;4060;653;2024-09-19 16:15:19
4826;265;689;2025-05-30 02:12:29
4546;1780;1108;2024-02-27 15:04:50
10603;115;1971;2024-08-03 11:03:56
1518;2781;1933;2022-11-13 11:34:22
2661;3322;1051;2025-06-04 05:05:06
5286;2612;536;2024-04-03 10:17:36
1770;484;594;2025-12-29 10:10:31
9783;4102;1504;2025-03-25 21:25:21
9838;1897;1133;2024-03-28 19:51:47
4838;621;455;2025-03-16 15:08:02
522;2867;1806;2025-07-17 17:13:42
8164;85;1885;2023-05-10 03:53:34
2577;2255;1761;2025-01-23 10:42:14
2936;4202;527;2024-09-04 22:29:11
7094;1799;1072;2026-01-29 10:36:32
5296;1949;1072;2022-11-22 01:09:55
8664;1479;1962;2026-01-13 23:26:30
6579;2369;271;2025-11-15 08:49:21
10721;2779;1382;2026-03-01 09:37:34
8358;4123;578;2025-09-08 16:21:56
5364;225;1432;2023-09-10 09:50:40
9728;712;1359;2024-12-19 02:59:13
10762;1280;279;2025-04-04 14:29:58
9119;4387;419;2025-11-04 23:30:33
3516;1469;430;2026-02-18 20:18:13
6777;1635;1580;2023-07-03 23:45:03
3631;3752;952;2024-11-07 09:57:39
2181;2573;218;2025-11-09 17:23:46
4114;302;321;2024-09-22 09:04:43
6487;492;1431;2025-05-23 15:56:01
