Id,StudentProfileId,CourseId,EnrolledById,EnrollmentDate
9944,2019.0,188,2.0,2024-10-27 17:06:48
8625,4863.0,18,1.0,2024-07-03 21:35:59
1376,1147.0,156,2.0,2024-01-20 12:50:12
9227,3822.0,164,3.0,2025-06-12 20:36:13
1758,1042.0,23,2.0,2024-06-29 04:09:20
3417,57.0,3,3.0,2024-02-04 03:41:31
741,2901.0,2,3.0,2025-06-06 15:08:34
1937,826.0,119,3.0,2024-11-15 09:54:56
529,470.0,171,1.0,2022-07-30 20:07:49
5210,246.0,33,1.0,2023-06-21 13:46:15
3512,4638.0,99,3.0,2025-07-18 21:48:19
1405,1044.0,93,1.0,2024-10-03 18:40:32
7263,4606.0,190,2.0,2024-05-13 05:20:00
7462,3808.0,51,1.0,2025-08-06 23:31:39
8524,2839.0,67,1.0,2023-05-13 05:30:49
2653,1704.0,47,3.0,2022-08-29 05:00:53
7895,1486.0,91,3.0,2023-01-24 16:24:10
4173,3186.0,162,2.0,2025-06-01 04:31:12
8050,2308.0,151,3.0,2025-05-16 20:49:02
4878,767.0,173,2.0,2022-11-16 14:23:40
8413,415.0,111,3.0,2024-09-08 11:12:56
728,2117.0,37,2.0,2023-03-07 09:17:52
4717,460.0,180,2.0,2025-08-13 23:35:30
9844,3929.0,162,1.0,2025-03-10 12:43:47
1922,1513.0,6,3.0,2025-05-16 14:22:56
6050,2150.0,75,3.0,2023-07-10 21:32:21
9537,2946.0,196,1.0,2023-01-16 00:44:25
1803,3899.0,187,2.0,2024-01-25 15:18:51
5202,321.0,149,1.0,2026-02-22 21:04:38
1817,4613.0,94,2.0,2022-04-30 16:17:12
2338,3622.0,35,1.0,2025-11-13 08:00:19
2069,921.0,168,2.0,2023-06-17 22:48:33
5217,2350.0,72,2.0,2023-02-02 05:28:43
9912,2018.0,198,2.0,2025-08-16 08:57:09
5773,2980.0,16,2.0,2024-10-01 15:37:13
5666,960.0,157,1.0,2023-04-13 13:33:19
5356,4288.0,41,,2025-06-04 18:44:26
5395,4685.0,168,1.0,2023-10-11 19:52:23
3247,484.0,167,3.0,2022-04-25 05:15:21
2550,4273.0,151,2.0,2024-12-27 20:01:16
787,2236.0,107,,2026-02-02 23:37:08
6357,4708.0,51,3.0,2026-01-02 13:00:22
9191,855.0,166,2.0,2024-01-12 10:44:09
5243,2160.0,40,3.0,2025-12-24 13:55:19
5046,3202.0,9,2.0,2023-06-17 22:03:44
1138,3716.0,6,1.0,2025-06-17 23:50:23
5368,609.0,30,3.0,2023-03-02 16:45:45
3111,4476.0,137,3.0,2025-05-14 09:20:56
830,2473.0,63,3.0,2024-01-11 06:55:40
2647,1695.0,30,3.0,2022-09-01 19:43:09
5590,2769.0,47,3.0,2023-03-28 05:47:49
2105,4783.0,70,2.0,2023-10-17 23:48:24
2116,4781.0,28,2.0,2022-05-18 15:51:03
8610,12.0,151,1.0,2025-05-20 08:48:59
8495,2177.0,120,2.0,2024-04-06 11:20:45
5470,3693.0,196,3.0,2022-10-29 19:35:11
1945,2183.0,48,2.0,2022-12-21 15:39:32
9745,1162.0,1,,2024-10-29 07:38:34
3826,898.0,72,1.0,2022-12-15 08:49:18
7380,1571.0,95,3.0,2026-03-14 06:41:14
6978,496.0,33,2.0,2022-12-25 05:45:49
6628,3681.0,88,1.0,2025-09-18 20:32:55
3331,1537.0,49,2.0,2024-07-06 01:20:36
3253,869.0,120,2.0,2024-08-03 17:28:47
8026,3121.0,200,2.0,2025-07-24 04:43:59
7313,4551.0,73,,2024-07-13 14:02:13
6884,625.0,56,1.0,2023-10-23 19:25:41
5038,512.0,59,1.0,2023-01-27 15:27:26
6394,928.0,107,1.0,2025-10-01 14:02:06
7522,2961.0,107,,2026-03-06 01:48:48
3963,2431.0,162,2.0,2025-06-02 19:36:03
8971,4278.0,71,1.0,2025-02-26 14:59:50
6091,3112.0,160,1.0,2025-04-27 13:28:41
8882,2833.0,67,3.0,2023-01-29 01:56:28
2201,3998.0,89,2.0,2024-06-11 17:07:04
4314,908.0,108,1.0,2025-12-19 05:00:02
9483,659.0,64,2.0,2025-04-29 18:28:11
6566,2635.0,119,2.0,2024-03-29 08:47:40
393,1519.0,96,1.0,2025-12-23 01:13:13
2843,3605.0,36,2.0,2025-01-14 05:34:25
5414,323.0,37,2.0,2023-02-18 08:17:37
7755,3797.0,25,2.0,2023-02-06 15:46:45
3823,706.0,153,3.0,2023-05-19 14:32:37
4884,308.0,36,2.0,2024-10-17 17:05:26
105,2519.0,2,1.0,2025-08-29 05:50:07
8007,3701.0,67,3.0,2022-10-01 08:08:09
3003,1335.0,38,3.0,2023-04-08 01:00:21
9531,3922.0,84,2.0,2024-03-28 20:09:28
594,3697.0,96,,2026-01-12 18:53:20
510,2538.0,77,2.0,2025-04-18 01:36:34
740,4448.0,151,3.0,2025-04-16 02:44:10
2482,2821.0,38,2.0,2023-11-20 04:30:24
4966,2968.0,200,2.0,2025-09-29 11:07:47
5107,3881.0,94,3.0,2022-10-09 10:14:47
6497,3682.0,149,3.0,2025-07-31 20:43:16
8683,4338.0,58,2.0,2025-05-15 10:52:59
5417,549.0,86,1.0,2025-04-23 04:35:11
5630,1673.0,158,1.0,2023-05-03 02:54:06
4051,424.0,192,3.0,2025-07-08 02:28:27
2195,3233.0,154,2.0,2025-01-13 16:02:55
9229,720.0,120,3.0,2024-10-25 10:38:27
4317,4649.0,153,2.0,2023-08-05 10:00:08
9711,2017.0,135,3.0,2024-10-10 22:19:05
6704,597.0,16,3.0,2024-11-21 06:50:02
1310,3690.0,48,,2023-07-19 14:12:51
4502,3291.0,95,1.0,2026-04-05 09:05:09
342,4748.0,170,1.0,2024-11-27 17:40:55
802,3546.0,111,3.0,2024-11-06 05:51:19
3010,1653.0,162,1.0,2025-03-07 02:50:07
4892,1031.0,9,2.0,2023-02-20 02:58:08
7683,1058.0,92,3.0,2024-04-29 09:28:19
7826,251.0,48,3.0,2023-11-04 13:38:06
2821,2247.0,152,3.0,2024-10-10 13:48:41
1648,4642.0,178,1.0,2024-11-28 20:25:53
2531,643.0,133,3.0,2024-11-02 07:13:07
1056,2417.0,196,3.0,2022-09-05 21:59:52
4452,1218.0,47,,2022-11-18 13:49:04
6161,3935.0,189,2.0,2023-12-15 03:06:23
4256,525.0,20,3.0,2023-10-10 17:36:22
1024,3070.0,72,3.0,2022-08-08 09:30:35
1974,3970.0,52,2.0,2025-09-26 03:57:47
1348,3126.0,23,3.0,2024-05-15 23:17:53
1099,1642.0,85,3.0,2025-06-08 00:05:22
9858,1234.0,91,3.0,2023-04-13 08:17:19
9171,1264.0,86,3.0,2025-03-18 19:45:45
7100,1746.0,149,2.0,2025-11-13 18:49:14
4099,945.0,171,1.0,2022-08-29 07:50:17
2480,4030.0,37,2.0,2023-04-24 07:13:22
354,2195.0,115,1.0,2022-09-29 20:35:55
8604,1632.0,111,3.0,2025-03-13 14:01:20
951,3338.0,198,1.0,2025-11-28 03:08:51
1661,4329.0,69,2.0,2024-04-01 12:11:43
7131,4274.0,56,3.0,2024-03-26 17:18:05
8675,1203.0,183,1.0,2023-01-07 22:26:46
6538,2674.0,179,,2024-05-28 02:21:59
3794,1795.0,181,3.0,2024-05-10 21:53:44
6287,4536.0,28,3.0,2023-02-07 02:24:32
5494,3744.0,48,2.0,2023-01-18 07:17:50
654,1065.0,123,3.0,2025-11-15 04:41:57
6471,4578.0,80,3.0,2025-11-09 07:00:13
9277,2118.0,49,1.0,2024-03-26 14:45:09
9687,1455.0,151,2.0,2024-12-09 20:19:31
3959,423.0,120,1.0,2024-08-01 12:28:43
7610,2674.0,84,1.0,2024-04-07 16:18:57
6491,3090.0,29,2.0,2026-02-21 00:04:39
1863,2169.0,86,3.0,2024-11-06 16:35:43
6524,358.0,180,2.0,2025-11-24 19:17:37
4998,3443.0,25,1.0,2023-06-05 17:40:56
8705,1249.0,11,,2023-06-20 12:16:54
3203,2464.0,131,1.0,2026-02-05 16:09:27
6205,2243.0,47,2.0,2023-03-09 23:21:19
10080,2519.0,58,1.0,2025-05-01 19:47:15
3653,1862.0,150,1.0,2025-05-26 09:24:29
5078,3971.0,117,3.0,2022-08-23 17:25:22
1100,3595.0,79,2.0,2024-08-11 00:30:51
3221,439.0,153,1.0,2023-11-03 09:20:38
9832,4688.0,62,1.0,2025-12-17 23:31:13
2967,4086.0,99,1.0,2025-12-17 05:59:02
9736,1649.0,70,3.0,2023-02-21 18:44:20
9018,2745.0,72,3.0,2022-11-13 17:20:14
5685,3222.0,36,1.0,2025-02-23 07:20:47
6840,556.0,23,3.0,2024-10-31 19:13:15
7015,4123.0,26,3.0,2022-10-07 12:06:23
3102,4367.0,100,2.0,2025-08-08 18:50:26
1306,2536.0,73,2.0,2023-11-06 05:16:13
9134,2926.0,190,1.0,2024-12-26 13:10:13
2982,1441.0,107,3.0,2025-08-26 21:30:37
5152,406.0,25,2.0,2023-10-06 13:54:25
2025,4027.0,70,2.0,2023-12-08 05:27:21
2638,1003.0,14,,2023-03-07 15:24:13
7504,951.0,87,1.0,2024-06-05 14:04:17
3456,3801.0,154,1.0,2024-10-14 20:12:10
8039,4010.0,196,,2023-05-11 21:15:04
8290,4087.0,84,1.0,2023-10-01 09:43:36
1829,3290.0,118,2.0,2024-03-19 00:13:12
7673,551.0,58,2.0,2025-08-05 23:47:22
4404,1694.0,76,2.0,2022-06-22 19:53:30
3858,1525.0,64,1.0,2025-05-10 01:19:25
3975,4740.0,34,3.0,2025-04-25 16:00:24
2750,3140.0,86,,2025-08-02 22:26:47
8255,3222.0,200,2.0,2025-08-18 16:00:39
6690,3591.0,124,1.0,2024-05-11 19:49:12
3154,4505.0,53,1.0,2026-01-22 08:32:13
1415,2986.0,167,3.0,2022-09-15 22:34:43
5515,4343.0,26,1.0,2022-09-11 22:41:03
4004,3588.0,54,3.0,2024-09-29 10:26:43
3527,1650.0,190,3.0,2024-12-16 02:48:37
166,4849.0,57,2.0,2025-04-19 16:46:13
3511,1130.0,36,3.0,2025-02-23 03:58:48
10131,2519.0,168,3.0,2023-01-08 05:44:52
5910,2862.0,120,3.0,2024-05-12 11:07:16
3166,4270.0,94,1.0,2022-10-23 15:47:08
3230,30.0,1,1.0,2025-01-09 01:31:58
2858,2723.0,33,3.0,2023-04-23 09:21:28
2774,3515.0,22,1.0,2024-02-29 05:17:17
9596,3398.0,43,3.0,2026-01-15 17:58:25
7562,1595.0,72,2.0,2022-03-26 13:00:06
8702,4910.0,56,2.0,2023-09-28 14:10:35
2809,1910.0,32,2.0,2024-09-16 19:24:41
468,2414.0,95,1.0,2026-01-01 20:22:29
2853,3210.0,150,1.0,2025-09-11 13:55:58
5957,1921.0,167,1.0,2022-07-13 00:46:33
734,2054.0,3,1.0,2024-01-31 11:13:44
4345,4116.0,87,1.0,2024-06-22 08:56:30
1592,766.0,29,3.0,2026-04-27 15:43:56
8697,559.0,65,3.0,2024-12-28 19:45:02
9236,4939.0,32,2.0,2025-01-05 22:23:12
6180,2912.0,96,2.0,2026-01-07 10:45:22
50,3080.0,200,1.0,2025-07-08 09:05:11
8256,2389.0,191,2.0,2024-11-19 12:15:26
6831,199.0,86,2.0,2024-11-02 22:43:25
3039,3842.0,11,2.0,2023-07-08 19:48:10
5791,4353.0,123,1.0,2025-12-31 00:49:00
7872,1253.0,179,1.0,2024-01-02 14:07:22
4751,1372.0,190,3.0,2024-07-26 16:22:36
1199,4066.0,109,1.0,2025-05-16 23:17:26
10122,2877.0,94,2.0,2022-07-25 22:15:20
4578,1288.0,58,1.0,2025-04-08 03:14:40
8965,1189.0,5,2.0,2023-05-18 01:17:25
4689,1940.0,152,1.0,2024-05-24 02:36:54
4142,3891.0,192,3.0,2025-10-01 21:23:16
5895,3512.0,20,1.0,2023-06-06 03:25:00
1096,618.0,197,2.0,2025-12-28 15:29:52
6073,4975.0,121,1.0,2025-07-05 01:42:16
2560,2676.0,9,2.0,2023-08-05 08:32:36
3144,4364.0,46,3.0,2022-03-15 15:16:06
4554,3284.0,168,,2023-11-27 09:13:16
3299,234.0,92,3.0,2024-03-06 23:26:19
392,1519.0,119,3.0,2024-03-05 07:49:17
8315,1103.0,108,2.0,2025-08-21 06:06:13
1800,1916.0,130,,2023-11-18 16:37:32
2118,4277.0,181,2.0,2024-09-16 02:40:39
2547,2192.0,146,2.0,2022-08-20 12:18:01
4279,3235.0,59,2.0,2022-05-25 00:33:45
2867,2129.0,85,3.0,2025-02-11 18:00:59
9502,1360.0,128,,2025-12-01 22:56:07
7423,2935.0,117,1.0,2022-09-25 12:57:21
6569,3735.0,197,3.0,2025-12-05 08:53:23
9650,229.0,127,1.0,2023-09-11 07:55:37
5318,2361.0,32,3.0,2024-05-11 02:52:34
9749,2686.0,190,1.0,2024-10-29 14:35:08
8459,2791.0,77,,2025-03-26 02:37:36
9367,4527.0,85,2.0,2025-07-12 23:49:24
9723,4126.0,53,3.0,2025-08-16 22:29:16
6241,3920.0,48,3.0,2022-12-11 16:59:15
9802,3314.0,177,3.0,2023-06-25 11:10:28
5967,794.0,50,3.0,2025-12-07 08:57:51
8655,817.0,168,,2023-06-07 03:43:54
4430,1095.0,70,2.0,2023-07-22 12:25:01
6600,1732.0,14,2.0,2022-12-25 19:52:30
6140,4517.0,70,2.0,2023-12-21 23:45:32
909,4026.0,157,,2023-01-24 00:12:44
7038,4082.0,121,,2025-04-04 09:34:29
4248,686.0,37,3.0,2023-02-16 02:01:17
5426,3013.0,84,2.0,2023-10-07 21:58:42
954,979.0,21,,2025-05-06 16:09:30
5699,3146.0,120,1.0,2024-07-29 04:46:16
1644,44.0,94,2.0,2022-05-19 08:38:41
1618,3416.0,65,2.0,2025-06-27 05:23:43
6012,2990.0,28,,2022-05-19 14:21:14
6750,67.0,80,2.0,2025-04-10 04:16:30
3872,2907.0,96,,2025-04-08 01:19:30
7016,1063.0,123,2.0,2026-01-16 11:53:29
7648,4175.0,151,3.0,2024-08-13 03:56:12
6582,4656.0,196,1.0,2022-11-07 13:56:18
10032,2292.0,118,3.0,2024-02-11 16:10:46
2013,2534.0,22,2.0,2024-08-11 01:09:16
2864,712.0,121,2.0,2026-01-16 23:48:48
2006,1482.0,64,3.0,2025-09-14 11:42:46
8608,2687.0,16,3.0,2024-12-16 06:39:59
424,4060.0,154,3.0,2025-02-12 01:33:04
1163,3728.0,79,3.0,2025-06-06 01:41:45
8995,1464.0,74,2.0,2022-12-30 15:47:47
555,4367.0,173,1.0,2022-03-18 06:36:00
2443,877.0,1,3.0,2024-12-28 11:38:38
9373,1860.0,53,1.0,2025-06-22 11:40:12
10135,4526.0,178,3.0,2025-01-25 19:42:30
9743,2018.0,130,3.0,2024-02-15 07:15:41
2696,4476.0,92,2.0,2024-01-16 03:59:06
8820,4602.0,69,3.0,2023-08-21 21:18:41
5960,915.0,87,1.0,2024-11-03 16:09:46
4077,728.0,87,2.0,2024-09-06 01:30:05
8470,4028.0,180,2.0,2025-10-31 16:30:38
8149,3106.0,187,1.0,2023-04-22 18:51:42
3761,3549.0,32,1.0,2025-01-25 17:47:12
490,4051.0,151,1.0,2024-07-12 15:42:51
3361,3634.0,86,1.0,2025-04-03 15:08:34
5784,3696.0,180,2.0,2026-02-03 19:21:41
9494,3755.0,136,,2025-12-12 19:40:21
107,2519.0,168,3.0,2023-01-08 05:44:52
7237,1478.0,67,3.0,2022-12-13 04:21:42
29,3802.0,47,2.0,2023-05-28 21:18:48
344,4748.0,171,1.0,2022-11-22 08:05:19
5008,2761.0,136,3.0,2026-02-01 14:12:03
8871,2420.0,124,1.0,2023-06-20 06:06:35
8707,2394.0,61,3.0,2023-04-01 20:11:42
1747,1094.0,23,1.0,2024-08-11 03:17:07
3167,249.0,123,3.0,2025-06-25 10:36:30
7433,3862.0,87,2.0,2024-09-21 12:26:31
8116,2137.0,190,3.0,2024-06-09 02:06:10
301,1641.0,64,3.0,2025-06-04 15:59:08
9392,3328.0,24,,2025-06-07 20:06:32
9628,3986.0,79,2.0,2024-09-25 23:30:52
7583,864.0,123,2.0,2025-12-21 05:00:23
7506,710.0,140,2.0,2022-11-06 15:58:06
8055,1431.0,53,2.0,2026-02-06 16:56:32
5387,2471.0,136,3.0,2025-06-23 08:06:23
2390,4220.0,124,1.0,2023-09-04 04:57:08
7123,1715.0,75,2.0,2024-04-17 21:50:34
1792,4557.0,48,3.0,2023-07-02 20:02:01
2752,1618.0,61,3.0,2023-05-26 03:17:42
8640,2985.0,150,3.0,2025-07-05 16:26:07
7646,4373.0,196,3.0,2023-02-08 12:39:03
7892,1702.0,192,3.0,2024-12-08 21:55:44
758,3934.0,157,3.0,2022-06-27 21:27:19
4419,4698.0,194,,2025-02-28 00:06:37
5273,2647.0,109,3.0,2025-11-26 15:09:03
3441,1660.0,46,1.0,2022-09-28 22:17:48
363,4057.0,86,3.0,2025-07-20 09:23:11
409,2292.0,153,1.0,2023-02-20 20:54:35
9787,1982.0,190,1.0,2024-07-29 02:47:20
9947,4862.0,192,1.0,2024-11-30 08:07:01
8557,4092.0,136,3.0,2026-01-27 02:17:13
7685,251.0,151,3.0,2024-12-02 14:35:34
9439,1220.0,128,3.0,2026-01-01 12:21:26
9619,626.0,22,2.0,2024-04-15 11:40:25
1496,3467.0,170,3.0,2025-03-28 17:00:37
3160,3424.0,115,2.0,2022-09-09 21:46:05
1212,981.0,74,1.0,2022-12-08 14:27:40
6953,178.0,80,2.0,2025-08-25 12:29:56
165,4849.0,59,1.0,2023-04-17 19:49:30
4081,1622.0,24,1.0,2025-11-17 03:28:13
7838,916.0,29,2.0,2025-12-24 22:31:16
1207,4832.0,117,1.0,2022-03-12 04:01:38
9990,3285.0,146,3.0,2022-12-03 03:00:11
4638,937.0,100,2.0,2025-02-28 19:34:50
1903,2039.0,78,1.0,2024-01-09 13:54:13
7727,2136.0,80,2.0,2026-03-03 14:25:03
3342,4230.0,61,3.0,2023-04-30 13:03:02
9748,1630.0,173,2.0,2022-03-16 03:39:41
19,4377.0,14,3.0,2022-06-23 15:20:32
622,3968.0,192,1.0,2025-05-21 12:23:38
5476,3734.0,36,1.0,2025-04-04 19:42:22
1748,2096.0,135,2.0,2024-06-16 00:13:43
5570,4501.0,167,3.0,2022-08-20 01:21:27
4754,3862.0,147,2.0,2025-10-12 12:15:49
771,2183.0,2,2.0,2025-05-20 10:01:28
4089,291.0,85,3.0,2025-06-29 22:32:38
9431,3810.0,140,1.0,2022-12-18 16:34:20
353,2195.0,156,2.0,2023-12-18 09:09:38
24,3802.0,178,3.0,2024-06-28 16:42:17
2643,295.0,108,3.0,2025-09-26 23:36:28
5219,1873.0,98,2.0,2022-03-07 16:14:47
1988,4373.0,173,2.0,2022-10-24 10:50:44
1805,509.0,23,2.0,2025-03-31 14:14:28
382,892.0,26,2.0,2023-01-26 03:47:53
5673,3406.0,179,2.0,2023-11-07 12:54:32
8444,4397.0,120,2.0,2024-11-02 12:52:41
5840,4097.0,9,3.0,2023-05-15 10:13:21
6488,3606.0,198,2.0,2025-05-30 09:54:01
1525,3520.0,130,1.0,2023-11-18 04:53:06
2989,1937.0,18,2.0,2024-11-19 14:28:49
3986,760.0,36,2.0,2025-02-22 21:50:28
6675,4559.0,123,1.0,2025-06-13 04:24:26
5042,4774.0,86,,2025-05-02 17:38:37
2973,1578.0,115,2.0,2023-07-14 07:48:56
6636,2263.0,150,3.0,2025-04-04 18:34:47
1258,4920.0,121,1.0,2025-10-05 13:33:14
5843,2000.0,80,3.0,2025-12-30 18:06:32
8028,1104.0,91,2.0,2022-08-12 16:46:10
579,2373.0,72,1.0,2023-02-08 09:46:31
2471,4352.0,108,3.0,2025-07-27 20:49:24
3054,4339.0,23,3.0,2025-04-02 23:44:10
8692,3297.0,194,3.0,2025-07-06 01:52:14
2519,3498.0,18,1.0,2025-01-11 04:13:24
364,4057.0,11,3.0,2023-07-03 23:18:54
1675,4472.0,96,2.0,2025-06-18 15:40:39
2038,4387.0,196,2.0,2022-06-27 18:38:11
2463,4949.0,11,1.0,2023-06-21 06:50:17
2860,3886.0,37,1.0,2023-11-20 16:10:40
8874,4813.0,20,3.0,2023-04-11 08:29:30
10158,,22,1.0,2024-02-07 03:30:37
5858,2773.0,173,3.0,2022-09-26 22:13:07
2157,3818.0,100,1.0,2025-05-14 15:56:32
4298,2985.0,158,3.0,2023-04-20 00:32:30
5971,3156.0,96,1.0,2025-10-18 18:27:02
8388,2647.0,6,3.0,2025-02-02 01:15:57
1257,1604.0,160,3.0,2025-09-14 17:28:30
4202,803.0,80,1.0,2025-11-13 18:42:55
4029,3294.0,162,2.0,2025-07-25 07:28:07
2076,836.0,178,2.0,2024-06-02 00:13:50
7866,4375.0,70,2.0,2023-12-16 07:06:24
6282,266.0,78,3.0,2024-02-06 08:51:51
2082,4079.0,110,3.0,2024-12-23 10:05:03
1755,3283.0,50,3.0,2025-02-02 17:13:43
5302,1706.0,94,1.0,2022-11-12 15:53:27
9216,4640.0,53,3.0,2025-10-31 01:14:30
4460,3165.0,140,1.0,2023-07-14 10:40:24
1965,4427.0,166,1.0,2023-11-05 20:12:58
2109,4343.0,166,1.0,2023-10-26 03:30:22
2928,2309.0,81,,2022-10-01 03:16:12
4262,2369.0,22,3.0,2024-08-25 20:25:42
327,1563.0,57,1.0,2025-05-07 17:55:07
7479,1824.0,31,,2023-08-08 06:50:07
9815,4157.0,186,1.0,2025-09-30 10:13:26
10088,2873.0,181,2.0,2024-10-29 14:06:17
9544,423.0,107,1.0,2025-08-21 06:06:38
9825,3292.0,167,3.0,2022-06-30 20:56:09
3622,3549.0,166,1.0,2024-06-27 20:42:24
273,584.0,89,3.0,2023-08-08 02:52:41
2222,2659.0,137,1.0,2025-07-21 11:02:08
5912,2193.0,189,1.0,2024-10-18 11:56:52
366,4057.0,64,3.0,2025-06-17 13:43:41
8784,1550.0,28,2.0,2022-06-08 15:51:18
6541,376.0,52,3.0,2026-05-17 02:33:09
4310,1396.0,136,2.0,2025-06-04 09:06:08
7707,1001.0,54,3.0,2024-04-08 10:26:57
3413,3263.0,166,3.0,2024-07-08 01:19:15
6678,3178.0,119,,2024-09-11 10:00:37
9122,2725.0,95,3.0,2025-10-26 10:00:59
7004,769.0,158,1.0,2023-08-09 16:20:12
10105,1577.0,65,1.0,2025-07-18 02:17:59
7740,3414.0,64,3.0,2025-12-23 02:52:10
9708,768.0,73,1.0,2024-03-10 21:21:11
2509,1992.0,89,,2023-09-23 23:50:58
3796,2720.0,26,1.0,2022-08-16 08:09:45
1209,3792.0,98,1.0,2022-07-06 16:45:24
4574,2003.0,180,1.0,2025-07-18 02:35:51
7514,993.0,54,3.0,2024-02-01 15:04:58
1461,4515.0,181,2.0,2024-11-20 23:52:49
6601,1153.0,38,3.0,2023-02-27 12:14:36
2346,4075.0,98,3.0,2022-10-05 02:56:35
3724,1375.0,50,1.0,2025-05-27 17:51:53
3465,2958.0,179,,2024-03-16 00:13:00
1985,4693.0,121,3.0,2025-12-18 03:54:27
3317,2422.0,96,,2025-06-08 20:30:26
2219,4665.0,110,,2025-09-02 09:03:29
1977,4986.0,196,3.0,2022-08-05 04:28:40
228,3487.0,25,1.0,2023-02-03 06:06:38
7967,4104.0,190,1.0,2024-02-03 09:33:51
9470,2010.0,62,1.0,2025-08-07 00:50:12
9136,1169.0,84,3.0,2024-01-05 12:24:17
286,4342.0,152,2.0,2024-06-25 06:22:48
9798,4829.0,56,1.0,2023-09-09 19:34:07
7204,3327.0,153,2.0,2023-06-24 20:33:46
5610,1591.0,87,2.0,2024-06-06 02:02:02
5965,2510.0,52,2.0,2025-11-10 08:44:17
80,142.0,109,1.0,2025-03-23 23:54:54
3643,2970.0,126,3.0,2025-05-06 03:11:50
5496,4408.0,108,3.0,2025-12-01 10:24:55
54,3080.0,28,1.0,2022-12-29 15:39:35
6215,593.0,36,1.0,2025-06-23 07:26:16
4775,3659.0,29,2.0,2025-07-09 18:26:46
5914,2504.0,21,2.0,2025-06-30 03:30:56
9955,4529.0,51,3.0,2026-05-21 23:34:56
4533,1491.0,110,1.0,2025-01-03 16:19:31
1308,612.0,80,1.0,2025-12-29 06:27:35
8946,1709.0,88,3.0,2026-05-05 09:50:23
9692,3841.0,99,3.0,2025-03-30 08:54:54
5486,2027.0,49,3.0,2024-09-30 19:09:22
5175,2226.0,156,1.0,2024-03-05 19:52:28
8570,3115.0,164,1.0,2025-09-03 17:26:09
1577,2683.0,43,2.0,2025-05-13 18:16:27
6514,2654.0,58,3.0,2024-12-07 20:01:58
5471,2723.0,59,3.0,2022-12-08 07:14:09
9661,958.0,6,3.0,2025-01-17 00:31:20
16,4377.0,124,2.0,2023-09-24 22:02:10
8070,1634.0,157,3.0,2023-03-17 23:02:03
4098,4270.0,121,,2026-01-03 18:43:24
399,2698.0,24,1.0,2025-02-10 11:30:39
3660,3853.0,67,1.0,2023-01-06 03:56:14
2016,1855.0,16,3.0,2025-01-17 14:29:21
4333,3197.0,59,2.0,2023-04-12 19:50:28
8188,549.0,178,2.0,2024-11-10 22:12:24
8528,3041.0,9,3.0,2023-08-17 04:04:25
7022,3900.0,150,3.0,2025-09-18 01:43:36
3068,1607.0,131,2.0,2026-03-08 11:39:26
912,2418.0,149,2.0,2025-12-06 22:23:09
9644,3286.0,110,2.0,2025-07-10 11:57:49
1725,3166.0,56,2.0,2024-02-12 10:13:35
3854,1176.0,5,2.0,2022-07-31 02:57:05
9757,3011.0,32,1.0,2024-05-11 08:24:18
1731,149.0,171,1.0,2022-06-06 23:01:02
6437,1344.0,58,3.0,2025-01-05 16:45:47
335,1563.0,4,2.0,2024-01-23 13:56:04
1077,741.0,140,3.0,2022-12-28 05:51:07
6902,4273.0,93,2.0,2025-04-04 08:29:11
6948,1706.0,3,1.0,2024-10-10 17:05:49
8368,1854.0,70,2.0,2023-08-13 08:28:26
4838,2503.0,147,3.0,2025-10-16 04:21:51
3301,4138.0,131,3.0,2026-02-20 12:56:18
2575,4286.0,91,1.0,2022-06-15 11:29:53
3940,2222.0,40,3.0,2025-11-04 11:06:53
9145,2219.0,186,3.0,2025-10-28 12:45:12
1153,665.0,25,2.0,2023-10-16 12:43:30
7913,3743.0,7,3.0,2023-11-07 22:47:39
5021,4747.0,25,1.0,2023-02-23 21:18:57
241,3064.0,153,2.0,2023-11-13 07:58:49
6936,1142.0,78,2.0,2023-11-02 09:25:17
9875,1241.0,194,2.0,2025-06-21 02:09:15
7331,2024.0,4,2.0,2024-02-29 01:58:05
4388,4838.0,69,2.0,2023-11-03 12:19:23
3507,2633.0,157,3.0,2023-02-03 15:38:11
4066,1539.0,183,,2023-01-09 08:23:19
2357,4490.0,12,3.0,2023-12-30 08:09:38
1811,4869.0,23,,2024-10-25 05:37:03
9489,2925.0,7,1.0,2024-05-07 02:47:20
9456,871.0,147,,2026-02-04 23:31:22
7431,1700.0,12,1.0,2023-02-12 03:25:17
558,4367.0,57,3.0,2025-09-05 04:59:41
3537,663.0,67,1.0,2022-12-27 08:59:25
1614,73.0,61,,2022-11-20 12:08:34
2235,3030.0,89,3.0,2024-02-20 08:52:05
742,270.0,16,1.0,2024-07-22 23:13:16
7260,4930.0,94,1.0,2022-09-10 03:05:02
3704,42.0,36,3.0,2024-11-26 19:50:31
4481,1893.0,134,1.0,2023-04-06 05:09:55
6311,914.0,117,3.0,2022-10-05 11:19:40
9473,4936.0,127,2.0,2024-04-10 16:39:50
2702,4997.0,152,,2024-08-23 02:36:29
3946,3568.0,91,1.0,2022-10-25 14:28:20
5774,3390.0,63,1.0,2023-10-25 00:54:14
1761,3516.0,183,,2022-12-29 23:42:06
6343,2608.0,170,1.0,2025-09-06 17:45:51
8118,1977.0,171,3.0,2022-06-18 07:56:52
9677,2510.0,173,1.0,2022-03-30 04:44:14
7013,4113.0,120,3.0,2024-10-21 03:50:06
