Id,StudentProfileId,CourseId,EnrolledById,EnrollmentDate,EnrollmentDate_Year,EnrollmentDate_Month,EnrollmentDate_Weekday,DaysSinceEnrollment,CreditHours,DepartmentId,IsArchived,TotalCreditLoad,DepartmentName
5847,2409,76,1,2022-10-31 17:02:01,2022,10,0,1230,3,3,False,3,Cyber Security
7898,3864,100,2,2025-07-25 22:13:34,2025,7,4,232,3,1,False,6,Computer Science
2767,3222,117,3,2022-10-28 16:36:13,2022,10,4,1233,2,2,True,9,Artificial Intelligence
6482,4933,162,1,2025-10-29 02:25:24,2025,10,2,136,1,1,True,5,Computer Science
4839,2915,29,2,2025-09-04 00:44:27,2025,9,3,191,2,3,True,2,Cyber Security
9780,2616,48,3,2023-03-24 05:31:23,2023,3,4,1086,4,3,True,4,Cyber Security
5276,525,49,3,2024-09-12 00:57:12,2024,9,3,548,3,2,True,16,Artificial Intelligence
7165,2041,61,3,2023-02-04 18:56:18,2023,2,5,1134,2,3,False,13,Cyber Security
4315,2466,166,-1,2023-11-03 15:48:25,2023,11,4,862,1,2,True,8,Artificial Intelligence
6706,3800,86,1,2025-02-04 03:13:57,2025,2,1,403,3,3,False,3,Cyber Security
6749,1609,196,3,2022-09-04 08:02:46,2022,9,6,1287,2,2,True,3,Artificial Intelligence
5403,3517,50,1,2025-04-09 14:34:18,2025,4,2,339,2,2,False,2,Artificial Intelligence
2539,4244,181,3,2024-09-15 07:59:29,2024,9,6,545,3,2,False,7,Artificial Intelligence
713,1897,192,3,2025-07-26 23:26:27,2025,7,5,230,3,2,False,3,Artificial Intelligence
2223,3668,26,2,2022-09-19 09:47:30,2022,9,0,1272,6,1,False,13,Computer Science
537,470,169,3,2023-08-02 05:11:40,2023,8,2,955,3,1,True,48,Computer Science
439,375,8,2,2025-01-22 09:03:03,2025,1,2,416,3,1,True,47,Computer Science
6859,4727,32,1,2024-09-21 18:37:39,2024,9,5,539,3,2,False,3,Artificial Intelligence
4353,1050,127,1,2024-01-24 16:13:57,2024,1,2,780,2,1,False,5,Computer Science
1932,2504,41,1,2025-11-29 08:45:15,2025,11,5,105,4,1,False,7,Computer Science
9314,196,23,1,2025-03-22 15:26:27,2025,3,5,357,4,1,True,11,Computer Science
9019,1735,196,1,2022-11-19 03:10:47,2022,11,5,1211,2,2,True,8,Artificial Intelligence
5580,1270,147,1,2025-11-14 14:22:09,2025,11,4,120,2,3,True,7,Cyber Security
5731,4176,51,1,2026-02-06 16:53:49,2026,2,4,36,4,3,False,7,Cyber Security
4960,3518,135,3,2024-02-01 19:58:19,2024,2,3,772,4,2,True,19,Artificial Intelligence
5519,3062,59,1,2022-09-28 15:01:02,2022,9,2,1263,1,1,True,7,Computer Science
8280,1422,75,3,2024-02-29 06:03:01,2024,2,3,744,1,3,False,1,Cyber Security
5355,1076,29,3,2026-01-23 06:42:42,2026,1,4,50,2,3,True,5,Cyber Security
4242,2745,47,1,2022-08-20 23:54:50,2022,8,5,1301,2,1,True,7,Computer Science
3683,3334,2,1,2025-07-11 05:39:00,2025,7,4,246,3,1,True,5,Computer Science
9175,2502,79,-1,2024-11-16 22:46:55,2024,11,5,483,3,1,False,7,Computer Science
8168,3602,8,1,2025-07-28 19:28:40,2025,7,0,229,3,1,True,14,Computer Science
5537,3369,65,-1,2025-04-14 04:34:40,2025,4,0,334,4,2,True,14,Artificial Intelligence
8122,2103,120,1,2024-09-03 15:50:33,2024,9,1,557,2,3,True,19,Cyber Security
6548,2400,130,-1,2024-05-08 06:18:31,2024,5,2,675,3,2,False,12,Artificial Intelligence
5561,17,2,2,2025-06-20 02:47:18,2025,6,4,267,3,1,True,13,Computer Science
2640,2095,23,3,2024-08-27 02:53:15,2024,8,1,564,4,1,True,11,Computer Science
323,35,151,3,2024-10-20 04:28:00,2024,10,6,510,3,1,False,33,Computer Science
99,2519,56,1,2024-04-23 11:54:38,2024,4,1,690,4,1,False,49,Computer Science
4713,2770,31,2,2023-08-30 01:27:34,2023,8,2,927,4,3,True,9,Cyber Security
7812,4720,12,3,2023-05-25 17:14:47,2023,5,3,1024,4,1,True,12,Computer Science
4844,3878,180,3,2025-03-20 18:21:22,2025,3,3,359,2,2,True,11,Artificial Intelligence
515,2538,130,2,2023-12-15 23:15:36,2023,12,4,820,3,2,False,29,Artificial Intelligence
3445,23,93,2,2024-06-04 19:32:35,2024,6,1,648,3,1,False,6,Computer Science
2917,2093,129,1,2025-05-22 01:25:42,2025,5,3,296,4,1,False,4,Computer Science
1785,3195,54,3,2024-01-29 17:44:08,2024,1,0,775,3,3,True,5,Cyber Security
8748,1521,164,2,2025-10-07 19:43:13,2025,10,1,158,4,2,False,5,Artificial Intelligence
5059,2580,127,1,2023-12-29 15:06:41,2023,12,4,806,2,1,False,5,Computer Science
6737,1758,153,1,2023-08-10 07:48:14,2023,8,3,947,3,2,False,7,Artificial Intelligence
62,3080,65,2,2025-05-02 14:08:29,2025,5,4,316,4,2,True,49,Artificial Intelligence
4944,1067,77,-1,2025-11-30 08:44:15,2025,11,6,104,2,1,True,8,Computer Science
5619,117,99,3,2025-05-26 03:11:19,2025,5,0,292,3,3,True,9,Cyber Security
8073,1651,92,2,2024-01-22 22:28:53,2024,1,0,782,4,2,False,4,Artificial Intelligence
2372,2391,74,1,2022-11-02 03:41:13,2022,11,2,1228,2,3,False,5,Cyber Security
5604,578,78,1,2023-06-02 07:32:07,2023,6,4,1016,2,2,False,2,Artificial Intelligence
5178,3790,34,3,2024-07-20 20:24:14,2024,7,5,602,2,3,True,6,Cyber Security
4891,3393,6,-1,2025-09-14 04:05:51,2025,9,6,181,3,1,True,10,Computer Science
425,4060,180,3,2026-01-26 19:48:56,2026,1,0,47,2,2,True,43,Artificial Intelligence
9984,324,40,1,2025-10-29 00:40:57,2025,10,2,136,3,1,False,12,Computer Science
8478,1032,49,1,2024-02-08 09:04:34,2024,2,3,765,3,2,True,7,Artificial Intelligence
2295,1475,140,3,2023-03-18 15:04:45,2023,3,5,1092,3,3,True,4,Cyber Security
5562,891,171,1,2022-06-28 17:33:29,2022,6,1,1355,2,2,True,2,Artificial Intelligence
5830,4540,77,3,2025-06-10 08:59:58,2025,6,1,277,2,1,True,6,Computer Science
8477,3707,143,3,2025-09-25 01:21:15,2025,9,3,170,3,1,True,11,Computer Science
2811,4665,136,3,2025-07-15 13:45:09,2025,7,1,242,1,2,True,9,Artificial Intelligence
9094,1912,38,-1,2023-07-20 00:20:10,2023,7,3,968,2,2,False,9,Artificial Intelligence
5006,2282,8,1,2024-11-04 17:18:24,2024,11,0,495,3,1,True,8,Computer Science
7846,4089,95,1,2026-01-17 18:52:03,2026,1,5,56,2,1,True,2,Computer Science
9669,704,75,-1,2023-06-22 16:06:14,2023,6,3,996,1,3,False,3,Cyber Security
4790,4860,140,1,2023-02-17 11:24:45,2023,2,4,1121,3,3,True,12,Cyber Security
3871,95,49,1,2024-03-06 21:57:02,2024,3,2,738,3,2,True,7,Artificial Intelligence
4599,3437,193,1,2025-09-18 11:06:26,2025,9,3,177,1,3,True,7,Cyber Security
8716,1081,110,-1,2025-10-18 15:50:27,2025,10,5,147,2,2,True,2,Artificial Intelligence
5011,1944,101,3,2025-07-08 06:33:03,2025,7,1,249,3,3,False,5,Cyber Security
5755,1277,41,-1,2025-07-13 05:09:24,2025,7,6,244,4,1,False,8,Computer Science
1499,3530,178,3,2024-10-11 03:57:13,2024,10,4,519,2,3,False,10,Cyber Security
4986,2696,186,1,2025-12-12 20:35:27,2025,12,4,92,2,3,True,10,Cyber Security
924,2350,110,1,2025-09-20 06:34:28,2025,9,5,175,2,2,True,4,Artificial Intelligence
5115,1509,146,2,2022-06-23 11:43:10,2022,6,3,1360,3,3,True,5,Cyber Security
9381,565,40,-1,2025-06-02 21:07:30,2025,6,0,285,3,1,False,16,Computer Science
1693,3744,91,2,2022-10-22 16:32:31,2022,10,5,1239,3,3,False,19,Cyber Security
1377,4692,22,1,2023-11-04 13:11:22,2023,11,5,861,4,1,True,20,Computer Science
4057,4895,74,3,2022-03-31 22:08:01,2022,3,3,1444,2,3,False,2,Cyber Security
84,142,164,1,2025-03-24 08:19:16,2025,3,0,355,4,2,False,29,Artificial Intelligence
1086,4302,187,1,2023-12-15 13:16:48,2023,12,4,820,2,3,False,4,Cyber Security
4959,1337,46,2,2022-12-06 16:12:17,2022,12,1,1194,6,2,True,6,Artificial Intelligence
8818,4290,162,2,2026-02-15 11:11:13,2026,2,6,27,1,1,True,4,Computer Science
6196,3037,127,1,2023-11-07 01:35:54,2023,11,1,858,2,1,False,6,Computer Science
2898,4766,8,2,2024-10-22 21:47:25,2024,10,1,508,3,1,True,3,Computer Science
1335,877,16,3,2024-11-02 16:03:08,2024,11,5,497,3,2,True,13,Artificial Intelligence
3393,3968,77,1,2025-03-05 04:43:45,2025,3,2,374,2,1,True,9,Computer Science
847,1830,9,1,2023-06-24 21:47:52,2023,6,5,994,6,2,False,6,Artificial Intelligence
8349,1893,59,2,2022-09-15 18:16:17,2022,9,3,1276,1,1,True,11,Computer Science
7928,4960,200,1,2025-10-07 11:42:23,2025,10,1,158,4,3,True,6,Cyber Security
5126,2303,93,3,2025-04-12 12:37:19,2025,4,5,336,3,1,False,16,Computer Science
6380,1992,47,3,2023-02-27 08:49:26,2023,2,0,1111,2,1,True,10,Computer Science
3474,139,190,2,2024-10-26 22:25:54,2024,10,5,504,4,3,True,14,Cyber Security
7594,3832,34,2,2024-12-04 10:09:44,2024,12,2,465,2,3,True,2,Cyber Security
6114,1749,47,2,2022-08-13 03:01:14,2022,8,5,1309,2,1,True,9,Computer Science
8089,1615,4,-1,2024-11-04 22:16:49,2024,11,0,495,2,2,True,7,Artificial Intelligence
7641,3597,147,1,2025-08-12 20:27:44,2025,8,1,214,2,3,True,12,Cyber Security
4209,2418,3,3,2024-01-01 00:30:03,2024,1,0,803,2,3,True,12,Cyber Security
3340,3803,36,1,2025-05-05 18:20:30,2025,5,0,313,3,3,False,8,Cyber Security
4810,2165,50,3,2025-12-24 08:46:10,2025,12,2,80,2,2,False,8,Artificial Intelligence
5379,1599,73,2,2024-08-19 02:03:50,2024,8,0,572,4,2,False,13,Artificial Intelligence
571,3322,12,1,2023-01-27 09:18:26,2023,1,4,1142,4,1,True,39,Computer Science
523,492,30,2,2022-08-16 04:06:44,2022,8,1,1306,4,2,False,28,Artificial Intelligence
9567,1672,150,3,2026-01-12 14:09:16,2026,1,0,61,2,3,False,11,Cyber Security
9348,4949,43,1,2025-12-04 18:12:11,2025,12,3,100,2,3,False,9,Cyber Security
4900,1851,93,3,2024-07-18 16:08:46,2024,7,3,604,3,1,False,6,Computer Science
7860,3309,71,2,2025-12-13 01:17:42,2025,12,5,91,2,2,True,3,Artificial Intelligence
6384,3671,47,2,2023-07-24 00:27:52,2023,7,0,964,2,1,True,6,Computer Science
4516,409,130,3,2024-04-11 17:00:37,2024,4,3,702,3,2,False,8,Artificial Intelligence
6732,221,198,-1,2026-01-20 19:56:22,2026,1,1,53,4,3,True,6,Cyber Security
5576,4182,94,-1,2022-10-10 07:01:32,2022,10,0,1251,2,2,False,3,Artificial Intelligence
1608,405,33,2,2023-04-01 23:34:46,2023,4,5,1077,4,1,True,16,Computer Science
6045,4257,20,1,2023-10-02 10:01:03,2023,10,0,894,6,1,True,8,Computer Science
3404,155,64,2,2025-12-29 03:05:56,2025,12,0,75,3,2,True,9,Artificial Intelligence
6593,1983,70,1,2023-05-15 04:30:05,2023,5,0,1034,2,3,True,6,Cyber Security
3588,1219,67,2,2023-08-06 09:05:35,2023,8,6,951,3,1,False,5,Computer Science
9073,799,106,2,2024-04-11 01:26:48,2024,4,3,702,4,2,False,4,Artificial Intelligence
8215,3579,77,1,2025-03-19 09:44:58,2025,3,2,360,2,1,True,6,Computer Science
9406,3974,100,2,2024-12-11 17:06:40,2024,12,2,458,3,1,False,9,Computer Science
7020,2546,50,1,2025-03-02 11:26:22,2025,3,6,377,2,2,False,2,Artificial Intelligence
2641,465,94,1,2022-02-06 09:32:45,2022,2,6,1497,2,2,False,6,Artificial Intelligence
9271,1057,38,2,2023-07-22 14:25:31,2023,7,5,966,2,2,False,11,Artificial Intelligence
1488,3395,170,3,2025-01-01 11:34:44,2025,1,2,437,4,1,True,6,Computer Science
2065,1504,57,1,2025-02-17 17:18:26,2025,2,0,390,3,1,True,6,Computer Science
5662,1833,74,-1,2022-06-15 11:22:00,2022,6,2,1368,2,3,False,3,Cyber Security
9251,3030,52,3,2025-12-28 19:46:05,2025,12,6,76,3,1,False,7,Computer Science
4370,152,78,1,2024-01-07 21:09:19,2024,1,6,797,2,2,False,2,Artificial Intelligence
868,1021,101,2,2025-07-22 01:41:35,2025,7,1,235,3,3,False,8,Cyber Security
1591,4751,117,3,2022-10-29 08:03:08,2022,10,5,1232,2,2,True,9,Artificial Intelligence
8254,1105,196,3,2022-06-06 06:39:51,2022,6,0,1377,2,2,True,11,Artificial Intelligence
6252,4392,95,3,2025-05-10 08:20:53,2025,5,5,308,2,1,True,2,Computer Science
1877,4913,186,3,2025-12-05 05:39:18,2025,12,4,99,2,3,True,9,Cyber Security
4122,2949,141,2,2024-11-11 16:31:26,2024,11,0,488,4,3,True,7,Cyber Security
5870,3597,73,1,2024-05-04 16:01:44,2024,5,5,679,4,2,False,12,Artificial Intelligence
4082,1692,177,2,2023-01-14 09:27:09,2023,1,5,1155,1,1,False,13,Computer Science
204,3081,46,1,2022-03-03 05:59:22,2022,3,3,1472,6,2,True,57,Artificial Intelligence
6005,1333,85,3,2025-11-06 13:34:18,2025,11,3,128,1,2,False,1,Artificial Intelligence
5232,2879,95,2,2026-03-06 06:01:36,2026,3,4,8,2,1,True,10,Computer Science
690,1818,11,1,2023-09-09 22:27:27,2023,9,5,917,3,2,True,6,Artificial Intelligence
383,892,12,1,2023-05-23 02:43:29,2023,5,1,1026,4,1,True,29,Computer Science
7764,2493,1,-1,2024-05-26 08:56:36,2024,5,6,657,4,1,False,4,Computer Science
8384,499,128,-1,2026-02-03 14:41:37,2026,2,1,39,4,2,False,8,Artificial Intelligence
2656,1698,200,3,2025-10-04 07:12:36,2025,10,5,161,4,3,True,6,Cyber Security
6974,485,64,1,2025-05-08 04:42:23,2025,5,3,310,3,2,True,10,Artificial Intelligence
3033,4061,123,3,2025-11-25 22:28:25,2025,11,1,109,3,1,False,18,Computer Science
1909,3742,108,2,2025-08-01 01:29:08,2025,8,4,225,2,1,True,12,Computer Science
1776,72,111,1,2025-03-23 06:17:34,2025,3,6,356,3,2,False,6,Artificial Intelligence
8113,1514,69,2,2023-11-19 01:41:35,2023,11,6,846,3,1,True,5,Computer Science
3362,2838,12,1,2024-01-02 18:19:11,2024,1,1,802,4,1,True,6,Computer Science
4961,4314,157,2,2022-08-19 19:11:45,2022,8,4,1303,2,3,True,18,Cyber Security
1023,4805,41,-1,2025-12-21 13:14:56,2025,12,6,83,4,1,False,7,Computer Science
3955,4724,168,-1,2023-04-28 05:46:18,2023,4,4,1051,2,3,True,7,Cyber Security
7061,4721,33,1,2023-05-19 09:10:26,2023,5,4,1030,4,1,True,4,Computer Science
9260,2064,194,2,2024-10-01 11:40:00,2024,10,1,529,2,3,False,8,Cyber Security
6399,3497,33,1,2023-02-09 14:44:47,2023,2,3,1129,4,1,True,9,Computer Science
9188,1113,53,-1,2025-12-07 08:55:44,2025,12,6,97,1,2,False,1,Artificial Intelligence
2952,1893,186,2,2026-03-25 14:53:51,2026,3,2,0,2,3,True,11,Cyber Security
4544,4255,36,2,2025-07-18 18:40:57,2025,7,4,239,3,3,False,3,Cyber Security
9372,3163,124,3,2024-02-12 11:53:14,2024,2,0,761,3,2,False,10,Artificial Intelligence
7598,3838,166,2,2023-12-04 23:45:43,2023,12,0,830,1,2,True,3,Artificial Intelligence
7349,1115,121,2,2025-04-16 07:48:51,2025,4,2,332,4,1,False,6,Computer Science
6228,477,52,3,2025-11-27 15:31:06,2025,11,3,107,3,1,False,10,Computer Science
6474,4492,36,1,2025-07-30 22:17:07,2025,7,2,227,3,3,False,7,Cyber Security
8281,208,65,1,2025-03-31 20:40:01,2025,3,0,348,4,2,True,7,Artificial Intelligence
7382,3322,77,2,2025-07-16 10:48:41,2025,7,2,241,2,1,True,39,Computer Science
1040,580,162,1,2025-05-25 00:20:34,2025,5,6,293,1,1,True,7,Computer Science
2737,4244,12,3,2023-03-28 02:33:10,2023,3,1,1082,4,1,True,7,Computer Science
9968,4193,126,3,2025-11-26 21:59:06,2025,11,2,108,3,2,True,5,Artificial Intelligence
4582,1266,140,1,2023-05-10 22:20:18,2023,5,2,1039,3,3,True,3,Cyber Security
340,4748,137,1,2025-11-19 15:03:00,2025,11,2,115,4,1,False,32,Computer Science
6942,2295,85,3,2025-03-17 09:15:03,2025,3,0,362,1,2,False,5,Artificial Intelligence
1781,1457,73,1,2024-05-19 04:22:40,2024,5,6,664,4,2,False,9,Artificial Intelligence
9867,2082,137,3,2025-06-15 15:43:27,2025,6,6,272,4,1,False,7,Computer Science
8078,4337,79,-1,2024-12-15 16:05:42,2024,12,6,454,3,1,False,5,Computer Science
59,3080,46,2,2022-04-13 22:32:41,2022,4,2,1431,6,2,True,49,Artificial Intelligence
2569,2793,189,1,2024-05-19 12:52:12,2024,5,6,664,3,2,False,6,Artificial Intelligence
9648,3719,51,2,2025-09-13 12:28:09,2025,9,5,182,4,3,False,7,Cyber Security
5804,1289,138,3,2025-05-18 15:07:46,2025,5,6,300,4,1,False,7,Computer Science
7980,3499,119,2,2025-01-03 01:30:35,2025,1,4,435,3,1,True,13,Computer Science
3863,296,137,-1,2025-12-03 13:40:36,2025,12,2,101,4,1,False,6,Computer Science
7490,3640,14,2,2022-09-26 23:05:34,2022,9,0,1265,1,1,True,1,Computer Science
2735,1300,100,1,2025-07-11 20:18:00,2025,7,4,246,3,1,False,5,Computer Science
4825,1627,131,-1,2026-06-16 17:23:23,2026,6,1,0,3,2,True,7,Artificial Intelligence
5142,4768,101,-1,2025-10-27 23:04:42,2025,10,0,138,3,3,False,8,Cyber Security
390,1519,38,2,2023-10-25 10:05:16,2023,10,2,871,2,2,False,39,Artificial Intelligence
2036,4556,106,2,2024-05-12 04:58:17,2024,5,6,671,4,2,False,8,Artificial Intelligence
5361,4831,37,2,2022-12-18 16:56:28,2022,12,6,1182,6,3,True,6,Cyber Security
8690,2386,88,1,2026-03-10 18:30:16,2026,3,1,4,4,2,True,8,Artificial Intelligence
6376,2059,101,-1,2026-03-15 03:35:08,2026,3,6,0,3,3,False,6,Cyber Security
6432,1193,5,3,2022-09-29 21:35:29,2022,9,3,1262,4,2,True,12,Artificial Intelligence
6855,563,190,3,2024-06-27 01:56:29,2024,6,3,625,4,3,True,6,Cyber Security
1076,3319,40,3,2025-05-05 07:18:17,2025,5,0,313,3,1,False,7,Computer Science
7151,4131,49,3,2024-03-28 16:38:34,2024,3,3,716,3,2,True,7,Artificial Intelligence
4162,4732,36,3,2024-10-12 06:38:34,2024,10,5,518,3,3,False,7,Cyber Security
2155,1593,119,3,2024-11-08 22:14:06,2024,11,4,491,3,1,True,10,Computer Science
8210,4109,84,3,2023-09-25 05:04:43,2023,9,0,901,1,2,True,11,Artificial Intelligence
5730,927,91,3,2022-10-30 07:37:45,2022,10,6,1231,3,3,False,6,Cyber Security
9751,174,120,1,2024-11-20 09:23:33,2024,11,2,479,2,3,True,2,Cyber Security
6848,3790,58,1,2025-08-01 04:08:02,2025,8,4,225,2,3,True,6,Cyber Security
8297,845,160,2,2025-09-05 10:28:09,2025,9,4,190,4,1,False,11,Computer Science
3941,1346,54,-1,2024-10-24 10:25:33,2024,10,3,506,3,3,True,15,Cyber Security
2181,2968,32,2,2024-08-08 19:36:54,2024,8,3,583,3,2,False,20,Artificial Intelligence
1962,4109,197,3,2025-11-03 22:49:11,2025,11,0,131,2,2,False,11,Artificial Intelligence
872,158,54,2,2024-11-01 03:08:47,2024,11,4,498,3,3,True,8,Cyber Security
6558,1204,29,1,2025-06-20 21:40:58,2025,6,4,267,2,3,True,4,Cyber Security
9085,2354,6,1,2025-07-05 13:45:45,2025,7,5,252,3,1,True,10,Computer Science
6567,4349,57,2,2025-05-07 04:37:47,2025,5,2,311,3,1,True,7,Computer Science
9147,3777,190,3,2024-05-04 12:10:12,2024,5,5,679,4,3,True,13,Cyber Security
1275,2255,99,2,2025-12-01 22:19:46,2025,12,0,103,3,3,True,5,Cyber Security
8453,1190,164,2,2025-04-19 10:44:18,2025,4,5,329,4,2,False,4,Artificial Intelligence
3155,2825,149,2,2025-09-30 21:32:16,2025,9,1,165,4,3,True,7,Cyber Security
8200,1207,117,3,2022-02-23 15:00:39,2022,2,2,1480,2,2,True,12,Artificial Intelligence
1227,3215,106,2,2024-12-22 08:48:53,2024,12,6,447,4,2,False,7,Artificial Intelligence
8891,3283,79,1,2025-03-15 22:50:25,2025,3,5,364,3,1,False,13,Computer Science
6544,2809,152,3,2024-03-19 13:57:06,2024,3,1,725,3,1,False,9,Computer Science
2984,2413,43,2,2025-05-02 07:58:39,2025,5,4,316,2,3,False,7,Cyber Security
1052,1024,40,2,2025-01-18 01:55:57,2025,1,5,420,3,1,False,12,Computer Science
8182,723,191,3,2024-12-24 04:28:28,2024,12,1,445,3,2,False,4,Artificial Intelligence
3273,3620,183,2,2023-03-04 02:44:29,2023,3,5,1106,1,3,True,1,Cyber Security
9587,1398,77,-1,2025-03-10 05:49:33,2025,3,0,369,2,1,True,2,Computer Science
613,604,35,3,2025-09-04 15:23:24,2025,9,3,191,2,2,False,8,Artificial Intelligence
9930,1171,101,3,2025-08-05 22:35:49,2025,8,1,221,3,3,False,11,Cyber Security
7200,1637,131,3,2025-08-18 22:53:43,2025,8,0,208,3,2,True,3,Artificial Intelligence
6792,965,137,-1,2026-01-07 07:09:40,2026,1,2,66,4,1,False,4,Computer Science
1151,235,85,2,2025-10-23 12:15:04,2025,10,3,142,1,2,False,8,Artificial Intelligence
1072,2829,36,2,2025-02-23 19:34:21,2025,2,6,384,3,3,False,3,Cyber Security
4870,1879,150,3,2025-03-16 19:40:03,2025,3,6,363,2,3,False,10,Cyber Security
6446,2380,16,3,2025-02-21 05:24:08,2025,2,4,386,3,2,True,3,Artificial Intelligence
4805,4700,33,2,2022-11-10 18:23:25,2022,11,3,1220,4,1,True,12,Computer Science
9170,2595,173,1,2022-06-15 12:43:40,2022,6,2,1368,1,3,False,2,Cyber Security
6527,2843,37,3,2023-01-07 00:07:50,2023,1,5,1162,6,3,True,7,Cyber Security
5797,1330,23,1,2025-01-08 12:55:25,2025,1,2,430,4,1,True,8,Computer Science
1410,3675,20,1,2023-12-10 22:54:02,2023,12,6,825,6,1,True,15,Computer Science
9184,1446,179,3,2023-11-13 14:51:03,2023,11,0,852,2,1,False,8,Computer Science
5845,1775,1,1,2024-05-07 16:03:36,2024,5,1,676,4,1,False,4,Computer Science
3209,3411,169,2,2023-01-21 22:00:45,2023,1,5,1148,3,1,True,9,Computer Science
1104,3731,189,1,2024-08-22 19:29:21,2024,8,3,569,3,2,False,3,Artificial Intelligence
3224,4780,120,3,2024-05-13 16:52:55,2024,5,0,670,2,3,True,9,Cyber Security
5434,869,2,1,2025-09-01 00:49:55,2025,9,0,194,3,1,True,5,Computer Science
413,2292,149,2,2026-03-04 18:03:07,2026,3,2,10,4,3,True,39,Cyber Security
2923,3186,152,3,2024-09-23 22:56:35,2024,9,0,537,3,1,False,12,Computer Science
9516,3461,187,2,2023-09-27 00:27:33,2023,9,2,899,2,3,False,8,Cyber Security
2091,4468,150,3,2025-11-07 08:19:22,2025,11,4,127,2,3,False,6,Cyber Security
7407,1581,50,-1,2025-01-12 15:00:41,2025,1,6,426,2,2,False,14,Artificial Intelligence
1183,3670,168,3,2023-07-02 19:02:35,2023,7,6,986,2,3,True,11,Cyber Security
7445,2446,72,2,2022-12-24 08:56:39,2022,12,5,1176,2,2,False,2,Artificial Intelligence
5572,399,117,1,2022-08-06 21:43:38,2022,8,5,1316,2,2,True,5,Artificial Intelligence
5885,308,167,1,2022-04-09 06:03:32,2022,4,5,1435,1,3,True,8,Cyber Security
6911,442,140,2,2022-11-20 03:46:53,2022,11,6,1210,3,3,True,7,Cyber Security
1762,545,3,2,2024-04-27 13:24:06,2024,4,5,686,2,3,True,2,Cyber Security
7230,4878,53,1,2025-04-14 16:37:38,2025,4,0,334,1,2,False,7,Artificial Intelligence
7229,1240,134,2,2022-07-24 11:07:48,2022,7,6,1329,2,2,True,8,Artificial Intelligence
5104,1805,188,2,2024-10-26 05:12:36,2024,10,5,504,3,2,False,11,Artificial Intelligence
7040,170,151,2,2024-12-30 04:18:48,2024,12,0,439,3,1,False,3,Computer Science
3882,66,190,3,2024-07-22 05:32:55,2024,7,0,600,4,3,True,15,Cyber Security
7713,641,162,-1,2026-02-20 09:42:07,2026,2,4,22,1,1,True,3,Computer Science
2857,3125,63,1,2023-12-28 13:32:24,2023,12,3,807,2,1,False,7,Computer Science
5735,835,58,-1,2024-11-29 07:01:40,2024,11,4,470,2,3,True,7,Cyber Security
9337,4153,36,1,2024-09-18 04:23:16,2024,9,2,542,3,3,False,3,Cyber Security
1818,1232,51,1,2026-04-12 06:29:58,2026,4,6,0,4,3,False,6,Cyber Security
3401,234,171,2,2022-03-30 23:22:17,2022,3,2,1444,2,2,True,6,Artificial Intelligence
2030,1619,166,1,2023-09-09 02:14:57,2023,9,5,917,1,2,True,5,Artificial Intelligence
2957,35,74,2,2022-04-27 15:24:46,2022,4,2,1417,2,3,False,33,Cyber Security
2600,2189,96,3,2025-03-21 01:47:07,2025,3,4,358,4,1,False,10,Computer Science
1262,2150,173,1,2022-08-21 12:18:22,2022,8,6,1301,1,3,False,12,Cyber Security
1028,4281,16,1,2025-03-04 00:58:26,2025,3,1,375,3,2,True,8,Artificial Intelligence
6921,3157,11,1,2023-08-09 21:40:05,2023,8,2,948,3,2,True,17,Artificial Intelligence
7453,2755,30,2,2023-03-22 01:47:02,2023,3,2,1088,4,2,False,10,Artificial Intelligence
6117,4441,136,1,2026-05-11 03:52:13,2026,5,0,0,1,2,True,1,Artificial Intelligence
465,2414,22,1,2024-03-08 12:21:46,2024,3,4,736,4,1,True,31,Computer Science
609,3562,49,2,2024-01-22 23:00:47,2024,1,0,782,3,2,True,5,Artificial Intelligence
977,1066,22,1,2023-09-24 01:18:58,2023,9,6,902,4,1,True,7,Computer Science
8923,924,46,3,2022-08-19 14:30:00,2022,8,4,1303,6,2,True,6,Artificial Intelligence
5122,4470,81,1,2022-05-28 12:18:03,2022,5,5,1386,4,1,False,14,Computer Science
6235,1029,123,1,2025-10-26 21:03:58,2025,10,6,139,3,1,False,7,Computer Science
7881,42,191,1,2024-04-30 03:45:29,2024,4,1,683,3,2,False,22,Artificial Intelligence
198,3081,65,3,2025-06-14 00:53:55,2025,6,5,273,4,2,True,57,Artificial Intelligence
7360,188,136,3,2026-05-21 15:42:09,2026,5,3,0,1,2,True,6,Artificial Intelligence
542,1256,35,3,2026-03-31 10:01:36,2026,3,1,0,2,2,False,48,Artificial Intelligence
9121,674,101,2,2026-03-12 11:36:17,2026,3,3,2,3,3,False,3,Cyber Security
4739,1782,47,2,2022-11-29 09:09:49,2022,11,1,1201,2,1,True,2,Computer Science
9177,3275,95,2,2025-07-13 13:36:47,2025,7,6,244,2,1,True,7,Computer Science
6880,381,130,2,2024-03-30 03:01:22,2024,3,5,714,3,2,False,15,Artificial Intelligence
3907,899,41,1,2026-03-14 23:24:51,2026,3,5,0,4,1,False,4,Computer Science
18,4377,164,3,2025-07-11 14:59:00,2025,7,4,246,4,2,False,26,Artificial Intelligence
3256,3292,24,2,2025-11-27 06:57:07,2025,11,3,107,3,2,True,4,Artificial Intelligence
5001,3251,58,3,2025-05-17 18:18:06,2025,5,5,301,2,3,True,4,Cyber Security
