StudentId,Segment
1714,Passive Learner
2938,Passive Learner
3105,Passive Learner
727,Passive Learner
4694,Passive Learner
4175,Passive Learner
3983,Passive Learner
3015,Passive Learner
3495,Passive Learner
886,Passive Learner
2453,Passive Learner
3717,Passive Learner
4943,Passive Learner
2853,Passive Learner
1290,Passive Learner
383,Passive Learner
438,Passive Learner
3405,Passive Learner
2879,Passive Learner
531,Passive Learner
2759,Passive Learner
14,Passive Learner
4238,Passive Learner
1846,Average Learner
2775,Passive Learner
4744,Passive Learner
4904,Passive Learner
1742,Passive Learner
2661,Passive Learner
4923,Passive Learner
3486,Passive Learner
622,Passive Learner
3049,Passive Learner
26,Passive Learner
3179,Passive Learner
4208,Passive Learner
627,Average Learner
1091,Average Learner
4544,Passive Learner
2615,Passive Learner
1585,Passive Learner
1020,Passive Learner
2953,Passive Learner
3407,Passive Learner
593,Passive Learner
4979,Average Learner
2742,Passive Learner
3967,Passive Learner
1680,Passive Learner
1649,Passive Learner
2354,Passive Learner
2745,Passive Learner
4716,Passive Learner
679,Passive Learner
2202,Passive Learner
1740,Passive Learner
3086,Passive Learner
1424,Passive Learner
1144,Passive Learner
4719,Passive Learner
288,Average Learner
1062,Passive Learner
4231,Passive Learner
480,Passive Learner
3387,Passive Learner
4711,Passive Learner
3857,Passive Learner
624,Passive Learner
4566,Passive Learner
777,Passive Learner
303,Passive Learner
1186,Passive Learner
4503,Passive Learner
1964,Passive Learner
3401,Passive Learner
4474,Passive Learner
4117,Passive Learner
2964,Passive Learner
463,Passive Learner
1145,Passive Learner
4874,Passive Learner
526,Passive Learner
4978,Passive Learner
2668,Passive Learner
3233,Passive Learner
2463,Passive Learner
4669,Passive Learner
1140,Passive Learner
2673,Passive Learner
2185,Passive Learner
3378,Average Learner
2850,Passive Learner
4624,Passive Learner
4299,Passive Learner
4237,Passive Learner
2664,Passive Learner
3361,Passive Learner
3455,Average Learner
2730,Passive Learner
887,Passive Learner
1979,Passive Learner
38,Passive Learner
1660,Average Learner
3657,Passive Learner
4550,Passive Learner
798,Passive Learner
3586,Passive Learner
4963,Passive Learner
3916,Passive Learner
35,Average Learner
767,Passive Learner
4206,Passive Learner
186,Average Learner
2854,Passive Learner
1367,Passive Learner
1807,Passive Learner
1357,Passive Learner
2749,Average Learner
3706,Passive Learner
4542,Passive Learner
2383,Passive Learner
544,Passive Learner
4272,Passive Learner
2355,Passive Learner
346,Passive Learner
1998,Passive Learner
3452,Passive Learner
328,Passive Learner
3260,Passive Learner
4701,Passive Learner
2810,Passive Learner
2707,Passive Learner
2936,Passive Learner
2070,Passive Learner
167,Passive Learner
4936,Passive Learner
4845,Passive Learner
4772,Passive Learner
2206,Passive Learner
4033,Passive Learner
1877,Passive Learner
522,Passive Learner
2687,Passive Learner
4478,Passive Learner
1745,Passive Learner
936,Passive Learner
3533,Passive Learner
825,Passive Learner
3781,Passive Learner
615,Passive Learner
444,Passive Learner
1250,Passive Learner
244,Passive Learner
4008,Passive Learner
1989,Passive Learner
228,Passive Learner
1107,Passive Learner
4096,Passive Learner
4361,Passive Learner
1906,Passive Learner
4453,Passive Learner
906,Passive Learner
4931,Passive Learner
402,Passive Learner
982,Passive Learner
1665,Passive Learner
3451,Passive Learner
3211,Passive Learner
1872,Passive Learner
996,Passive Learner
215,Passive Learner
2334,Passive Learner
2374,Passive Learner
2137,Passive Learner
4106,Passive Learner
1269,Passive Learner
3155,Passive Learner
752,Passive Learner
222,Passive Learner
4036,Passive Learner
4142,Passive Learner
663,Passive Learner
2284,Passive Learner
2776,Passive Learner
3377,Passive Learner
412,Passive Learner
384,Passive Learner
3544,Passive Learner
614,Average Learner
4502,Passive Learner
1508,Passive Learner
4155,Passive Learner
4285,Passive Learner
3982,Passive Learner
4320,Passive Learner
4573,Average Learner
975,Passive Learner
1083,Passive Learner
1990,Passive Learner
532,Passive Learner
4753,Passive Learner
472,Passive Learner
4590,Passive Learner
4276,Passive Learner
1293,Passive Learner
4260,Passive Learner
569,Passive Learner
1499,Passive Learner
3635,Passive Learner
4811,Passive Learner
3097,Passive Learner
2646,Passive Learner
4204,Average Learner
4167,Passive Learner
4387,Passive Learner
1025,Passive Learner
4810,Passive Learner
1000,Passive Learner
2685,Passive Learner
1346,Passive Learner
4170,Passive Learner
3671,Passive Learner
2250,Average Learner
2038,Passive Learner
137,Passive Learner
2523,Passive Learner
95,Passive Learner
1456,Average Learner
4302,Passive Learner
3991,Passive Learner
3668,Passive Learner
23,Passive Learner
286,Passive Learner
2971,Passive Learner
3839,Passive Learner
263,Passive Learner
82,Passive Learner
575,Passive Learner
1233,Passive Learner
1939,Passive Learner
2595,Passive Learner
3256,Passive Learner
1770,Passive Learner
4090,Passive Learner
3476,Passive Learner
2195,Passive Learner
1308,Passive Learner
201,Average Learner
3116,Passive Learner
3381,Passive Learner
3054,Passive Learner
2669,Passive Learner
2312,Passive Learner
4834,Passive Learner
3458,Passive Learner
160,Passive Learner
1105,Passive Learner
2102,Average Learner
183,Passive Learner
513,Passive Learner
2616,Passive Learner
1049,Average Learner
2117,Passive Learner
3691,Passive Learner
3369,Passive Learner
4626,Passive Learner
3780,Passive Learner
2483,Passive Learner
1287,Passive Learner
3393,Passive Learner
4839,Passive Learner
2306,Passive Learner
3546,Passive Learner
43,Passive Learner
4501,Passive Learner
1924,Passive Learner
3963,Average Learner
350,Passive Learner
2890,Passive Learner
2267,Passive Learner
4661,Passive Learner
1113,Passive Learner
3862,Passive Learner
1587,Passive Learner
1109,Passive Learner
1534,Passive Learner
1634,Passive Learner
2677,Passive Learner
4584,Passive Learner
4234,Passive Learner
335,Passive Learner
4783,Passive Learner
3297,Passive Learner
1064,Passive Learner
1896,Passive Learner
4279,Passive Learner
1816,Passive Learner
1315,Passive Learner
2934,Passive Learner
4480,Passive Learner
41,Passive Learner
1433,Passive Learner
1579,Passive Learner
2855,Passive Learner
673,Passive Learner
4601,Passive Learner
1558,Average Learner
4528,Passive Learner
4898,Passive Learner
430,Passive Learner
291,Average Learner
789,Passive Learner
3269,Passive Learner
309,Passive Learner
470,Passive Learner
36,Passive Learner
2043,Passive Learner
2762,Passive Learner
1094,Passive Learner
4351,Passive Learner
4919,Passive Learner
2211,Passive Learner
4510,Passive Learner
2330,Passive Learner
645,Passive Learner
1885,Average Learner
457,Passive Learner
3219,Passive Learner
921,Passive Learner
1460,Passive Learner
3462,Passive Learner
4496,Passive Learner
3255,Average Learner
2546,Passive Learner
4634,Passive Learner
2798,Passive Learner
1914,Passive Learner
3640,Passive Learner
450,Passive Learner
4603,Passive Learner
2771,Passive Learner
1261,Passive Learner
2755,Passive Learner
1069,Passive Learner
2716,Passive Learner
559,Passive Learner
4718,Passive Learner
3313,Passive Learner
2261,Passive Learner
1630,Passive Learner
453,Passive Learner
3499,Passive Learner
2626,Passive Learner
2891,Passive Learner
242,Passive Learner
1711,Passive Learner
4118,Passive Learner
1320,Passive Learner
846,Passive Learner
997,Passive Learner
803,Passive Learner
3276,Passive Learner
3734,Passive Learner
1955,Passive Learner
4911,Passive Learner
556,Passive Learner
234,Passive Learner
2090,Average Learner
1349,Passive Learner
2576,Passive Learner
2570,Passive Learner
3622,Passive Learner
4416,Passive Learner
1341,Passive Learner
239,Passive Learner
3653,Passive Learner
3593,Average Learner
400,Passive Learner
171,Passive Learner
1721,Passive Learner
2066,Passive Learner
489,Passive Learner
185,Passive Learner
4504,Passive Learner
2186,Passive Learner
1916,Passive Learner
497,Passive Learner
380,Passive Learner
4141,Passive Learner
984,Passive Learner
547,Passive Learner
2092,Passive Learner
3404,Passive Learner
3457,Passive Learner
542,Passive Learner
2505,Passive Learner
32,Average Learner
300,Passive Learner
4578,Passive Learner
3752,Passive Learner
138,Passive Learner
3674,Passive Learner
387,Passive Learner
3604,Passive Learner
4495,Passive Learner
2562,Passive Learner
2639,Passive Learner
3631,Passive Learner
3753,Passive Learner
3500,Passive Learner
1471,Passive Learner
2504,Passive Learner
3099,Passive Learner
4107,Passive Learner
4742,Passive Learner
3161,Average Learner
3003,Passive Learner
969,Passive Learner
1739,Passive Learner
898,High Achiever
1893,Passive Learner
3185,Passive Learner
4025,Passive Learner
3797,Passive Learner
2277,Passive Learner
48,Passive Learner
3510,Passive Learner
3238,Passive Learner
2251,Average Learner
1553,Passive Learner
3333,Passive Learner
2203,Passive Learner
351,Passive Learner
3018,Passive Learner
4514,Passive Learner
1791,Passive Learner
2848,Passive Learner
4383,Passive Learner
4485,Passive Learner
120,Passive Learner
1852,Passive Learner
4828,Passive Learner
3221,Passive Learner
449,Average Learner
527,Passive Learner
3077,Passive Learner
4953,Passive Learner
2819,Passive Learner
2793,Passive Learner
2813,Passive Learner
738,Passive Learner
1860,Passive Learner
4368,Passive Learner
3596,Passive Learner
1180,Passive Learner
852,Passive Learner
2156,Average Learner
2217,Passive Learner
1422,Passive Learner
4180,Passive Learner
2554,Passive Learner
4948,Passive Learner
524,Passive Learner
3696,Average Learner
574,Passive Learner
4901,Passive Learner
1528,Passive Learner
2773,Passive Learner
331,Passive Learner
4060,Passive Learner
1840,Passive Learner
3693,Passive Learner
3999,Passive Learner
1827,Passive Learner
2163,Passive Learner
2454,Passive Learner
4674,Passive Learner
4667,Passive Learner
3849,Passive Learner
535,Passive Learner
1283,Passive Learner
4988,Passive Learner
1080,Passive Learner
1176,Passive Learner
2126,Passive Learner
2021,Passive Learner
1452,Passive Learner
2478,Passive Learner
4321,Passive Learner
83,Passive Learner
691,Average Learner
4105,Passive Learner
672,Passive Learner
3160,Passive Learner
3583,Passive Learner
53,Passive Learner
3743,Passive Learner
1555,Passive Learner
1238,Passive Learner
2460,Passive Learner
1265,Passive Learner
3573,Passive Learner
2899,Passive Learner
4992,Passive Learner
3177,Passive Learner
2785,Passive Learner
3739,Passive Learner
1715,Passive Learner
1858,Passive Learner
2337,Passive Learner
2159,Passive Learner
1646,Passive Learner
598,Passive Learner
1156,Passive Learner
2290,Passive Learner
4184,Passive Learner
1694,Passive Learner
523,Passive Learner
3073,Passive Learner
3385,Passive Learner
3406,Passive Learner
2667,Passive Learner
2059,Passive Learner
1819,Passive Learner
2485,Passive Learner
3371,Passive Learner
3576,Passive Learner
1790,Passive Learner
2074,Passive Learner
1360,Passive Learner
1523,Passive Learner
4270,Passive Learner
4257,Passive Learner
3440,Passive Learner
682,Passive Learner
4630,Passive Learner
717,Passive Learner
1612,Passive Learner
1628,Passive Learner
4095,Passive Learner
284,High Achiever
2926,Passive Learner
2510,Passive Learner
612,Passive Learner
3536,Passive Learner
1716,Passive Learner
2908,Passive Learner
2062,Passive Learner
2869,Passive Learner
2598,Passive Learner
1221,Passive Learner
1441,Passive Learner
189,Passive Learner
1878,High Achiever
1817,Passive Learner
4602,Passive Learner
4009,Passive Learner
3290,Passive Learner
3208,Passive Learner
555,Passive Learner
1172,Passive Learner
2098,Passive Learner
1920,Passive Learner
3461,Passive Learner
2839,Passive Learner
2164,Passive Learner
3901,Passive Learner
4432,Passive Learner
3633,Passive Learner
2876,Passive Learner
1921,Passive Learner
1662,Passive Learner
686,Passive Learner
123,Passive Learner
4897,Passive Learner
1421,Passive Learner
1933,Passive Learner
4001,Passive Learner
3135,Passive Learner
4055,Passive Learner
986,Passive Learner
3738,Passive Learner
2464,Passive Learner
3772,Passive Learner
2553,Passive Learner
1410,Passive Learner
2304,Passive Learner
4538,Passive Learner
2180,Passive Learner
248,Passive Learner
854,Average Learner
695,Passive Learner
736,Passive Learner
980,Passive Learner
4682,Passive Learner
2103,Passive Learner
3218,Passive Learner
3521,Passive Learner
2405,Passive Learner
4102,Passive Learner
4695,Passive Learner
3303,Passive Learner
203,Passive Learner
1389,Average Learner
1982,Passive Learner
3664,Passive Learner
709,Passive Learner
2232,Average Learner
4177,Passive Learner
3089,Passive Learner
428,Passive Learner
4767,Passive Learner
4867,Passive Learner
4494,Passive Learner
917,High Achiever
2193,Passive Learner
2097,Passive Learner
3167,Average Learner
1088,Passive Learner
2979,Passive Learner
4030,Passive Learner
4338,Average Learner
3891,Passive Learner
3540,Passive Learner
4908,High Achiever
4788,Passive Learner
922,Passive Learner
2318,Passive Learner
3639,Passive Learner
3376,Passive Learner
3601,Passive Learner
2619,Passive Learner
4515,Passive Learner
3230,Passive Learner
4632,Passive Learner
4056,Passive Learner
147,Passive Learner
2165,Passive Learner
3213,Average Learner
1110,Passive Learner
2727,Passive Learner
658,Passive Learner
3724,Passive Learner
2701,Passive Learner
739,Passive Learner
4924,Passive Learner
4997,Passive Learner
4875,Passive Learner
2179,Average Learner
4162,Passive Learner
1141,Passive Learner
2681,Passive Learner
609,Average Learner
1774,Passive Learner
3966,Passive Learner
204,Passive Learner
3881,Passive Learner
3163,Passive Learner
2439,Passive Learner
4891,Passive Learner
4195,Passive Learner
4710,Passive Learner
2273,Passive Learner
355,Passive Learner
3210,Passive Learner
1856,Passive Learner
4409,Average Learner
1759,Passive Learner
3492,Passive Learner
959,Passive Learner
332,Passive Learner
761,Passive Learner
660,Passive Learner
730,Passive Learner
3417,Passive Learner
974,Passive Learner
4598,Passive Learner
830,Passive Learner
3207,Passive Learner
4596,Average Learner
2957,Passive Learner
4652,Passive Learner
4165,Passive Learner
1811,Passive Learner
2931,Passive Learner
613,Passive Learner
1154,Passive Learner
4391,Passive Learner
1586,Passive Learner
