StudentId,OverallRank,DeptRank,SquadronRank,CompositeScore,AvgQuizScore,AvgGrade,QuizPassRate,CompletionRate,DepartmentName,SquadronId
1935,3852,1072,685,0.0138,0.0,6.9,0.0,0.0,Artificial Intelligence,1
611,3853,2267,686,0.013,0.0,6.5,0.0,0.0,Computer Science,3
2567,3854,2268,687,0.0118,0.0,5.9,0.0,0.0,Computer Science,3
3721,3855,1073,688,0.0117,0.0,5.8333,0.0,0.0,Artificial Intelligence,3
2636,3856,1074,686,0.0116,0.0,5.8,0.0,0.0,Artificial Intelligence,1
3094,3857,2269,687,0.011,0.0,5.5,0.0,0.0,Computer Science,1
2915,3857,2269,744,0.011,0.0,5.5,0.0,0.0,Computer Science,4
4124,3857,2269,1063,0.011,0.0,5.5,0.0,0.0,Computer Science,5
52,3860,1075,1064,0.0096,0.0,4.8,0.0,0.0,Artificial Intelligence,5
1521,3861,1076,688,0.0088,0.0,4.4,0.0,0.0,Artificial Intelligence,1
4264,3862,2272,1065,0.0082,0.0,4.1,0.0,0.0,Computer Science,5
1413,3863,2273,689,0.008,0.0,4.0,0.0,0.0,Computer Science,1
775,3864,1077,690,0.007,0.0,3.5,0.0,0.0,Artificial Intelligence,1
4801,3864,515,689,0.007,0.0,3.5,0.0,0.0,Cyber Security,3
3919,3866,2274,678,0.0061,0.0,3.05,0.0,0.0,Computer Science,2
617,3867,1078,1066,0.0058,0.0,2.9,0.0,0.0,Artificial Intelligence,5
1617,3868,2275,690,0.0056,0.0,2.8,0.0,0.0,Computer Science,3
4559,3869,2276,691,0.0054,0.0,2.7,0.0,0.0,Computer Science,1
521,3870,2277,692,0.0052,0.0,2.6,0.0,0.0,Computer Science,1
2381,3870,1079,745,0.0052,0.0,2.6,0.0,0.0,Artificial Intelligence,4
4228,3872,2278,679,0.005,0.0,2.5,0.0,0.0,Computer Science,2
408,3873,2279,1067,0.0036,0.0,1.8,0.0,0.0,Computer Science,5
842,3874,2280,746,0.0034,0.0,1.7,0.0,0.0,Computer Science,4
2014,3874,516,746,0.0034,0.0,1.7,0.0,0.0,Cyber Security,4
896,3876,2281,1068,0.0033,0.0,1.65,0.0,0.0,Computer Science,5
4683,3877,1080,748,0.0032,0.0,1.6,0.0,0.0,Artificial Intelligence,4
4492,3878,517,1069,0.0026,0.0,1.3,0.0,0.0,Cyber Security,5
3632,3879,2282,749,0.0024,0.0,1.2,0.0,0.0,Computer Science,4
1365,3880,518,680,0.0022,0.0,1.1,0.0,0.0,Cyber Security,2
688,3881,519,693,0.001,0.0,0.5,0.0,0.0,Cyber Security,1
1085,3882,520,691,0.0008,0.0,0.4,0.0,0.0,Cyber Security,3
9,3883,1081,694,0.0002,0.0,0.1,0.0,0.0,Artificial Intelligence,1
4391,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
3207,3884,521,695,0.0,0.0,0.0,0.0,0.0,Cyber Security,1
660,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
3621,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
683,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
1813,3884,521,681,0.0,0.0,0.0,0.0,0.0,Cyber Security,2
2666,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
3087,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
2557,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
4996,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
4129,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
3109,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
3629,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
2689,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
2099,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
1359,3884,521,750,0.0,0.0,0.0,0.0,0.0,Cyber Security,4
2128,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
1007,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
2386,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
4470,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
4853,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
376,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
4960,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
4614,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
3045,3884,1082,692,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,3
101,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
4781,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
4241,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
1687,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
1616,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
2379,3884,521,681,0.0,0.0,0.0,0.0,0.0,Cyber Security,2
359,3884,521,692,0.0,0.0,0.0,0.0,0.0,Cyber Security,3
3198,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
289,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
390,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
4837,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
132,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
1177,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
2094,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
4224,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
4401,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
1228,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
2394,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
4467,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
4327,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
2530,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
4838,3884,521,692,0.0,0.0,0.0,0.0,0.0,Cyber Security,3
1090,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
2637,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
4920,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
3619,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
126,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
2883,3884,521,692,0.0,0.0,0.0,0.0,0.0,Cyber Security,3
3403,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
1295,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
3479,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
245,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
4334,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
943,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
1251,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
2377,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
1450,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
1419,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
3041,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
548,3884,1082,692,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,3
2627,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
4709,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
3153,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
4116,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
1326,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
3447,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
2811,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
1139,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
2614,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
1166,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
3226,3884,521,681,0.0,0.0,0.0,0.0,0.0,Cyber Security,2
3066,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
2047,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
2435,3884,521,681,0.0,0.0,0.0,0.0,0.0,Cyber Security,2
1432,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
4424,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
3977,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
2151,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
3921,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
881,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
2239,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
2145,3884,521,681,0.0,0.0,0.0,0.0,0.0,Cyber Security,2
2367,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
148,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
2600,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
3235,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
2205,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
3265,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
3713,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
1244,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
4637,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
934,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
4211,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
1032,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
4498,3884,521,695,0.0,0.0,0.0,0.0,0.0,Cyber Security,1
4886,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
1642,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
865,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
1815,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
2416,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
3214,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
786,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
4918,3884,521,695,0.0,0.0,0.0,0.0,0.0,Cyber Security,1
3434,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
2308,3884,521,750,0.0,0.0,0.0,0.0,0.0,Cyber Security,4
2851,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
1776,3884,521,750,0.0,0.0,0.0,0.0,0.0,Cyber Security,4
3690,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
2679,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
3042,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
3760,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
1236,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
2760,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
1643,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
707,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
2007,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
2527,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
2566,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
1473,3884,521,750,0.0,0.0,0.0,0.0,0.0,Cyber Security,4
914,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
3327,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
4079,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
2949,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
2809,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
4307,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
3523,3884,521,750,0.0,0.0,0.0,0.0,0.0,Cyber Security,4
4520,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
91,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
1309,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
4610,3884,521,695,0.0,0.0,0.0,0.0,0.0,Cyber Security,1
3222,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
3871,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
1730,3884,1082,692,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,3
1485,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
3831,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
1771,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
4868,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
1489,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
1638,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
2831,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
1564,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
2594,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
1495,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
140,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
3472,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
3145,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
1652,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
1188,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
2340,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
3121,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
4952,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
3883,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
179,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
195,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
1992,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
2818,3884,1082,692,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,3
2033,3884,521,750,0.0,0.0,0.0,0.0,0.0,Cyber Security,4
4043,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
377,3884,521,1070,0.0,0.0,0.0,0.0,0.0,Cyber Security,5
587,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
3000,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
2177,3884,521,1070,0.0,0.0,0.0,0.0,0.0,Cyber Security,5
4152,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
2700,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
3550,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
11,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
109,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
4455,3884,521,750,0.0,0.0,0.0,0.0,0.0,Cyber Security,4
3599,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
4148,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
2709,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
98,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
4950,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
2207,3884,521,1070,0.0,0.0,0.0,0.0,0.0,Cyber Security,5
1767,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
3678,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
910,3884,1082,692,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,3
1058,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
1369,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
4986,3884,521,1070,0.0,0.0,0.0,0.0,0.0,Cyber Security,5
3686,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
538,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
928,3884,521,681,0.0,0.0,0.0,0.0,0.0,Cyber Security,2
3107,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
2828,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
4249,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
3537,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
2072,3884,1082,692,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,3
3011,3884,521,692,0.0,0.0,0.0,0.0,0.0,Cyber Security,3
1112,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
2927,3884,521,692,0.0,0.0,0.0,0.0,0.0,Cyber Security,3
1805,3884,521,681,0.0,0.0,0.0,0.0,0.0,Cyber Security,2
1099,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
168,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
3904,3884,521,695,0.0,0.0,0.0,0.0,0.0,Cyber Security,1
3394,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
488,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
3411,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
2129,3884,521,750,0.0,0.0,0.0,0.0,0.0,Cyber Security,4
2628,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
3545,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
2690,3884,1082,692,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,3
3093,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
4534,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
190,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
1782,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
2012,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
616,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
1274,3884,521,1070,0.0,0.0,0.0,0.0,0.0,Cyber Security,5
539,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
4411,3884,521,695,0.0,0.0,0.0,0.0,0.0,Cyber Security,1
1050,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
2925,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
454,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
2152,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
2476,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
2772,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
841,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
1108,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
1925,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
2441,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
2089,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
941,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
1667,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
3419,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
3143,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
2501,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
2309,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
3845,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
4468,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
4818,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
1415,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
1010,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
562,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
4244,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
4138,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
3104,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
169,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
4163,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
3343,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
3304,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
3646,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
498,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
218,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
4902,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
294,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
4907,3884,1082,692,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,3
4684,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
182,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
3264,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
4119,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
2335,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
269,3884,1082,692,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,3
301,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
1022,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
4493,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
4111,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
4277,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
1609,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
4611,3884,521,695,0.0,0.0,0.0,0.0,0.0,Cyber Security,1
4221,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
3347,3884,1082,692,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,3
1563,3884,1082,692,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,3
1129,3884,521,1070,0.0,0.0,0.0,0.0,0.0,Cyber Security,5
3796,3884,521,1070,0.0,0.0,0.0,0.0,0.0,Cyber Security,5
4344,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
1212,3884,521,695,0.0,0.0,0.0,0.0,0.0,Cyber Security,1
1647,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
1089,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
1262,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
4382,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
3172,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
3669,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
4571,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
4126,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
1300,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
2172,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
2621,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
56,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
3873,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
50,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
3374,3884,521,1070,0.0,0.0,0.0,0.0,0.0,Cyber Security,5
3607,3884,521,750,0.0,0.0,0.0,0.0,0.0,Cyber Security,4
389,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
2056,3884,521,1070,0.0,0.0,0.0,0.0,0.0,Cyber Security,5
2935,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
4522,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
3390,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
1903,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
1157,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
4236,3884,1082,681,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,2
2893,3884,2283,681,0.0,0.0,0.0,0.0,0.0,Computer Science,2
1678,3884,521,750,0.0,0.0,0.0,0.0,0.0,Cyber Security,4
2408,3884,1082,692,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,3
1260,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
2148,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
4039,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
2999,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
3397,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
3941,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
3943,3884,2283,692,0.0,0.0,0.0,0.0,0.0,Computer Science,3
3532,3884,1082,750,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,4
4747,3884,2283,1070,0.0,0.0,0.0,0.0,0.0,Computer Science,5
1977,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
1146,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
1522,3884,2283,750,0.0,0.0,0.0,0.0,0.0,Computer Science,4
3704,3884,2283,695,0.0,0.0,0.0,0.0,0.0,Computer Science,1
485,3884,1082,1070,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,5
2366,3884,1082,695,0.0,0.0,0.0,0.0,0.0,Artificial Intelligence,1
