StudentId,CourseId,ActivitiesTotal,ActivitiesDone,AvgProgress,AvgTimeMinutes,CompletionRate,Title
4317,117,1,1,100.0,46.3,1.0,Data Structures
4317,118,1,0,52.0,42.4,0.0,Computer Networks
4317,157,1,1,100.0,27.7,1.0,Mobile App Development
4317,167,1,0,14.0,1.8,0.0,Operating Systems
4322,4,1,1,100.0,7.0,1.0,Computer Networks
4322,20,1,0,0.0,46.3,0.0,Computer Architecture
4322,67,1,1,100.0,6.9,1.0,Operating Systems
4322,74,1,1,100.0,73.8,1.0,Computer Architecture
4322,82,1,1,100.0,75.8,1.0,Data Science
4322,107,1,0,0.0,46.3,0.0,Software Engineering
4322,116,1,1,100.0,8.0,1.0,Data Structures
4322,156,1,1,100.0,116.0,1.0,Algorithms
4322,160,1,0,88.0,38.9,0.0,Computer Architecture
4322,161,1,1,100.0,46.3,1.0,Cyber Security Fundamentals
4322,173,1,1,100.0,58.2,1.0,Mobile App Development
4322,193,3,3,100.0,59.967,1.0,Operating Systems
4323,46,1,0,55.0,33.0,0.0,Mobile App Development
4323,61,1,1,100.0,14.0,1.0,Mobile App Development
4323,62,1,1,100.0,67.2,1.0,Machine Learning
4323,76,1,1,100.0,46.3,1.0,Computer Networks
4323,89,1,0,0.0,46.3,0.0,Cyber Security Fundamentals
4323,101,1,1,100.0,49.1,1.0,Web Development
4323,103,1,0,49.0,46.9,0.0,Web Development
4323,107,1,1,100.0,33.7,1.0,Software Engineering
4323,113,1,0,100.0,25.1,0.0,Database Systems
4323,129,1,0,50.0,58.7,0.0,Discrete Mathematics
4323,135,1,1,100.0,46.3,1.0,Data Science
4323,148,1,1,100.0,83.1,1.0,Algorithms
4323,155,1,1,100.0,110.4,1.0,Data Structures
4323,169,1,0,0.0,46.3,0.0,Cyber Security Fundamentals
4323,173,1,1,100.0,100.0,1.0,Mobile App Development
4323,179,1,0,54.0,46.3,0.0,Data Science
4323,182,1,0,100.0,46.3,0.0,Data Structures
4323,183,2,1,82.5,61.7,0.5,Computer Architecture
4324,17,1,0,0.0,46.3,0.0,Operating Systems
4324,47,1,1,100.0,95.0,1.0,Machine Learning
4324,70,1,0,0.0,46.3,0.0,Operating Systems
4324,72,1,1,100.0,90.0,1.0,Artificial Intelligence
4324,146,1,1,100.0,46.3,1.0,Operating Systems
4324,196,1,0,0.0,46.3,0.0,Database Systems
4325,27,1,1,100.0,116.2,1.0,Cloud Computing
4325,32,1,1,100.0,60.7,1.0,Computer Architecture
4325,38,1,1,100.0,46.3,1.0,Database Systems
4325,52,1,0,34.0,14.2,0.0,Operating Systems
4325,56,1,0,62.0,16.5,0.0,Data Science
4325,63,1,0,88.0,50.4,0.0,Computer Networks
4325,69,1,1,100.0,22.8,1.0,Computer Networks
4325,77,1,0,0.0,46.3,0.0,Mobile App Development
4325,84,1,0,88.0,51.0,0.0,Database Systems
4325,98,1,0,48.0,37.6,0.0,Machine Learning
4325,107,1,0,0.0,46.3,0.0,Software Engineering
4325,120,1,0,14.0,43.4,0.0,Data Science
4325,121,1,0,19.0,12.5,0.0,Mobile App Development
4325,128,2,1,50.0,73.6,0.5,Artificial Intelligence
4325,154,1,1,100.0,71.0,1.0,Software Engineering
4325,173,1,0,81.0,52.6,0.0,Mobile App Development
4325,193,1,0,0.0,46.3,0.0,Operating Systems
4329,76,1,0,0.0,46.3,0.0,Computer Networks
4329,88,1,0,27.0,57.3,0.0,Cloud Computing
4329,89,1,1,100.0,115.5,1.0,Cyber Security Fundamentals
4329,90,1,0,50.0,54.9,0.0,Discrete Mathematics
4329,124,1,1,100.0,49.2,1.0,Discrete Mathematics
4329,139,1,1,100.0,61.8,1.0,Artificial Intelligence
4330,27,1,1,100.0,67.3,1.0,Cloud Computing
4330,51,1,0,0.0,46.3,0.0,Discrete Mathematics
4330,132,1,1,100.0,77.0,1.0,Mobile App Development
4330,154,1,0,53.0,11.9,0.0,Software Engineering
4330,185,1,1,100.0,82.9,1.0,Data Science
4331,24,1,0,64.0,56.6,0.0,Cloud Computing
4331,129,1,1,100.0,14.0,1.0,Discrete Mathematics
4331,140,1,0,83.0,20.1,0.0,Operating Systems
4332,7,1,1,100.0,112.2,1.0,Operating Systems
4332,11,1,0,62.0,9.9,0.0,Computer Networks
4332,20,1,1,100.0,42.2,1.0,Computer Architecture
4332,23,1,1,100.0,99.9,1.0,Data Structures
4332,31,1,0,0.0,46.3,0.0,Computer Architecture
4332,43,1,1,100.0,59.9,1.0,Database Systems
4332,66,1,0,53.0,47.6,0.0,Computer Architecture
4332,73,1,1,100.0,73.1,1.0,Web Development
4332,87,1,0,0.0,46.3,0.0,Web Development
4332,107,1,0,0.0,46.3,0.0,Software Engineering
4332,111,1,1,100.0,108.8,1.0,Cyber Security Fundamentals
4332,120,2,0,8.0,46.3,0.0,Data Science
4332,150,1,1,100.0,9.9,1.0,Cyber Security Fundamentals
4332,189,1,1,100.0,113.5,1.0,Artificial Intelligence
4335,7,1,1,100.0,107.9,1.0,Operating Systems
4335,11,1,0,43.0,53.8,0.0,Computer Networks
4335,68,1,0,30.0,46.3,0.0,Computer Networks
4335,69,1,0,46.0,39.0,0.0,Computer Networks
4335,91,1,1,100.0,98.0,1.0,Computer Architecture
4335,94,1,0,0.0,46.3,0.0,Data Science
4335,107,1,1,100.0,37.7,1.0,Software Engineering
4335,146,2,2,100.0,43.35,1.0,Operating Systems
4335,155,1,1,100.0,28.8,1.0,Data Structures
4335,188,2,1,60.0,16.5,0.5,Web Development
4338,19,1,0,0.0,46.3,0.0,Machine Learning
4338,51,1,1,100.0,17.1,1.0,Discrete Mathematics
4338,101,1,1,100.0,102.3,1.0,Web Development
4338,111,1,0,0.0,46.3,0.0,Cyber Security Fundamentals
4338,123,1,1,100.0,39.2,1.0,Cloud Computing
4338,128,1,1,100.0,58.3,1.0,Artificial Intelligence
4338,160,1,0,65.0,55.4,0.0,Computer Architecture
4338,183,1,0,61.0,6.1,0.0,Computer Architecture
4345,33,1,0,17.0,21.2,0.0,Data Science
4345,70,1,0,0.0,46.3,0.0,Operating Systems
4345,73,2,2,100.0,50.1,1.0,Web Development
4345,89,1,0,89.0,13.9,0.0,Cyber Security Fundamentals
4345,98,1,0,80.0,50.0,0.0,Machine Learning
4345,117,1,1,100.0,64.8,1.0,Data Structures
4345,121,1,1,100.0,72.4,1.0,Mobile App Development
4345,123,1,0,0.0,46.3,0.0,Cloud Computing
4345,131,2,1,88.5,32.8,0.5,Machine Learning
4345,137,1,1,100.0,67.1,1.0,Computer Networks
4345,143,1,0,0.0,46.3,0.0,Database Systems
4345,149,1,1,100.0,41.7,1.0,Web Development
4345,150,1,1,100.0,24.2,1.0,Cyber Security Fundamentals
4345,180,1,0,100.0,44.2,0.0,Discrete Mathematics
4345,181,1,0,40.0,31.8,0.0,Operating Systems
4346,80,1,1,100.0,65.8,1.0,Computer Architecture
4346,136,1,0,73.0,3.8,0.0,Operating Systems
4346,141,1,0,26.0,36.9,0.0,Computer Networks
4346,142,1,1,100.0,17.5,1.0,Algorithms
4346,146,1,1,100.0,58.4,1.0,Operating Systems
4346,165,1,0,49.0,44.5,0.0,Computer Networks
4346,183,1,0,9.0,57.6,0.0,Computer Architecture
4348,11,1,1,100.0,100.6,1.0,Computer Networks
4348,16,1,0,93.0,47.7,0.0,Algorithms
4348,24,1,1,100.0,114.5,1.0,Cloud Computing
4348,29,1,1,100.0,77.9,1.0,Algorithms
4348,31,1,0,72.0,18.7,0.0,Computer Architecture
4348,47,1,0,62.0,37.1,0.0,Machine Learning
4348,56,1,0,0.0,46.3,0.0,Data Science
4348,66,1,0,7.0,41.5,0.0,Computer Architecture
4348,77,1,0,55.0,23.4,0.0,Mobile App Development
4348,80,1,0,0.0,46.3,0.0,Computer Architecture
4348,107,1,0,32.0,49.5,0.0,Software Engineering
4348,112,2,1,50.0,54.15,0.5,Operating Systems
4348,113,1,1,100.0,106.0,1.0,Database Systems
4348,142,1,1,100.0,20.4,1.0,Algorithms
4348,143,1,0,0.0,46.3,0.0,Database Systems
4348,155,1,1,100.0,89.1,1.0,Data Structures
4348,167,1,1,100.0,17.1,1.0,Operating Systems
4348,180,1,1,100.0,53.7,1.0,Discrete Mathematics
4349,38,1,0,87.0,4.1,0.0,Database Systems
4349,43,1,1,100.0,21.1,1.0,Database Systems
4349,110,1,0,40.0,26.2,0.0,Software Engineering
4349,114,1,1,100.0,26.2,1.0,Mobile App Development
4349,130,1,0,31.0,43.7,0.0,Computer Architecture
4349,145,1,0,46.0,46.3,0.0,Web Development
4349,151,1,0,10.0,4.9,0.0,Software Engineering
4349,177,1,1,100.0,101.2,1.0,Data Science
4349,185,1,0,0.0,46.3,0.0,Data Science
4349,186,1,1,100.0,90.9,1.0,Algorithms
4351,28,1,1,100.0,73.3,1.0,Mobile App Development
4351,35,1,0,0.0,46.3,0.0,Data Structures
4351,52,2,0,46.0,46.3,0.0,Operating Systems
4351,80,1,1,100.0,65.3,1.0,Computer Architecture
4351,85,1,0,0.0,46.3,0.0,Artificial Intelligence
4351,113,1,0,0.0,46.3,0.0,Database Systems
4351,116,1,1,100.0,59.0,1.0,Data Structures
4351,123,1,1,100.0,110.5,1.0,Cloud Computing
4351,132,2,0,43.5,53.55,0.0,Mobile App Development
4351,140,1,1,100.0,17.1,1.0,Operating Systems
4351,146,1,1,100.0,33.4,1.0,Operating Systems
4351,150,1,1,100.0,35.4,1.0,Cyber Security Fundamentals
4351,177,1,1,100.0,50.8,1.0,Data Science
4355,72,1,0,0.0,46.3,0.0,Artificial Intelligence
4355,116,1,0,0.0,46.3,0.0,Data Structures
4355,181,1,0,0.0,46.3,0.0,Operating Systems
4358,20,1,1,100.0,63.6,1.0,Computer Architecture
4358,61,1,0,53.0,27.6,0.0,Mobile App Development
4358,82,1,1,100.0,103.0,1.0,Data Science
4358,101,1,0,54.0,57.5,0.0,Web Development
4358,150,1,1,100.0,41.8,1.0,Cyber Security Fundamentals
4358,164,1,0,7.0,14.9,0.0,Data Science
4358,197,1,1,100.0,35.6,1.0,Computer Networks
4359,87,1,1,100.0,74.4,1.0,Web Development
4359,117,1,1,100.0,61.8,1.0,Data Structures
4359,139,1,0,0.0,46.3,0.0,Artificial Intelligence
4359,140,1,0,0.0,46.3,0.0,Operating Systems
4359,151,1,0,35.0,33.9,0.0,Software Engineering
4359,153,1,1,100.0,46.3,1.0,Algorithms
4359,183,1,0,6.0,54.3,0.0,Computer Architecture
4359,188,1,1,100.0,86.4,1.0,Web Development
4362,9,1,0,0.0,46.3,0.0,Artificial Intelligence
4362,23,2,0,36.5,24.6,0.0,Data Structures
4362,63,1,0,0.0,46.3,0.0,Computer Networks
4362,66,2,2,100.0,36.05,1.0,Computer Architecture
4362,81,1,1,100.0,111.4,1.0,Artificial Intelligence
4362,86,1,0,0.0,46.3,0.0,Database Systems
4362,107,1,1,100.0,50.7,1.0,Software Engineering
4362,121,1,0,52.0,12.3,0.0,Mobile App Development
4362,180,1,0,0.0,46.3,0.0,Discrete Mathematics
4362,181,1,1,100.0,32.6,1.0,Operating Systems
4362,198,1,0,0.0,46.3,0.0,Machine Learning
4363,8,1,0,70.0,9.7,0.0,Data Science
4363,23,1,0,22.0,34.1,0.0,Data Structures
4363,30,1,0,50.0,4.0,0.0,Machine Learning
4363,63,1,1,100.0,102.4,1.0,Computer Networks
4363,72,1,1,100.0,105.1,1.0,Artificial Intelligence
4363,73,1,0,23.0,46.3,0.0,Web Development
4363,86,1,1,100.0,22.0,1.0,Database Systems
4363,90,1,0,61.0,52.0,0.0,Discrete Mathematics
4363,114,1,0,47.0,51.7,0.0,Mobile App Development
4363,138,1,1,100.0,95.9,1.0,Algorithms
4363,160,1,0,30.0,47.2,0.0,Computer Architecture
4363,180,1,0,69.0,59.4,0.0,Discrete Mathematics
4363,181,1,1,100.0,55.0,1.0,Operating Systems
4363,183,2,1,50.0,49.75,0.5,Computer Architecture
4364,18,1,0,55.0,12.0,0.0,Computer Networks
4364,24,1,1,100.0,89.8,1.0,Cloud Computing
4364,34,1,0,0.0,46.3,0.0,Algorithms
4364,39,1,0,61.0,12.8,0.0,Computer Networks
4364,40,1,0,0.0,46.3,0.0,Discrete Mathematics
4364,53,1,0,0.0,46.3,0.0,Discrete Mathematics
4364,116,1,1,100.0,55.6,1.0,Data Structures
4364,127,1,0,52.0,51.8,0.0,Computer Architecture
4364,128,1,1,100.0,46.3,1.0,Artificial Intelligence
4364,137,1,0,0.0,46.3,0.0,Computer Networks
4364,141,1,1,100.0,31.4,1.0,Computer Networks
4364,143,1,0,91.0,2.3,0.0,Database Systems
4364,150,1,1,100.0,5.9,1.0,Cyber Security Fundamentals
4364,154,1,0,88.0,11.6,0.0,Software Engineering
4364,165,1,0,0.0,46.3,0.0,Computer Networks
4364,181,1,1,100.0,101.6,1.0,Operating Systems
4364,192,1,1,100.0,49.4,1.0,Computer Networks
4365,21,1,0,76.0,54.5,0.0,Algorithms
4365,27,1,1,100.0,72.8,1.0,Cloud Computing
4365,35,1,0,86.0,30.2,0.0,Data Structures
4365,41,1,0,0.0,46.3,0.0,Database Systems
4365,46,1,0,89.0,2.8,0.0,Mobile App Development
4365,52,1,1,100.0,46.3,1.0,Operating Systems
4365,56,1,1,100.0,109.3,1.0,Data Science
4365,86,1,1,100.0,37.3,1.0,Database Systems
4365,99,1,0,0.0,46.3,0.0,Mobile App Development
4365,112,1,1,100.0,81.1,1.0,Operating Systems
4365,116,1,0,95.0,8.5,0.0,Data Structures
4365,119,1,0,34.0,46.3,0.0,Cyber Security Fundamentals
4365,123,1,1,100.0,54.6,1.0,Cloud Computing
4365,143,1,1,100.0,91.5,1.0,Database Systems
4365,149,1,0,0.0,46.3,0.0,Web Development
4365,177,1,1,100.0,45.1,1.0,Data Science
4365,196,1,1,100.0,80.0,1.0,Database Systems
4365,197,1,1,100.0,9.9,1.0,Computer Networks
4366,23,1,1,100.0,107.5,1.0,Data Structures
4366,24,1,1,100.0,46.3,1.0,Cloud Computing
4366,38,1,1,100.0,11.3,1.0,Database Systems
4366,80,1,0,0.0,46.3,0.0,Computer Architecture
4366,85,1,1,100.0,118.3,1.0,Artificial Intelligence
4366,129,1,1,100.0,39.1,1.0,Discrete Mathematics
4366,132,1,0,0.0,46.3,0.0,Mobile App Development
4366,137,1,1,100.0,102.4,1.0,Computer Networks
4366,147,1,0,0.0,46.3,0.0,Data Science
4366,148,1,0,6.0,19.1,0.0,Algorithms
4366,150,1,0,100.0,42.5,0.0,Cyber Security Fundamentals
4366,152,1,1,100.0,93.3,1.0,Operating Systems
4366,155,1,1,100.0,54.4,1.0,Data Structures
4366,156,1,1,100.0,44.2,1.0,Algorithms
4366,171,1,0,59.0,20.0,0.0,Mobile App Development
4366,180,1,1,100.0,104.4,1.0,Discrete Mathematics
4367,42,1,0,0.0,46.3,0.0,Web Development
4367,45,1,1,100.0,9.4,1.0,Discrete Mathematics
4367,47,1,1,100.0,46.3,1.0,Machine Learning
4367,107,1,0,36.0,47.3,0.0,Software Engineering
4368,4,1,1,100.0,96.2,1.0,Computer Networks
4368,9,1,1,100.0,29.4,1.0,Artificial Intelligence
4368,29,1,0,29.0,39.4,0.0,Algorithms
4368,36,2,1,50.0,39.05,0.5,Software Engineering
4368,47,1,1,100.0,61.2,1.0,Machine Learning
4368,63,1,0,14.0,38.7,0.0,Computer Networks
4368,107,1,0,0.0,46.3,0.0,Software Engineering
4368,114,1,1,100.0,14.9,1.0,Mobile App Development
4368,116,1,1,100.0,42.4,1.0,Data Structures
4368,144,1,0,26.0,46.3,0.0,Software Engineering
4368,193,1,0,0.0,46.3,0.0,Operating Systems
4375,41,1,0,0.0,46.3,0.0,Database Systems
4375,56,1,1,100.0,95.8,1.0,Data Science
4375,63,1,0,87.0,20.5,0.0,Computer Networks
4375,68,1,1,100.0,43.6,1.0,Computer Networks
4375,74,1,1,100.0,117.1,1.0,Computer Architecture
4375,113,1,1,100.0,100.0,1.0,Database Systems
4375,121,1,1,100.0,79.2,1.0,Mobile App Development
4375,128,1,1,100.0,74.4,1.0,Artificial Intelligence
4375,130,1,0,86.0,46.3,0.0,Computer Architecture
4375,136,2,1,57.0,52.9,0.5,Operating Systems
4375,144,2,1,97.5,38.2,0.5,Software Engineering
4375,146,1,1,100.0,24.2,1.0,Operating Systems
4375,155,1,1,100.0,110.3,1.0,Data Structures
4378,86,1,1,100.0,46.8,1.0,Database Systems
4378,101,1,0,73.0,41.4,0.0,Web Development
4378,110,1,1,100.0,86.7,1.0,Software Engineering
4378,147,1,1,100.0,116.4,1.0,Data Science
4378,155,1,1,100.0,36.2,1.0,Data Structures
4379,28,1,0,0.0,46.3,0.0,Mobile App Development
4379,44,1,1,100.0,74.5,1.0,Database Systems
4379,68,1,0,100.0,33.1,0.0,Computer Networks
4379,72,1,0,16.0,2.2,0.0,Artificial Intelligence
4379,77,1,0,0.0,54.2,0.0,Mobile App Development
4379,82,1,1,100.0,46.3,1.0,Data Science
4379,89,1,1,100.0,57.6,1.0,Cyber Security Fundamentals
4379,112,1,1,100.0,117.1,1.0,Operating Systems
4379,113,1,0,0.0,46.3,0.0,Database Systems
4379,135,1,1,100.0,27.6,1.0,Data Science
4379,139,1,1,100.0,113.2,1.0,Artificial Intelligence
4379,142,1,1,100.0,57.2,1.0,Algorithms
4379,143,1,0,0.0,46.3,0.0,Database Systems
4379,154,1,1,100.0,28.8,1.0,Software Engineering
4379,169,1,1,100.0,92.6,1.0,Cyber Security Fundamentals
4379,183,1,1,100.0,18.4,1.0,Computer Architecture
4381,29,1,1,100.0,31.9,1.0,Algorithms
4381,41,1,0,0.0,46.3,0.0,Database Systems
4381,52,1,1,100.0,63.4,1.0,Operating Systems
4381,71,1,0,73.0,9.2,0.0,Algorithms
4381,73,1,0,42.0,8.6,0.0,Web Development
4381,98,1,1,100.0,91.0,1.0,Machine Learning
4381,99,1,1,100.0,42.7,1.0,Mobile App Development
4381,103,1,0,67.0,32.8,0.0,Web Development
4381,107,1,0,78.0,15.6,0.0,Software Engineering
4381,139,1,0,43.0,7.6,0.0,Artificial Intelligence
4381,150,1,0,49.0,3.2,0.0,Cyber Security Fundamentals
4381,151,1,1,100.0,40.7,1.0,Software Engineering
4381,157,1,1,100.0,95.0,1.0,Mobile App Development
4381,182,1,1,100.0,21.4,1.0,Data Structures
4381,183,1,0,0.0,46.3,0.0,Computer Architecture
4382,31,1,0,50.0,15.2,0.0,Computer Architecture
4382,183,1,0,91.0,54.7,0.0,Computer Architecture
4383,7,1,1,100.0,59.7,1.0,Operating Systems
4383,17,1,1,100.0,102.9,1.0,Operating Systems
4383,45,1,1,100.0,29.8,1.0,Discrete Mathematics
4383,46,1,0,76.0,15.8,0.0,Mobile App Development
4383,70,1,1,100.0,106.4,1.0,Operating Systems
4383,97,1,1,100.0,101.6,1.0,Computer Networks
4383,106,1,1,100.0,39.0,1.0,Software Engineering
4383,113,1,1,100.0,28.8,1.0,Database Systems
4383,116,1,1,100.0,115.8,1.0,Data Structures
4383,136,1,0,17.0,58.1,0.0,Operating Systems
4383,144,1,1,100.0,70.4,1.0,Software Engineering
4383,156,1,1,100.0,68.6,1.0,Algorithms
4385,11,1,1,100.0,63.0,1.0,Computer Networks
4385,40,1,0,49.0,14.4,0.0,Discrete Mathematics
4385,182,1,0,0.0,46.3,0.0,Data Structures
4386,7,1,1,100.0,49.6,1.0,Operating Systems
4386,61,1,0,0.0,46.3,0.0,Mobile App Development
4386,68,1,0,76.0,29.5,0.0,Computer Networks
4386,72,1,1,100.0,54.7,1.0,Artificial Intelligence
4386,97,1,1,100.0,87.6,1.0,Computer Networks
4386,107,1,1,100.0,52.2,1.0,Software Engineering
4386,112,1,1,100.0,45.0,1.0,Operating Systems
4386,113,1,0,0.0,46.3,0.0,Database Systems
4386,114,1,1,100.0,92.1,1.0,Mobile App Development
4386,131,1,0,39.0,50.5,0.0,Machine Learning
4386,146,1,1,100.0,104.2,1.0,Operating Systems
4386,155,1,1,100.0,109.3,1.0,Data Structures
4386,170,1,1,100.0,29.7,1.0,Data Science
4387,63,1,1,100.0,67.6,1.0,Computer Networks
4387,121,1,0,63.0,40.6,0.0,Mobile App Development
4387,131,1,0,0.0,46.3,0.0,Machine Learning
4387,132,1,1,100.0,106.2,1.0,Mobile App Development
4387,138,1,0,0.0,46.3,0.0,Algorithms
4387,175,1,1,100.0,85.9,1.0,Discrete Mathematics
4387,193,2,2,100.0,73.6,1.0,Operating Systems
4388,19,1,0,77.0,31.0,0.0,Machine Learning
4388,31,1,1,100.0,66.2,1.0,Computer Architecture
4388,58,1,0,81.0,46.3,0.0,Software Engineering
4388,73,1,0,0.0,46.3,0.0,Web Development
4388,77,1,1,100.0,7.0,1.0,Mobile App Development
4388,81,1,0,18.0,32.0,0.0,Artificial Intelligence
4388,88,1,1,100.0,46.3,1.0,Cloud Computing
4388,111,1,0,9.0,12.2,0.0,Cyber Security Fundamentals
4388,120,1,1,100.0,16.7,1.0,Data Science
4388,123,1,1,100.0,26.9,1.0,Cloud Computing
4388,140,1,1,100.0,90.6,1.0,Operating Systems
4388,146,1,0,18.0,15.8,0.0,Operating Systems
4388,148,1,0,0.0,46.3,0.0,Algorithms
4388,150,1,1,100.0,73.4,1.0,Cyber Security Fundamentals
4388,183,1,1,100.0,55.9,1.0,Computer Architecture
4389,17,1,1,100.0,25.4,1.0,Operating Systems
4389,35,1,0,0.0,46.3,0.0,Data Structures
4389,67,1,1,100.0,46.3,1.0,Operating Systems
4389,87,1,0,88.0,7.7,0.0,Web Development
4389,137,1,1,100.0,77.7,1.0,Computer Networks
4393,30,1,0,77.0,53.9,0.0,Machine Learning
4393,47,1,1,100.0,118.2,1.0,Machine Learning
4393,63,1,1,100.0,46.3,1.0,Computer Networks
4393,93,1,1,100.0,46.3,1.0,Machine Learning
4393,120,1,1,100.0,9.4,1.0,Data Science
4393,140,2,1,63.5,54.45,0.5,Operating Systems
4393,144,1,1,100.0,86.0,1.0,Software Engineering
4397,117,1,0,30.0,39.3,0.0,Data Structures
4397,161,1,0,0.0,46.3,0.0,Cyber Security Fundamentals
4397,180,1,1,100.0,16.4,1.0,Discrete Mathematics
4398,182,1,1,100.0,70.0,1.0,Data Structures
4398,193,1,0,94.0,17.1,0.0,Operating Systems
4403,72,1,0,40.0,17.0,0.0,Artificial Intelligence
4403,88,1,1,100.0,12.1,1.0,Cloud Computing
4403,92,1,1,100.0,34.9,1.0,Web Development
4403,123,1,1,100.0,66.4,1.0,Cloud Computing
4403,148,1,0,0.0,46.3,0.0,Algorithms
4403,165,1,1,100.0,40.2,1.0,Computer Networks
4404,8,1,1,100.0,104.9,1.0,Data Science
4404,23,1,1,100.0,91.7,1.0,Data Structures
4404,46,1,0,76.0,54.6,0.0,Mobile App Development
4404,63,1,0,0.0,46.3,0.0,Computer Networks
4404,86,1,0,0.0,46.3,0.0,Database Systems
4404,101,1,0,89.0,15.4,0.0,Web Development
4404,183,1,1,100.0,58.1,1.0,Computer Architecture
4405,72,1,1,100.0,46.3,1.0,Artificial Intelligence
4405,110,1,0,56.0,7.9,0.0,Software Engineering
4405,114,1,1,100.0,93.6,1.0,Mobile App Development
4405,153,1,0,0.0,46.3,0.0,Algorithms
4405,181,1,1,100.0,61.3,1.0,Operating Systems
4406,20,2,1,62.0,57.05,0.5,Computer Architecture
4406,75,1,0,0.0,46.3,0.0,Data Science
4406,79,1,0,78.0,50.9,0.0,Cyber Security Fundamentals
4406,90,1,1,100.0,44.9,1.0,Discrete Mathematics
4406,102,1,0,62.0,25.0,0.0,Discrete Mathematics
4406,113,1,1,100.0,27.4,1.0,Database Systems
4406,136,1,1,100.0,32.8,1.0,Operating Systems
4406,167,1,1,100.0,62.6,1.0,Operating Systems
4408,74,1,1,100.0,90.9,1.0,Computer Architecture
4408,93,1,0,0.0,46.3,0.0,Machine Learning
4408,105,1,1,100.0,94.8,1.0,Computer Networks
4408,107,1,1,100.0,73.8,1.0,Software Engineering
4408,129,1,1,100.0,45.2,1.0,Discrete Mathematics
4408,180,1,0,0.0,46.3,0.0,Discrete Mathematics
4409,4,1,1,100.0,21.8,1.0,Computer Networks
4409,17,1,0,0.0,46.3,0.0,Operating Systems
4409,41,1,1,100.0,70.9,1.0,Database Systems
4409,43,1,1,100.0,49.6,1.0,Database Systems
4409,52,2,1,72.5,78.25,0.5,Operating Systems
4409,63,1,1,100.0,73.0,1.0,Computer Networks
4409,87,1,1,100.0,66.0,1.0,Web Development
4409,88,1,1,100.0,25.2,1.0,Cloud Computing
4409,109,1,1,100.0,64.3,1.0,Artificial Intelligence
4409,110,1,1,100.0,85.1,1.0,Software Engineering
4409,138,1,0,14.0,13.6,0.0,Algorithms
4409,139,1,0,79.0,45.0,0.0,Artificial Intelligence
4409,166,1,1,100.0,48.0,1.0,Discrete Mathematics
4409,183,1,1,100.0,116.8,1.0,Computer Architecture
4409,190,1,0,57.0,42.9,0.0,Computer Architecture
4409,193,1,1,100.0,59.3,1.0,Operating Systems
4409,196,1,1,100.0,51.8,1.0,Database Systems
4409,198,1,0,87.0,40.2,0.0,Machine Learning
4412,81,1,1,100.0,43.4,1.0,Artificial Intelligence
4412,99,1,1,100.0,46.3,1.0,Mobile App Development
4414,16,1,1,100.0,18.4,1.0,Algorithms
4414,41,1,1,100.0,11.4,1.0,Database Systems
4414,65,1,0,52.0,34.2,0.0,Algorithms
4414,105,1,1,100.0,9.6,1.0,Computer Networks
4414,107,1,0,72.0,21.5,0.0,Software Engineering
4414,159,2,1,50.0,79.25,0.5,Data Science
4414,165,1,0,41.0,45.4,0.0,Computer Networks
4414,171,1,1,100.0,43.1,1.0,Mobile App Development
4415,7,1,1,100.0,30.9,1.0,Operating Systems
4415,47,1,0,17.0,56.6,0.0,Machine Learning
4415,107,1,1,100.0,46.3,1.0,Software Engineering
4415,131,1,1,100.0,111.6,1.0,Machine Learning
4415,155,1,1,100.0,49.1,1.0,Data Structures
4415,156,1,0,23.0,46.3,0.0,Algorithms
4415,160,1,1,100.0,93.2,1.0,Computer Architecture
4415,167,1,1,100.0,106.0,1.0,Operating Systems
4415,175,1,1,100.0,20.0,1.0,Discrete Mathematics
4415,183,2,1,75.0,44.35,0.5,Computer Architecture
4416,92,1,0,19.0,27.8,0.0,Web Development
4416,183,1,0,24.0,33.6,0.0,Computer Architecture
4417,18,1,0,42.0,45.3,0.0,Computer Networks
4417,61,1,1,100.0,54.6,1.0,Mobile App Development
4417,139,1,0,0.0,46.3,0.0,Artificial Intelligence
4417,181,1,0,61.0,23.0,0.0,Operating Systems
4417,183,1,0,6.0,43.5,0.0,Computer Architecture
4419,32,1,0,90.0,38.5,0.0,Computer Architecture
4419,35,1,0,0.0,46.3,0.0,Data Structures
4419,68,1,1,100.0,13.2,1.0,Computer Networks
4419,72,1,1,100.0,109.9,1.0,Artificial Intelligence
4419,92,1,1,100.0,44.4,1.0,Web Development
4419,94,1,0,100.0,2.4,0.0,Data Science
4419,99,1,0,41.0,22.1,0.0,Mobile App Development
4419,107,1,0,54.0,46.3,0.0,Software Engineering
4419,110,1,0,100.0,48.3,0.0,Software Engineering
4419,121,1,0,0.0,46.3,0.0,Mobile App Development
4419,123,1,0,0.0,46.3,0.0,Cloud Computing
4419,127,1,0,15.0,43.3,0.0,Computer Architecture
4419,177,1,0,26.0,19.8,0.0,Data Science
4420,40,1,1,100.0,43.3,1.0,Discrete Mathematics
4420,63,1,1,100.0,47.2,1.0,Computer Networks
4420,66,1,0,73.0,57.8,0.0,Computer Architecture
4420,72,1,1,100.0,115.5,1.0,Artificial Intelligence
4420,84,1,1,100.0,114.5,1.0,Database Systems
4420,101,1,0,0.0,46.3,0.0,Web Development
4420,110,1,0,27.0,8.5,0.0,Software Engineering
4420,137,1,1,100.0,73.5,1.0,Computer Networks
