StudentId,QuizAttempts,AvgQuizScore,QuizPassRate,Submissions,AvgGrade,CompletionRate,ActionCount,LoginCount,CommentsCount,LikesGiven,LateRate,EnrolledCourseCount,TotalCreditLoad,AdmissionYear,DepartmentId,EngagementScore
4679,9.0,72.74,0.3333,6.0,25.8333,0.0,0.0,0.0,0.0,0.0,0.167,14,42,2023,1,0.0
3947,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,2026,2,0.0
4821,0.0,0.0,0.0,0.0,0.0,0.8333,0.0,0.0,0.0,0.0,0.0,2,5,2024,1,0.0
4240,0.0,0.0,0.0,0.0,0.0,0.5882,0.0,0.0,0.0,0.0,0.0,2,6,2024,2,0.0
1468,11.0,60.0,0.2727,0.0,0.0,0.2857,0.0,0.0,2.0,4.0,0.0,2,7,2026,2,0.0
3479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2026,2,0.0
1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1,3,2024,1,0.0
4989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2023,2,0.0
728,0.0,0.0,0.0,3.0,39.7,0.0,0.0,0.0,2.0,5.0,0.0,4,13,2025,3,0.0
3144,0.0,0.0,0.0,5.0,19.92,0.0,0.0,0.0,0.0,0.0,0.4,2,5,2023,3,0.0
4934,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1,2,2023,1,0.0
911,13.0,48.8375,0.2308,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2,7,2025,1,0.0
964,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,6.0,0.0,2,5,2022,3,0.0
836,0.0,0.0,0.0,0.0,0.0,0.5333,0.0,0.0,1.0,8.0,0.0,3,10,2025,1,0.0
3403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2022,1,0.0
2093,1.0,0.0,0.0,0.0,0.0,0.5556,0.0,0.0,0.0,0.0,0.0,1,4,2023,2,0.0
3892,0.0,0.0,0.0,0.0,0.0,0.5455,0.0,0.0,0.0,0.0,0.0,1,3,2024,2,0.0
700,0.0,0.0,0.0,0.0,0.0,0.7333,0.0,0.0,5.0,5.0,0.0,1,2,2025,1,0.0
1623,7.0,68.22,0.5714,0.0,0.0,0.4737,0.0,0.0,3.0,4.0,0.0,2,6,2024,3,0.0
744,9.0,58.7667,0.3333,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4,8,2025,3,0.0
981,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,2.0,5.0,0.0,6,19,2023,1,0.0
496,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,1.0,3.0,0.0,4,9,2022,2,0.0
2883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2025,3,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1,2,2024,2,0.0
3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2023,1,0.0
1472,7.0,53.46,0.4286,0.0,0.0,0.5,0.0,0.0,2.0,4.0,0.0,0,0,2025,1,0.0
1891,0.0,0.0,0.0,6.0,15.8667,0.5333,0.0,0.0,3.0,4.0,0.0,2,4,2023,1,0.0
2451,0.0,0.0,0.0,0.0,0.0,0.5385,0.0,0.0,0.0,0.0,0.0,2,6,2024,3,0.0
316,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,2.0,3.0,0.0,4,13,2025,1,0.0
3661,1.0,3.5,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2023,1,0.0
313,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,3.0,6.0,0.0,1,4,2023,2,0.0
4920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,2026,1,0.0
4625,0.0,0.0,0.0,6.0,19.05,1.0,0.0,0.0,0.0,0.0,0.333,1,1,2026,2,0.0
4032,0.0,0.0,0.0,6.0,23.0333,0.0,0.0,0.0,0.0,0.0,0.333,1,3,2022,1,0.0
3295,0.0,0.0,0.0,1.0,18.1,0.4,0.0,0.0,0.0,0.0,0.0,2,7,2023,3,0.0
3453,0.0,0.0,0.0,2.0,23.75,0.0,0.0,0.0,0.0,0.0,0.5,2,3,2025,3,0.0
731,0.0,0.0,0.0,3.0,14.6,0.0,0.0,0.0,3.0,6.0,0.0,2,3,2023,3,0.0
2637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2024,1,0.0
3315,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,2,5,2024,1,0.0
2293,0.0,0.0,0.0,6.0,13.7333,0.7333,0.0,0.0,0.0,0.0,0.333,0,0,2025,1,0.0
4317,0.0,0.0,0.0,4.0,11.525,0.5833,0.0,0.0,0.0,0.0,0.0,1,4,2023,1,0.0
1888,7.0,38.2,0.2857,0.0,0.0,0.4615,0.0,0.0,3.0,11.0,0.0,3,9,2025,1,0.0
1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1,1,2023,2,0.0
4947,0.0,0.0,0.0,1.0,3.3,0.5,0.0,0.0,0.0,0.0,0.0,2,4,2023,1,0.0
1390,3.0,70.8,0.6667,3.0,14.0,0.0,0.0,0.0,1.0,9.0,0.333,4,11,2024,2,0.0
1282,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,4.0,0.0,2,6,2023,1,0.0
2697,0.0,0.0,0.0,4.0,9.65,0.0,0.0,0.0,0.0,0.0,0.25,1,3,2022,1,0.0
1065,0.0,0.0,0.0,2.0,21.5,0.7778,0.0,0.0,4.0,7.0,0.0,1,3,2023,1,0.0
1552,10.0,42.18,0.1,3.0,23.9333,0.0,0.0,0.0,2.0,6.0,0.0,1,3,2022,1,0.0
1381,4.0,57.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,3,2023,1,0.0
3506,0.0,0.0,0.0,4.0,20.175,0.9167,0.0,0.0,0.0,0.0,0.25,0,0,2026,1,0.0
4838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,2023,3,0.0
2975,10.0,57.9286,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2022,1,0.0
4020,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,3,9,2023,1,0.0
2654,0.0,0.0,0.0,5.0,11.62,0.0,0.0,0.0,0.0,0.0,0.0,4,10,2022,1,0.0
528,5.0,55.825,0.4,3.0,24.8667,0.5,0.0,0.0,4.0,0.0,0.333,3,7,2025,2,0.0
2348,7.0,63.12,0.5714,3.0,13.9,0.5625,0.0,0.0,0.0,0.0,0.0,1,2,2025,1,0.0
3765,11.0,47.6286,0.2727,0.0,0.0,0.5333,0.0,0.0,0.0,0.0,0.0,1,4,2024,1,0.0
4621,3.0,46.8,0.0,0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,1,2,2022,1,0.0
3076,0.0,0.0,0.0,2.0,28.65,0.2857,0.0,0.0,0.0,0.0,0.0,2,4,2023,1,0.0
2898,0.0,0.0,0.0,3.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2023,1,0.0
2530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,2024,2,0.0
3323,6.0,43.84,0.3333,1.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,3,8,2025,1,0.0
1352,5.0,81.3,0.2,4.0,7.625,0.4,0.0,0.0,4.0,7.0,0.0,0,0,2021,1,0.0
4327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14,2025,1,0.0
3513,0.0,0.0,0.0,1.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2023,1,0.0
1947,0.0,0.0,0.0,1.0,24.4,0.0,0.0,0.0,0.0,4.0,0.0,2,5,2023,3,0.0
2134,7.0,22.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,2022,1,0.0
2361,1.0,9.2,0.0,4.0,26.5,0.0,0.0,0.0,0.0,0.0,0.25,1,3,2023,1,0.0
2153,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,2022,1,0.0
2881,5.0,55.1,0.2,0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0,0,2023,1,0.0
1013,0.0,0.0,0.0,3.0,8.5,0.5,0.0,0.0,1.0,2.0,0.333,1,2,2025,2,0.0
4467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026,2,0.0
2394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2024,1,0.0
1203,0.0,0.0,0.0,5.0,27.76,0.4286,0.0,0.0,3.0,4.0,0.0,4,9,2026,2,0.0
1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,4,13,2023,1,0.0
3413,4.0,29.1333,0.0,4.0,24.35,0.0,0.0,0.0,0.0,0.0,0.5,3,13,2022,2,0.0
4401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,2023,1,0.0
4224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2023,1,0.0
2488,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,3,6,2026,1,0.0
1958,0.0,0.0,0.0,2.0,65.8,0.4,0.0,0.0,1.0,4.0,0.5,5,16,2025,2,0.0
2045,0.0,0.0,0.0,6.0,9.5333,0.0,0.0,0.0,3.0,4.0,0.167,1,3,2026,2,0.0
1726,0.0,0.0,0.0,4.0,7.225,0.3333,0.0,0.0,3.0,3.0,0.0,2,6,2024,1,0.0
2601,6.0,84.25,0.6667,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,1,1,2023,1,0.0
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0,0,2024,2,0.0
3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2026,2,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3,10,2022,3,0.0
662,2.0,23.85,0.0,6.0,25.6333,0.2,0.0,0.0,3.0,7.0,0.0,3,10,2022,1,0.0
2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2024,3,0.0
1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1,3,2023,2,0.0
1687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0,0,2025,1,0.0
4241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,2023,1,0.0
1412,8.0,60.5,0.25,2.0,15.5,0.0,0.0,0.0,3.0,5.0,0.0,2,6,2025,1,0.0
1124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0,0,2022,1,0.0
302,4.0,55.5,0.25,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0,0,2023,1,0.0
416,7.0,46.0333,0.1429,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0,2024,1,0.0
2617,9.0,48.28,0.2222,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0,0,2023,1,0.0
4641,0.0,0.0,0.0,0.0,0.0,0.5455,0.0,0.0,0.0,0.0,0.0,1,3,2024,2,0.0
424,5.0,76.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3,8,2023,1,0.0
4649,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,1,3,2025,3,0.0
764,0.0,0.0,0.0,2.0,14.0,0.5263,0.0,0.0,3.0,5.0,0.0,2,5,2024,1,0.0
1475,12.0,54.1,0.3333,0.0,0.0,0.6667,0.0,0.0,2.0,7.0,0.0,2,4,2025,1,0.0
2279,0.0,0.0,0.0,2.0,7.6,0.5,0.0,0.0,0.0,0.0,0.0,2,6,2023,1,0.0
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,2,7,2024,1,0.0
4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2024,1,0.0
102,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,3.0,3.0,0.0,1,2,2025,1,0.0
3667,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,2,6,2022,1,0.0
4470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14,2023,2,0.0
4507,0.0,0.0,0.0,1.0,14.0,0.5,0.0,0.0,0.0,0.0,0.0,2,7,2023,2,0.0
4173,0.0,0.0,0.0,0.0,0.0,0.7857,0.0,0.0,0.0,0.0,0.0,0,0,2022,3,0.0
3737,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1,3,2023,1,0.0
432,7.0,51.1,0.4286,0.0,0.0,0.6,0.0,0.0,1.0,4.0,0.0,2,5,2026,1,0.0
2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,2022,2,0.0
1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,2,5,2025,1,0.0
2128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,2022,1,0.0
2029,0.0,0.0,0.0,4.0,22.475,0.0,0.0,0.0,5.0,5.0,0.5,4,12,2021,2,0.0
3900,0.0,0.0,0.0,4.0,12.9,0.0,0.0,0.0,0.0,0.0,0.5,3,12,2025,1,0.0
134,3.0,68.5,0.3333,2.0,27.2,0.0,0.0,0.0,1.0,6.0,0.5,1,2,2025,2,0.0
1359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1,3,2026,3,0.0
3470,0.0,0.0,0.0,5.0,28.04,0.5,0.0,0.0,0.0,0.0,0.0,3,12,2022,1,0.0
2157,0.0,0.0,0.0,2.0,7.9,0.7778,0.0,0.0,0.0,0.0,0.0,1,2,2022,1,0.0
2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,2023,1,0.0
4386,6.0,72.9,0.1667,5.0,11.56,0.6923,0.0,0.0,0.0,0.0,0.0,2,5,2026,1,0.0
3751,1.0,57.0,1.0,5.0,11.52,0.6,0.0,0.0,0.0,0.0,0.2,1,2,2024,1,0.0
3316,10.0,36.3143,0.3,1.0,7.7,0.6667,0.0,0.0,0.0,0.0,0.0,3,9,2023,2,0.0
2923,7.0,49.35,0.2857,6.0,24.3667,0.0,0.0,0.0,0.0,0.0,0.5,3,6,2024,1,0.0
2802,0.0,0.0,0.0,4.0,29.525,0.625,0.0,0.0,0.0,0.0,0.25,4,6,2024,1,0.0
1603,3.0,76.7,0.3333,6.0,25.6,0.0,0.0,0.0,1.0,8.0,0.333,0,0,2025,1,0.0
3884,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1,4,2025,1,0.0
949,0.0,0.0,0.0,0.0,0.0,0.4706,0.0,0.0,1.0,4.0,0.0,5,19,2024,1,0.0
1052,5.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1,3,2023,1,0.0
693,0.0,0.0,0.0,5.0,14.02,0.3333,0.0,0.0,3.0,5.0,0.4,0,0,2024,2,0.0
2689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2024,2,0.0
3822,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,2024,1,0.0
3783,0.0,0.0,0.0,0.0,0.0,0.4737,0.0,0.0,0.0,0.0,0.0,0,0,2024,1,0.0
3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2021,1,0.0
2192,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2,7,2023,1,0.0
850,0.0,0.0,0.0,4.0,11.35,0.5714,0.0,0.0,5.0,9.0,0.25,1,2,2024,1,0.0
3109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2021,1,0.0
158,4.0,54.5,0.25,6.0,19.0833,0.5556,0.0,0.0,1.0,3.0,0.0,3,8,2023,1,0.0
4822,2.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,2025,3,0.0
4129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2023,1,0.0
4557,0.0,0.0,0.0,0.0,0.0,0.6364,0.0,0.0,0.0,0.0,0.0,3,11,2023,2,0.0
2795,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1,4,2023,2,0.0
507,12.0,61.6,0.3333,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0,0,2024,1,0.0
236,12.0,52.2286,0.1667,0.0,0.0,0.4,0.0,0.0,2.0,2.0,0.0,1,4,2024,1,0.0
33,0.0,0.0,0.0,4.0,10.75,0.4444,0.0,0.0,0.0,8.0,0.25,1,6,2026,1,0.0
3445,0.0,0.0,0.0,0.0,0.0,0.6923,0.0,0.0,0.0,0.0,0.0,3,9,2023,1,0.0
2027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,2,5,2022,1,0.0
4781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2022,1,0.0
661,0.0,0.0,0.0,2.0,30.45,0.4118,0.0,0.0,2.0,4.0,0.0,4,11,2024,2,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,6,22,2024,2,0.0
2316,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0,0,2024,2,0.0
1189,0.0,0.0,0.0,0.0,0.0,0.7143,0.0,0.0,0.0,4.0,0.0,1,4,2022,1,0.0
3045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,2024,2,0.0
4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2024,1,0.0
4556,0.0,0.0,0.0,2.0,8.35,0.0,0.0,0.0,0.0,0.0,0.0,2,8,2022,1,0.0
4315,13.0,55.9143,0.3077,0.0,0.0,0.7273,0.0,0.0,0.0,0.0,0.0,2,7,2024,1,0.0
1953,12.0,49.9167,0.25,0.0,0.0,0.3,0.0,0.0,2.0,3.0,0.0,2,5,2024,1,0.0
1980,11.0,55.3429,0.3636,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1,2,2025,1,0.0
4912,0.0,0.0,0.0,1.0,16.8,1.0,0.0,0.0,0.0,0.0,1.0,4,12,2024,1,0.0
4960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2024,2,0.0
2094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2025,2,0.0
4959,0.0,0.0,0.0,5.0,7.62,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2023,1,0.0
2816,0.0,0.0,0.0,6.0,16.3833,0.0,0.0,0.0,0.0,0.0,0.167,2,7,2022,3,0.0
567,0.0,0.0,0.0,6.0,23.3167,0.0,0.0,0.0,3.0,6.0,0.333,0,0,2024,1,0.0
4705,0.0,0.0,0.0,0.0,0.0,0.4615,0.0,0.0,0.0,0.0,0.0,2,5,2026,1,0.0
1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,1,2,2025,1,0.0
2044,10.0,68.1333,0.5,2.0,7.65,0.0,0.0,0.0,5.0,6.0,0.0,0,0,2025,1,0.0
408,0.0,0.0,0.0,1.0,1.8,0.0,0.0,0.0,3.0,4.0,0.0,4,10,2024,1,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3,8,2026,1,0.0
4837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2023,2,0.0
4706,0.0,0.0,0.0,6.0,16.1167,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2025,2,0.0
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1,3,2023,1,0.0
261,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.0,3.0,0.0,4,16,2025,1,0.0
3750,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2,4,2023,1,0.0
4513,6.0,73.9,0.3333,5.0,17.54,0.0,0.0,0.0,0.0,0.0,0.6,2,6,2024,1,0.0
3932,0.0,0.0,0.0,4.0,19.3,0.6667,0.0,0.0,0.0,0.0,0.5,1,4,2025,3,0.0
943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,2023,2,0.0
1216,0.0,0.0,0.0,5.0,18.98,0.0,0.0,0.0,3.0,3.0,0.0,1,1,2025,2,0.0
1897,1.0,80.4,1.0,6.0,11.4333,0.4286,0.0,0.0,2.0,7.0,0.333,1,3,2023,1,0.0
3828,8.0,54.2833,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,2023,1,0.0
571,6.0,44.1,0.1667,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0,0,2023,2,0.0
3727,4.0,62.6,0.5,5.0,9.56,0.2,0.0,0.0,0.0,0.0,0.2,0,0,2021,3,0.0
3986,9.0,35.04,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,2025,2,0.0
1602,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,1.0,3.0,0.0,2,6,2023,3,0.0
3683,4.0,42.2667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2024,3,0.0
3711,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2,7,2024,1,0.0
1163,0.0,0.0,0.0,2.0,19.7,0.3,0.0,0.0,2.0,5.0,0.0,3,7,2023,1,0.0
4334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2024,1,0.0
4516,0.0,0.0,0.0,0.0,0.0,0.3636,0.0,0.0,0.0,0.0,0.0,3,8,2024,1,0.0
3427,3.0,55.2,0.3333,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,1,3,2026,1,0.0
2224,0.0,0.0,0.0,2.0,10.8,0.0,0.0,0.0,0.0,0.0,0.5,3,10,2024,3,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2,4,2024,2,0.0
1281,0.0,0.0,0.0,2.0,6.4,0.8333,0.0,0.0,1.0,2.0,0.0,3,8,2026,3,0.0
2801,8.0,44.25,0.25,4.0,22.05,0.5556,0.0,0.0,0.0,0.0,0.0,2,7,2024,1,0.0
3301,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,1,1,2024,3,0.0
894,5.0,70.2,0.6,0.0,0.0,0.6,0.0,0.0,1.0,7.0,0.0,1,2,2025,1,0.0
4357,0.0,0.0,0.0,1.0,39.7,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2025,1,0.0
4824,8.0,64.72,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,34,2023,1,0.0
290,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,2.0,4.0,0.0,2,7,2024,3,0.0
1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0,0,2025,1,0.0
3827,3.0,69.0,0.3333,5.0,23.42,0.0,0.0,0.0,0.0,0.0,0.2,3,11,2023,2,0.0
119,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,11.0,0.0,0,0,2025,2,0.0
2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2022,1,0.0
2307,0.0,0.0,0.0,4.0,20.575,0.6,0.0,0.0,0.0,0.0,0.0,2,8,2022,1,0.0
2376,0.0,0.0,0.0,0.0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0,1,3,2021,1,0.0
2194,9.0,48.3,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,2026,3,0.0
4273,0.0,0.0,0.0,1.0,35.6,0.5714,0.0,0.0,0.0,0.0,0.0,3,8,2023,3,0.0
3791,0.0,0.0,0.0,0.0,0.0,0.5789,0.0,0.0,0.0,0.0,0.0,0,0,2022,1,0.0
4161,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2022,3,0.0
2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2024,1,0.0
913,10.0,55.7333,0.3,3.0,15.2,0.9167,0.0,0.0,1.0,4.0,0.333,2,5,2023,3,0.0
1321,10.0,55.2833,0.2,3.0,14.6333,0.6667,0.0,0.0,3.0,7.0,0.0,1,2,2023,3,0.0
4653,0.0,0.0,0.0,5.0,14.92,0.4375,0.0,0.0,0.0,0.0,0.2,2,8,2024,2,0.0
4364,0.0,0.0,0.0,0.0,0.0,0.4118,0.0,0.0,0.0,0.0,0.0,2,8,2023,1,0.0
4014,1.0,87.2,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3,6,2023,2,0.0
3439,0.0,0.0,0.0,6.0,13.1,0.0,0.0,0.0,0.0,0.0,0.333,0,0,2024,1,0.0
2552,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,1,3,2024,2,0.0
2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2025,3,0.0
2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2022,2,0.0
881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1,3,2026,1,0.0
591,7.0,31.975,0.1429,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3,9,2024,3,0.0
757,8.0,54.6,0.375,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,2023,1,0.0
4388,0.0,0.0,0.0,0.0,0.0,0.5333,0.0,0.0,0.0,0.0,0.0,2,6,2023,1,0.0
572,11.0,49.1,0.2727,0.0,0.0,0.8182,0.0,0.0,1.0,3.0,0.0,0,0,2025,2,0.0
2514,14.0,56.5,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2023,1,0.0
3108,4.0,72.1,0.5,1.0,14.0,0.5294,0.0,0.0,0.0,0.0,0.0,3,6,2023,1,0.0
1651,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,2.0,8.0,0.0,1,4,2025,1,0.0
