StudentId,DepartmentId,YearId,SquadronId,AdmissionYear,EnrolledCourseCount,QuizAttempts,AvgScore,MinScore,ScoreStd,PassRate,AvgAttemptsPerQuiz,AvgTimePerQuizMin,AvgAttemptsBeforeSuccess,NightActivityRatio,WeekendRatio,DaytimeActivityRatio,FailureRatio,DifficultyExposure,StudyConsistency,CompletionRate,ActivitiesCompleted,AvgTimePerActivity,AbandonRate,RemainingActivities,LearningVelocity,Submissions,AvgGrade,LateRate,AvgSubmitHour,CommentsCount,LikesGiven,SocialIsolationScore,Dropout,AtRisk,HighPerformer,CompositeScore,WorkloadPressure
916,1,2,4,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,8.0,48.9071,0.2857,6.0,0.0072,0.0,0.0,0.0,0.0,0.0,9.0,0.1,0,0,0,0.4507,171.175
3989,2,2,1,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,11.0,51.7875,0.1875,5.0,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4914,828.6
81,2,3,5,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.700000000000001,0.1667,11.0,3.0,6.0,0.1,0,0,0,0.2507,0.0
1450,1,3,5,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.1,0,0,0,0.2507,0.0
4749,1,2,5,2024,1,2.0,85.1,85.1,0.0,0.5,1.5,15.5,2.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,2.0,93.6,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.8528,187.2
1275,1,3,3,2022,2,5.0,13.5,6.0,10.6066,0.0,1.6,32.58,1.0,0.4,0.4,0.6,1.0,0.4,0.0,0.6,3.0,44.92,0.4,2.0,0.003,0.0,0.0,0.0,0.0,4.0,6.0,0.0909,0,0,0,0.4809,112.3
3074,1,1,1,2022,2,12.0,51.85,23.6,31.5558,0.1667,1.3333,20.4167,1.5,0.4167,0.0,0.5833,0.8333,0.3333,1.7320508075688772,0.6364,7.0,57.4818,0.2727,4.0,0.008,4.0,10.85,0.25,9.0,0.0,0.0,1.0,0,0,0,0.5925,316.15
4729,3,4,5,2026,1,15.0,32.55,10.0,25.2462,0.1333,1.6667,15.84,1.5,0.4,0.3333,0.6,0.8667,0.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.3327,0.0
2377,2,1,5,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
2642,2,4,1,2023,1,6.0,78.2,59.2,26.8701,0.3333,2.0,21.2667,1.5,0.0,0.3333,1.0,0.6667,0.6667,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.4508,0.0
1251,2,2,2,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.125,0,0,0,0.2507,0.0
3582,1,2,1,2025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,45.6,0.8,4.0,0.0011,5.0,13.88,0.4,11.0,0.0,0.0,1.0,1,0,0,0.3207,0.0
4535,3,3,5,2025,0,11.0,50.8,7.2,36.6519,0.3636,1.5455,21.9455,1.75,0.1818,0.4545,0.8182,0.6364,0.4545,2.3094010767585034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.4175,0.0
1131,1,1,5,2024,3,11.0,32.7286,1.0,43.3515,0.1818,1.6364,20.9545,2.5,0.0909,0.1818,0.9091,0.8182,0.4545,2.3094010767585034,0.25,2.0,34.65,0.75,6.0,0.002,6.0,12.4,0.0,9.75,1.0,7.0,0.1111,0,1,0,0.4325,92.4
4350,3,4,4,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.459999999999999,0.0,13.0,0.0,0.0,1.0,0,0,0,0.2507,0.0
2342,1,3,5,2024,6,3.0,35.0,35.0,0.0,0.0,2.0,10.5,1.0,0.3333,0.3333,0.6667,1.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.303,0.0
775,2,1,1,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,0.0,5.0,1.0,7.0,0.1111,0,0,0,0.2507,0.0
4794,1,4,4,2024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333,8.0,55.7267,0.3333,7.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4374,278.6333
2434,1,2,4,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.1,0.0,13.0,0.0,0.0,1.0,0,0,0,0.2507,0.0
107,1,4,5,2021,1,3.0,49.0,24.0,31.225,0.3333,2.0,16.3667,1.0,0.0,0.6667,1.0,0.6667,0.6667,0.0,0.3333,5.0,41.3533,0.3333,10.0,0.0045,5.0,23.660000000000004,0.2,12.6,0.0,9.0,0.1,0,1,0,0.5239,620.3
726,1,4,5,2025,2,4.0,0.0,0.0,0.0,0.0,1.25,28.275,1.0,0.5,0.0,0.5,1.0,0.25,0.0,0.75,3.0,18.725,0.25,1.0,0.003,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0,0,0,0.5132,37.45
2887,2,4,2,2024,1,3.0,55.0,54.0,1.4142,0.6667,2.0,27.0667,2.5,0.0,0.0,1.0,0.3333,0.6667,0.0,0.0,0.0,46.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.4995,46.3
2844,1,1,1,2026,2,8.0,14.8333,6.8,12.9732,0.0,1.5,18.4,1.0,0.125,0.25,0.875,1.0,0.375,1.4142135623730951,0.7059,12.0,56.0294,0.2941,5.0,0.0097,1.0,8.5,0.0,22.0,0.0,0.0,1.0,0,0,0,0.52,476.25
4205,1,1,5,2024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,6.0,44.1214,0.5,8.0,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.4008,205.9
1366,1,2,1,2022,2,12.0,49.78,2.4,31.8395,0.4167,1.5,21.3917,1.2,0.3333,0.1667,0.6667,0.5833,0.4167,1.7320508075688772,0.6,9.0,54.88,0.2667,6.0,0.0086,4.0,16.975,0.0,10.75,3.0,6.0,0.1,0,0,0,0.6392,411.6
4569,3,2,3,2023,3,8.0,29.3,3.2,22.1355,0.125,1.25,30.6375,1.0,0.375,0.375,0.625,0.875,0.25,1.4142135623730951,0.6364,7.0,49.8818,0.3636,4.0,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5485,182.9
71,1,2,2,2024,1,16.0,66.8875,28.0,26.6903,0.375,1.625,27.0188,1.6666666666666667,0.125,0.25,0.875,0.625,0.5,2.0,0.7,7.0,58.91,0.1,3.0,0.0061,0.0,0.0,0.0,0.0,4.0,4.0,0.1111,0,0,0,0.6893,589.1
3115,1,3,4,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615,6.0,34.8692,0.3077,7.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.4123,151.1
3043,3,1,5,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,8.0,47.8143,0.2857,6.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4507,669.4
4679,1,4,4,2023,14,9.0,72.74,47.0,25.8768,0.3333,1.2222,17.8333,1.6666666666666667,0.4444,0.4444,0.5556,0.6667,0.2222,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.833333333333332,0.1667,11.0,0.0,0.0,1.0,1,0,0,0.4426,0.0
3947,2,3,4,2026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10.0,58.14,0.35,10.0,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4257,0.0
4821,1,1,5,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333,5.0,63.2167,0.1667,1.0,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5424,189.65
4240,2,2,5,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882,10.0,56.5529,0.1765,7.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4566,480.7
1468,2,1,4,2026,2,11.0,60.0,15.0,32.4731,0.2727,1.6364,21.1182,2.0,0.4545,0.2727,0.5455,0.7273,0.4545,2.3094010767585034,0.2857,2.0,38.8857,0.4286,5.0,0.0017,0.0,0.0,0.0,0.0,2.0,4.0,0.1429,0,1,0,0.5085,136.1
3479,2,2,5,2026,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
1295,1,1,4,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0833,0,0,0,0.2507,0.0
4989,2,2,1,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,40.1,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6007,0.0
728,3,1,5,2025,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.699999999999996,0.0,9.333333333333334,2.0,5.0,0.125,0,0,0,0.2507,0.0
3144,3,1,3,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.919999999999998,0.4,9.8,0.0,0.0,1.0,0,0,0,0.2507,0.0
4934,1,1,2,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,33.96,0.6667,12.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.3207,509.4
911,1,2,1,2025,2,13.0,48.8375,7.5,29.4992,0.2308,1.6154,21.8538,1.6666666666666667,0.3077,0.0769,0.6923,0.7692,0.4615,1.1547005383792515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.25,1,0,0,0.3813,0.0
964,3,2,5,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,46.1,0.375,4.0,0.0036,0.0,0.0,0.0,0.0,1.0,6.0,0.125,0,0,0,0.4257,184.4
836,1,4,4,2025,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333,8.0,44.7933,0.2667,7.0,0.0076,0.0,0.0,0.0,0.0,1.0,8.0,0.1,0,0,0,0.4374,223.9667
3403,1,3,5,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
2093,2,1,2,2023,1,1.0,0.0,0.0,0.0,0.0,1.0,18.8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5556,5.0,29.3889,0.3333,4.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4452,264.5
3892,2,1,5,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5455,6.0,52.6818,0.2727,5.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4417,579.5
700,1,2,2,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333,11.0,42.6667,0.2667,4.0,0.0107,0.0,0.0,0.0,0.0,5.0,5.0,0.0909,0,0,0,0.5074,640.0
1623,3,3,1,2024,2,7.0,68.22,21.0,30.1735,0.5714,1.8571,26.6,2.0,0.4286,0.2857,0.5714,0.4286,0.5714,2.1213203435596424,0.4737,9.0,47.4105,0.4211,10.0,0.0085,0.0,0.0,0.0,0.0,3.0,4.0,0.125,0,1,1,0.6612,450.4
744,3,2,4,2025,4,9.0,58.7667,24.0,26.1422,0.3333,2.0,20.8111,2.6666666666666665,0.3333,0.1111,0.6667,0.6667,0.6667,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.1429,1,0,0,0.4218,0.0
981,1,1,3,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,10.0,54.28,0.2,5.0,0.008,0.0,0.0,0.0,0.0,2.0,5.0,0.125,0,0,0,0.4841,135.7
496,2,4,5,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,11.0,49.1438,0.1875,5.0,0.0081,0.0,0.0,0.0,0.0,1.0,3.0,0.2,0,0,0,0.4914,196.575
2883,3,4,3,2025,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
126,2,3,5,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0,0,0,0.2507,0.0
3619,1,2,1,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
1472,1,2,4,2025,0,7.0,53.46,21.5,31.1895,0.4286,1.1429,20.0,1.3333333333333333,0.0,0.2857,1.0,0.5714,0.1429,2.1213203435596424,0.5,6.0,37.6417,0.25,6.0,0.005,0.0,0.0,0.0,0.0,2.0,4.0,0.1429,0,0,0,0.6127,0.0
1891,1,1,5,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333,8.0,62.2,0.3333,7.0,0.0081,6.0,15.866666666666667,0.0,9.333333333333334,3.0,4.0,0.125,0,0,0,0.4374,466.5
2451,3,2,5,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385,7.0,61.3154,0.2308,6.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4392,398.55
316,1,1,5,2025,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,1.0,43.7,0.3333,2.0,0.0233169999999996,0.0,0.0,0.0,0.0,2.0,3.0,0.1667,0,1,0,0.3674,32.775
3661,1,3,2,2023,1,1.0,3.5,3.5,0.0,0.0,1.0,18.8,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,7.5,0.0,0.0,1.0,1,0,0,0.256,0.0
313,2,2,5,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,2.0,54.7,0.6667,4.0,0.0017,0.0,0.0,0.0,0.0,3.0,6.0,0.1,0,1,0,0.3674,328.2
4920,1,1,1,2026,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
4625,2,1,1,2026,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,42.15,0.0,0.0,0.0019,6.0,19.05,0.3333,8.666666666666666,0.0,0.0,1.0,0,0,0,0.6007,84.3
4032,1,2,1,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.03333333333333,0.3333,13.25,0.0,0.0,1.0,0,0,0,0.2507,0.0
3295,3,3,1,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,28.66,0.6,3.0,0.0022,1.0,18.1,0.0,20.0,0.0,0.0,1.0,0,1,0,0.3907,71.65
3453,3,2,5,2025,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.75,0.5,8.5,0.0,0.0,1.0,0,0,0,0.2507,0.0
731,3,1,2,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.6,0.0,13.333333333333334,3.0,6.0,0.1,0,0,0,0.2507,0.0
2637,1,2,5,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
3315,1,2,5,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,9.0,41.2438,0.3125,7.0,0.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4476,329.95
2293,1,3,2,2025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333,11.0,65.38,0.2667,4.0,0.0102,6.0,13.733333333333334,0.3333,8.333333333333334,0.0,0.0,1.0,0,0,0,0.5074,0.0
4317,1,1,3,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833,7.0,47.2667,0.25,5.0,0.0062,4.0,11.525,0.0,12.25,0.0,0.0,1.0,0,0,0,0.4549,567.2
1888,1,1,3,2025,3,7.0,38.2,2.0,31.795,0.2857,1.8571,17.0,1.0,0.2857,0.2857,0.7143,0.7143,0.5714,2.1213203435596424,0.4615,6.0,35.0462,0.4615,7.0,0.0061,0.0,0.0,0.0,0.0,3.0,11.0,0.0667,0,1,0,0.5407,151.8667
1090,2,3,5,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.1111,0,0,0,0.2507,0.0
4947,1,2,4,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,48.9167,0.5,3.0,0.0062,1.0,3.3,0.0,4.0,0.0,0.0,1.0,0,0,0,0.4257,146.75
1390,2,2,5,2024,4,3.0,70.8,59.6,15.8392,0.6667,2.0,4.3333,2.0,0.6667,0.3333,0.3333,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.3333,12.333333333333334,1.0,9.0,0.0909,1,0,1,0.5231,0.0
1282,1,1,4,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,2.0,30.1286,0.5714,5.0,0.0024,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0,1,0,0.3507,105.45
2697,1,1,2,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.65,0.25,14.75,0.0,0.0,1.0,0,0,0,0.2507,0.0
1065,1,1,5,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778,14.0,54.9167,0.0556,4.0,0.0108,2.0,21.5,0.0,16.5,4.0,7.0,0.0833,0,0,0,0.523,931.3090000000002
1552,1,4,5,2022,1,10.0,42.18,16.4,29.0622,0.1,1.3,19.96,1.0,0.2,0.4,0.8,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.933333333333334,0.0,12.0,2.0,6.0,0.1111,1,0,0,0.3387,0.0
1381,1,2,3,2023,1,4.0,57.5,2.1,50.0351,0.5,1.25,15.45,1.5,0.5,0.75,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333,1,0,0,0.4616,0.0
3506,1,1,4,2026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9167,11.0,47.2917,0.0,1.0,0.0083,4.0,20.175,0.25,7.5,0.0,0.0,1.0,0,0,0,0.5716,0.0
4838,3,4,3,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
2975,1,1,1,2022,1,10.0,57.9286,0.2,39.4888,0.4,1.3,15.54,1.25,0.3,0.0,0.7,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.4372,0.0
4020,1,2,3,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,6.0,57.1857,0.2143,8.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.4008,266.8667
2654,1,3,4,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.62,0.0,10.5,0.0,0.0,1.0,0,0,0,0.2507,0.0
528,2,2,3,2025,3,5.0,55.825,28.4,27.8453,0.4,1.4,13.12,1.5,0.2,0.2,0.8,0.6,0.4,0.0,0.5,1.0,56.3,0.5,1.0,0.001,3.0,24.866666666666664,0.3333,14.333333333333334,4.0,0.0,0.2,0,0,0,0.6091,37.5333
2348,1,2,2,2025,1,7.0,63.12,23.0,27.0087,0.5714,1.4286,15.6714,1.5,0.2857,0.1429,0.7143,0.4286,0.2857,2.1213203435596424,0.5625,9.0,39.9812,0.375,7.0,0.0074,3.0,13.9,0.0,12.333333333333334,0.0,0.0,1.0,0,0,1,0.6847,639.7
3765,1,4,1,2024,1,11.0,47.6286,0.8,38.6437,0.2727,1.4545,18.2727,1.3333333333333333,0.2727,0.2727,0.7273,0.7273,0.3636,2.3094010767585034,0.5333,8.0,47.44,0.2667,7.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5767,711.6
4621,1,1,1,2022,1,3.0,46.8,46.8,0.0,0.0,1.3333,23.0333,1.0,0.3333,0.3333,0.6667,1.0,0.3333,0.0,0.5714,4.0,76.8714,0.2857,3.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5206,538.1
3076,1,1,3,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,2.0,54.7571,0.4286,5.0,0.0022,2.0,28.65,0.0,18.5,0.0,0.0,1.0,0,1,0,0.3507,191.65
2898,1,1,5,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.900000000000002,0.0,15.5,0.0,0.0,1.0,0,0,0,0.2507,0.0
2530,2,4,4,2024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
3323,1,2,3,2025,3,6.0,43.84,16.0,18.9375,0.3333,1.5,25.7833,1.5,0.5,0.3333,0.5,0.6667,0.3333,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,0.0,2.0,0.0,0.0,1.0,1,0,0,0.3995,0.0
1352,1,2,2,2021,0,5.0,81.3,81.3,0.0,0.2,1.2,15.78,1.0,0.2,0.2,0.8,0.8,0.2,0.0,0.4,2.0,61.82,0.0,3.0,0.0081,4.0,7.625,0.0,10.25,4.0,7.0,0.0833,0,1,0,0.5621,0.0
4327,1,2,1,2025,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2507,0.0
3513,1,4,2,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.6,0.0,15.0,0.0,0.0,1.0,0,0,0,0.2507,0.0
1947,3,2,3,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.4,0.0,15.0,0.0,4.0,0.2,0,0,0,0.2507,0.0
