StudentId,RiskScore,RiskLevel,AvgQuizScore,QuizPassRate,CompletionRate,ActionCount
133,0.5281,Medium,34.2333,0.1429,0.0,0.0
2295,0.5278,Medium,25.8,0.0,0.5,0.0
2983,0.5276,Medium,26.0,0.0,0.5,0.0
556,0.5275,Medium,0.0,0.0,0.7222,0.0
1226,0.5275,Medium,0.0,0.0,0.7222,0.0
4883,0.5275,Medium,0.0,0.0,0.7222,0.0
1101,0.5275,Medium,0.0,0.0,0.7222,0.0
3271,0.5275,Medium,0.0,0.0,0.7222,0.0
1181,0.5275,Medium,0.0,0.0,0.7222,0.0
1880,0.5275,Medium,0.0,0.0,0.7222,0.0
2763,0.5275,Medium,0.0,0.0,0.7222,0.0
2952,0.5275,Medium,0.0,0.0,0.7222,0.0
4481,0.5275,Medium,0.0,0.0,0.7222,0.0
734,0.5275,Medium,0.0,0.0,0.7222,0.0
1696,0.5275,Medium,0.0,0.0,0.7222,0.0
586,0.5273,Medium,26.2,0.0,0.5,0.0
1624,0.5264,Medium,26.9,0.0,0.5,0.0
2046,0.5263,Medium,36.5,0.125,0.0,0.0
4586,0.5261,Medium,0.0,0.0,0.7273,0.0
4415,0.5261,Medium,0.0,0.0,0.7273,0.0
4901,0.5261,Medium,0.0,0.0,0.7273,0.0
1689,0.5261,Medium,0.0,0.0,0.7273,0.0
1588,0.5261,Medium,0.0,0.0,0.7273,0.0
2551,0.5261,Medium,0.0,0.0,0.7273,0.0
1118,0.5261,Medium,0.0,0.0,0.7273,0.0
4449,0.5261,Medium,0.0,0.0,0.7273,0.0
554,0.5261,Medium,0.0,0.0,0.7273,0.0
3016,0.5261,Medium,0.0,0.0,0.7273,0.0
44,0.5261,Medium,0.0,0.0,0.7273,0.0
4291,0.5261,Medium,0.0,0.0,0.7273,0.0
95,0.5254,Medium,33.1333,0.1667,0.0,0.0
2118,0.5254,Medium,27.9,0.0,0.5,0.0
2263,0.5252,Medium,31.6857,0.1818,0.0,0.0
4760,0.525,Medium,0.0,0.0,0.7333,0.0
3770,0.525,Medium,0.0,0.0,0.7333,0.0
2293,0.525,Medium,0.0,0.0,0.7333,0.0
700,0.525,Medium,0.0,0.0,0.7333,0.0
3562,0.525,Medium,0.0,0.0,0.7333,0.0
3730,0.525,Medium,0.0,0.0,0.7333,0.0
4187,0.525,Medium,0.0,0.0,0.7333,0.0
4479,0.5247,Medium,0.0,0.0,0.7368,0.0
2378,0.5247,Medium,40.02,0.0714,0.0,0.0
648,0.5241,Medium,29.2,0.2,0.0,0.0
504,0.5227,Medium,35.0,0.1667,0.0,0.0
3156,0.5223,Medium,39.3,0.1111,0.0,0.0
191,0.5216,Medium,31.3333,0.0,0.5,0.0
4038,0.5214,Medium,36.5286,0.1538,0.0,0.0
3756,0.5209,Medium,31.75,0.0,0.5,0.0
1900,0.5209,Medium,36.925,0.1538,0.0,0.0
70,0.5208,Medium,0.0,0.0,0.75,0.0
1827,0.5208,Medium,0.0,0.0,0.75,0.0
2227,0.5208,Medium,0.0,0.0,0.75,0.0
726,0.5208,Medium,0.0,0.0,0.75,0.0
815,0.5208,Medium,0.0,0.0,0.75,0.0
2121,0.5208,Medium,0.0,0.0,0.75,0.0
3952,0.5208,Medium,0.0,0.0,0.75,0.0
1961,0.5208,Medium,0.0,0.0,0.75,0.0
513,0.5208,Medium,0.0,0.0,0.75,0.0
2183,0.5208,Medium,0.0,0.0,0.75,0.0
1426,0.5208,Medium,0.0,0.0,0.75,0.0
233,0.5208,Medium,0.0,0.0,0.75,0.0
4182,0.5208,Medium,0.0,0.0,0.75,0.0
3306,0.5208,Medium,0.0,0.0,0.75,0.0
165,0.5208,Medium,0.0,0.0,0.75,0.0
358,0.5208,Medium,0.0,0.0,0.75,0.0
1711,0.5208,Medium,0.0,0.0,0.75,0.0
1103,0.5208,Medium,0.0,0.0,0.75,0.0
4898,0.5208,Medium,0.0,0.0,0.75,0.0
1423,0.5208,Medium,0.0,0.0,0.75,0.0
2630,0.5208,Medium,0.0,0.0,0.75,0.0
2217,0.5208,Medium,0.0,0.0,0.75,0.0
3631,0.5208,Medium,0.0,0.0,0.75,0.0
3752,0.5208,Medium,0.0,0.0,0.75,0.0
1571,0.5208,Medium,0.0,0.0,0.75,0.0
998,0.5208,Medium,0.0,0.0,0.75,0.0
991,0.5208,Medium,0.0,0.0,0.75,0.0
3296,0.5208,Medium,0.0,0.0,0.75,0.0
4393,0.5208,Medium,0.0,0.0,0.75,0.0
3395,0.5208,Medium,0.0,0.0,0.75,0.0
3748,0.5208,Medium,0.0,0.0,0.75,0.0
4005,0.5208,Medium,0.0,0.0,0.75,0.0
2371,0.5208,Medium,0.0,0.0,0.75,0.0
1224,0.5208,Medium,0.0,0.0,0.75,0.0
1298,0.5208,Medium,0.0,0.0,0.75,0.0
251,0.5208,Medium,0.0,0.0,0.75,0.0
3424,0.5208,Medium,0.0,0.0,0.75,0.0
4716,0.5208,Medium,0.0,0.0,0.75,0.0
2863,0.5208,Medium,0.0,0.0,0.75,0.0
4238,0.5208,Medium,0.0,0.0,0.75,0.0
729,0.5208,Medium,0.0,0.0,0.75,0.0
3820,0.5208,Medium,0.0,0.0,0.75,0.0
3917,0.5208,Medium,0.0,0.0,0.75,0.0
1670,0.5208,Medium,0.0,0.0,0.75,0.0
1371,0.5208,Medium,0.0,0.0,0.75,0.0
3534,0.5208,Medium,0.0,0.0,0.75,0.0
135,0.5208,Medium,0.0,0.0,0.75,0.0
2316,0.5208,Medium,0.0,0.0,0.75,0.0
1312,0.5208,Medium,0.0,0.0,0.75,0.0
3818,0.5208,Medium,0.0,0.0,0.75,0.0
346,0.5208,Medium,0.0,0.0,0.75,0.0
365,0.5208,Medium,0.0,0.0,0.75,0.0
4308,0.5208,Medium,0.0,0.0,0.75,0.0
1252,0.5208,Medium,0.0,0.0,0.75,0.0
2375,0.5208,Medium,0.0,0.0,0.75,0.0
3602,0.5208,Medium,0.0,0.0,0.75,0.0
2320,0.5208,Medium,0.0,0.0,0.75,0.0
1134,0.5197,Medium,36.2571,0.1667,0.0,0.0
7,0.5191,Medium,0.0,0.0,0.5,1522.0
4692,0.5186,Medium,36.65,0.1667,0.0,0.0
1478,0.5183,Medium,33.1,0.0,0.5,0.0
1552,0.5178,Medium,42.18,0.1,0.0,0.0
3231,0.5175,Medium,33.3667,0.2,0.0,0.0
3571,0.5172,Medium,39.4,0.1429,0.0,0.0
1872,0.517,Medium,0.0,0.0,0.7647,0.0
2652,0.517,Medium,0.0,0.0,0.7647,0.0
3732,0.517,Medium,0.0,0.0,0.7647,0.0
1834,0.5161,Medium,0.0,0.0,0.7692,0.0
1744,0.5161,Medium,0.0,0.0,0.7692,0.0
2445,0.5161,Medium,0.0,0.0,0.7692,0.0
2430,0.5161,Medium,0.0,0.0,0.7692,0.0
1608,0.5161,Medium,0.0,0.0,0.7692,0.0
2680,0.5161,Medium,0.0,0.0,0.7692,0.0
3386,0.5161,Medium,0.0,0.0,0.7692,0.0
1418,0.5161,Medium,0.0,0.0,0.7692,0.0
3959,0.5161,Medium,0.0,0.0,0.7692,0.0
857,0.5161,Medium,0.0,0.0,0.7692,0.0
2222,0.5161,Medium,0.0,0.0,0.7692,0.0
2673,0.5161,Medium,0.0,0.0,0.7692,0.0
2478,0.5161,Medium,0.0,0.0,0.7692,0.0
3973,0.5153,Medium,35.0,0.2,0.0,0.0
42,0.5149,Medium,40.3333,0.1429,0.0,0.0
3609,0.5147,Medium,0.0,0.0,0.7778,0.0
2216,0.5147,Medium,0.0,0.0,0.7778,0.0
3901,0.5147,Medium,0.0,0.0,0.7778,0.0
2101,0.5147,Medium,0.0,0.0,0.7778,0.0
1065,0.5147,Medium,0.0,0.0,0.7778,0.0
2411,0.5147,Medium,0.0,0.0,0.7778,0.0
2157,0.5147,Medium,0.0,0.0,0.7778,0.0
4281,0.5147,Medium,0.0,0.0,0.7778,0.0
3797,0.5147,Medium,0.0,0.0,0.7778,0.0
3396,0.5147,Medium,0.0,0.0,0.7778,0.0
4302,0.5147,Medium,0.0,0.0,0.7778,0.0
1191,0.5147,Medium,0.0,0.0,0.7778,0.0
2730,0.5146,Medium,32.65,0.2222,0.0,0.0
14,0.5145,Medium,32.7,0.2222,0.0,0.0
4651,0.5145,Medium,38.8,0.1667,0.0,0.0
4173,0.5137,Medium,0.0,0.0,0.7857,0.0
79,0.5137,Medium,0.0,0.0,0.7857,0.0
1293,0.5137,Medium,0.0,0.0,0.7857,0.0
3541,0.5137,Medium,0.0,0.0,0.7857,0.0
870,0.5137,Medium,0.0,0.0,0.7857,0.0
4322,0.5137,Medium,0.0,0.0,0.7857,0.0
4713,0.5133,Medium,0.0,0.0,0.7895,0.0
890,0.5133,Medium,0.0,0.0,0.7895,0.0
2559,0.5124,Medium,39.5667,0.1667,0.0,0.0
4562,0.5118,Medium,45.4667,0.0833,0.0,0.0
2286,0.5117,Medium,10.8667,0.0,0.5455,0.0
3847,0.5116,Medium,38.66,0.1818,0.0,0.0
601,0.5115,Medium,16.8333,0.0,0.5385,0.0
2353,0.5113,Medium,0.0,0.0,0.8,0.0
2437,0.5113,Medium,0.0,0.0,0.8,0.0
4933,0.5113,Medium,0.0,0.0,0.8,0.0
1483,0.5113,Medium,0.0,0.0,0.8,0.0
3812,0.5113,Medium,0.0,0.0,0.8,0.0
2682,0.5113,Medium,0.0,0.0,0.8,0.0
3726,0.5113,Medium,0.0,0.0,0.8,0.0
1147,0.5113,Medium,0.0,0.0,0.8,0.0
406,0.5113,Medium,0.0,0.0,0.8,0.0
57,0.5113,Medium,0.0,0.0,0.8,0.0
3339,0.5113,Medium,0.0,0.0,0.8,0.0
1074,0.5113,Medium,0.0,0.0,0.8,0.0
736,0.5113,Medium,0.0,0.0,0.8,0.0
3063,0.5113,Medium,0.0,0.0,0.8,0.0
2175,0.5113,Medium,0.0,0.0,0.8,0.0
3478,0.5113,Medium,0.0,0.0,0.8,0.0
2892,0.5113,Medium,0.0,0.0,0.8,0.0
4016,0.5113,Medium,0.0,0.0,0.8,0.0
4987,0.5113,Medium,36.56,0.2,0.0,0.0
954,0.5113,Medium,0.0,0.0,0.8,0.0
2537,0.5113,Medium,0.0,0.0,0.8,0.0
3525,0.5113,Medium,0.0,0.0,0.8,0.0
533,0.5113,Medium,0.0,0.0,0.8,0.0
3048,0.5113,Medium,0.0,0.0,0.8,0.0
4685,0.5113,Medium,0.0,0.0,0.8,0.0
1701,0.5113,Medium,0.0,0.0,0.8,0.0
2480,0.5113,Medium,0.0,0.0,0.8,0.0
676,0.5113,Medium,0.0,0.0,0.8,0.0
4633,0.5113,Medium,38.8,0.1818,0.0,0.0
3971,0.5113,Medium,0.0,0.0,0.8,0.0
833,0.5113,Medium,0.0,0.0,0.8,0.0
970,0.5113,Medium,0.0,0.0,0.8,0.0
1998,0.5113,Medium,0.0,0.0,0.8,0.0
2696,0.5113,Medium,0.0,0.0,0.8,0.0
4762,0.5106,Medium,40.25,0.1667,0.0,0.0
2462,0.5101,Medium,40.42,0.1667,0.0,0.0
1505,0.5093,Medium,39.55,0.1818,0.0,0.0
1362,0.5093,Medium,39.2,0.1875,0.0,0.0
1916,0.5091,Medium,0.0,0.0,0.8125,0.0
787,0.5091,Medium,0.0,0.0,0.8125,0.0
40,0.5091,Medium,0.0,0.0,0.8125,0.0
951,0.509,Medium,45.8,0.1,0.0,0.0
2577,0.509,Medium,31.475,0.25,0.0,0.0
4235,0.5089,Medium,30.0,0.125,0.1429,0.0
1086,0.5088,Medium,37.975,0.2,0.0,0.0
80,0.5085,Medium,0.0,0.0,0.8182,0.0
2203,0.5085,Medium,0.0,0.0,0.8182,0.0
607,0.5085,Medium,0.0,0.0,0.8182,0.0
422,0.5085,Medium,0.0,0.0,0.8182,0.0
663,0.5085,Medium,0.0,0.0,0.8182,0.0
2127,0.5085,Medium,0.0,0.0,0.8182,0.0
3759,0.5085,Medium,0.0,0.0,0.8182,0.0
1179,0.5082,Medium,49.2,0.0,0.4286,0.0
3684,0.5081,Medium,0.0,0.0,0.8235,0.0
2703,0.5081,Medium,0.0,0.0,0.8235,0.0
2158,0.5077,Medium,32.25,0.25,0.0,0.0
888,0.5077,Medium,36.24,0.2222,0.0,0.0
2859,0.5069,Medium,31.4667,0.1111,0.2,0.0
4803,0.5069,Medium,22.0667,0.0,0.5455,0.0
4293,0.5066,Medium,0.0,0.0,0.8333,0.0
3786,0.5066,Medium,0.0,0.0,0.8333,0.0
3178,0.5066,Medium,0.0,0.0,0.8333,0.0
3320,0.5066,Medium,0.0,0.0,0.8333,0.0
4821,0.5066,Medium,0.0,0.0,0.8333,0.0
4771,0.5066,Medium,0.0,0.0,0.8333,0.0
2256,0.5066,Medium,0.0,0.0,0.8333,0.0
4299,0.5066,Medium,0.0,0.0,0.8333,0.0
2933,0.5066,Medium,0.0,0.0,0.8333,0.0
1750,0.5066,Medium,0.0,0.0,0.8333,0.0
2563,0.5066,Medium,0.0,0.0,0.8333,0.0
3150,0.5066,Medium,0.0,0.0,0.8333,0.0
3768,0.5066,Medium,0.0,0.0,0.8333,0.0
874,0.5066,Medium,0.0,0.0,0.8333,0.0
3106,0.5066,Medium,0.0,0.0,0.8333,0.0
3554,0.5066,Medium,0.0,0.0,0.8333,0.0
2924,0.5066,Medium,0.0,0.0,0.8333,0.0
3906,0.5066,Medium,0.0,0.0,0.8333,0.0
4383,0.5066,Medium,0.0,0.0,0.8333,0.0
524,0.5066,Medium,0.0,0.0,0.8333,0.0
1281,0.5066,Medium,0.0,0.0,0.8333,0.0
3608,0.5066,Medium,0.0,0.0,0.8333,0.0
589,0.5066,Medium,0.0,0.0,0.8333,0.0
217,0.5064,Medium,35.7667,0.2308,0.0,0.0
2862,0.5058,Medium,33.125,0.25,0.0,0.0
3268,0.5058,Medium,16.625,0.0,0.5556,0.0
4958,0.5052,Medium,0.0,0.0,0.8421,0.0
4165,0.5051,Medium,46.8333,0.1,0.0,0.0
3936,0.5051,Medium,46.8333,0.1,0.0,0.0
2490,0.5051,Medium,0.0,0.0,0.8462,0.0
2054,0.505,Medium,0.0,0.0,0.85,0.0
4984,0.5044,Medium,0.0,0.0,0.8571,0.0
3281,0.5044,Medium,0.0,0.0,0.8571,0.0
3082,0.5044,Medium,0.0,0.0,0.8571,0.0
2136,0.5044,Medium,0.0,0.0,0.8571,0.0
2985,0.5044,Medium,0.0,0.0,0.8571,0.0
3405,0.5044,Medium,0.0,0.0,0.8571,0.0
3428,0.5044,Medium,0.0,0.0,0.8571,0.0
1192,0.5044,Medium,0.0,0.0,0.8571,0.0
4232,0.5044,Medium,43.9,0.1667,0.0,0.0
1526,0.5044,Medium,0.0,0.0,0.8571,0.0
2427,0.5043,Medium,20.0,0.0,0.5556,0.0
197,0.5043,Medium,37.8333,0.2222,0.0,0.0
1487,0.5039,Medium,0.0,0.0,0.8667,0.0
4135,0.5036,Medium,0.0,0.0,0.875,0.0
618,0.5036,Medium,0.0,0.0,0.875,0.0
1621,0.5036,Medium,0.0,0.0,0.875,0.0
580,0.5033,Medium,37.15,0.2308,0.0,0.0
1996,0.5032,Medium,0.0,0.0,0.8889,0.0
275,0.5032,Medium,0.0,0.0,0.8889,0.0
3772,0.503,Medium,0.0,0.0,0.8947,0.0
2519,0.5029,Medium,0.0,0.0,0.9,0.0
667,0.5028,Medium,0.0,0.0,0.9091,0.0
4976,0.5028,Medium,38.64,0.2222,0.0,0.0
2487,0.5028,Medium,0.0,0.0,0.9091,0.0
125,0.5027,Medium,44.4,0.1667,0.0,0.0
3506,0.5026,Medium,0.0,0.0,0.9167,0.0
224,0.5025,Medium,45.875,0.1429,0.0,0.0
808,0.5025,Medium,0.0,0.0,0.9231,0.0
3787,0.5021,Medium,17.5,0.0,0.5625,0.0
3096,0.5018,Medium,42.8778,0.1875,0.0,0.0
1137,0.5016,Medium,44.775,0.1667,0.0,0.0
416,0.5014,Medium,46.0333,0.1429,0.0,0.0
651,0.5012,Medium,48.0,0.1,0.0,0.0
2091,0.4999,Medium,36.2667,0.25,0.0,0.0
2139,0.4995,Medium,39.0333,0.2308,0.0,0.0
3625,0.4995,Medium,12.3,0.0,0.5714,0.0
4904,0.4994,Medium,44.4,0.1818,0.0,0.0
3387,0.4986,Medium,39.3286,0.2308,0.0,0.0
361,0.4986,Medium,45.6667,0.1667,0.0,0.0
3674,0.4981,Medium,39.5111,0.2308,0.0,0.0
919,0.4979,Medium,0.0,0.0,1.0,0.0
4474,0.4979,Medium,0.0,0.0,1.0,0.0
3085,0.4979,Medium,0.0,0.0,1.0,0.0
2661,0.4979,Medium,0.0,0.0,1.0,0.0
386,0.4979,Medium,0.0,0.0,1.0,0.0
593,0.4979,Medium,0.0,0.0,1.0,0.0
4412,0.4979,Medium,0.0,0.0,1.0,0.0
1549,0.4979,Medium,0.0,0.0,1.0,0.0
4615,0.4979,Medium,0.0,0.0,1.0,0.0
1804,0.4979,Medium,0.0,0.0,1.0,0.0
4551,0.4979,Medium,0.0,0.0,1.0,0.0
1106,0.4979,Medium,0.0,0.0,1.0,0.0
1520,0.4979,Medium,0.0,0.0,1.0,0.0
2752,0.4979,Medium,0.0,0.0,1.0,0.0
4989,0.4979,Medium,0.0,0.0,1.0,0.0
2424,0.4979,Medium,0.0,0.0,1.0,0.0
467,0.4979,Medium,0.0,0.0,1.0,0.0
2030,0.4979,Medium,0.0,0.0,1.0,0.0
2163,0.4979,Medium,0.0,0.0,1.0,0.0
4301,0.4979,Medium,0.0,0.0,1.0,0.0
1125,0.4979,Medium,0.0,0.0,1.0,0.0
2218,0.4979,Medium,0.0,0.0,1.0,0.0
2572,0.4979,Medium,0.0,0.0,1.0,0.0
4169,0.4979,Medium,0.0,0.0,1.0,0.0
2075,0.4979,Medium,0.0,0.0,1.0,0.0
659,0.4979,Medium,0.0,0.0,1.0,0.0
3813,0.4979,Medium,0.0,0.0,1.0,0.0
4778,0.4979,Medium,0.0,0.0,1.0,0.0
273,0.4979,Medium,0.0,0.0,1.0,0.0
1883,0.4979,Medium,0.0,0.0,1.0,0.0
4237,0.4979,Medium,0.0,0.0,1.0,0.0
341,0.4979,Medium,0.0,0.0,1.0,0.0
3691,0.4979,Medium,0.0,0.0,1.0,0.0
4150,0.4979,Medium,0.0,0.0,1.0,0.0
3656,0.4979,Medium,0.0,0.0,1.0,0.0
27,0.4979,Medium,0.0,0.0,1.0,0.0
3524,0.4979,Medium,0.0,0.0,1.0,0.0
1102,0.4979,Medium,0.0,0.0,1.0,0.0
4431,0.4979,Medium,0.0,0.0,1.0,0.0
2494,0.4979,Medium,0.0,0.0,1.0,0.0
4592,0.4979,Medium,0.0,0.0,1.0,0.0
4894,0.4979,Medium,0.0,0.0,1.0,0.0
3132,0.4979,Medium,0.0,0.0,1.0,0.0
2182,0.4979,Medium,0.0,0.0,1.0,0.0
4625,0.4979,Medium,0.0,0.0,1.0,0.0
2622,0.4979,Medium,0.0,0.0,1.0,0.0
421,0.4979,Medium,0.0,0.0,1.0,0.0
1124,0.4979,Medium,0.0,0.0,1.0,0.0
1713,0.4979,Medium,0.0,0.0,1.0,0.0
584,0.4979,Medium,0.0,0.0,1.0,0.0
2027,0.4979,Medium,0.0,0.0,1.0,0.0
1962,0.4979,Medium,0.0,0.0,1.0,0.0
1438,0.4979,Medium,0.0,0.0,1.0,0.0
3117,0.4979,Medium,0.0,0.0,1.0,0.0
4512,0.4979,Medium,0.0,0.0,1.0,0.0
950,0.4979,Medium,0.0,0.0,1.0,0.0
4912,0.4979,Medium,0.0,0.0,1.0,0.0
1045,0.4979,Medium,0.0,0.0,1.0,0.0
3840,0.4979,Medium,0.0,0.0,1.0,0.0
4695,0.4979,Medium,0.0,0.0,1.0,0.0
980,0.4979,Medium,0.0,0.0,1.0,0.0
4095,0.4979,Medium,0.0,0.0,1.0,0.0
922,0.4979,Medium,0.0,0.0,1.0,0.0
1637,0.4979,Medium,0.0,0.0,1.0,0.0
4871,0.4979,Medium,0.0,0.0,1.0,0.0
375,0.4979,Medium,0.0,0.0,1.0,0.0
3422,0.4979,Medium,0.0,0.0,1.0,0.0
3606,0.4979,Medium,0.0,0.0,1.0,0.0
3406,0.4979,Medium,0.0,0.0,1.0,0.0
4313,0.4979,Medium,0.0,0.0,1.0,0.0
1646,0.4979,Medium,0.0,0.0,1.0,0.0
2159,0.4979,Medium,0.0,0.0,1.0,0.0
1341,0.4979,Medium,0.0,0.0,1.0,0.0
1391,0.4979,Medium,0.0,0.0,1.0,0.0
1777,0.4979,Medium,0.0,0.0,1.0,0.0
4171,0.4979,Medium,0.0,0.0,1.0,0.0
2886,0.4979,Medium,0.0,0.0,1.0,0.0
2721,0.4979,Medium,0.0,0.0,1.0,0.0
1907,0.4979,Medium,0.0,0.0,1.0,0.0
450,0.4979,Medium,0.0,0.0,1.0,0.0
3622,0.4979,Medium,0.0,0.0,1.0,0.0
1545,0.4979,Medium,0.0,0.0,1.0,0.0
1764,0.4979,Medium,0.0,0.0,1.0,0.0
1363,0.4979,Medium,0.0,0.0,1.0,0.0
2294,0.4979,Medium,0.0,0.0,1.0,0.0
3348,0.4979,Medium,0.0,0.0,1.0,0.0
3878,0.4979,Medium,0.0,0.0,1.0,0.0
4576,0.4979,Medium,0.0,0.0,1.0,0.0
752,0.4979,Medium,0.0,0.0,1.0,0.0
1315,0.4979,Medium,0.0,0.0,1.0,0.0
3712,0.4979,Medium,0.0,0.0,1.0,0.0
3509,0.4978,Medium,47.0,0.1429,0.0,0.0
3773,0.4974,Medium,40.9429,0.2222,0.0,0.0
4702,0.4971,Medium,18.0,0.0,0.5714,0.0
1411,0.4966,Medium,37.9,0.25,0.0,0.0
793,0.4964,Medium,45.26,0.1818,0.0,0.0
3703,0.4964,Medium,40.19,0.2308,0.0,0.0
4057,0.496,Medium,48.8333,0.1111,0.0,0.0
1291,0.4959,Medium,44.2,0.0,0.5,0.0
4265,0.4956,Medium,33.4333,0.1667,0.1429,0.0
299,0.4954,Medium,21.7,0.0,0.5714,0.0
1746,0.4945,Medium,34.8,0.2857,0.0,0.0
1354,0.4945,Medium,44.7111,0.2,0.0,0.0
2261,0.4943,Medium,44.75,0.2,0.0,0.0
3426,0.4941,Medium,44.8,0.0,0.5,0.0
286,0.4936,Medium,35.2,0.1538,0.2,0.0
4835,0.4933,Medium,24.9,0.0,0.5714,0.0
1893,0.4929,Medium,15.75,0.0,0.5833,0.0
805,0.4929,Medium,45.06,0.2,0.0,0.0
3423,0.4926,Medium,48.12,0.1538,0.0,0.0
4041,0.4925,Medium,43.84,0.2222,0.0,0.0
3590,0.4922,Medium,47.5,0.1667,0.0,0.0
1292,0.4921,Medium,45.3333,0.2,0.0,0.0
1695,0.4911,Medium,45.74,0.2,0.0,0.0
3050,0.491,Medium,48.8667,0.1429,0.0,0.0
3519,0.4908,Medium,50.1333,0.1111,0.0,0.0
834,0.4907,Medium,40.375,0.25,0.0,0.0
3771,0.4906,Medium,49.0,0.1429,0.0,0.0
1268,0.4906,Medium,36.35,0.2857,0.0,0.0
2931,0.4886,Medium,41.3286,0.25,0.0,0.0
1131,0.4885,Medium,32.7286,0.1818,0.25,0.0
1714,0.4883,Medium,44.3778,0.2308,0.0,0.0
4012,0.4881,Medium,31.3,0.3333,0.0,0.0
4004,0.4879,Medium,46.5,0.2,0.0,0.0
2900,0.4879,Medium,31.4667,0.3333,0.0,0.0
2945,0.4876,Medium,31.6,0.3333,0.0,0.0
1581,0.4875,Medium,48.7333,0.1667,0.0,0.0
4732,0.4875,Medium,40.0,0.0,0.5294,0.0
4839,0.4871,Medium,48.8,0.1667,0.0,0.0
3683,0.4871,Medium,42.2667,0.25,0.0,0.0
2026,0.4869,Medium,41.0,0.0,0.5263,0.0
1275,0.4862,Medium,13.5,0.0,0.6,0.0
3565,0.486,Medium,47.0,0.2,0.0,0.0
4377,0.4848,Medium,47.5,0.2,0.0,0.0
59,0.4844,Medium,45.6167,0.2308,0.0,0.0
3836,0.4844,Medium,46.125,0.2222,0.0,0.0
2,0.484,Medium,0.0,0.0,0.5714,1484.0
4951,0.4835,Medium,32.8571,0.0714,0.3889,0.0
3835,0.4833,Medium,47.96,0.2,0.0,0.0
4661,0.4832,Medium,39.825,0.2857,0.0,0.0
1933,0.4825,Medium,28.4,0.1111,0.4,0.0
4112,0.4825,Medium,42.5,0.0,0.5294,0.0
4834,0.4824,Medium,51.0,0.1429,0.0,0.0
2331,0.4819,Medium,48.2333,0.2,0.0,0.0
776,0.4817,Medium,44.8,0.25,0.0,0.0
3224,0.4813,Medium,48.4,0.2,0.0,0.0
3163,0.4809,Medium,40.9167,0.2857,0.0,0.0
2641,0.4807,Medium,24.4,0.0,0.6,0.0
987,0.4806,Medium,49.75,0.1818,0.0,0.0
4413,0.4806,Medium,39.3875,0.3,0.0,0.0
12,0.4804,Medium,41.04,0.2857,0.0,0.0
1957,0.4803,Medium,45.2,0.25,0.0,0.0
320,0.4802,Medium,41.1333,0.2857,0.0,0.0
295,0.4799,Medium,41.25,0.2857,0.0,0.0
4503,0.4794,Medium,50.7,0.1667,0.0,0.0
518,0.4793,Medium,41.5667,0.2857,0.0,0.0
2648,0.4792,Medium,48.84,0.2,0.0,0.0
840,0.4788,Medium,43.9375,0.2727,0.0,0.0
2048,0.4785,Medium,44.1125,0.2727,0.0,0.0
1837,0.4783,Medium,48.0,0.2222,0.0,0.0
1172,0.4781,Medium,52.0,0.1429,0.0,0.0
561,0.4781,Medium,50.2857,0.1818,0.0,0.0
2143,0.4779,Medium,47.4167,0.2308,0.0,0.0
2115,0.4776,Medium,36.775,0.3333,0.0,0.0
1470,0.4776,Medium,40.9,0.3,0.0,0.0
2556,0.4775,Medium,46.0,0.25,0.0,0.0
2565,0.4774,Medium,27.7,0.0,0.6,0.0
3062,0.4772,Medium,40.9857,0.3,0.0,0.0
2194,0.4769,Medium,48.3,0.2222,0.0,0.0
3454,0.4769,Medium,41.0667,0.3,0.0,0.0
3875,0.4763,Medium,43.5889,0.2857,0.0,0.0
298,0.4763,Medium,46.26,0.25,0.0,0.0
2909,0.4762,Medium,40.15,0.1667,0.25,0.0
2942,0.4762,Medium,46.3571,0.25,0.0,0.0
1030,0.4762,Medium,37.4333,0.3333,0.0,0.0
475,0.4761,Medium,43.625,0.2857,0.0,0.0
1484,0.4761,Medium,30.76,0.0909,0.4286,0.0
2169,0.476,Medium,37.5167,0.3333,0.0,0.0
338,0.4757,Medium,51.4,0.1667,0.0,0.0
2098,0.4755,Medium,46.5333,0.25,0.0,0.0
3612,0.4755,Medium,49.8667,0.2,0.0,0.0
3577,0.4754,Medium,37.9,0.3333,0.0,0.0
4710,0.4753,Medium,43.94,0.2857,0.0,0.0
2658,0.4752,Medium,44.0,0.2857,0.0,0.0
479,0.4751,Medium,49.9333,0.2,0.0,0.0
1555,0.4749,Medium,35.9,0.1667,0.3333,0.0
1317,0.4748,Medium,44.12,0.2857,0.0,0.0
2023,0.4747,Medium,30.7333,0.0,0.6,0.0
4333,0.4741,Medium,46.9333,0.25,0.0,0.0
4435,0.4738,Medium,42.8833,0.3,0.0,0.0
1142,0.4736,Medium,49.075,0.2222,0.0,0.0
1950,0.4733,Medium,38.8375,0.3333,0.0,0.0
1976,0.4729,Medium,47.3667,0.25,0.0,0.0
3064,0.4725,Medium,47.5,0.25,0.0,0.0
4604,0.4724,Medium,34.85,0.1429,0.3846,0.0
911,0.4723,Medium,48.8375,0.2308,0.0,0.0
94,0.4723,Medium,32.0,0.0,0.6,0.0
907,0.472,Medium,45.9714,0.2727,0.0,0.0
751,0.472,Medium,39.3333,0.3333,0.0,0.0
1063,0.4717,Medium,46.0286,0.2727,0.0,0.0
929,0.4711,Medium,39.7,0.1429,0.3333,0.0
3671,0.471,Medium,43.6,0.3077,0.0,0.0
