StudentId,SHAP_DepartmentId,SHAP_YearId,SHAP_SquadronId,SHAP_AdmissionYear,SHAP_EnrolledCourseCount,SHAP_AvgTimePerActivity,SHAP_Submissions,SHAP_AvgGrade,SHAP_LateRate,SHAP_AvgSubmitHour,SHAP_CommentsCount,SHAP_LikesGiven,SHAP_SocialIsolationScore,SHAP_WorkloadPressure,AtRisk
4547,-0.02715,-0.02391,-0.09773,-0.05212,-0.04485,-0.04206,-0.00569,-0.01992,-0.00063,-0.01357,-0.01825,-0.02576,-0.03217,-0.04029,0
1537,-0.03368,-0.02106,-0.04201,-0.08925,-0.08464,-0.01461,-0.00882,-0.02222,-0.0003,-0.01912,-0.02447,-0.03814,-0.02636,0.00057,0
4681,-0.01252,-0.00936,-0.01472,-0.0343,-0.01358,-0.20863,-0.00298,-0.00743,0.00012,-0.0084,-0.00305,-0.00463,-0.00435,-0.17527,0
4181,-0.02012,-0.00998,-0.01918,-0.0119,-0.02857,-0.21202,-0.00301,-0.00777,-5e-05,-0.00926,-0.00283,-0.0061,-0.00854,-0.15978,0
3579,-0.02493,-0.00968,-0.02775,0.00197,0.00197,0.18397,0.01763,-0.00928,-0.00559,0.03517,0.00301,-0.00525,0.01155,0.0731,1
763,-0.00655,-0.00781,-0.01447,-0.01258,-0.02301,-0.20983,-0.00536,-0.01055,-0.00082,-0.01078,-0.00926,-0.01573,-0.01879,-0.15357,0
1547,-0.03122,-0.03004,-0.05248,-0.05284,-0.03968,0.0581,-0.00659,-0.02135,-0.00207,-0.01572,-0.03832,-0.04401,-0.03968,-0.03822,0
1996,-0.0114,-0.02618,-0.03536,-0.0283,-0.02348,-0.20715,-0.02773,-0.0302,-0.00075,-0.00085,-0.02394,-0.0143,-0.01765,-0.02182,0
644,-0.0062,-0.00746,-0.00766,-0.0066,-0.01521,-0.22932,-0.0034,-0.00748,0.00064,-0.00847,-0.00269,-0.00664,-0.00909,-0.18952,0
965,-0.0042,-0.01548,-0.01152,-0.01047,-0.01984,-0.17753,-0.00821,-0.03653,-0.03436,-0.01214,-0.00394,-0.0107,-0.01474,-0.13944,0
2870,-0.01062,-0.03458,-0.00857,-0.00866,-0.01798,-0.20625,-0.00287,-0.00869,-0.00077,-0.0091,-0.00215,-0.00619,-0.00894,-0.17374,0
4121,-0.00905,-0.00712,-0.0132,-0.0119,-0.02125,-0.19722,-0.01215,-0.01174,-0.00255,-0.03965,-0.00291,-0.00562,-0.01768,-0.14707,0
994,-0.02932,-0.01583,-0.01781,-0.01813,-0.01931,-0.24307,-0.01011,-0.01598,-0.00176,-0.01975,-0.01579,-0.0358,-0.03865,-0.00279,0
3036,-0.04758,-0.13428,-0.03565,-0.01209,-0.02523,0.04602,-0.00452,-0.01744,-0.00183,-0.01415,-0.00528,-0.01521,-0.03312,-0.01877,1
3014,-0.00528,-0.01178,-0.01694,-0.02359,-0.03274,-0.24243,-0.00346,-0.00846,-0.00021,-0.00918,-0.00261,-0.00502,-0.00625,-0.13117,0
4075,-0.00328,-0.00424,-0.00332,-0.00948,-0.01938,-0.20754,-0.00706,-0.00689,-0.00114,-0.01734,-0.00285,-0.00686,-0.01614,-0.1936,0
128,-0.01003,-0.01518,-0.01824,-0.0233,0.01066,0.08362,-0.06011,-0.03867,-0.00856,-0.04923,-0.0154,-0.05648,-0.02852,-0.12968,0
2281,-0.00044,-0.00769,-0.01551,-0.02156,0.00781,-0.30207,-0.004,-0.00802,0.00014,-0.00986,-0.00274,-0.00287,-0.00462,-0.12767,0
2845,-0.03689,-0.04268,-0.03882,-0.02704,-0.02809,0.06331,-0.0377,-0.05485,-0.04137,-0.03705,-0.00386,-0.01768,-0.0214,-0.00999,0
2264,-0.00567,-0.01849,-0.04187,-0.07252,-0.06015,0.03215,-0.00545,-0.01288,-0.00093,-0.01614,-0.01338,-0.0259,-0.03098,-0.16688,0
4540,-0.00355,-0.00845,-0.01237,-0.01215,-0.02282,-0.23146,-0.00291,-0.00682,-4e-05,-0.00766,-0.00356,-0.00649,-0.00606,-0.17479,0
867,-0.01528,-0.00819,-0.02006,-0.01041,-0.00592,-0.22275,-0.00477,-0.00973,-0.00031,-0.01173,-0.01047,-0.01843,-0.0136,-0.14748,0
1214,-0.00741,-0.00864,-0.01009,-0.01382,-0.02367,-0.22719,-0.00422,-0.00917,-0.00015,-0.00914,-0.01298,-0.00858,-0.01342,-0.15064,0
3300,-0.00424,-0.02691,-0.01875,-0.01586,-0.02388,-0.22393,-0.00328,-0.00674,-0.00068,-0.00758,-0.00382,-0.00764,-0.00607,-0.14971,0
62,-0.01056,-0.01213,-0.0179,-0.00915,-0.02596,-0.20544,-0.00377,-0.00871,-0.00023,-0.0117,-0.00862,-0.00771,-0.01155,-0.16568,0
1372,-0.01844,-0.02027,-0.01356,-0.01415,-0.02278,-0.12508,-0.02033,-0.03669,-0.04572,-0.02769,-0.03171,-0.01674,-0.01322,-0.01773,0
1497,-0.03379,-0.02472,-0.0329,0.00185,-0.01707,0.02095,-0.00185,-0.01024,0.00209,-0.00632,-0.02295,-0.03818,-0.0159,0.03992,0
2276,-0.0019,-0.03279,-0.01432,-0.01634,-6e-05,-0.25614,-0.00429,-0.00826,-0.00092,-0.00894,-0.00328,-0.00561,-0.00739,-0.13886,0
1160,-0.00852,-0.00783,-0.01096,-0.01608,-0.0048,-0.22817,-0.00777,-0.01085,9e-05,-0.01161,-0.01239,-0.01073,-0.02016,-0.14933,0
3837,-0.00766,-0.00782,-0.00991,-0.00743,-0.01576,-0.20231,-0.01293,-0.02859,-0.02902,-0.00773,-0.00263,-0.00451,-0.01575,-0.14207,0
642,-0.03384,-0.0119,-0.04501,-0.12455,-0.01342,0.03705,-0.00402,-0.01816,-0.00035,-0.01447,-0.04216,-0.05129,-0.03032,-0.00166,0
3454,-0.00262,-0.00834,-0.0108,-0.00713,-0.01253,-0.18885,-0.01446,-0.00888,-0.04541,-0.01663,-0.00401,-0.0067,-0.01626,-0.15648,0
2970,-0.00491,-0.03263,-0.01115,-0.02709,-0.01905,-0.20664,-0.00344,-0.00962,-0.00078,-0.00895,-0.00214,-0.00567,-0.00777,-0.15928,0
2447,-0.00715,-0.00886,-0.00589,-0.01198,-0.02911,-0.25385,-0.00191,-0.00655,-7e-05,-0.00681,-0.0024,-0.00527,-0.00533,-0.15393,0
2837,-0.00848,-0.03265,-0.03883,-0.03824,-0.02917,-0.09421,-0.0041,-0.0128,-0.00052,-0.01246,-0.00894,-0.01511,-0.01607,-0.01252,1
1184,-0.03366,-0.01313,-0.02831,-0.05978,-0.03361,0.05939,-0.00614,-0.01803,-2e-05,-0.0161,-0.01015,-0.01236,-0.01849,-0.13373,0
4028,-0.00671,-0.00937,-0.01122,-0.00761,-0.02011,-0.18789,-0.01614,-0.03214,-0.02181,-0.02581,-0.00344,-0.00481,-0.01527,-0.13678,0
2258,-0.02664,-0.03082,-0.01776,-0.03085,-0.05012,0.07756,-0.02384,-0.03591,-0.08514,-0.0648,-0.01101,-0.01186,-0.02498,-0.05295,0
853,-0.00996,-0.00894,-0.01098,-0.00881,-0.01798,-0.20457,-0.01209,-0.01077,-0.00498,-0.02647,-0.00814,-0.00756,-0.01439,-0.13845,0
3863,-0.02438,-0.00956,-0.01777,-0.02731,-0.01707,-0.2311,-0.0277,-0.03556,0.00033,-0.03242,-0.00632,-0.0145,-0.03753,-0.00823,0
4913,-0.05756,-0.04954,-0.05871,-0.01881,-0.02705,0.04194,-0.00247,-0.01091,0.00081,-0.01348,-0.01134,-0.02464,-0.03124,-0.0311,0
543,-0.01557,0.00236,-0.01163,0.02676,-0.04024,0.15679,0.00265,-0.0065,0.00133,-0.00491,0.00899,0.0173,0.04263,0.03094,1
4926,-0.01847,-0.00669,-0.01794,-0.01167,-0.01889,-0.21479,-0.00225,-0.00753,0.00016,-0.00851,-0.00369,-0.00661,-0.007,-0.17526,0
2675,-0.00687,-0.00875,-0.01774,-0.01269,-0.01949,-0.1952,-0.01469,-0.03968,-0.0132,-0.02521,-0.00307,-0.00514,-0.01481,-0.12257,0
57,-0.0191,-0.01529,-0.02336,-0.01444,-0.01637,-0.23228,-0.01845,-0.01118,-0.00176,-0.03097,-0.0141,-0.03041,-0.02864,0.01223,0
4073,-0.00809,-0.01228,-0.00342,-0.00896,-0.02204,-0.21026,-0.01197,-0.01054,-0.00149,-0.01797,-0.00332,-0.00597,-0.01878,-0.16403,0
845,-0.00815,-0.00271,-0.00942,-0.01766,-0.0252,-0.2133,-0.0024,-0.00871,-0.00086,-0.00918,-0.01213,-0.01256,-0.00819,-0.16365,0
3969,-0.0065,-0.01024,-0.01514,-0.01369,-0.02107,-0.19032,-0.00885,-0.02205,-0.01084,-0.02584,-0.00446,-0.00685,-0.01797,-0.1453,0
4776,0.00693,0.01324,-0.01053,0.03556,0.01152,0.13437,0.00795,0.00131,0.00341,0.00147,0.00209,-0.00212,0.00386,0.07182,1
1502,-0.00574,-0.00556,-0.0153,-0.00756,-0.02353,-0.21373,-0.00422,-0.00934,-0.00032,-0.01037,-0.0085,-0.00767,-0.01339,-0.17389,0
1224,-0.0155,-0.01402,-0.02094,-0.01259,-0.01866,-0.15369,-0.01462,-0.05247,-0.03565,-0.02035,-0.0197,-0.00495,-0.01296,-0.06798,0
742,-0.0103,-0.02051,-0.02649,-0.01659,-0.0183,-0.25931,-0.01144,-0.0167,-0.00062,-0.02062,-0.01497,-0.03522,-0.02354,-0.01451,0
176,-0.01784,-0.03218,-0.0368,-0.01978,-0.04823,0.0464,-0.00324,-0.02295,-0.00133,-0.0165,-0.04491,-0.02233,-0.02904,-0.17539,0
781,-0.04597,-0.04506,-0.02763,-0.06244,-0.03309,0.0421,-0.00726,-0.02614,-0.00267,-0.02458,-0.02365,-0.06576,-0.06527,0.01331,0
530,-0.00769,-0.00558,-0.0156,-0.01957,-0.01476,-0.20064,-0.00487,-0.00996,-2e-05,-0.011,-0.00634,-0.01049,-0.01338,-0.17922,0
1550,-0.00924,-0.01663,-0.01988,-0.02246,-0.02778,0.00481,-0.02854,-0.05475,-0.03165,-0.03538,-0.00588,-0.03734,-0.0178,-0.16657,0
2254,-0.00809,-0.0381,-0.00592,-0.04432,-0.02831,-0.15683,-0.0091,-0.01474,-0.00129,-0.01908,-0.00652,-0.01528,-0.01429,-0.11724,0
1137,-0.00443,-0.01009,-0.01917,-0.00833,-0.02569,-0.2107,-0.00385,-0.00866,-0.00019,-0.01045,-0.00951,-0.00959,-0.01518,-0.16329,0
1397,-0.00363,-0.01518,-0.03472,-0.02121,0.02574,0.09326,-0.03243,-0.08053,-0.02499,-0.02527,-0.03326,-0.02469,-0.021,-0.11119,0
3191,-0.00739,-0.00917,-0.01246,-0.00897,0.00328,-0.20276,-0.00938,-0.02755,-0.01194,-0.0324,-0.00475,-0.00859,-0.0193,-0.14271,0
1583,-0.01078,-0.01601,-0.03608,-0.0234,0.00309,0.00824,-0.01911,-0.02774,-0.07111,-0.01831,-0.03214,-0.02642,-0.03416,-0.13518,0
3119,-0.02601,-0.03362,-0.04469,-0.02785,-0.03,-0.15094,-0.01128,-0.01486,-0.00173,-0.01936,-0.01292,-0.02309,-0.02481,-0.02297,0
4253,0.02523,0.00681,0.026,-0.01055,0.05846,0.16936,0.00125,-0.00349,0.00308,-0.00645,0.00521,0.01338,0.01585,-0.09325,1
534,-0.0025,-0.00925,-0.01478,-0.00622,-0.02991,-0.23094,-0.00359,-0.00787,-0.00071,-0.00911,-0.02002,-0.01358,-0.01147,-0.13916,0
1476,-0.0042,-0.00868,-0.01766,-0.01228,-0.03051,-0.19506,-0.00396,-0.00881,-0.00029,-0.01048,-0.00672,-0.01109,-0.0212,-0.16817,0
3187,-0.00734,-0.01695,-0.01653,-0.01022,-0.01761,-0.19289,-0.01354,-0.01648,-0.02448,-0.00438,-0.00346,-0.00769,-0.01551,-0.15203,0
4847,-0.00472,-0.02521,-0.01547,-0.01258,-0.04363,-0.09932,-0.00368,-0.01482,0.00192,-0.01518,-0.01478,-0.02559,-0.031,0.00994,0
1648,-0.00715,-0.0104,-0.01409,-0.00897,-0.04499,-0.18351,-0.01211,-0.01344,-0.02427,-0.02034,-0.00428,-0.00688,-0.0163,-0.12237,0
3801,-0.0065,-0.00595,-0.01217,-0.00986,-0.01912,-0.22225,-0.00325,-0.00662,0.0001,-0.00767,-0.00334,-0.0061,-0.00642,-0.18996,0
4140,-0.01572,-0.05472,-0.09245,-0.02613,-0.08962,0.05171,-0.0027,-0.01505,-0.00164,-0.01737,-0.01137,-0.02811,-0.04423,-0.03169,0
2282,-0.00329,-0.00617,-0.01651,-0.0096,-0.02073,-0.23001,-0.00199,-0.00684,0.00013,-0.00788,-0.00297,-0.00516,-0.00538,-0.18271,0
2398,-0.00498,-0.01169,-0.015,-0.02166,-0.03314,-0.24609,-0.00356,-0.00795,-0.00035,-0.00844,-0.00231,-0.00458,-0.0052,-0.13417,0
318,-0.01842,-0.01808,-0.01579,-0.03454,-0.02186,0.06852,-0.05792,-0.1377,-0.0385,-0.03517,-0.02888,-0.02417,-0.02714,0.00054,0
838,-0.00569,-0.00715,-0.01367,-0.02544,-0.02718,-0.20497,-0.00516,-0.01061,-0.00118,-0.01054,-0.01829,-0.01534,-0.01586,-0.13803,0
3488,-0.00385,-0.00948,-0.01559,-0.01342,-0.0277,-0.23583,-0.00275,-0.00724,-0.00038,-0.00758,-0.00269,-0.00548,-0.00621,-0.16091,0
4354,-0.00225,-0.01322,-0.01928,-0.01869,-0.00028,-0.26866,-0.00386,-0.00747,-0.00038,-0.00813,-0.00318,-0.00487,-0.00564,-0.14321,0
3716,-0.00765,-0.00889,-0.01211,-0.01291,-0.02368,-0.20619,-0.01193,-0.0223,-0.00275,-0.03266,-0.00203,-0.00555,-0.01883,-0.13164,0
1734,0.00093,-0.00857,-0.02965,-0.01023,-0.01706,0.00239,-0.00013,-0.00963,0.00217,-0.00768,-0.03028,-0.00759,-0.00938,0.04059,0
1240,-0.00656,-0.00704,-0.00414,-0.01708,-0.01913,-0.22108,-0.00361,-0.00939,-0.00031,-0.01,-0.00731,-0.01716,-0.00779,-0.16851,0
1617,-0.00655,-0.00819,-0.01102,-0.00946,-0.02813,-0.22357,-0.01182,-0.01283,-0.002,-0.02455,-0.01083,-0.00927,-0.00838,-0.13252,0
3782,-0.02515,-0.03139,-0.03275,-0.02689,-0.0423,0.07769,-0.02337,-0.01443,-0.00765,-0.05618,-0.00352,-0.00968,-0.0104,0.02193,0
4198,-0.03651,-0.00882,-0.02867,-0.02642,-0.03523,-0.0185,-0.00391,-0.01122,0.00021,-0.01354,-0.00388,-0.00559,-0.00692,-0.22511,0
3203,-0.00145,-0.00788,-0.04469,-0.04291,-0.02117,-0.08805,-0.02685,-0.04371,-0.01467,-0.00507,-0.00885,-0.01296,-0.02383,-0.017,0
4341,-0.01906,-0.0086,-0.01723,-0.01219,-0.02705,-0.21562,-0.00298,-0.00798,-0.00015,-0.00907,-0.00304,-0.00585,-0.00957,-0.16072,0
3851,-0.00438,0.00687,-0.00345,0.00486,0.04167,0.15791,0.00691,0.01797,0.00393,0.02099,0.00387,0.0006,-0.00051,-0.08636,1
4525,-0.00901,-0.01237,-0.00565,-0.01248,-0.02719,-0.2427,-0.00201,-0.00755,-0.00014,-0.00739,-0.00236,-0.00525,-0.007,-0.15803,0
2611,0.01405,0.01146,0.01309,0.02336,0.01364,-0.06402,0.0021,-0.00425,0.00238,-0.00465,0.00058,-0.00383,0.00791,0.09407,1
2018,-0.02266,-0.01117,-0.02688,-0.0652,-0.01105,0.08137,-0.00521,-0.02768,-0.0006,-0.02152,-0.02787,-0.04716,-0.03015,0.00668,0
3096,-0.00649,-0.00755,-0.00267,-0.03303,-0.01489,-0.18034,-0.01613,-0.04218,-0.01231,-0.0175,-0.00276,-0.00463,-0.01655,-0.14208,0
2125,-0.00512,-0.0069,-0.01299,-0.01817,-0.02151,-0.23619,-0.00312,-0.00757,0.0,-0.00812,-0.00274,-0.00427,-0.00338,-0.16903,0
2693,-0.00714,-0.00757,-0.01109,-0.01147,-0.02649,-0.22421,-0.00368,-0.00738,4e-05,-0.00788,-0.00283,-0.00649,-0.00769,-0.17523,0
861,-0.00815,-0.00732,-0.01443,-0.0133,-0.01905,-0.18061,-0.01371,-0.03099,-0.02252,-0.0209,-0.00937,-0.01053,-0.01474,-0.13349,0
205,-0.00549,-0.01099,-0.01843,-0.00675,-0.04883,-0.1936,-0.0028,-0.00774,-0.00019,-0.00933,-0.01094,-0.01284,-0.0125,-0.15867,0
366,-0.00901,-0.00779,-0.01363,-0.00835,-0.0188,-0.18822,-0.01555,-0.02696,-0.00426,-0.03105,-0.01289,-0.01109,-0.01377,-0.13774,0
3355,-0.00663,-0.00957,-0.01198,-0.00773,-0.05903,-0.17912,-0.01542,-0.02853,-0.01105,-0.02138,-0.00318,-0.00555,-0.01584,-0.1241,0
4656,-0.03249,-0.04686,-0.04534,-0.08103,-0.02726,0.01276,-0.00299,-0.01361,0.0006,-0.01137,-0.01407,-0.02253,-0.02641,-0.00351,0
2311,-0.01089,-0.00745,-0.01333,-0.00858,-0.00014,-0.21859,-0.00918,-0.01818,-0.00043,-0.0213,-0.00416,-0.00877,-0.0187,-0.15442,0
664,0.01245,-0.01102,-0.02889,-0.01566,-0.01252,0.06641,-0.00269,-0.06661,0.0014,-0.03366,-0.01151,-0.00991,-0.00912,0.05721,0
3414,0.01832,0.01074,0.00645,0.00905,-0.00673,0.17467,0.00069,0.00018,-0.00262,-0.0274,0.00078,-0.00373,0.00713,0.10334,1
872,-0.00349,-0.03245,-0.01865,-0.00866,0.00146,-0.23653,-0.00505,-0.00937,-0.00187,-0.01075,-0.01136,-0.01467,-0.0101,-0.13263,0
3811,-0.01344,-0.02543,-0.02881,-0.03104,-0.01964,-0.24328,-0.00993,-0.01326,-0.00055,-0.02198,-0.00989,-0.0193,-0.01462,-0.03795,0
4370,-0.00678,-0.00775,-0.0103,-0.00764,-0.0165,-0.21282,-0.00602,-0.01373,-0.00837,-0.01643,-0.0035,-0.00599,-0.01513,-0.16816,0
753,-0.00856,-0.00963,-0.01424,-0.00975,0.00259,-0.23237,-0.02126,-0.01939,-0.00237,-0.01828,-0.01088,-0.01359,-0.01858,-0.12281,0
2216,-0.04147,-0.07642,-0.06078,-0.09376,-0.03449,0.06802,-0.00781,-0.02418,-0.00292,-0.01744,-0.01428,-0.02861,-0.04042,-0.02455,0
3149,-0.00626,-0.00801,-0.0123,-0.00798,-0.02272,-0.20111,-0.01107,-0.03542,-0.01728,-0.02254,-0.00345,-0.00487,-0.01484,-0.13127,0
3008,-0.01644,-0.01292,-0.03605,-0.01771,-0.0506,0.01686,-0.00024,-0.02635,-0.01281,-0.02953,-0.00167,-0.00814,-0.01973,-0.04877,1
1128,-0.00297,-0.00973,-0.01026,-0.00882,-0.01672,-0.19346,-0.01012,-0.01413,-0.02073,-0.02862,-0.00997,-0.00854,-0.01171,-0.14834,0
629,-0.00896,-0.00489,-0.00541,-0.01267,-0.02622,-0.20351,-0.01431,-0.00942,-0.0031,-0.01235,-0.01267,-0.01041,-0.01273,-0.15744,0
2256,-0.01313,-0.01818,-0.0374,-0.02442,-0.02765,-0.27679,-0.01032,-0.01654,-0.00147,-0.0189,-0.00444,-0.01207,-0.01651,-0.00127,0
517,-0.008,-0.00903,-0.01538,-0.00758,-0.02863,-0.19975,-0.00509,-0.0097,-0.00056,-0.01166,-0.00651,-0.01513,-0.02632,-0.15577,0
145,-0.01871,-0.01279,-0.04436,-0.02382,-0.00188,0.07976,-0.02312,-0.02334,-0.00108,-0.0279,-0.0429,-0.03505,-0.08775,-0.20117,0
2474,-0.0061,-0.00355,-0.00601,-0.02281,-0.01749,-0.22878,-0.00255,-0.00823,8e-05,-0.00781,-0.00256,-0.00423,-0.00537,-0.18369,0
4110,0.01099,-0.00115,0.01394,-0.00031,0.08626,0.19133,0.00347,-0.00109,0.00111,-0.00367,0.00328,0.00552,0.01713,-0.06592,1
2674,-0.00896,-0.00755,-0.02289,-0.02048,-0.02111,-0.02026,0.00525,-0.02646,-0.00125,-0.02452,-0.0051,-0.01096,-0.02148,-0.07832,0
4765,-0.01359,-0.02379,0.00495,-0.03448,-0.04267,-0.28533,-0.00911,-0.01195,3e-05,-0.01621,-0.00684,-0.0215,-0.0153,-0.00832,0
754,-0.00883,-0.00746,-0.01196,-0.01409,-0.01604,-0.20089,-0.01363,-0.01727,-0.01381,-0.00576,-0.01214,-0.00881,-0.01443,-0.15398,0
866,-0.00376,-0.00719,-0.01625,-0.00447,-0.02364,-0.22826,-0.00358,-0.00856,-0.00021,-0.00997,-0.00895,-0.01588,-0.0073,-0.16109,0
1365,-0.00506,-0.01765,-0.01404,-0.01074,-0.01799,-0.2031,-0.01005,-0.01709,-0.00154,-0.02107,-0.00668,-0.00645,-0.00901,-0.15363,0
3835,-0.00928,-0.00677,-0.00514,-0.00692,-0.02279,-0.21557,-0.01661,-0.01077,-0.00153,-0.02474,-0.00181,-0.00584,-0.01578,-0.15557,0
4143,-0.00505,-0.01173,-0.02032,-0.01419,-0.03073,-0.24275,-0.00216,-0.00694,-0.00034,-0.00848,-0.00286,-0.00558,-0.00621,-0.14177,0
287,-0.0313,-0.01728,-0.0499,-0.02877,-0.01155,0.0785,-0.02324,-0.01511,-0.11581,-0.04603,-0.02101,-0.01821,-0.0177,-0.0367,0
794,-0.00654,-0.01835,-0.01095,-0.00906,-0.01369,-0.17983,-0.00806,-0.00586,-0.04069,-0.01097,-0.00994,-0.01206,-0.01061,-0.1575,0
3876,-0.00774,-0.00836,-0.01525,-0.00925,-0.02011,-0.23213,-0.00297,-0.0063,-0.00013,-0.00722,-0.00375,-0.00633,-0.00538,-0.17419,0
397,-0.03089,-0.01431,-0.0291,-0.0224,-0.03064,-0.04842,-0.02842,-0.04807,-0.00771,-0.06132,-0.02728,-0.01321,-0.02521,0.00786,0
1689,-0.00274,-0.05576,-0.02903,-0.03459,0.01077,-0.09844,-0.01613,-0.01858,-0.00433,-0.02005,-0.03088,-0.02433,-0.00709,-0.09792,0
4917,-0.00358,-0.00973,-0.01414,-0.01156,-0.02798,-0.24044,-0.00255,-0.00748,-0.00015,-0.00803,-0.00283,-0.00526,-0.00705,-0.15834,0
4600,-0.01389,-0.00769,-0.01117,-0.00951,-0.01734,-0.21497,-0.00288,-0.00673,0.0003,-0.00804,-0.00363,-0.00727,-0.00738,-0.1889,0
3998,-0.03105,-0.01452,-0.04573,-0.04435,-0.02255,-0.0166,-0.02762,-0.0376,-0.05505,-0.08208,-0.00724,-0.0112,-0.04521,-0.00332,0
3352,-0.01905,-0.01269,-0.01546,-0.01768,-0.00525,-0.23494,-0.0059,-0.00872,-0.0,-0.00913,-0.00411,-0.00766,-0.00963,-0.14888,0
3047,-0.01129,-0.02892,-0.01162,-0.0127,-0.01933,-0.20983,-0.00367,-0.00852,-0.00083,-0.00918,-0.00247,-0.00675,-0.0077,-0.16628,0
1448,-0.00851,-0.01815,-0.03784,-0.01055,-0.12073,0.00854,-0.00352,-0.01837,0.00193,-0.01397,-0.02203,-0.03719,-0.05816,0.00443,0
820,-0.01075,-0.01154,-0.01637,-0.01244,-0.02423,-0.20101,-0.00393,-0.00922,-0.00045,-0.01093,-0.00943,-0.01062,-0.01647,-0.16171,0
4660,-0.03063,-0.05168,-0.07514,-0.05148,-0.06547,0.04537,-0.00588,-0.01723,-0.00097,-0.01774,-0.00814,-0.01781,-0.0264,-0.05091,0
4132,-0.01558,-0.01678,-0.06939,-0.06052,-0.00921,0.09151,-0.0058,-0.01044,-0.00083,-0.01405,-0.01107,-0.01631,-0.02394,-0.0067,1
2866,-0.00271,-0.02578,-0.01525,-0.00971,-0.01835,-0.21898,-0.00298,-0.00751,-0.00065,-0.00893,-0.00262,-0.00573,-0.00687,-0.17303,0
1988,-0.01589,-0.0329,-0.02184,-0.05051,-0.03414,-0.01611,-0.00858,-0.01678,-0.00131,-0.01722,-0.03202,-0.0363,-0.0236,-0.05189,0
4403,-0.04213,0.00677,-0.0089,-0.02212,0.02853,0.0892,-0.00333,-0.00834,0.00177,-0.00778,-0.00286,-0.00253,-0.00579,-0.16159,0
475,-0.00703,-0.01281,-0.01449,-0.00932,0.00149,-0.23956,-0.00557,-0.00913,-8e-05,-0.01095,-0.00851,-0.01324,-0.02298,-0.14693,0
2442,-0.00194,-0.00926,-0.0145,-0.01401,-0.01361,-0.21364,-0.01347,-0.00696,-0.00118,-0.0036,-0.00303,-0.00517,-0.01536,-0.18339,0
358,-0.0306,-0.04798,-0.02807,-0.03277,-0.03139,-0.04142,-0.0411,-0.02753,-0.01489,-0.04171,-0.02176,-0.03639,-0.02935,0.01585,0
1799,-0.00684,-0.0111,-0.01688,-0.01055,-0.0183,-0.19335,-0.0099,-0.01797,-0.00187,-0.01992,-0.01821,-0.00928,-0.02097,-0.03397,0
2041,-0.01443,0.00045,0.00631,-0.00202,0.00237,0.16179,-0.00781,-0.00667,-0.01497,-0.02316,0.01074,0.005,0.00781,0.08048,1
3345,-0.00618,-0.0071,-0.0107,-0.00981,-0.0199,-0.1953,-0.00841,-0.04065,-0.0091,-0.01617,-0.00315,-0.00749,-0.01718,-0.14798,0
889,-0.04017,-0.03399,-0.02272,-0.02969,-0.03293,-0.07787,-0.03554,-0.02201,-0.02712,-0.04223,-0.02443,-0.02884,-0.03128,0.0097,0
2841,-0.02477,-0.0841,-0.0319,-0.06998,-0.06944,0.05922,-0.01002,-0.01789,-0.00324,-0.01776,-0.00419,-0.01465,-0.01457,-0.12584,0
3090,-0.02366,-0.01343,-0.02937,-0.01412,-0.00491,0.0199,0.00056,-0.00573,0.00082,-0.00472,-0.00355,-0.00863,-0.0142,0.05193,1
1317,-0.00939,-0.00865,-0.01355,-0.01415,-0.01931,-0.21828,-0.004,-0.0088,-0.0001,-0.00862,-0.01135,-0.00843,-0.0134,-0.16109,0
1779,-0.0092,-0.00784,-0.01746,-0.01318,-0.01535,-0.20835,-0.00457,-0.01034,-0.00049,-0.01145,-0.00699,-0.01536,-0.0098,-0.16872,0
4417,-0.02261,-0.01646,-0.03397,-0.02563,0.00567,0.08603,-0.04964,-0.05161,-0.00761,-0.06396,-0.00479,-0.0156,-0.04783,-0.17111,0
1657,-0.02199,-0.04285,-0.0409,-0.03906,-0.02624,0.08632,-0.03896,-0.13527,-0.01664,-0.04115,-0.01571,-0.02663,-0.02176,0.00171,0
952,-0.00378,-0.00637,-0.01629,-0.014,-0.02721,-0.21139,-0.00431,-0.00919,-0.00068,-0.01011,-0.02255,-0.01411,-0.01323,-0.1459,0
1681,0.02111,0.00837,-0.00557,-0.00261,0.07142,0.17524,-0.00284,-0.00414,0.00132,-0.0054,0.00507,-6e-05,-0.02233,-0.0437,1
3059,-0.00021,-0.00335,0.05518,0.00712,0.00473,0.0412,0.00622,-0.00185,0.00264,-0.00077,0.00375,-0.00025,0.00393,0.08255,1
1348,-0.01615,-0.00729,-0.00539,-0.0112,-0.02291,-0.21518,-0.00869,-0.02043,-0.00532,-0.0062,-0.00557,-0.00732,-0.01171,-0.15573,0
2214,-0.00891,-0.00994,-0.02124,-0.01077,-0.02763,-0.22819,-0.0023,-0.00783,-0.00034,-0.00885,-0.00284,-0.00524,-0.00773,-0.15731,0
508,-0.00682,-0.0066,-0.00903,-0.00495,-0.02645,-0.23913,-0.00323,-0.00742,-0.0009,-0.0077,-0.01006,-0.00895,-0.00732,-0.16054,0
3084,-0.00149,-0.03389,-0.0135,-0.01631,0.00334,-0.2617,-0.0046,-0.00859,-0.00071,-0.00963,-0.0025,-0.00438,-0.00732,-0.13783,0
1337,-0.04155,-0.0181,-0.03864,-0.05077,-0.07566,0.07399,-0.00631,-0.02436,-0.00013,-0.02223,-0.01357,-0.00961,-0.01624,0.03906,1
