StudentId,DepartmentId,YearId,SquadronId,CompletionRate,AvgScore,FailureRatio,LateRate,AbandonRate,LearningVelocity,SocialIsolationScore,StudyConsistency,Dropout_Probability,Dropout_Predicted,Dropout_Actual,Dropout_OptimalPredicted,AtRisk_Probability,AtRisk_Predicted,AtRisk_Actual,AtRisk_OptimalPredicted,HighPerformer_Probability,HighPerformer_Predicted,HighPerformer_Actual,HighPerformer_OptimalPredicted,ClusterLabel,AnomalyType,IsAnomaly,DepartmentName,CombinedRiskScore
2890,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.002
2267,1,1,5,0.6667,0.0,0.0,0.0,0.1111,0.0057,0.0,0.0,0.0387,0,0,0,0.075,0,0,0,0.001,0,0,0,Passive Learners,,0,Computer Science,0.0568
4661,1,1,5,0.0,39.825,0.7143,0.5,0.0,0.0,1.0,2.1213,0.9628,1,1,1,0.0,0,0,0,0.7807,1,0,1,Inconsistent Learners,,0,Computer Science,0.4814
1113,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0029,0,0,0,0.0,0,0,0,0.001,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0014
3862,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0014
1587,2,3,1,0.0,67.9143,0.5,0.0,0.0,0.0,0.2,0.0,0.9954,1,1,0,0.0,0,0,0,0.7522,1,1,0,Inconsistent Learners,,0,Artificial Intelligence,0.4977
1109,2,2,5,0.5,0.0,0.0,0.0,0.4,0.0038,0.125,0.0,0.0199,0,0,0,0.495,0,0,0,0.001,0,0,0,Passive Learners,,0,Artificial Intelligence,0.2574
1534,1,3,5,0.0,0.0,0.0,0.25,0.0,0.0,0.1429,0.0,0.0029,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0014
1634,1,1,4,0.25,0.0,0.0,0.0,0.5,0.001,0.0833,0.0,0.0341,0,0,0,0.285,0,1,0,0.0008,0,0,0,Passive Learners,,0,Computer Science,0.1596
2677,1,2,4,0.5455,0.0,0.0,1.0,0.3636,0.0076,1.0,0.0,0.0284,0,0,1,0.12,0,0,0,0.0012,0,0,0,Passive Learners,,0,Computer Science,0.0742
4584,2,1,2,0.4667,0.0,0.0,0.0,0.5333,0.0051,0.0,0.0,0.0012,0,0,0,0.24,0,1,0,0.0009,0,0,1,Passive Learners,,0,Artificial Intelligence,0.1206
4234,1,1,2,0.0,48.45,0.5,0.0,0.0,0.0,0.0,0.0,0.9899,1,1,0,0.0,0,0,0,0.8607,1,0,1,Inconsistent Learners,,0,Computer Science,0.495
335,2,4,3,0.5,0.0,0.0,0.0,0.5,0.0023,0.0769,0.0,0.0022,0,0,1,0.04,0,0,0,0.001,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0211
4783,1,1,5,0.7059,0.0,0.0,0.0,0.1765,0.009,1.0,0.0,0.0005,0,0,0,0.115,0,0,0,0.0009,0,0,1,Passive Learners,,0,Computer Science,0.0578
3297,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0,0,0,0.0,0,0,0,0.0009,0,0,1,At-Risk Students,,0,Artificial Intelligence,0.0014
1064,2,4,3,0.6667,0.0,0.0,0.0,0.3333,0.0035,0.25,0.0,0.0194,0,0,1,0.06,0,0,0,0.0006,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0397
1896,1,3,5,0.0,70.82,0.7273,0.0,0.0,0.0,0.0909,2.3094,0.9957,1,1,0,0.005,0,0,1,0.7566,1,0,0,Inconsistent Learners,,0,Computer Science,0.5004
4279,2,1,5,0.0,83.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9938,1,1,0,0.0,0,0,0,0.8722,1,1,0,Inconsistent Learners,,0,Artificial Intelligence,0.4969
1816,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0016,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0008
1315,3,1,5,1.0,0.0,0.0,0.0,0.0,0.0025,0.1,0.0,0.0014,0,0,0,0.04,0,0,0,0.0012,0,0,0,Passive Learners,,0,Cyber Security,0.0207
2934,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.002
4480,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0008
41,2,3,1,0.0,26.46,0.8571,0.0,0.0,0.0,0.1,2.1213,0.9963,1,1,0,0.0,0,0,1,0.7242,1,0,0,Inconsistent Learners,,0,Artificial Intelligence,0.4982
1433,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0016,0,0,0,0.0,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0008
1579,2,1,1,0.0,69.6,0.0,0.1667,0.0,0.0,0.1667,0.0,0.9973,1,1,1,0.0,0,0,0,0.8741,1,1,0,Inconsistent Learners,,0,Artificial Intelligence,0.4986
2855,1,2,5,0.2941,49.5667,0.6667,0.0,0.3529,0.0047,0.0,2.8284,0.0009,0,0,0,0.745,1,1,0,0.8123,1,0,0,High Achievers,,0,Computer Science,0.373
673,2,1,1,0.0,53.2,0.75,0.6667,0.0,0.0,0.0769,0.0,0.9935,1,1,0,0.005,0,0,1,0.787,1,0,0,Inconsistent Learners,,0,Artificial Intelligence,0.4992
4601,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0,0,1,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0008
1558,1,3,5,0.8333,55.8667,0.5833,1.0,0.1667,0.0057,0.2,1.7321,0.0013,0,0,0,0.065,0,0,0,0.7042,1,0,0,High Achievers,Behavioral Outlier,1,Computer Science,0.0332
4528,1,1,1,0.5,48.1333,0.7692,0.0,0.4167,0.0044,0.0,1.1547,0.0137,0,0,0,0.095,0,0,0,0.6691,1,0,1,High Achievers,,0,Computer Science,0.0544
4898,3,4,3,0.75,0.0,0.0,0.0,0.25,0.0098,0.0,0.0,0.0009,0,0,0,0.29,0,0,0,0.0015,0,0,0,Passive Learners,,0,Cyber Security,0.1454
430,1,4,4,0.0,71.875,0.4,0.0,0.0,0.0,0.2,0.0,0.9963,1,1,0,0.0,0,0,0,0.8326,1,1,1,Inconsistent Learners,,0,Computer Science,0.4982
291,1,3,1,0.75,64.175,0.5,0.0,0.0,0.0025,0.2,2.8284,0.0886,0,0,1,0.1,0,0,1,0.7724,1,1,0,High Achievers,Behavioral Outlier,1,Computer Science,0.0943
789,1,3,1,0.5,0.0,0.0,0.0,0.4167,0.0058,0.1,0.0,0.0033,0,0,0,0.085,0,0,0,0.001,0,0,0,Passive Learners,,0,Computer Science,0.0442
3269,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0014
309,2,1,3,0.5714,0.0,0.0,0.0,0.3571,0.0104,0.1667,0.0,0.0004,0,0,0,0.04,0,0,0,0.0012,0,0,1,Passive Learners,,0,Artificial Intelligence,0.0202
470,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0012,0,0,0,0.005,0,0,0,0.0005,0,0,1,At-Risk Students,,0,Cyber Security,0.0031
36,1,1,5,0.8125,32.9,0.8462,0.0,0.1875,0.0108,0.1667,1.1547,0.0002,0,0,0,0.06,0,0,0,0.7706,1,0,0,High Achievers,,0,Computer Science,0.0301
2043,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0035,0,0,0,0.0,0,0,1,0.0011,0,0,1,At-Risk Students,,0,Artificial Intelligence,0.0018
2762,1,2,3,0.6,0.0,0.0,0.0,0.2,0.0029,0.0,0.0,0.0009,0,0,0,0.05,0,0,0,0.0007,0,0,0,Passive Learners,,0,Computer Science,0.0254
1094,1,2,1,0.0,50.3333,0.7,0.2,0.0,0.0,0.1111,0.0,0.9952,1,1,1,0.015,0,0,0,0.6997,1,0,0,Inconsistent Learners,,0,Computer Science,0.5051
4351,3,4,5,0.5333,0.0,0.0,0.3333,0.2,0.0099,1.0,0.0,0.0003,0,0,0,0.06,0,0,0,0.0009,0,0,1,Passive Learners,,0,Cyber Security,0.0302
4919,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0028,0,0,0,0.0,0,0,0,0.0006,0,0,1,At-Risk Students,,0,Computer Science,0.0014
2211,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0,0,1,0.0,0,0,0,0.001,0,0,1,At-Risk Students,,0,Computer Science,0.0014
4510,3,2,1,0.4,0.0,0.0,0.0,0.4,0.0048,0.0,0.0,0.0146,0,0,0,0.765,1,1,0,0.0011,0,0,0,Passive Learners,,0,Cyber Security,0.3898
2330,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0,0,1,0.005,0,0,0,0.0012,0,0,1,At-Risk Students,,0,Cyber Security,0.0038
645,1,1,3,0.375,71.1,0.6667,0.75,0.4375,0.0047,0.1,2.8284,0.0113,0,0,0,0.14,0,1,0,0.8448,1,0,0,High Achievers,Behavioral Outlier,1,Computer Science,0.0757
1885,1,3,5,0.6667,61.3875,0.7059,0.0,0.3333,0.0058,0.0769,1.5,0.0057,0,0,1,0.105,0,0,0,0.5093,1,0,0,High Achievers,,0,Computer Science,0.0554
457,1,2,4,0.6667,0.0,0.0,0.0,0.2222,0.006,0.125,0.0,0.0014,0,0,0,0.025,0,0,0,0.001,0,0,0,Passive Learners,,0,Computer Science,0.0132
3219,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0028,0,0,0,0.0,0,0,0,0.0005,0,0,1,At-Risk Students,,0,Computer Science,0.0014
921,1,1,5,0.0,66.5,0.5,0.0,0.0,0.0,0.1667,1.7321,0.9989,1,1,0,0.0,0,0,0,0.6615,1,1,0,Inconsistent Learners,,0,Computer Science,0.4994
1460,1,4,2,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.9647,1,1,0,0.01,0,0,0,0.9128,1,0,0,At-Risk Students,,0,Computer Science,0.4874
3462,2,3,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0032,0,0,0,0.0,0,0,0,0.001,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0016
4496,1,1,1,0.2727,44.7,0.75,0.0,0.4545,0.0022,0.0,1.4142,0.001,0,0,0,0.38,0,1,0,0.7562,1,0,0,High Achievers,,0,Computer Science,0.1905
3255,1,4,5,0.6,51.1333,0.8571,0.2,0.2,0.0071,1.0,2.1213,0.0023,0,0,0,0.125,0,0,0,0.8014,1,0,0,High Achievers,Behavioral Outlier,1,Computer Science,0.0636
2546,1,2,2,0.4444,0.0,0.0,0.0,0.3333,0.0032,0.0,0.0,0.0014,0,0,0,0.75,1,1,0,0.0009,0,0,1,Passive Learners,,0,Computer Science,0.3757
4634,1,1,2,0.0,46.85,0.5,0.75,0.0,0.0,1.0,2.8284,0.989,1,1,1,0.005,0,0,0,0.8148,1,0,0,Inconsistent Learners,High Score / Low Completion,1,Computer Science,0.497
2798,3,2,5,0.0,52.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.999,1,1,0,0.0,0,0,0,0.8707,1,0,0,Inconsistent Learners,,0,Cyber Security,0.4995
1914,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0026,0,0,0,0.0,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0013
3640,2,1,1,0.0,58.1,0.5,0.0,0.0,0.0,0.0,0.0,0.9872,1,1,0,0.0,0,0,1,0.8578,1,0,0,Inconsistent Learners,,0,Artificial Intelligence,0.4936
450,1,1,2,1.0,0.0,0.0,0.25,0.0,0.0055,0.0909,0.0,0.0008,0,0,1,0.07,0,0,0,0.0008,0,0,1,Passive Learners,,0,Computer Science,0.0354
4603,3,1,2,0.5,0.0,0.0,0.0,0.0,0.0233,0.0,0.0,0.0011,0,0,0,0.03,0,0,0,0.0016,0,0,0,Passive Learners,,0,Cyber Security,0.0156
2771,2,4,3,0.0,0.0,0.0,0.6667,0.0,0.0,1.0,0.0,0.0029,0,0,1,0.005,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.004
1261,2,3,5,0.0,46.84,0.7143,0.3333,0.0,0.0,0.1,0.5774,0.9966,1,1,1,0.0,0,0,0,0.5792,1,0,0,Inconsistent Learners,,0,Artificial Intelligence,0.4983
2755,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0,0,0,0.0,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Computer Science,0.0008
1069,1,1,3,0.0,0.0,1.0,0.2,0.0,0.0,0.1667,0.0,0.9962,1,1,0,0.0,0,0,1,0.889,1,0,0,At-Risk Students,,0,Computer Science,0.4981
2716,1,3,1,0.0,57.84,0.6,0.0,0.0,0.0,0.0,0.0,0.997,1,1,0,0.0,0,0,0,0.7493,1,0,0,Inconsistent Learners,,0,Computer Science,0.4985
559,2,1,5,0.4444,0.0,0.0,0.0,0.3889,0.0059,0.2,0.0,0.0003,0,0,0,0.735,1,1,0,0.001,0,0,0,Passive Learners,,0,Artificial Intelligence,0.3676
4718,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0,0,0,0.0,0,0,0,0.0013,0,0,0,At-Risk Students,,0,Computer Science,0.0013
3313,1,2,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0016,0,0,0,0.0,0,0,1,0.0009,0,0,0,Passive Learners,,0,Computer Science,0.0008
2261,3,2,5,0.0,44.75,0.8,0.5,0.0,0.0,1.0,0.0,0.9568,1,1,0,0.0,0,0,0,0.8352,1,0,0,Inconsistent Learners,,0,Cyber Security,0.4784
1630,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0015,0,0,0,0.0,0,0,1,0.0005,0,0,1,At-Risk Students,,0,Cyber Security,0.0008
453,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0016,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0008
3499,1,1,5,0.6429,0.0,0.0,0.0,0.2857,0.008,0.0,0.0,0.0008,0,0,0,0.205,0,0,0,0.0012,0,0,0,Passive Learners,,0,Computer Science,0.1029
2626,2,4,5,0.5714,0.0,0.0,0.0,0.4286,0.0035,0.0,0.0,0.003,0,0,0,0.07,0,0,0,0.0011,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0365
2891,1,1,5,0.5,0.0,0.0,0.3333,0.5,0.0019,1.0,0.0,0.0009,0,0,0,0.12,0,0,0,0.0007,0,0,0,Passive Learners,,0,Computer Science,0.0604
242,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0033,0,0,0,0.0,0,0,0,0.001,0,0,0,At-Risk Students,,0,Computer Science,0.0016
1711,1,1,1,0.75,0.0,0.0,0.0,0.125,0.0061,0.1429,0.0,0.0008,0,0,0,0.025,0,0,0,0.001,0,0,0,Passive Learners,,0,Computer Science,0.0129
4118,1,3,2,0.7,0.0,0.0,0.2,0.0,0.0053,1.0,0.0,0.0005,0,0,1,0.035,0,0,0,0.0012,0,0,1,Passive Learners,,0,Computer Science,0.0178
1320,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0034,0,0,1,0.0,0,0,0,0.001,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0017
846,3,2,5,0.4667,0.0,0.0,0.0,0.4,0.0061,0.1667,0.0,0.0247,0,0,0,0.8,1,1,0,0.0011,0,0,0,Passive Learners,,0,Cyber Security,0.4124
997,1,2,2,0.4167,0.0,0.0,0.0,0.5,0.0036,0.0833,0.0,0.0287,0,0,0,0.78,1,1,0,0.0011,0,0,0,Passive Learners,,0,Computer Science,0.4044
803,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0032,0,0,0,0.005,0,0,0,0.001,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0041
3276,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0,0,0,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Computer Science,0.0018
3734,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0,0,0,0.0,0,0,0,0.0011,0,0,1,At-Risk Students,,0,Computer Science,0.0014
1955,2,3,1,0.6,0.0,0.0,0.25,0.3,0.0067,0.1429,0.0,0.0146,0,0,1,0.42,0,0,0,0.0008,0,0,0,Passive Learners,,0,Artificial Intelligence,0.2173
4911,1,2,5,0.0,0.0,0.0,0.6667,0.0,0.0,1.0,0.0,0.0034,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0017
556,1,2,2,0.7222,0.0,0.0,0.0,0.1111,0.0109,0.2,0.0,0.0003,0,0,0,0.145,0,0,0,0.0012,0,0,0,Passive Learners,,0,Computer Science,0.0726
234,2,1,2,0.0,0.0,0.0,0.4,0.0,0.0,0.1111,0.0,0.0032,0,0,0,0.0,0,0,0,0.0008,0,0,1,At-Risk Students,,0,Artificial Intelligence,0.0016
2090,1,1,5,0.7778,61.1667,0.75,0.3333,0.2222,0.0068,1.0,1.4142,0.0011,0,0,0,0.07,0,0,0,0.7534,1,0,0,High Achievers,,0,Computer Science,0.0356
1349,1,1,1,0.6,0.0,0.0,0.0,0.2,0.0049,0.2,0.0,0.0005,0,0,0,0.055,0,0,0,0.0011,0,0,1,Passive Learners,,0,Computer Science,0.0278
2576,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0,0,0,0.0,0,0,0,0.0011,0,0,1,At-Risk Students,,0,Artificial Intelligence,0.0014
2570,1,2,5,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9898,1,1,0,0.0,0,0,0,0.8944,1,0,0,At-Risk Students,,0,Computer Science,0.4949
3622,2,2,4,1.0,0.0,0.0,0.1667,0.0,0.0094,1.0,0.0,0.0005,0,0,0,0.035,0,0,0,0.0007,0,0,1,Passive Learners,,0,Artificial Intelligence,0.0178
4416,2,3,5,0.0,64.5,0.6667,0.0,1.0,0.0,0.0,2.8284,0.0868,0,1,0,0.065,0,0,0,0.8256,1,0,1,High Achievers,High Score / Low Completion,1,Artificial Intelligence,0.0759
1341,3,4,5,1.0,0.0,0.0,0.0,0.0,0.0068,0.1429,0.0,0.0091,0,0,0,0.055,0,0,0,0.001,0,0,1,Passive Learners,,0,Cyber Security,0.032
239,1,1,4,0.0,45.1875,0.6667,0.6667,0.0,0.0,0.1,0.7071,0.9928,1,1,0,0.0,0,0,0,0.696,1,0,0,Inconsistent Learners,,0,Computer Science,0.4964
3653,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0,0,0,0.0,0,0,0,0.001,0,0,0,At-Risk Students,,0,Cyber Security,0.0016
3593,1,4,5,0.5714,73.8,0.5,0.0,0.3571,0.0066,1.0,0.0,0.0002,0,0,0,0.085,0,0,0,0.8339,1,1,0,High Achievers,,0,Computer Science,0.0426
400,1,1,1,0.0,57.2,0.8571,0.0,0.0,0.0,0.0833,2.1213,0.999,1,1,1,0.0,0,0,0,0.8258,1,0,0,Inconsistent Learners,,0,Computer Science,0.4995
171,1,3,2,0.4118,0.0,0.0,0.0,0.4118,0.0053,0.125,0.0,0.0071,0,0,0,0.63,1,1,0,0.0009,0,0,0,Passive Learners,,0,Computer Science,0.3186
1721,1,1,2,0.0,0.0,0.0,0.1667,0.0,0.0,0.25,0.0,0.0028,0,0,0,0.0,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Computer Science,0.0014
2066,3,1,2,0.0,52.4,0.4286,0.0,0.0,0.0,0.0,2.1213,0.9893,1,1,1,0.0,0,0,0,0.7928,1,0,0,Inconsistent Learners,,0,Cyber Security,0.4946
489,2,3,3,0.4167,0.0,0.0,0.0,0.4167,0.0038,0.0625,0.0,0.0113,0,0,0,0.68,1,1,0,0.001,0,0,0,Passive Learners,,0,Artificial Intelligence,0.3456
185,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0026,0,0,0,0.0,0,0,0,0.0013,0,0,0,At-Risk Students,,0,Computer Science,0.0013
4504,3,4,1,0.5625,0.0,0.0,0.0,0.3125,0.0077,0.0,0.0,0.0349,0,0,0,0.135,0,0,0,0.0012,0,0,0,Passive Learners,,0,Cyber Security,0.085
2186,2,2,1,0.5,0.0,0.0,0.2,0.4,0.0044,1.0,0.0,0.0025,0,0,0,0.23,0,0,0,0.0009,0,0,1,Passive Learners,,0,Artificial Intelligence,0.1162
1916,1,1,2,0.8125,0.0,0.0,0.0,0.1875,0.0111,0.0769,0.0,0.0008,0,0,1,0.07,0,0,0,0.0009,0,0,0,Passive Learners,,0,Computer Science,0.0354
497,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0035,0,0,0,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0018
380,1,2,2,0.1667,0.0,0.0,0.0,0.3333,0.001,0.1111,0.0,0.1321,0,1,0,0.09,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Computer Science,0.111
4141,3,2,1,0.4167,0.0,0.0,0.0,0.4167,0.0048,0.0,0.0,0.0255,0,0,0,0.73,1,1,0,0.0015,0,0,0,Passive Learners,,0,Cyber Security,0.3777
984,1,4,5,0.0,63.1667,0.5833,0.2,0.0,0.0,0.1,1.7321,0.9995,1,1,0,0.0,0,0,0,0.6348,1,0,0,Inconsistent Learners,,0,Computer Science,0.4998
547,1,1,5,0.6364,0.0,0.0,0.0,0.2727,0.0062,0.2,0.0,0.0005,0,0,0,0.02,0,0,0,0.0012,0,0,0,Passive Learners,,0,Computer Science,0.0102
2092,2,2,5,0.5385,0.0,0.0,0.0,0.3846,0.0058,0.0,0.0,0.0089,0,0,0,0.26,0,0,0,0.0014,0,0,0,Passive Learners,,0,Artificial Intelligence,0.1345
3404,1,2,3,0.5714,0.0,0.0,0.0,0.2857,0.0029,0.0,0.0,0.0028,0,0,0,0.01,0,0,0,0.0009,0,0,0,Passive Learners,,0,Computer Science,0.0064
3457,2,3,5,0.4167,0.0,0.0,0.0,0.5,0.0042,0.0,0.0,0.0015,0,0,1,0.1,0,1,0,0.0011,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0508
542,2,4,2,0.5,0.0,0.0,0.0,0.25,0.0018,0.1429,0.0,0.0007,0,0,0,0.105,0,0,0,0.0008,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0528
2505,3,3,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9897,1,1,0,0.0,0,0,0,0.7909,1,0,1,At-Risk Students,,0,Cyber Security,0.4948
32,1,3,5,0.4375,58.05,0.7273,0.0,0.4375,0.0057,0.0909,2.3094,0.0118,0,0,0,0.355,0,1,0,0.7655,1,0,0,High Achievers,,0,Computer Science,0.1834
300,1,4,4,0.6667,44.1667,0.6667,0.0,0.3333,0.0015,0.25,0.0,0.0739,0,0,1,0.335,0,0,0,0.8528,1,0,0,High Achievers,,0,Computer Science,0.2045
4578,3,1,4,0.4444,0.0,0.0,0.0,0.3333,0.0043,0.0,0.0,0.0139,0,0,0,0.675,1,1,0,0.0009,0,0,0,Passive Learners,,0,Cyber Security,0.3445
3752,1,4,1,0.75,0.0,0.0,0.0,0.1875,0.0102,1.0,0.0,0.0005,0,0,0,0.055,0,0,0,0.0012,0,0,0,Passive Learners,,0,Computer Science,0.0278
138,1,2,5,0.6364,0.0,0.0,0.3333,0.2727,0.0053,0.1429,0.0,0.0005,0,0,0,0.06,0,0,0,0.0012,0,0,0,Passive Learners,,0,Computer Science,0.0302
3674,1,4,3,0.0,39.5111,0.7692,0.0,0.0,0.0,0.0,1.1547,0.9989,1,1,0,0.0,0,0,0,0.6234,1,0,0,Inconsistent Learners,,0,Computer Science,0.4994
387,1,3,3,0.2222,0.0,0.0,0.0,0.6667,0.0023,0.1429,0.0,0.4275,0,1,0,0.155,0,0,0,0.0008,0,0,0,Passive Learners,,0,Computer Science,0.2912
3604,2,3,4,0.4,0.0,0.0,0.0,0.6,0.0016,1.0,0.0,0.0005,0,0,0,0.665,1,1,0,0.0007,0,0,0,Passive Learners,,0,Artificial Intelligence,0.3328
4495,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0014
2562,2,3,5,0.0,44.8429,0.6667,0.0,0.0,0.0,0.0,0.7071,0.9941,1,1,0,0.0,0,0,0,0.7115,1,0,0,Inconsistent Learners,,0,Artificial Intelligence,0.497
2639,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0,0,0,0.0,0,0,0,0.0013,0,0,0,At-Risk Students,,0,Computer Science,0.0014
3631,1,1,1,0.75,0.0,0.0,0.0,0.0,0.0029,1.0,0.0,0.0026,0,0,0,0.08,0,0,0,0.0007,0,0,0,Passive Learners,,0,Computer Science,0.0413
3753,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0,0,0,0.0,0,0,1,0.001,0,0,0,At-Risk Students,,0,Computer Science,0.0014
3500,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Cyber Security,0.0014
1471,1,1,5,0.0,11.2,1.0,0.0,0.0,0.0,0.1,0.0,0.9953,1,1,0,0.0,0,0,0,0.8513,1,0,0,At-Risk Students,,0,Computer Science,0.4976
2504,1,4,5,0.0,0.0,0.0,0.3333,0.0,0.0,1.0,0.0,0.0015,0,0,0,0.0,0,0,0,0.0007,0,0,1,At-Risk Students,,0,Computer Science,0.0008
3099,1,3,4,0.0,23.4,1.0,0.0,0.0,0.0,0.0,0.0,0.9927,1,1,0,0.0,0,0,0,0.8702,1,0,1,Inconsistent Learners,,0,Computer Science,0.4964
4107,1,1,2,0.5,0.0,0.0,0.0,0.5,0.0048,0.0,0.0,0.0005,0,0,0,0.025,0,0,0,0.0013,0,0,0,Passive Learners,,0,Computer Science,0.0128
4742,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0,0,0,0.0,0,0,0,0.001,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0014
3161,1,4,3,0.8571,66.9,0.8571,0.0,0.1429,0.0044,0.0,2.1213,0.0004,0,0,0,0.1,0,0,0,0.7933,1,0,0,High Achievers,,0,Computer Science,0.0502
3003,1,1,3,0.0,0.0,0.0,0.6667,0.0,0.0,1.0,0.0,0.0016,0,0,1,0.0,0,0,0,0.0003,0,0,0,At-Risk Students,,0,Computer Science,0.0008
969,2,2,4,0.3571,0.0,0.0,0.0,0.5,0.0044,0.3333,0.0,0.0219,0,0,0,0.815,1,1,0,0.0015,0,0,0,Passive Learners,,0,Artificial Intelligence,0.4184
