StudentId,SHAP_AdmissionYear,SHAP_EnrolledCourseCount,SHAP_QuizAttempts,SHAP_AvgScore,SHAP_MinScore,SHAP_AvgAttemptsPerQuiz,SHAP_AvgTimePerQuizMin,SHAP_AvgAttemptsBeforeSuccess,SHAP_NightActivityRatio,SHAP_DaytimeActivityRatio,SHAP_FailureRatio,SHAP_DifficultyExposure,SHAP_AvgTimePerActivity,SHAP_WorkloadPressure,Dropout
4121,-0.01486,0.00214,-0.07955,-0.0244,-0.01522,-0.09418,-0.09227,-0.10016,-0.01203,-0.04356,-0.03269,-0.011,0.01744,0.00187,0
994,-0.00128,0.00046,-0.03533,-0.01259,-0.00618,-0.04496,-0.04079,-0.04826,-0.00566,-0.02039,-0.01403,-0.0048,-0.18251,-0.08214,0
3036,-0.00192,-0.00681,-0.03562,-0.01318,-0.0063,-0.04834,-0.0418,-0.0469,-0.00531,-0.02002,-0.01348,-0.00603,-0.14475,-0.10799,0
3014,-0.01486,0.00214,-0.07955,-0.0244,-0.01522,-0.09418,-0.09227,-0.10016,-0.01203,-0.04356,-0.03269,-0.011,0.01744,0.00187,0
4075,0.00042,-0.0016,-0.07863,-0.02522,-0.01564,-0.09294,-0.09166,-0.09898,-0.01222,-0.0427,-0.03248,-0.01078,0.00904,-0.00507,0
128,-0.00811,-0.05729,0.02162,-0.01762,-0.01491,0.02546,0.03405,0.03553,-0.00828,0.00952,-0.01256,-0.0192,-0.44627,0.01961,0
2281,-0.01751,-0.0027,-0.07683,-0.02414,-0.01632,-0.09161,-0.09151,-0.09783,-0.01134,-0.04254,-0.03211,-0.01002,0.01215,0.00387,0
2845,-0.01023,-0.04201,-0.03976,-0.0138,-0.00637,-0.0486,-0.04332,-0.04988,-0.00601,-0.02113,-0.01743,-0.00714,-0.0571,-0.12066,1
2264,-0.04092,-0.00071,0.03711,-0.0058,-0.00033,0.04095,0.0261,0.03716,-0.00965,0.01549,-0.00132,-0.00705,-0.35129,-0.0982,0
4540,-0.00238,-0.00492,-0.07891,-0.02483,-0.01537,-0.09466,-0.09207,-0.09913,-0.01214,-0.04308,-0.03249,-0.01089,0.01471,-0.00229,0
867,-0.00377,-0.00017,-0.07557,-0.02446,-0.01591,-0.09129,-0.08998,-0.09646,-0.01189,-0.04164,-0.0315,-0.01005,0.00217,-0.00792,0
1214,0.0009,0.00318,-0.07872,-0.02465,-0.01527,-0.09326,-0.0914,-0.09923,-0.01195,-0.04255,-0.03231,-0.01071,0.01168,-0.01417,0
3300,-0.00796,0.00076,-0.07874,-0.02532,-0.0151,-0.09393,-0.09211,-0.09836,-0.01225,-0.04287,-0.0324,-0.01097,0.01429,-0.00351,0
62,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
1372,0.00059,-0.00584,-0.03454,-0.01253,-0.00566,-0.04512,-0.03884,-0.04498,-0.00527,-0.01927,-0.01313,-0.00578,-0.16676,-0.10133,0
1497,-0.01032,-0.00452,0.03241,-0.00411,-0.00923,0.03416,0.02505,0.03748,-0.00926,0.00957,0.00979,-0.00401,-0.39421,-0.20624,0
2276,0.00252,0.00125,-0.07548,-0.02444,-0.01616,-0.09066,-0.09043,-0.09623,-0.01175,-0.04173,-0.03177,-0.00987,-0.00958,-0.00413,0
1160,0.00144,0.00153,-0.07575,-0.02431,-0.01635,-0.09034,-0.09029,-0.09679,-0.01118,-0.04149,-0.03167,-0.00973,-0.00511,-0.00841,0
3837,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
642,-0.00535,-0.01701,-0.03873,-0.0118,-0.00688,-0.04944,-0.04644,-0.05106,-0.00657,-0.02201,-0.01521,-0.00463,-0.14375,-0.07957,0
3454,0.0006,0.00236,0.069,0.00633,0.00455,0.07658,0.06921,0.08505,0.0084,0.0277,0.02232,0.00544,0.0784,0.04561,1
2970,-0.01286,-0.00016,-0.07939,-0.02491,-0.01556,-0.09373,-0.09248,-0.09949,-0.01229,-0.04359,-0.03264,-0.01101,0.01713,0.00254,0
2447,-0.01072,0.0023,-0.07896,-0.02476,-0.01485,-0.09459,-0.09198,-0.09907,-0.01203,-0.04288,-0.03251,-0.01091,0.0165,-0.00399,0
2837,-0.00477,-0.00128,0.02584,-0.00212,0.00107,0.03139,0.02526,0.03178,0.00055,0.00723,0.00498,0.00221,-0.40357,-0.21702,0
1184,-0.02712,-0.0161,-0.04608,-0.01732,-0.01168,-0.06116,-0.05767,-0.06097,-0.00745,-0.02658,-0.01985,-0.00545,-0.08198,-0.05404,0
4028,0.00042,-0.0016,-0.07863,-0.02522,-0.01564,-0.09294,-0.09166,-0.09898,-0.01222,-0.0427,-0.03248,-0.01078,0.00904,-0.00507,0
2258,0.00539,0.00187,-0.04275,-0.01161,-0.00812,-0.05275,-0.05195,-0.05823,-0.00479,-0.02496,-0.01957,-0.00531,-0.09328,-0.12739,0
853,-0.00238,-0.00492,-0.07891,-0.02483,-0.01537,-0.09466,-0.09207,-0.09913,-0.01214,-0.04308,-0.03249,-0.01089,0.01471,-0.00229,0
3863,-0.00449,-0.00016,0.03275,0.00077,0.00079,0.03507,0.02685,0.03765,0.00077,0.00911,-0.00309,-0.00395,-0.38736,-0.22817,0
4913,-0.00095,-0.00503,-0.0353,-0.01311,-0.0065,-0.04766,-0.04186,-0.04637,-0.00506,-0.01984,-0.01307,-0.00611,-0.15269,-0.10492,0
543,0.00591,-0.02209,-0.03935,-0.01102,-0.00708,-0.04924,-0.04558,-0.05385,-0.0039,-0.02257,-0.01919,-0.00549,-0.09666,-0.09834,0
4926,-0.0027,0.00218,0.07538,0.00667,0.00362,0.08006,0.07362,0.09438,0.00707,0.02717,0.02318,-0.00416,0.07209,0.038,1
2675,0.00142,0.00547,0.06985,0.00234,0.00334,0.07294,0.06971,0.08354,0.00929,0.02491,0.0227,0.00537,0.07781,0.04285,1
57,-0.00686,0.00167,-0.0356,-0.0125,-0.00612,-0.04452,-0.04019,-0.0467,-0.00569,-0.0198,-0.01366,-0.00441,-0.19122,-0.07286,0
4073,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
845,-8e-05,-0.011,-0.0792,-0.02541,-0.01576,-0.0933,-0.09212,-0.09953,-0.01224,-0.04297,-0.03247,-0.01084,0.01598,0.00048,0
3969,-0.01286,-0.00016,-0.07939,-0.02491,-0.01556,-0.09373,-0.09248,-0.09949,-0.01229,-0.04359,-0.03264,-0.01101,0.01713,0.00254,0
4776,-0.00208,-0.01085,-0.03535,-0.01333,-0.00693,-0.04822,-0.04165,-0.04668,-0.00503,-0.01987,-0.01326,-0.00589,-0.14766,-0.10166,0
1502,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
1224,0.00278,0.00371,-0.03418,-0.012,-0.00546,-0.04451,-0.03777,-0.04371,-0.00449,-0.01907,-0.01291,-0.00567,-0.18788,-0.09729,0
742,0.00028,0.00084,0.03126,0.00354,-0.005,0.0297,0.02832,0.03325,-0.00243,0.01079,0.00031,0.00279,-0.38984,-0.23726,0
176,-0.01058,-0.0176,-0.04531,-0.0194,-0.01132,-0.06231,-0.05573,-0.06197,-0.00764,-0.02831,-0.01935,-0.00707,-0.0822,-0.06466,0
781,-0.00044,-0.00861,-0.03661,-0.01238,-0.00584,-0.04778,-0.04256,-0.0467,-0.00496,-0.02069,-0.01469,-0.00591,-0.15674,-0.09453,0
530,-0.00855,0.00112,0.07303,0.01114,-0.00329,0.07961,0.0693,0.09279,-0.004,0.03138,0.02065,-0.00608,0.07466,0.03978,1
1550,-0.0087,-0.01228,0.02118,-0.01251,-0.01286,0.01856,0.00278,0.03391,-0.00782,0.00814,-0.01115,-0.00978,-0.31236,-0.09556,0
2254,-0.00545,0.0024,0.02664,0.0012,-0.00137,0.03307,0.02879,0.0341,-0.0016,0.00705,0.00123,0.0028,-0.3933,-0.22902,0
1137,0.00088,0.00342,0.06934,0.00759,0.00466,0.07315,0.0714,0.08221,-0.00473,0.03642,0.01804,0.00274,0.08077,0.04065,1
1397,-0.0044,-0.00212,-0.04798,-0.01655,-0.01139,-0.0577,-0.05941,-0.05989,-0.00802,-0.02585,-0.01637,-0.00603,-0.11326,-0.0145,0
3191,0.00144,0.00153,-0.07575,-0.02431,-0.01635,-0.09034,-0.09029,-0.09679,-0.01118,-0.04149,-0.03167,-0.00973,-0.00511,-0.00841,0
1583,-0.00102,-0.00307,-0.04613,-0.01856,-0.00979,-0.05253,-0.05455,-0.05707,-0.00672,-0.02399,-0.01547,-0.00603,-0.21154,0.008,0
3119,-0.00383,0.00779,-0.03316,-0.01252,-0.00556,-0.04371,-0.03718,-0.04354,-0.00502,-0.0191,-0.01242,-0.00537,-0.19081,-0.08904,0
4253,0.01018,0.00773,-0.04717,-0.0189,-0.01009,-0.05411,-0.05886,-0.05724,-0.00746,-0.02461,-0.01373,-0.00649,-0.17965,0.01195,0
534,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
1476,-0.0066,-0.00259,0.06674,0.01088,0.00644,0.0794,0.07389,0.08623,0.00744,0.02678,0.0168,0.00583,0.07606,0.04924,1
3187,0.00235,-0.00102,-0.07844,-0.0252,-0.01525,-0.09301,-0.09202,-0.09839,-0.01228,-0.04299,-0.03258,-0.01092,0.00804,-0.00675,0
4847,-0.00157,-0.00545,0.02936,-0.00395,-0.00094,0.03431,0.02799,0.03565,-0.00147,0.00454,0.00401,0.00048,-0.39892,-0.2225,0
1648,-0.00393,-0.00975,-0.07891,-0.02612,-0.01565,-0.09311,-0.09107,-0.09889,-0.01215,-0.04313,-0.03219,-0.01094,0.01735,2e-05,0
3801,0.00235,-0.00102,-0.07844,-0.0252,-0.01525,-0.09301,-0.09202,-0.09839,-0.01228,-0.04299,-0.03258,-0.01092,0.00804,-0.00675,0
4140,0.01999,0.04603,-0.02606,-0.0118,-0.00475,-0.03731,-0.03452,-0.03841,-0.00486,-0.01767,-0.01442,-0.00586,0.00506,-0.06387,1
2282,0.00235,-0.00102,-0.07844,-0.0252,-0.01525,-0.09301,-0.09202,-0.09839,-0.01228,-0.04299,-0.03258,-0.01092,0.00804,-0.00675,0
2398,-0.01486,0.00214,-0.07955,-0.0244,-0.01522,-0.09418,-0.09227,-0.10016,-0.01203,-0.04356,-0.03269,-0.011,0.01744,0.00187,0
318,-0.01366,-0.01327,-0.03727,-0.01195,-0.00704,-0.05035,-0.04506,-0.0488,-0.00559,-0.0216,-0.01638,-0.00503,-0.09952,-0.12292,0
838,-0.00636,0.00427,0.07211,0.01313,0.01043,0.07937,0.0704,0.08565,0.00846,0.02694,0.01553,0.00459,0.07207,0.04497,1
3488,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
4354,0.00252,0.00125,-0.07548,-0.02444,-0.01616,-0.09066,-0.09043,-0.09623,-0.01175,-0.04173,-0.03177,-0.00987,-0.00958,-0.00413,0
3716,-0.01286,-0.00016,-0.07939,-0.02491,-0.01556,-0.09373,-0.09248,-0.09949,-0.01229,-0.04359,-0.03264,-0.01101,0.01713,0.00254,0
1734,-0.00626,-0.00454,-0.03466,-0.01336,-0.00633,-0.04435,-0.0389,-0.0445,-0.00533,-0.01948,-0.01229,-0.00534,-0.16697,-0.09615,0
1240,0.00072,0.00157,0.06385,0.00567,0.0067,0.07548,0.07113,0.0781,0.00328,0.02488,0.01934,0.00545,0.07952,0.04586,1
1617,-0.00174,0.00406,-0.07869,-0.0246,-0.01517,-0.09399,-0.09143,-0.09882,-0.0121,-0.04273,-0.03216,-0.01082,0.01245,-0.01271,0
3782,-0.01049,0.00146,0.03292,-0.00501,-0.00529,0.02671,0.03133,0.03308,-0.0017,0.01274,-0.00993,-0.01186,-0.2554,-0.29202,0
4198,-0.01464,-0.00441,0.04046,0.0018,-0.00163,0.05128,0.04361,0.0409,-0.00415,0.0133,-0.00918,0.00023,-0.23834,-0.07767,0
3203,-0.00915,-0.00404,-0.03446,-0.01235,-0.0061,-0.0453,-0.03945,-0.04509,-0.00537,-0.02038,-0.01339,-0.00575,-0.16024,-0.0974,0
4341,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
3851,-0.00952,-0.00565,-0.05239,-0.01662,-0.01185,-0.05854,-0.06383,-0.06377,-0.00712,-0.02558,-0.01972,-0.00665,-0.1482,-0.009,0
4525,-0.01072,0.0023,-0.07896,-0.02476,-0.01485,-0.09459,-0.09198,-0.09907,-0.01203,-0.04288,-0.03251,-0.01091,0.0165,-0.00399,0
2611,-0.00117,0.00261,0.02981,-0.00381,-0.00612,0.02237,0.02344,0.03387,-0.00093,0.00306,0.00967,-0.00229,-0.4143,-0.19466,0
2018,0.00184,0.00083,0.02142,-0.00616,-0.00189,0.01456,0.01485,0.02395,-0.00078,0.00957,-0.00437,-0.00557,-0.29095,-0.26576,0
3096,-0.00393,0.00077,0.06604,0.00911,0.00807,0.07138,0.0714,0.08231,0.0084,0.02789,0.01883,0.0057,0.07605,0.04952,1
2125,-0.00573,0.00119,0.07111,0.00745,0.00625,0.08057,0.07413,0.08492,0.00592,0.0267,0.0199,0.00565,0.0762,0.0473,1
2693,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
861,-0.01486,0.00214,-0.07955,-0.0244,-0.01522,-0.09418,-0.09227,-0.10016,-0.01203,-0.04356,-0.03269,-0.011,0.01744,0.00187,0
205,0.00018,-0.01051,-0.07902,-0.02629,-0.0155,-0.09237,-0.0912,-0.09898,-0.0121,-0.04322,-0.03252,-0.01093,0.01381,0.00021,0
366,0.00192,-0.00549,-0.07886,-0.02499,-0.01516,-0.09393,-0.09221,-0.09915,-0.01208,-0.04318,-0.03275,-0.01091,0.01075,-0.00243,0
3355,-0.00098,-0.01034,-0.07918,-0.02616,-0.01566,-0.09231,-0.0908,-0.09989,-0.0119,-0.04301,-0.03251,-0.01078,0.01511,-3e-05,0
4656,-0.00529,-0.00099,0.03101,0.00436,0.00069,0.03664,0.02742,0.03532,-0.00278,0.00705,0.01431,0.00164,-0.38515,-0.21769,0
2311,0.00144,0.00153,-0.07575,-0.02431,-0.01635,-0.09034,-0.09029,-0.09679,-0.01118,-0.04149,-0.03167,-0.00973,-0.00511,-0.00841,0
664,-0.00025,-0.00782,0.02496,-0.00477,-0.00712,0.03491,0.0226,0.03132,-0.00347,0.01,-0.0056,0.00159,-0.3519,-0.2279,0
3414,-0.00501,-0.0012,0.02514,-0.01122,-0.0008,0.02723,0.01963,0.02926,-0.00395,0.00714,-0.01415,-0.00398,-0.29563,-0.2659,0
872,-0.0042,-0.02799,0.06742,0.01728,0.00555,0.07394,0.06498,0.07586,-0.0073,0.03136,0.00806,0.00187,0.08323,0.03647,1
3811,-0.00239,-0.00238,0.02838,-0.00254,-0.00325,0.03325,0.02113,0.03629,-0.00394,0.00524,0.00219,0.002,-0.4068,-0.19062,0
4370,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
753,0.00144,0.00153,-0.07575,-0.02431,-0.01635,-0.09034,-0.09029,-0.09679,-0.01118,-0.04149,-0.03167,-0.00973,-0.00511,-0.00841,0
2216,-0.00651,-0.00776,-0.0369,-0.0104,-0.00701,-0.04921,-0.04756,-0.04926,-0.00519,-0.01951,-0.01883,-0.00592,-0.08651,-0.09291,0
3149,0.00042,-0.0016,-0.07863,-0.02522,-0.01564,-0.09294,-0.09166,-0.09898,-0.01222,-0.0427,-0.03248,-0.01078,0.00904,-0.00507,0
3008,-0.0201,0.00121,-0.04831,-0.01619,-0.00786,-0.05935,-0.05361,-0.06588,-0.00589,-0.02997,-0.0197,-0.00679,-0.06768,-0.09334,0
1128,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
629,-8e-05,-0.011,-0.0792,-0.02541,-0.01576,-0.0933,-0.09212,-0.09953,-0.01224,-0.04297,-0.03247,-0.01084,0.01598,0.00048,0
2256,-4e-05,0.00383,-0.03375,-0.01241,-0.00567,-0.04418,-0.03803,-0.04396,-0.00519,-0.01955,-0.01324,-0.00572,-0.18362,-0.09692,0
517,0.00111,-0.01116,-0.07906,-0.02552,-0.01543,-0.09343,-0.09248,-0.099,-0.01229,-0.04318,-0.0326,-0.01098,0.01463,0.00092,0
145,-0.01227,-0.01004,-0.05065,-0.01648,-0.01148,-0.05894,-0.06525,-0.06074,-0.00741,-0.02819,-0.01745,-0.00655,-0.13713,-0.01588,0
2474,-0.01204,-0.00337,-0.07971,-0.02459,-0.01538,-0.09448,-0.09255,-0.10031,-0.0121,-0.04375,-0.03281,-0.011,0.01836,0.00527,0
4110,-0.01823,-0.06233,0.02578,-0.0135,-0.00946,0.03657,-0.01216,0.02508,-0.00015,0.01379,-0.0101,-0.00702,-0.44427,0.02255,0
2674,-0.00043,-0.00128,-0.0433,-0.01637,-0.00999,-0.05055,-0.04886,-0.05334,-0.00637,-0.0244,-0.01601,-0.00561,-0.18177,-0.04018,0
4765,0.00131,0.00887,-0.03424,-0.01226,-0.00559,-0.0438,-0.03689,-0.04279,-0.00516,-0.01887,-0.01214,-0.00528,-0.20014,-0.08648,0
754,-0.01204,-0.00337,-0.07971,-0.02459,-0.01538,-0.09448,-0.09255,-0.10031,-0.0121,-0.04375,-0.03281,-0.011,0.01836,0.00527,0
866,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
1365,-0.00407,0.0021,0.07094,-0.03051,-0.03236,0.04443,0.06871,0.07921,0.00424,0.02332,0.02478,-0.00697,0.07527,0.04244,1
3835,-1e-05,0.00371,0.06855,0.00892,0.00564,0.07986,0.07209,0.08513,0.00718,0.02523,0.01943,0.00625,0.07566,0.04392,1
4143,-0.00174,0.00406,-0.07869,-0.0246,-0.01517,-0.09399,-0.09143,-0.09882,-0.0121,-0.04273,-0.03216,-0.01082,0.01245,-0.01271,0
287,-0.01349,-0.01959,-0.04235,-0.01501,-0.00761,-0.05523,-0.05119,-0.05717,-0.00532,-0.02577,-0.0189,-0.00451,-0.07894,-0.10337,0
794,0.00192,-0.00549,-0.07886,-0.02499,-0.01516,-0.09393,-0.09221,-0.09915,-0.01208,-0.04318,-0.03275,-0.01091,0.01075,-0.00243,0
3876,0.00235,-0.00102,-0.07844,-0.0252,-0.01525,-0.09301,-0.09202,-0.09839,-0.01228,-0.04299,-0.03258,-0.01092,0.00804,-0.00675,0
397,-0.00739,-0.00911,-0.03432,-0.01245,-0.00422,-0.04472,-0.03911,-0.04399,-0.00523,-0.01925,-0.01334,-0.00579,-0.15834,-0.08119,0
1689,0.00189,-0.00322,-0.04615,-0.01694,-0.00905,-0.05235,-0.05336,-0.05604,-0.00717,-0.02322,-0.01519,-0.00622,-0.219,0.00757,0
4917,0.00135,0.00234,0.07177,0.01275,0.01141,0.07271,0.06827,0.08375,0.00557,0.02806,0.01565,0.0041,0.07692,0.0419,1
4600,0.00235,-0.00102,-0.07844,-0.0252,-0.01525,-0.09301,-0.09202,-0.09839,-0.01228,-0.04299,-0.03258,-0.01092,0.00804,-0.00675,0
3998,-0.00807,-0.00147,0.03659,-0.01107,-0.00452,0.03492,0.02369,0.03861,-0.00512,0.01235,0.01293,-0.00556,-0.38011,-0.22664,0
3352,0.00144,0.00153,-0.07575,-0.02431,-0.01635,-0.09034,-0.09029,-0.09679,-0.01118,-0.04149,-0.03167,-0.00973,-0.00511,-0.00841,0
3047,0.00042,-0.0016,-0.07863,-0.02522,-0.01564,-0.09294,-0.09166,-0.09898,-0.01222,-0.0427,-0.03248,-0.01078,0.00904,-0.00507,0
1448,-0.00149,-0.0134,-0.0361,-0.01348,-0.00534,-0.04535,-0.04159,-0.04882,-0.00568,-0.02016,-0.01348,-0.00528,-0.1683,-0.07998,0
820,-0.00174,0.00406,-0.07869,-0.0246,-0.01517,-0.09399,-0.09143,-0.09882,-0.0121,-0.04273,-0.03216,-0.01082,0.01245,-0.01271,0
4660,-0.00205,-0.00082,0.02863,-0.00106,-0.00451,0.02923,0.0267,0.03004,-0.00216,0.00595,0.00644,-0.00144,-0.35829,-0.24012,0
4132,-0.01822,-0.00562,-0.03956,-0.01185,-0.00747,-0.05044,-0.04802,-0.04919,-0.00545,-0.02299,-0.01684,-0.00567,-0.10897,-0.10817,0
2866,0.00192,-0.00549,-0.07886,-0.02499,-0.01516,-0.09393,-0.09221,-0.09915,-0.01208,-0.04318,-0.03275,-0.01091,0.01075,-0.00243,0
1988,-0.01251,0.0024,-0.03439,-0.01218,-0.00596,-0.04518,-0.03888,-0.04452,-0.00463,-0.02034,-0.01332,-0.00571,-0.16747,-0.09578,0
4403,0.07475,0.08147,-0.03402,-0.01274,-0.00974,-0.04592,-0.04999,-0.04785,-0.00708,-0.0193,-0.01186,-0.00444,0.05913,0.04414,0
475,-0.00662,-0.01178,0.0671,0.00762,0.00736,0.07567,0.06707,0.08486,0.00504,0.02726,0.02336,-0.00061,0.08423,0.04598,1
2442,-0.01204,-0.00337,-0.07971,-0.02459,-0.01538,-0.09448,-0.09255,-0.10031,-0.0121,-0.04375,-0.03281,-0.011,0.01836,0.00527,0
358,-0.00149,-0.00775,-0.03645,-0.01256,-0.00531,-0.04493,-0.04074,-0.04543,-0.00491,-0.02034,-0.01456,-0.00577,-0.16818,-0.09005,0
1799,0.00372,0.00462,-0.03379,-0.01196,-0.00546,-0.0444,-0.03753,-0.04347,-0.00452,-0.01907,-0.01288,-0.00566,-0.19378,-0.09427,0
2041,-0.00974,-0.01101,0.02681,-0.00769,-0.00852,0.02559,0.02126,0.0353,-0.00042,0.0133,-0.00526,0.0007,-0.30424,-0.26954,0
3345,-0.00402,-0.00252,-0.07862,-0.02517,-0.01556,-0.09384,-0.09207,-0.09839,-0.01232,-0.04297,-0.03226,-0.01093,0.01496,-0.00472,0
889,0.0001,-0.00354,-0.03422,-0.01273,-0.00623,-0.04368,-0.03877,-0.04426,-0.00513,-0.01955,-0.01311,-0.00581,-0.17294,-0.09859,0
2841,0.00471,-0.00092,-0.04408,-0.01162,-0.00775,-0.05301,-0.05292,-0.05679,-0.00561,-0.02625,-0.01799,-0.00482,-0.09481,-0.09659,0
3090,-0.00189,-0.00427,0.02998,0.00331,-0.00546,0.03335,0.0288,0.03136,0.00046,0.00577,-0.00151,0.00087,-0.35511,-0.25412,0
1317,0.00017,0.00137,0.07111,0.00607,0.00554,0.07715,0.06667,0.08555,0.00784,0.02664,0.01964,0.00635,0.07708,0.04538,1
1779,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
4417,0.09912,0.10088,-0.03292,-0.01082,-0.00884,-0.03833,-0.04557,-0.03976,-0.0047,-0.01348,-0.01276,-0.00386,0.09471,0.06788,1
1657,-0.03376,-0.01342,-0.04166,-0.01091,-0.00888,-0.05065,-0.04954,-0.0582,-0.0056,-0.02185,-0.01924,-0.00507,-0.08927,-0.0904,0
952,-0.00012,0.00458,0.06621,0.01112,0.00584,0.07818,0.06705,0.08397,0.00588,0.02951,0.01664,0.00613,0.07581,0.04576,1
1681,-0.03503,-0.00903,-0.05414,-0.01963,-0.01191,-0.0642,-0.0643,-0.06707,-0.00832,-0.02854,-0.01971,-0.00753,-0.10129,-0.00777,0
3059,-0.00743,-0.00453,-0.03514,-0.01292,-0.00579,-0.04559,-0.0388,-0.04516,-0.00545,-0.01954,-0.01279,-0.00523,-0.1605,-0.09958,0
1348,-0.01486,0.00214,-0.07955,-0.0244,-0.01522,-0.09418,-0.09227,-0.10016,-0.01203,-0.04356,-0.03269,-0.011,0.01744,0.00187,0
2214,-0.00174,0.00406,-0.07869,-0.0246,-0.01517,-0.09399,-0.09143,-0.09882,-0.0121,-0.04273,-0.03216,-0.01082,0.01245,-0.01271,0
508,0.00037,0.00023,0.06648,-0.01428,-0.00933,0.06907,0.06983,0.08294,0.00876,0.02187,0.01134,0.00202,0.07639,0.04086,1
3084,0.00144,0.00153,-0.07575,-0.02431,-0.01635,-0.09034,-0.09029,-0.09679,-0.01118,-0.04149,-0.03167,-0.00973,-0.00511,-0.00841,0
1337,-0.05837,0.01405,-0.0385,-0.01199,-0.00569,-0.04593,-0.04145,-0.0476,-0.0059,-0.02181,-0.01582,-0.00722,-0.03377,-0.09845,0
482,-0.00574,0.00287,0.07021,0.00799,0.00783,0.07935,0.07358,0.08348,0.00886,0.02565,0.01918,0.0053,0.07403,0.04895,1
1757,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
3252,-0.00105,-0.01039,-0.07917,-0.02618,-0.01583,-0.09226,-0.09084,-0.09946,-0.01201,-0.04302,-0.0324,-0.0108,0.01519,-0.00023,0
4159,-0.00094,-0.01228,0.06778,0.00632,0.00121,0.07631,0.07152,0.08212,0.00805,0.02789,0.02227,0.0061,0.08001,0.04519,1
4377,-0.00063,-0.00377,0.06854,0.00955,0.00478,0.0771,0.07036,0.08209,0.00853,0.02666,0.02011,0.00346,0.07696,0.0478,1
2833,0.00235,-0.00102,-0.07844,-0.0252,-0.01525,-0.09301,-0.09202,-0.09839,-0.01228,-0.04299,-0.03258,-0.01092,0.00804,-0.00675,0
3348,-0.02851,0.00115,-0.051,-0.01686,-0.01318,-0.06141,-0.06016,-0.06403,-0.0061,-0.02932,-0.02071,-0.00569,-0.08726,-0.05537,0
3660,0.00084,0.0045,0.0696,0.01279,0.00951,0.07181,0.0686,0.083,0.00803,0.02495,0.01718,0.00285,0.07798,0.04492,1
3408,-0.00174,0.00406,-0.07869,-0.0246,-0.01517,-0.09399,-0.09143,-0.09882,-0.0121,-0.04273,-0.03216,-0.01082,0.01245,-0.01271,0
199,-0.00752,-0.00325,0.0304,0.00149,-0.0028,0.02852,0.02417,0.03451,0.00045,0.00883,0.00227,0.00153,-0.37129,-0.24076,0
1301,0.00465,-0.01146,-0.03529,-0.01346,-0.00626,-0.04554,-0.04137,-0.04511,-0.00596,-0.0205,-0.01286,-0.00588,-0.15249,-0.10693,0
3244,0.00188,-0.00322,-0.04615,-0.01695,-0.00909,-0.05248,-0.05348,-0.05613,-0.00709,-0.02327,-0.0152,-0.00621,-0.2186,0.00754,0
1396,-0.01899,-0.00161,0.03208,0.00264,-0.00283,0.03093,0.01704,0.03234,-0.00162,0.01066,-0.00629,0.00012,-0.44463,-0.10829,0
816,-0.01052,-0.00881,0.02587,-0.00386,-0.00521,0.0272,0.0287,0.03701,0.00421,0.00611,-0.00525,0.00111,-0.27399,-0.27103,0
631,0.00181,0.00428,0.05925,0.01217,0.00716,0.07587,0.072,0.08434,0.01035,0.02862,0.0182,0.00463,0.07335,0.04451,1
