StudentId,Cluster,ClusterLabel
3616,1,Passive Learners
628,1,Passive Learners
4914,2,High Achievers
1672,1,Passive Learners
4579,1,Passive Learners
73,2,High Achievers
235,1,Passive Learners
4778,1,Passive Learners
1487,1,Passive Learners
1545,1,Passive Learners
621,1,Passive Learners
140,0,At-Risk Students
3798,0,At-Risk Students
1237,3,Inconsistent Learners
4638,1,Passive Learners
3212,1,Passive Learners
770,1,Passive Learners
4475,1,Passive Learners
1495,0,At-Risk Students
3030,3,Inconsistent Learners
3317,1,Passive Learners
4335,1,Passive Learners
1302,3,Inconsistent Learners
610,3,Inconsistent Learners
1120,1,Passive Learners
2472,1,Passive Learners
1039,1,Passive Learners
564,2,High Achievers
308,3,Inconsistent Learners
1142,3,Inconsistent Learners
3893,1,Passive Learners
3263,3,Inconsistent Learners
4192,3,Inconsistent Learners
4801,0,At-Risk Students
4995,3,Inconsistent Learners
2987,1,Passive Learners
4187,1,Passive Learners
471,2,High Achievers
459,3,Inconsistent Learners
2594,0,At-Risk Students
357,3,Inconsistent Learners
1604,3,Inconsistent Learners
3867,0,At-Risk Students
1564,0,At-Risk Students
1054,0,At-Risk Students
1500,3,Inconsistent Learners
3548,1,Passive Learners
2831,0,At-Risk Students
90,1,Passive Learners
338,3,Inconsistent Learners
113,0,At-Risk Students
2993,1,Passive Learners
4884,2,High Achievers
2387,3,Inconsistent Learners
1638,0,At-Risk Students
4612,1,Passive Learners
1489,0,At-Risk Students
978,2,High Achievers
3656,1,Passive Learners
3613,1,Passive Learners
2294,1,Passive Learners
2944,3,Inconsistent Learners
4868,0,At-Risk Students
540,2,High Achievers
2786,0,At-Risk Students
1771,0,At-Risk Students
3308,1,Passive Learners
3831,0,At-Risk Students
2053,1,Passive Learners
200,1,Passive Learners
3332,0,At-Risk Students
1883,1,Passive Learners
1485,0,At-Risk Students
1730,0,At-Risk Students
345,0,At-Risk Students
2013,1,Passive Learners
3239,3,Inconsistent Learners
4450,3,Inconsistent Learners
2718,1,Passive Learners
3871,0,At-Risk Students
2005,2,High Achievers
3222,0,At-Risk Students
22,0,At-Risk Students
341,1,Passive Learners
4676,0,At-Risk Students
2719,3,Inconsistent Learners
856,1,Passive Learners
4218,1,Passive Learners
4307,0,At-Risk Students
3945,0,At-Risk Students
688,0,At-Risk Students
4254,3,Inconsistent Learners
1353,0,At-Risk Students
2809,0,At-Risk Students
2466,2,High Achievers
312,1,Passive Learners
2949,0,At-Risk Students
960,1,Passive Learners
275,1,Passive Learners
122,1,Passive Learners
4421,0,At-Risk Students
3294,1,Passive Learners
1201,3,Inconsistent Learners
4079,0,At-Risk Students
3327,0,At-Risk Students
977,1,Passive Learners
3102,3,Inconsistent Learners
3075,0,At-Risk Students
1572,1,Passive Learners
344,1,Passive Learners
914,0,At-Risk Students
2686,3,Inconsistent Learners
844,1,Passive Learners
1473,0,At-Risk Students
799,1,Passive Learners
4792,1,Passive Learners
4553,0,At-Risk Students
3194,2,High Achievers
4058,2,High Achievers
707,0,At-Risk Students
1643,0,At-Risk Students
4219,1,Passive Learners
4690,0,At-Risk Students
2760,0,At-Risk Students
1236,0,At-Risk Students
2088,1,Passive Learners
2903,0,At-Risk Students
4076,1,Passive Learners
3760,0,At-Risk Students
2083,2,High Achievers
1268,3,Inconsistent Learners
3042,0,At-Risk Students
4460,1,Passive Learners
88,1,Passive Learners
2679,0,At-Risk Students
1082,2,High Achievers
2537,1,Passive Learners
2728,1,Passive Learners
2016,0,At-Risk Students
1722,3,Inconsistent Learners
3460,0,At-Risk Students
4041,3,Inconsistent Learners
3690,0,At-Risk Students
2150,1,Passive Learners
2807,3,Inconsistent Learners
3624,1,Passive Learners
2638,0,At-Risk Students
3223,1,Passive Learners
1776,0,At-Risk Students
2233,1,Passive Learners
1132,1,Passive Learners
655,1,Passive Learners
2921,0,At-Risk Students
3140,1,Passive Learners
718,0,At-Risk Students
2851,0,At-Risk Students
1543,1,Passive Learners
1204,1,Passive Learners
2808,1,Passive Learners
3913,0,At-Risk Students
4265,2,High Achievers
4541,2,High Achievers
2238,1,Passive Learners
902,2,High Achievers
4881,0,At-Risk Students
3286,0,At-Risk Students
561,3,Inconsistent Learners
4297,0,At-Risk Students
666,2,High Achievers
2308,0,At-Risk Students
3434,0,At-Risk Students
4918,0,At-Risk Students
111,3,Inconsistent Learners
3677,1,Passive Learners
3587,1,Passive Learners
1961,1,Passive Learners
4789,1,Passive Learners
786,0,At-Risk Students
3814,1,Passive Learners
865,0,At-Risk Students
4686,3,Inconsistent Learners
1642,0,At-Risk Students
4886,0,At-Risk Students
2352,2,High Achievers
696,1,Passive Learners
4396,0,At-Risk Students
3113,1,Passive Learners
4651,3,Inconsistent Learners
210,0,At-Risk Students
4815,1,Passive Learners
3070,1,Passive Learners
4498,0,At-Risk Students
2139,3,Inconsistent Learners
1032,0,At-Risk Students
1723,2,High Achievers
2002,2,High Achievers
3152,3,Inconsistent Learners
3912,1,Passive Learners
1654,3,Inconsistent Learners
1521,0,At-Risk Students
4211,0,At-Risk Students
1754,0,At-Risk Students
4885,2,High Achievers
3281,1,Passive Learners
812,3,Inconsistent Learners
3024,0,At-Risk Students
934,0,At-Risk Students
4637,0,At-Risk Students
4255,1,Passive Learners
4101,3,Inconsistent Learners
1244,0,At-Risk Students
515,0,At-Risk Students
668,1,Passive Learners
4472,1,Passive Learners
2767,3,Inconsistent Learners
94,2,High Achievers
873,3,Inconsistent Learners
4981,1,Passive Learners
958,1,Passive Learners
1297,3,Inconsistent Learners
3713,0,At-Risk Students
3265,0,At-Risk Students
954,1,Passive Learners
1097,1,Passive Learners
1793,1,Passive Learners
1479,3,Inconsistent Learners
3035,1,Passive Learners
4738,1,Passive Learners
3186,1,Passive Learners
2205,0,At-Risk Students
2373,0,At-Risk Students
1458,2,High Achievers
4465,1,Passive Learners
436,0,At-Risk Students
3235,0,At-Risk Students
3079,1,Passive Learners
2797,1,Passive Learners
2600,0,At-Risk Students
3773,3,Inconsistent Learners
4398,2,High Achievers
2731,1,Passive Learners
148,0,At-Risk Students
2433,1,Passive Learners
3921,0,At-Risk Students
2174,0,At-Risk Students
4581,0,At-Risk Students
3897,1,Passive Learners
1194,2,High Achievers
2151,0,At-Risk Students
4524,1,Passive Learners
2245,1,Passive Learners
1527,1,Passive Learners
2061,2,High Achievers
1181,1,Passive Learners
1751,0,At-Risk Students
1892,1,Passive Learners
230,2,High Achievers
277,1,Passive Learners
4415,1,Passive Learners
3399,0,At-Risk Students
3299,2,High Achievers
3977,0,At-Risk Students
4712,2,High Achievers
4424,0,At-Risk Students
1801,1,Passive Learners
1432,0,At-Risk Students
4410,0,At-Risk Students
2506,2,High Achievers
2907,3,Inconsistent Learners
3726,1,Passive Learners
2435,0,At-Risk Students
2047,0,At-Risk Students
2986,0,At-Risk Students
1559,3,Inconsistent Learners
4473,1,Passive Learners
3066,0,At-Risk Students
511,0,At-Risk Students
3710,2,High Achievers
4360,0,At-Risk Students
4497,0,At-Risk Students
2965,2,High Achievers
4054,2,High Achievers
1695,3,Inconsistent Learners
3869,1,Passive Learners
3430,2,High Achievers
1750,1,Passive Learners
369,2,High Achievers
4190,0,At-Risk Students
2032,1,Passive Learners
3226,0,At-Risk Students
2779,3,Inconsistent Learners
1529,0,At-Risk Students
4774,0,At-Risk Students
1139,0,At-Risk Students
831,0,At-Risk Students
2811,0,At-Risk Students
1376,2,High Achievers
30,2,High Achievers
1102,1,Passive Learners
3853,0,At-Risk Students
3447,0,At-Risk Students
2872,1,Passive Learners
1326,0,At-Risk Students
4225,1,Passive Learners
1457,1,Passive Learners
837,2,High Achievers
4116,0,At-Risk Students
3725,2,High Achievers
4585,1,Passive Learners
4091,2,High Achievers
3882,2,High Achievers
67,1,Passive Learners
3736,0,At-Risk Students
4262,0,At-Risk Students
3649,0,At-Risk Students
3314,2,High Achievers
3153,0,At-Risk Students
840,3,Inconsistent Learners
4709,0,At-Risk Students
1403,2,High Achievers
2627,0,At-Risk Students
795,1,Passive Learners
1328,2,High Achievers
2175,1,Passive Learners
1973,2,High Achievers
2842,1,Passive Learners
1169,3,Inconsistent Learners
2146,3,Inconsistent Learners
2863,1,Passive Learners
2995,2,High Achievers
2663,2,High Achievers
548,0,At-Risk Students
4100,0,At-Risk Students
808,1,Passive Learners
3041,0,At-Risk Students
1354,3,Inconsistent Learners
3320,1,Passive Learners
1419,0,At-Risk Students
262,0,At-Risk Students
916,1,Passive Learners
3989,1,Passive Learners
81,0,At-Risk Students
1450,0,At-Risk Students
4749,2,High Achievers
1275,1,Passive Learners
3074,2,High Achievers
4729,3,Inconsistent Learners
2377,0,At-Risk Students
2642,3,Inconsistent Learners
1251,0,At-Risk Students
3582,1,Passive Learners
4535,3,Inconsistent Learners
1131,2,High Achievers
4350,0,At-Risk Students
2342,3,Inconsistent Learners
775,0,At-Risk Students
4794,1,Passive Learners
2434,0,At-Risk Students
107,2,High Achievers
726,1,Passive Learners
2887,3,Inconsistent Learners
2844,2,High Achievers
4205,1,Passive Learners
1366,2,High Achievers
4569,2,High Achievers
71,2,High Achievers
3115,1,Passive Learners
3043,1,Passive Learners
4679,3,Inconsistent Learners
3947,1,Passive Learners
4821,1,Passive Learners
4240,1,Passive Learners
1468,2,High Achievers
3479,0,At-Risk Students
1295,0,At-Risk Students
4989,1,Passive Learners
728,0,At-Risk Students
3144,0,At-Risk Students
4934,1,Passive Learners
911,3,Inconsistent Learners
964,1,Passive Learners
836,1,Passive Learners
3403,0,At-Risk Students
2093,1,Passive Learners
3892,1,Passive Learners
700,1,Passive Learners
1623,2,High Achievers
744,3,Inconsistent Learners
981,1,Passive Learners
496,1,Passive Learners
2883,0,At-Risk Students
126,0,At-Risk Students
3619,0,At-Risk Students
1472,2,High Achievers
1891,1,Passive Learners
2451,1,Passive Learners
316,1,Passive Learners
3661,0,At-Risk Students
313,1,Passive Learners
4920,0,At-Risk Students
4625,1,Passive Learners
4032,0,At-Risk Students
3295,1,Passive Learners
3453,0,At-Risk Students
731,0,At-Risk Students
2637,0,At-Risk Students
3315,1,Passive Learners
2293,1,Passive Learners
4317,1,Passive Learners
1888,2,High Achievers
1090,0,At-Risk Students
4947,1,Passive Learners
1390,3,Inconsistent Learners
1282,1,Passive Learners
2697,0,At-Risk Students
1065,1,Passive Learners
1552,3,Inconsistent Learners
1381,3,Inconsistent Learners
3506,1,Passive Learners
4838,0,At-Risk Students
2975,3,Inconsistent Learners
4020,1,Passive Learners
2654,0,At-Risk Students
528,2,High Achievers
2348,2,High Achievers
3765,2,High Achievers
4621,2,High Achievers
3076,1,Passive Learners
2898,0,At-Risk Students
2530,0,At-Risk Students
3323,3,Inconsistent Learners
1352,2,High Achievers
4327,0,At-Risk Students
3513,0,At-Risk Students
1947,0,At-Risk Students
2134,3,Inconsistent Learners
2361,0,At-Risk Students
2153,0,At-Risk Students
2881,2,High Achievers
1013,1,Passive Learners
4467,0,At-Risk Students
2394,0,At-Risk Students
1203,1,Passive Learners
1228,0,At-Risk Students
3413,3,Inconsistent Learners
4401,0,At-Risk Students
4224,0,At-Risk Students
2488,1,Passive Learners
1958,1,Passive Learners
2045,0,At-Risk Students
1726,1,Passive Learners
2601,2,High Achievers
289,0,At-Risk Students
3198,0,At-Risk Students
359,0,At-Risk Students
662,1,Passive Learners
2379,0,At-Risk Students
1616,0,At-Risk Students
1687,0,At-Risk Students
4241,0,At-Risk Students
1412,3,Inconsistent Learners
1124,1,Passive Learners
302,3,Inconsistent Learners
416,3,Inconsistent Learners
2617,2,High Achievers
4641,1,Passive Learners
424,3,Inconsistent Learners
4649,1,Passive Learners
764,1,Passive Learners
1475,2,High Achievers
2279,1,Passive Learners
376,0,At-Risk Students
4853,0,At-Risk Students
102,1,Passive Learners
3667,1,Passive Learners
4470,0,At-Risk Students
4507,1,Passive Learners
4173,1,Passive Learners
3737,1,Passive Learners
432,2,High Achievers
2386,0,At-Risk Students
1007,0,At-Risk Students
2128,0,At-Risk Students
2029,0,At-Risk Students
3900,0,At-Risk Students
134,3,Inconsistent Learners
1359,0,At-Risk Students
3470,1,Passive Learners
2157,1,Passive Learners
2099,0,At-Risk Students
4386,2,High Achievers
3751,2,High Achievers
3316,2,High Achievers
2923,3,Inconsistent Learners
2802,1,Passive Learners
1603,3,Inconsistent Learners
3884,1,Passive Learners
949,1,Passive Learners
1052,3,Inconsistent Learners
693,1,Passive Learners
2689,0,At-Risk Students
3822,0,At-Risk Students
3783,1,Passive Learners
3629,0,At-Risk Students
2192,1,Passive Learners
850,1,Passive Learners
3109,0,At-Risk Students
158,2,High Achievers
4822,3,Inconsistent Learners
4129,0,At-Risk Students
4557,1,Passive Learners
2795,1,Passive Learners
507,3,Inconsistent Learners
236,2,High Achievers
33,1,Passive Learners
3445,1,Passive Learners
2027,1,Passive Learners
4781,0,At-Risk Students
661,1,Passive Learners
101,0,At-Risk Students
2316,1,Passive Learners
1189,1,Passive Learners
3045,0,At-Risk Students
4614,0,At-Risk Students
4556,0,At-Risk Students
4315,2,High Achievers
1953,2,High Achievers
1980,3,Inconsistent Learners
4912,1,Passive Learners
4960,0,At-Risk Students
2094,0,At-Risk Students
4959,0,At-Risk Students
2816,0,At-Risk Students
567,0,At-Risk Students
4705,1,Passive Learners
1177,0,At-Risk Students
2044,3,Inconsistent Learners
408,0,At-Risk Students
132,0,At-Risk Students
4837,0,At-Risk Students
4706,0,At-Risk Students
390,0,At-Risk Students
261,1,Passive Learners
3750,1,Passive Learners
4513,3,Inconsistent Learners
3932,1,Passive Learners
943,0,At-Risk Students
1216,0,At-Risk Students
1897,2,High Achievers
3828,3,Inconsistent Learners
571,2,High Achievers
3727,2,High Achievers
3986,3,Inconsistent Learners
1602,1,Passive Learners
3683,3,Inconsistent Learners
3711,1,Passive Learners
1163,1,Passive Learners
4334,0,At-Risk Students
4516,1,Passive Learners
3427,2,High Achievers
2224,0,At-Risk Students
245,0,At-Risk Students
1281,1,Passive Learners
2801,2,High Achievers
3301,1,Passive Learners
894,2,High Achievers
4357,0,At-Risk Students
4824,3,Inconsistent Learners
290,1,Passive Learners
1166,0,At-Risk Students
3827,3,Inconsistent Learners
119,1,Passive Learners
2614,0,At-Risk Students
2307,1,Passive Learners
2376,1,Passive Learners
2194,3,Inconsistent Learners
4273,1,Passive Learners
3791,1,Passive Learners
4161,0,At-Risk Students
2367,1,Passive Learners
913,2,High Achievers
1321,2,High Achievers
4653,1,Passive Learners
4364,1,Passive Learners
4014,2,High Achievers
3439,0,At-Risk Students
2552,1,Passive Learners
2145,0,At-Risk Students
2239,0,At-Risk Students
881,0,At-Risk Students
591,3,Inconsistent Learners
757,3,Inconsistent Learners
4388,1,Passive Learners
572,2,High Achievers
2514,3,Inconsistent Learners
3108,2,High Achievers
1651,0,At-Risk Students
1023,1,Passive Learners
1223,1,Passive Learners
3662,1,Passive Learners
3888,1,Passive Learners
3214,0,At-Risk Students
1829,2,High Achievers
2416,0,At-Risk Students
1582,1,Passive Learners
3919,0,At-Risk Students
1815,0,At-Risk Students
3402,1,Passive Learners
1756,0,At-Risk Students
1820,1,Passive Learners
2620,3,Inconsistent Learners
2584,1,Passive Learners
2566,0,At-Risk Students
3530,1,Passive Learners
2527,0,At-Risk Students
4799,0,At-Risk Students
1935,0,At-Risk Students
1045,1,Passive Learners
1554,1,Passive Learners
3679,3,Inconsistent Learners
3398,0,At-Risk Students
2007,0,At-Risk Students
3687,0,At-Risk Students
3205,1,Passive Learners
330,1,Passive Learners
4543,0,At-Risk Students
4610,0,At-Risk Students
950,1,Passive Learners
1417,0,At-Risk Students
1309,0,At-Risk Students
446,1,Passive Learners
1542,2,High Achievers
91,0,At-Risk Students
560,0,At-Risk Students
3103,1,Passive Learners
4520,0,At-Risk Students
1438,1,Passive Learners
3523,0,At-Risk Students
632,2,High Achievers
2533,3,Inconsistent Learners
925,1,Passive Learners
3424,1,Passive Learners
2109,2,High Achievers
7,1,Passive Learners
1188,0,At-Risk Students
4820,1,Passive Learners
1225,1,Passive Learners
1652,0,At-Risk Students
2996,0,At-Risk Students
3145,0,At-Risk Students
16,3,Inconsistent Learners
3418,3,Inconsistent Learners
1969,1,Passive Learners
3266,0,At-Risk Students
1344,2,High Achievers
3472,0,At-Risk Students
4795,2,High Achievers
1134,3,Inconsistent Learners
735,1,Passive Learners
3202,1,Passive Learners
869,2,High Achievers
11,0,At-Risk Students
3790,1,Passive Learners
2865,0,At-Risk Students
2246,3,Inconsistent Learners
4642,0,At-Risk Students
315,1,Passive Learners
135,1,Passive Learners
2470,1,Passive Learners
4976,3,Inconsistent Learners
4768,0,At-Risk Students
121,2,High Achievers
3550,0,At-Risk Students
2283,2,High Achievers
4921,0,At-Risk Students
3678,0,At-Risk Students
3648,1,Passive Learners
4239,0,At-Risk Students
443,1,Passive Learners
3192,3,Inconsistent Learners
1767,0,At-Risk Students
87,0,At-Risk Students
2207,0,At-Risk Students
4950,0,At-Risk Students
4829,2,High Achievers
98,0,At-Risk Students
2709,0,At-Risk Students
3818,1,Passive Learners
758,2,High Achievers
2840,1,Passive Learners
1870,1,Passive Learners
4730,1,Passive Learners
4288,0,At-Risk Students
3904,0,At-Risk Students
3322,1,Passive Learners
168,0,At-Risk Students
4331,1,Passive Learners
360,1,Passive Learners
4666,0,At-Risk Students
970,1,Passive Learners
112,2,High Achievers
1099,0,At-Risk Students
1805,0,At-Risk Students
3475,0,At-Risk Students
4521,2,High Achievers
620,1,Passive Learners
2925,0,At-Risk Students
3060,3,Inconsistent Learners
784,1,Passive Learners
1050,0,At-Risk Students
4191,2,High Achievers
486,1,Passive Learners
4411,0,At-Risk Students
2940,3,Inconsistent Learners
3754,1,Passive Learners
539,0,At-Risk Students
1274,0,At-Risk Students
703,2,High Achievers
3600,1,Passive Learners
1707,1,Passive Learners
3270,1,Passive Learners
3456,3,Inconsistent Learners
1187,0,At-Risk Students
1835,1,Passive Learners
4468,0,At-Risk Students
791,1,Passive Learners
1434,3,Inconsistent Learners
4763,3,Inconsistent Learners
2095,2,High Achievers
340,0,At-Risk Students
4804,2,High Achievers
3845,0,At-Risk Students
1033,3,Inconsistent Learners
2309,0,At-Risk Students
2501,0,At-Risk Students
2252,3,Inconsistent Learners
3720,3,Inconsistent Learners
4051,3,Inconsistent Learners
797,1,Passive Learners
2057,2,High Achievers
4896,0,At-Risk Students
1506,2,High Achievers
1362,3,Inconsistent Learners
218,0,At-Risk Students
1663,1,Passive Learners
1566,0,At-Risk Students
498,0,At-Risk Students
3646,0,At-Risk Students
1213,2,High Achievers
1690,3,Inconsistent Learners
4764,1,Passive Learners
871,3,Inconsistent Learners
4805,0,At-Risk Students
2919,1,Passive Learners
4221,0,At-Risk Students
1505,3,Inconsistent Learners
2462,3,Inconsistent Learners
196,3,Inconsistent Learners
2378,3,Inconsistent Learners
4755,2,High Achievers
2535,1,Passive Learners
3861,1,Passive Learners
4345,1,Passive Learners
4067,0,At-Risk Students
689,3,Inconsistent Learners
4611,0,At-Risk Students
464,0,At-Risk Students
2915,0,At-Risk Students
2399,2,High Achievers
1609,0,At-Risk Students
4864,1,Passive Learners
1387,2,High Achievers
2621,0,At-Risk Students
4098,3,Inconsistent Learners
270,1,Passive Learners
1591,1,Passive Learners
1981,0,At-Risk Students
1718,0,At-Risk Students
1200,2,High Achievers
4172,3,Inconsistent Learners
1024,1,Passive Learners
278,1,Passive Learners
630,1,Passive Learners
2172,0,At-Risk Students
1300,0,At-Risk Students
4518,2,High Achievers
1678,0,At-Risk Students
3625,1,Passive Learners
2893,0,At-Risk Students
4685,1,Passive Learners
1530,0,At-Risk Students
4236,0,At-Risk Students
849,2,High Achievers
4491,0,At-Risk Students
759,1,Passive Learners
161,1,Passive Learners
1086,3,Inconsistent Learners
1157,0,At-Risk Students
4080,2,High Achievers
1903,0,At-Risk Students
4358,1,Passive Learners
2573,3,Inconsistent Learners
3704,0,At-Risk Students
4617,1,Passive Learners
1786,2,High Achievers
4458,2,High Achievers
3193,1,Passive Learners
370,1,Passive Learners
1522,0,At-Risk Students
1483,1,Passive Learners
1246,1,Passive Learners
1859,1,Passive Learners
4925,0,At-Risk Students
1146,0,At-Risk Students
1597,1,Passive Learners
1977,0,At-Risk Students
3517,0,At-Risk Students
4461,2,High Achievers
2220,0,At-Risk Students
1115,2,High Achievers
2167,1,Passive Learners
1143,0,At-Risk Students
3918,3,Inconsistent Learners
1766,3,Inconsistent Learners
2585,1,Passive Learners
4895,1,Passive Learners
4010,2,High Achievers
3721,0,At-Risk Students
238,3,Inconsistent Learners
2830,0,At-Risk Students
3468,2,High Achievers
250,1,Passive Learners
4019,0,At-Risk Students
1127,1,Passive Learners
194,0,At-Risk Students
276,0,At-Risk Students
3777,2,High Achievers
3178,1,Passive Learners
422,1,Passive Learners
1744,1,Passive Learners
104,0,At-Risk Students
2631,0,At-Risk Students
394,1,Passive Learners
1548,0,At-Risk Students
1515,1,Passive Learners
2805,1,Passive Learners
403,1,Passive Learners
979,0,At-Risk Students
3553,0,At-Risk Students
3956,0,At-Risk Students
2401,2,High Achievers
3568,3,Inconsistent Learners
2536,3,Inconsistent Learners
2704,1,Passive Learners
2882,1,Passive Learners
2424,1,Passive Learners
1738,0,At-Risk Students
2878,0,At-Risk Students
3556,1,Passive Learners
2574,2,High Achievers
3542,2,High Achievers
4131,0,At-Risk Students
4982,0,At-Risk Students
3216,1,Passive Learners
2823,0,At-Risk Students
570,1,Passive Learners
2806,0,At-Risk Students
953,3,Inconsistent Learners
2698,0,At-Risk Students
1882,0,At-Risk Students
533,1,Passive Learners
1304,0,At-Risk Students
635,1,Passive Learners
4536,2,High Achievers
2579,1,Passive Learners
2461,1,Passive Learners
3063,1,Passive Learners
1480,0,At-Risk Students
4564,2,High Achievers
2449,0,At-Risk Students
3271,1,Passive Learners
4258,1,Passive Learners
4486,1,Passive Learners
2513,1,Passive Learners
4551,1,Passive Learners
441,3,Inconsistent Learners
2178,1,Passive Learners
1404,0,At-Risk Students
4434,1,Passive Learners
2608,2,High Achievers
4759,2,High Achievers
1247,0,At-Risk Students
2069,0,At-Risk Students
4017,2,High Achievers
4980,0,At-Risk Students
510,0,At-Risk Students
4342,0,At-Risk Students
4445,2,High Achievers
1618,1,Passive Learners
2874,1,Passive Learners
3232,1,Passive Learners
828,1,Passive Learners
3228,1,Passive Learners
1504,0,At-Risk Students
4176,1,Passive Learners
4083,0,At-Risk Students
2249,1,Passive Learners
919,1,Passive Learners
740,0,At-Risk Students
2778,1,Passive Learners
1619,1,Passive Learners
413,3,Inconsistent Learners
1167,0,At-Risk Students
4304,0,At-Risk Students
4081,1,Passive Learners
1631,1,Passive Learners
1305,1,Passive Learners
3489,1,Passive Learners
1685,0,At-Risk Students
58,0,At-Risk Students
3158,0,At-Risk Students
4648,2,High Achievers
2712,2,High Achievers
2122,3,Inconsistent Learners
1639,0,At-Risk Students
1217,1,Passive Learners
3973,3,Inconsistent Learners
971,0,At-Risk Students
1584,1,Passive Learners
2262,2,High Achievers
4070,1,Passive Learners
847,3,Inconsistent Learners
225,0,At-Risk Students
2116,2,High Achievers
3365,0,At-Risk Students
4967,1,Passive Learners
1671,0,At-Risk Students
3052,2,High Achievers
2201,0,At-Risk Students
2169,3,Inconsistent Learners
2613,0,At-Risk Students
1539,1,Passive Learners
1436,1,Passive Learners
951,3,Inconsistent Learners
713,0,At-Risk Students
3872,0,At-Risk Students
1714,3,Inconsistent Learners
2938,1,Passive Learners
3105,3,Inconsistent Learners
727,1,Passive Learners
4694,1,Passive Learners
4175,1,Passive Learners
3983,0,At-Risk Students
3015,0,At-Risk Students
3495,0,At-Risk Students
886,1,Passive Learners
2453,0,At-Risk Students
3717,2,High Achievers
4943,3,Inconsistent Learners
2853,1,Passive Learners
1290,0,At-Risk Students
383,0,At-Risk Students
438,2,High Achievers
3405,1,Passive Learners
2879,0,At-Risk Students
531,0,At-Risk Students
2759,0,At-Risk Students
14,3,Inconsistent Learners
4238,1,Passive Learners
1846,2,High Achievers
2775,1,Passive Learners
4744,0,At-Risk Students
4904,3,Inconsistent Learners
1742,0,At-Risk Students
2661,1,Passive Learners
4923,1,Passive Learners
3486,1,Passive Learners
622,1,Passive Learners
3049,0,At-Risk Students
26,0,At-Risk Students
3179,0,At-Risk Students
4208,0,At-Risk Students
627,2,High Achievers
1091,2,High Achievers
4544,0,At-Risk Students
2615,1,Passive Learners
1585,3,Inconsistent Learners
1020,1,Passive Learners
2953,0,At-Risk Students
3407,0,At-Risk Students
593,1,Passive Learners
4979,2,High Achievers
2742,3,Inconsistent Learners
3967,1,Passive Learners
1680,0,At-Risk Students
1649,1,Passive Learners
2354,0,At-Risk Students
2745,0,At-Risk Students
4716,1,Passive Learners
679,0,At-Risk Students
2202,0,At-Risk Students
1740,2,High Achievers
3086,0,At-Risk Students
1424,1,Passive Learners
1144,1,Passive Learners
4719,3,Inconsistent Learners
288,2,High Achievers
1062,1,Passive Learners
4231,1,Passive Learners
480,1,Passive Learners
3387,3,Inconsistent Learners
4711,1,Passive Learners
3857,1,Passive Learners
624,1,Passive Learners
4566,1,Passive Learners
777,0,At-Risk Students
303,3,Inconsistent Learners
1186,0,At-Risk Students
4503,3,Inconsistent Learners
1964,0,At-Risk Students
3401,1,Passive Learners
4474,1,Passive Learners
4117,3,Inconsistent Learners
2964,0,At-Risk Students
463,0,At-Risk Students
1145,1,Passive Learners
4874,1,Passive Learners
526,1,Passive Learners
4978,1,Passive Learners
2668,1,Passive Learners
3233,1,Passive Learners
2463,0,At-Risk Students
4669,1,Passive Learners
1140,1,Passive Learners
2673,1,Passive Learners
2185,0,At-Risk Students
3378,2,High Achievers
2850,1,Passive Learners
4624,1,Passive Learners
4299,1,Passive Learners
4237,1,Passive Learners
2664,0,At-Risk Students
3361,0,At-Risk Students
3455,2,High Achievers
2730,3,Inconsistent Learners
887,2,High Achievers
1979,0,At-Risk Students
38,0,At-Risk Students
1660,2,High Achievers
3657,2,High Achievers
4550,0,At-Risk Students
798,1,Passive Learners
3586,0,At-Risk Students
4963,1,Passive Learners
3916,0,At-Risk Students
35,2,High Achievers
767,3,Inconsistent Learners
4206,3,Inconsistent Learners
186,2,High Achievers
2854,2,High Achievers
1367,0,At-Risk Students
1807,1,Passive Learners
1357,0,At-Risk Students
2749,2,High Achievers
3706,1,Passive Learners
4542,0,At-Risk Students
2383,1,Passive Learners
544,0,At-Risk Students
4272,0,At-Risk Students
2355,0,At-Risk Students
346,1,Passive Learners
1998,1,Passive Learners
3452,2,High Achievers
328,3,Inconsistent Learners
3260,0,At-Risk Students
4701,2,High Achievers
2810,1,Passive Learners
2707,1,Passive Learners
2936,1,Passive Learners
2070,3,Inconsistent Learners
167,1,Passive Learners
4936,0,At-Risk Students
4845,0,At-Risk Students
4772,3,Inconsistent Learners
2206,0,At-Risk Students
4033,0,At-Risk Students
1877,1,Passive Learners
522,0,At-Risk Students
2687,0,At-Risk Students
4478,1,Passive Learners
1745,1,Passive Learners
936,0,At-Risk Students
3533,0,At-Risk Students
825,1,Passive Learners
3781,0,At-Risk Students
615,0,At-Risk Students
444,0,At-Risk Students
1250,0,At-Risk Students
244,2,High Achievers
4008,0,At-Risk Students
1989,1,Passive Learners
228,1,Passive Learners
1107,3,Inconsistent Learners
4096,0,At-Risk Students
4361,0,At-Risk Students
1906,0,At-Risk Students
4453,3,Inconsistent Learners
906,2,High Achievers
4931,1,Passive Learners
402,1,Passive Learners
982,0,At-Risk Students
1665,0,At-Risk Students
3451,3,Inconsistent Learners
3211,2,High Achievers
1872,1,Passive Learners
996,0,At-Risk Students
215,3,Inconsistent Learners
2334,1,Passive Learners
2374,0,At-Risk Students
2137,0,At-Risk Students
4106,0,At-Risk Students
1269,0,At-Risk Students
3155,0,At-Risk Students
752,1,Passive Learners
