StudentId,AvgQuizScore,AvgGrade,CompletionRate,QuizPassRate,CourseId,CompositeScore,RankInCourse,Title
2387,77.8,0.0,0.0,0.6,143,0.389,9,Database Systems
2387,77.8,0.0,0.0,0.6,93,0.389,8,Machine Learning
2387,77.8,0.0,0.0,0.6,120,0.389,10,Data Science
2387,77.8,0.0,0.0,0.6,61,0.389,9,Mobile App Development
3682,77.78,0.0,0.0,0.5556,91,0.3889,9,Computer Architecture
2889,46.65,18.8667,0.3889,0.3333,146,0.3877,9,Operating Systems
430,71.875,14.0,0.0,0.6,38,0.3874,7,Database Systems
430,71.875,14.0,0.0,0.6,100,0.3874,9,Software Engineering
314,51.6667,0.0,0.4286,0.2,200,0.3869,7,Algorithms
1036,52.8333,11.25,0.3333,0.1818,198,0.3867,9,Machine Learning
1036,52.8333,11.25,0.3333,0.1818,73,0.3867,7,Web Development
2769,39.1571,0.0,0.6364,0.1667,34,0.3867,8,Algorithms
2769,39.1571,0.0,0.6364,0.1667,47,0.3867,4,Machine Learning
1036,52.8333,11.25,0.3333,0.1818,168,0.3867,7,Web Development
3552,77.3,0.0,0.0,0.75,12,0.3865,5,Discrete Mathematics
3552,77.3,0.0,0.0,0.75,36,0.3865,7,Software Engineering
4766,72.6167,11.65,0.0,0.4615,8,0.3864,9,Data Science
1468,60.0,0.0,0.2857,0.2727,46,0.3857,8,Mobile App Development
1468,60.0,0.0,0.2857,0.2727,14,0.3857,6,Computer Architecture
3724,77.0667,0.0,0.0,0.6,51,0.3853,10,Discrete Mathematics
3724,77.0667,0.0,0.0,0.6,140,0.3853,10,Operating Systems
1497,42.0,0.0,0.5833,0.0,153,0.385,6,Algorithms
1497,42.0,0.0,0.5833,0.0,126,0.385,4,Machine Learning
1497,42.0,0.0,0.5833,0.0,38,0.385,8,Database Systems
2010,36.95,0.0,0.6667,0.3333,85,0.3848,7,Artificial Intelligence
2422,35.05,14.0,0.6,0.1667,96,0.3832,7,Database Systems
1921,67.8,22.0,0.0,0.25,167,0.383,4,Operating Systems
785,76.6,0.0,0.0,0.4545,70,0.383,7,Operating Systems
785,76.6,0.0,0.0,0.4545,61,0.383,10,Mobile App Development
1921,67.8,22.0,0.0,0.25,152,0.383,9,Operating Systems
2369,56.4714,0.0,0.3333,0.2143,22,0.3823,4,Data Science
2369,56.4714,0.0,0.3333,0.2143,73,0.3823,8,Web Development
1390,70.8,14.0,0.0,0.6667,133,0.382,3,Computer Networks
3152,62.2,35.48,0.0,0.3333,91,0.382,10,Computer Architecture
3152,62.2,35.48,0.0,0.3333,71,0.382,8,Algorithms
1390,70.8,14.0,0.0,0.6667,117,0.382,5,Data Structures
1390,70.8,14.0,0.0,0.6667,158,0.382,8,Mobile App Development
2602,63.0,0.0,0.2222,0.3333,86,0.3817,8,Database Systems
2871,76.1667,0.0,0.0,1.0,111,0.3808,5,Cyber Security Fundamentals
3568,66.825,23.3333,0.0,0.5,136,0.3808,10,Operating Systems
3568,66.825,23.3333,0.0,0.5,150,0.3808,7,Cyber Security Fundamentals
3568,66.825,23.3333,0.0,0.5,81,0.3808,7,Artificial Intelligence
2871,76.1667,0.0,0.0,1.0,86,0.3808,9,Database Systems
4973,29.0,0.0,0.7857,0.0,187,0.3807,8,Operating Systems
4973,29.0,0.0,0.7857,0.0,137,0.3807,6,Computer Networks
4973,29.0,0.0,0.7857,0.0,111,0.3807,6,Cyber Security Fundamentals
1311,44.1143,0.0,0.5333,0.3636,16,0.3806,8,Algorithms
1311,44.1143,0.0,0.5333,0.3636,94,0.3806,6,Data Science
1867,56.0333,0.0,0.3333,0.3333,88,0.3802,7,Cloud Computing
4696,61.4,36.5,0.0,0.25,53,0.38,8,Discrete Mathematics
812,76.0,0.0,0.0,0.1667,76,0.38,5,Computer Networks
424,76.0,0.0,0.0,0.2,47,0.38,5,Machine Learning
424,76.0,0.0,0.0,0.2,151,0.38,8,Software Engineering
4696,61.4,36.5,0.0,0.25,3,0.38,7,Data Structures
4564,45.92,0.0,0.5,0.1818,9,0.3796,9,Artificial Intelligence
1579,69.6,15.7833,0.0,1.0,198,0.3796,10,Machine Learning
2347,33.85,0.0,0.7,0.1,81,0.3792,8,Artificial Intelligence
2347,33.85,0.0,0.7,0.1,80,0.3792,7,Computer Architecture
2347,33.85,0.0,0.7,0.1,188,0.3792,8,Web Development
767,75.2667,0.0,0.0,0.4286,173,0.3763,6,Mobile App Development
4407,75.2167,0.0,0.0,0.5,159,0.3761,10,Data Science
4407,75.2167,0.0,0.0,0.5,145,0.3761,9,Web Development
4407,75.2167,0.0,0.0,0.5,8,0.3761,10,Data Science
838,75.1,0.0,0.0,0.5,94,0.3755,7,Data Science
2536,69.75,13.325,0.0,0.6667,150,0.3754,8,Cyber Security Fundamentals
4798,71.1333,9.88,0.0,0.6,129,0.3754,10,Discrete Mathematics
2536,69.75,13.325,0.0,0.6667,73,0.3754,9,Web Development
4798,71.1333,9.88,0.0,0.6,77,0.3754,10,Mobile App Development
3253,30.0,0.0,0.75,0.0909,153,0.375,7,Algorithms
1179,49.2,0.0,0.4286,0.0,11,0.3746,9,Computer Networks
1179,49.2,0.0,0.4286,0.0,78,0.3746,8,Artificial Intelligence
3116,74.86,0.0,0.0,0.4444,177,0.3743,10,Data Science
3116,74.86,0.0,0.0,0.4444,154,0.3743,9,Software Engineering
755,48.1429,0.0,0.4444,0.2143,109,0.374,10,Artificial Intelligence
755,48.1429,0.0,0.4444,0.2143,85,0.374,8,Artificial Intelligence
4875,34.7,0.0,0.6667,0.1429,12,0.3735,6,Discrete Mathematics
4875,34.7,0.0,0.6667,0.1429,73,0.3735,10,Web Development
4875,34.7,0.0,0.6667,0.1429,35,0.3735,10,Data Structures
4105,38.6333,0.0,0.6,0.25,138,0.3732,10,Algorithms
1180,74.4667,0.0,0.0,0.3333,164,0.3723,7,Data Science
1180,74.4667,0.0,0.0,0.3333,151,0.3723,9,Software Engineering
4169,0.0,35.75,1.0,0.0,128,0.3715,8,Artificial Intelligence
3882,37.3,0.0,0.6154,0.1538,92,0.3711,7,Web Development
162,72.3333,4.5,0.0,0.25,100,0.3707,10,Software Engineering
162,72.3333,4.5,0.0,0.25,189,0.3707,8,Artificial Intelligence
1783,53.5,14.0,0.25,0.25,16,0.3705,9,Algorithms
1783,53.5,14.0,0.25,0.25,134,0.3705,9,Web Development
1783,53.5,14.0,0.25,0.25,95,0.3705,8,Software Engineering
1363,0.0,35.15,1.0,0.0,14,0.3703,7,Computer Architecture
758,54.0,0.0,0.3333,0.4444,4,0.37,10,Computer Networks
2252,74.0,0.0,0.0,0.5,197,0.37,5,Computer Networks
758,54.0,0.0,0.3333,0.4444,9,0.37,10,Artificial Intelligence
758,54.0,0.0,0.3333,0.4444,47,0.37,6,Machine Learning
1853,49.9429,0.0,0.4,0.3636,80,0.3697,8,Computer Architecture
3953,35.04,0.0,0.6471,0.1111,43,0.3693,5,Database Systems
2160,48.0556,14.0,0.3333,0.3846,40,0.3683,7,Discrete Mathematics
1343,53.73,49.6333,0.0,0.4286,85,0.3679,9,Artificial Intelligence
283,73.58,0.0,0.0,0.3333,183,0.3679,9,Computer Architecture
2465,40.14,0.0,0.5556,0.25,12,0.3674,7,Discrete Mathematics
1677,31.025,0.0,0.7059,0.1111,22,0.3669,5,Data Science
1677,31.025,0.0,0.7059,0.1111,131,0.3669,8,Machine Learning
909,73.3,0.0,0.0,0.6,126,0.3665,5,Machine Learning
909,73.3,0.0,0.0,0.6,70,0.3665,8,Operating Systems
909,73.3,0.0,0.0,0.6,158,0.3665,9,Mobile App Development
875,53.2,0.0,0.3333,0.1429,46,0.366,9,Mobile App Development
875,53.2,0.0,0.3333,0.1429,189,0.366,9,Artificial Intelligence
1150,69.35,9.5,0.0,0.3571,152,0.3657,10,Operating Systems
1150,69.35,9.5,0.0,0.3571,196,0.3657,8,Database Systems
4072,41.2667,0.0,0.5294,0.125,50,0.3652,8,Discrete Mathematics
4072,41.2667,0.0,0.5294,0.125,168,0.3652,8,Web Development
4072,41.2667,0.0,0.5294,0.125,181,0.3652,6,Operating Systems
4862,32.85,0.0,0.6667,0.1429,173,0.3643,7,Mobile App Development
94,32.0,12.1,0.6,0.0,196,0.3642,9,Database Systems
1372,0.0,91.9,0.6,0.0,200,0.3638,8,Algorithms
1606,42.75,0.0,0.5,0.1176,166,0.3638,5,Discrete Mathematics
1606,42.75,0.0,0.5,0.1176,59,0.3638,10,Machine Learning
2176,32.7,0.0,0.6667,0.1,167,0.3635,5,Operating Systems
2413,31.275,0.0,0.6875,0.0769,164,0.3626,8,Data Science
2413,31.275,0.0,0.6875,0.0769,85,0.3626,10,Artificial Intelligence
2413,31.275,0.0,0.6875,0.0769,43,0.3626,6,Database Systems
3336,72.3,0.0,0.0,0.4,99,0.3615,4,Mobile App Development
2554,72.1286,0.0,0.0,0.5,181,0.3606,7,Operating Systems
4114,42.0167,0.0,0.5,0.0833,151,0.3601,10,Software Engineering
2191,27.0,0.0,0.75,0.0,126,0.36,6,Machine Learning
2191,27.0,0.0,0.75,0.0,110,0.36,7,Software Engineering
2191,27.0,0.0,0.75,0.0,75,0.36,9,Data Science
3878,0.0,29.8833,1.0,0.0,141,0.3598,9,Computer Networks
3878,0.0,29.8833,1.0,0.0,178,0.3598,6,Algorithms
198,33.7333,11.7667,0.5556,0.125,3,0.3589,8,Data Structures
4732,40.0,0.0,0.5294,0.0,36,0.3588,8,Software Engineering
2712,46.88,0.0,0.4118,0.2222,86,0.3579,10,Database Systems
826,49.6375,0.0,0.3636,0.3077,164,0.3573,9,Data Science
826,49.6375,0.0,0.3636,0.3077,119,0.3573,10,Cyber Security Fundamentals
826,49.6375,0.0,0.3636,0.3077,106,0.3573,7,Software Engineering
4737,41.3333,0.0,0.5,0.1667,110,0.3567,8,Software Engineering
4737,41.3333,0.0,0.5,0.1667,54,0.3567,10,Artificial Intelligence
4737,41.3333,0.0,0.5,0.1667,96,0.3567,8,Database Systems
4737,41.3333,0.0,0.5,0.1667,158,0.3567,10,Mobile App Development
1688,28.95,0.0,0.7059,0.0909,43,0.3565,7,Database Systems
3461,48.74,5.725,0.3333,0.125,167,0.3551,6,Operating Systems
3461,48.74,5.725,0.3333,0.125,187,0.3551,9,Operating Systems
3896,44.75,0.0,0.4375,0.1667,79,0.355,8,Cyber Security Fundamentals
953,71.0,0.0,0.0,1.0,46,0.355,10,Mobile App Development
1104,70.8714,0.0,0.0,0.4167,156,0.3544,7,Algorithms
1104,70.8714,0.0,0.0,0.4167,168,0.3544,9,Web Development
1104,70.8714,0.0,0.0,0.4167,70,0.3544,9,Operating Systems
1896,70.82,0.0,0.0,0.2727,76,0.3541,6,Computer Networks
2108,25.5,13.2333,0.6667,0.0,47,0.354,7,Machine Learning
2108,25.5,13.2333,0.6667,0.0,76,0.354,7,Computer Networks
273,0.0,26.58,1.0,0.0,5,0.3532,8,Discrete Mathematics
273,0.0,26.58,1.0,0.0,96,0.3532,9,Database Systems
273,0.0,26.58,1.0,0.0,93,0.3532,9,Machine Learning
273,0.0,26.58,1.0,0.0,170,0.3532,5,Data Science
1669,21.8,9.5,0.75,0.0,50,0.353,9,Discrete Mathematics
1669,21.8,9.5,0.75,0.0,11,0.353,10,Computer Networks
1545,0.0,26.375,1.0,0.0,200,0.3528,9,Algorithms
4763,64.72,14.5,0.0,0.5,67,0.3526,2,Operating Systems
2073,70.475,0.0,0.0,0.3846,2,0.3524,10,Machine Learning
637,58.35,0.0,0.2,0.3571,48,0.3518,10,Data Structures
4117,60.2333,25.2,0.0,0.3636,81,0.3516,9,Artificial Intelligence
2807,67.125,7.9,0.0,0.4167,178,0.3514,7,Algorithms
2849,55.2667,0.0,0.25,0.3333,23,0.3513,10,Data Structures
2849,55.2667,0.0,0.25,0.3333,179,0.3513,5,Data Science
3026,51.1333,10.1,0.25,0.1818,99,0.3509,5,Mobile App Development
3249,45.81,14.0,0.3125,0.2222,200,0.3508,10,Algorithms
3249,45.81,14.0,0.3125,0.2222,146,0.3508,10,Operating Systems
2385,66.4,9.3,0.0,1.0,93,0.3506,10,Machine Learning
2385,66.4,9.3,0.0,1.0,76,0.3506,8,Computer Networks
2385,66.4,9.3,0.0,1.0,183,0.3506,10,Computer Architecture
2385,66.4,9.3,0.0,1.0,187,0.3506,10,Operating Systems
2432,38.2,11.5,0.4545,0.1538,133,0.3504,4,Computer Networks
2432,38.2,11.5,0.4545,0.1538,96,0.3504,10,Database Systems
1672,0.0,280.8,0.5,0.0,115,0.35,8,Artificial Intelligence
1601,70.0,0.0,0.0,1.0,94,0.35,8,Data Science
1672,0.0,280.8,0.5,0.0,41,0.35,5,Database Systems
1672,0.0,280.8,0.5,0.0,150,0.35,9,Cyber Security Fundamentals
3124,44.5,13.2,0.3333,0.25,137,0.3489,7,Computer Networks
3124,44.5,13.2,0.3333,0.25,3,0.3489,9,Data Structures
1883,0.0,24.4,1.0,0.0,53,0.3488,9,Discrete Mathematics
16,66.6,7.8,0.0,0.375,52,0.3486,5,Operating Systems
2641,24.4,22.9333,0.6,0.0,43,0.3479,8,Database Systems
2198,60.6667,21.9,0.0,0.3333,131,0.3471,9,Machine Learning
3496,61.6,19.1,0.0,0.5,32,0.3462,6,Computer Architecture
3496,61.6,19.1,0.0,0.5,157,0.3462,8,Mobile App Development
2305,21.0,7.92,0.75,0.0,145,0.3458,10,Web Development
2305,21.0,7.92,0.75,0.0,98,0.3458,7,Machine Learning
2305,21.0,7.92,0.75,0.0,88,0.3458,8,Cloud Computing
3263,69.0,0.0,0.0,0.4,47,0.345,8,Machine Learning
130,33.0,0.0,0.6,0.25,88,0.345,9,Cloud Computing
3263,69.0,0.0,0.0,0.4,166,0.345,6,Discrete Mathematics
957,48.98,0.0,0.3333,0.1429,181,0.3449,8,Operating Systems
4829,27.92,2.4,0.6667,0.0909,179,0.3444,6,Data Science
4877,38.8571,0.0,0.5,0.25,89,0.3443,5,Cyber Security Fundamentals
111,57.3,28.74,0.0,0.3333,108,0.344,9,Software Engineering
1478,33.1,14.0,0.5,0.0,67,0.3435,3,Operating Systems
203,68.4,0.0,0.0,0.3571,36,0.342,9,Software Engineering
2126,34.5667,0.0,0.5625,0.0909,141,0.3416,10,Computer Networks
4431,0.0,20.7,1.0,0.0,166,0.3414,7,Discrete Mathematics
3579,38.45,10.16,0.4286,0.0,22,0.3412,6,Data Science
4040,68.16,0.0,0.0,0.4,137,0.3408,8,Computer Networks
848,35.95,0.0,0.5333,0.2,38,0.3397,9,Database Systems
1953,49.9167,0.0,0.3,0.25,106,0.3396,8,Software Engineering
1953,49.9167,0.0,0.3,0.25,193,0.3396,8,Operating Systems
4398,37.7273,0.0,0.5,0.1765,128,0.3386,9,Artificial Intelligence
4592,0.0,19.26,1.0,0.0,98,0.3385,8,Machine Learning
3855,61.5,15.3,0.0,0.125,143,0.3381,10,Database Systems
4625,0.0,19.05,1.0,0.0,84,0.3381,6,Database Systems
29,60.2,18.3,0.0,0.3333,18,0.3376,7,Computer Networks
4569,29.3,0.0,0.6364,0.125,67,0.3374,4,Operating Systems
4569,29.3,0.0,0.6364,0.125,41,0.3374,6,Database Systems
2226,56.2556,27.95,0.0,0.4167,12,0.3372,8,Discrete Mathematics
2226,56.2556,27.95,0.0,0.4167,156,0.3372,8,Algorithms
2226,56.2556,27.95,0.0,0.4167,170,0.3372,6,Data Science
1713,0.0,18.6,1.0,0.0,137,0.3372,9,Computer Networks
1713,0.0,18.6,1.0,0.0,34,0.3372,9,Algorithms
610,67.4,0.0,0.0,0.5,32,0.337,7,Computer Architecture
3021,49.28,0.0,0.3,0.4286,78,0.3364,9,Artificial Intelligence
3021,49.28,0.0,0.3,0.4286,101,0.3364,10,Web Development
4343,67.24,0.0,0.0,0.5,166,0.3362,8,Discrete Mathematics
4615,0.0,18.1,1.0,0.0,137,0.3362,10,Computer Networks
4343,67.24,0.0,0.0,0.5,70,0.3362,10,Operating Systems
4343,67.24,0.0,0.0,0.5,38,0.3362,10,Database Systems
2855,49.5667,0.0,0.2941,0.3333,53,0.3361,10,Discrete Mathematics
2855,49.5667,0.0,0.2941,0.3333,173,0.3361,8,Mobile App Development
2590,42.2167,17.45,0.3,0.3333,36,0.336,10,Software Engineering
252,39.8,0.0,0.4545,0.2,25,0.3354,7,Cloud Computing
3720,67.08,0.0,0.0,0.4,110,0.3354,9,Software Engineering
4912,0.0,16.8,1.0,0.0,181,0.3336,9,Operating Systems
1412,60.5,15.5,0.0,0.25,126,0.3335,7,Machine Learning
1412,60.5,15.5,0.0,0.25,40,0.3335,8,Discrete Mathematics
467,0.0,16.7333,1.0,0.0,197,0.3335,6,Computer Networks
2669,61.3,13.1667,0.0,0.3,110,0.3328,10,Software Engineering
2969,66.5333,0.0,0.0,0.4444,108,0.3327,10,Software Engineering
921,66.5,0.0,0.0,0.5,168,0.3325,10,Web Development
3622,0.0,15.5833,1.0,0.0,94,0.3312,9,Data Science
2149,36.25,0.0,0.5,0.25,34,0.3312,10,Algorithms
2274,50.0,7.15,0.2222,0.125,79,0.331,9,Cyber Security Fundamentals
2255,20.975,0.0,0.75,0.0,99,0.3299,6,Mobile App Development
2779,65.9833,0.0,0.0,0.3636,133,0.3299,5,Computer Networks
1888,38.2,0.0,0.4615,0.2857,115,0.3294,9,Artificial Intelligence
1888,38.2,0.0,0.4615,0.2857,117,0.3294,6,Data Structures
2326,65.8667,0.0,0.0,0.6667,130,0.3293,7,Computer Architecture
3756,31.75,10.175,0.5,0.0,71,0.3291,9,Algorithms
2320,0.0,52.0,0.75,0.0,170,0.329,7,Data Science
2756,65.6,0.0,0.0,0.1667,178,0.328,8,Algorithms
2756,65.6,0.0,0.0,0.1667,170,0.328,8,Data Science
2756,65.6,0.0,0.0,0.1667,133,0.328,6,Computer Networks
2756,65.6,0.0,0.0,0.1667,43,0.328,9,Database Systems
4591,60.7429,11.6333,0.0,0.4545,92,0.327,8,Web Development
4695,0.0,13.1667,1.0,0.0,32,0.3263,8,Computer Architecture
4695,0.0,13.1667,1.0,0.0,47,0.3263,9,Machine Learning
3606,0.0,13.06,1.0,0.0,47,0.3261,10,Machine Learning
2324,53.1667,30.0333,0.0,0.3333,181,0.3259,10,Operating Systems
3652,65.1333,0.0,0.0,0.6667,115,0.3257,10,Artificial Intelligence
4301,0.0,12.775,1.0,0.0,150,0.3256,10,Cyber Security Fundamentals
4301,0.0,12.775,1.0,0.0,81,0.3256,10,Artificial Intelligence
2533,65.1,0.0,0.0,0.4167,98,0.3255,9,Machine Learning
2401,14.0,0.0,0.85,0.0,170,0.325,9,Data Science
4199,51.6167,0.0,0.2222,0.3636,6,0.3247,10,Artificial Intelligence
2163,0.0,12.25,1.0,0.0,79,0.3245,10,Cyber Security Fundamentals
3451,53.3,28.84,0.0,0.2,157,0.3242,9,Mobile App Development
2345,59.2,14.0,0.0,0.2,178,0.324,9,Algorithms
4824,64.72,0.0,0.0,0.5,179,0.3236,7,Data Science
4824,64.72,0.0,0.0,0.5,52,0.3236,6,Operating Systems
4824,64.72,0.0,0.0,0.5,124,0.3236,5,Discrete Mathematics
4599,0.0,61.6,0.6667,0.0,131,0.3232,10,Machine Learning
1299,64.575,0.0,0.0,0.4286,130,0.3229,8,Computer Architecture
4416,64.5,0.0,0.0,0.3333,111,0.3225,7,Cyber Security Fundamentals
2063,47.75,11.9,0.2,0.25,154,0.3225,10,Software Engineering
2063,47.75,11.9,0.2,0.25,164,0.3225,10,Data Science
423,64.45,0.0,0.0,0.3333,189,0.3223,10,Artificial Intelligence
4093,64.28,0.0,0.0,0.2727,99,0.3214,7,Mobile App Development
4172,64.2,0.0,0.0,0.25,71,0.321,10,Algorithms
4172,64.2,0.0,0.0,0.25,41,0.321,7,Database Systems
2397,64.0333,0.0,0.0,0.5,124,0.3202,6,Discrete Mathematics
4598,61.44,6.5,0.0,0.375,99,0.3202,8,Mobile App Development
3813,0.0,9.55,1.0,0.0,84,0.3191,7,Database Systems
524,0.0,34.4333,0.8333,0.0,80,0.3189,9,Computer Architecture
2565,27.7,0.0,0.6,0.0,14,0.3185,8,Computer Architecture
461,57.5444,15.3,0.0,0.5455,178,0.3183,10,Algorithms
461,57.5444,15.3,0.0,0.5455,75,0.3183,10,Data Science
461,57.5444,15.3,0.0,0.5455,173,0.3183,9,Mobile App Development
4604,34.85,14.0,0.3846,0.1429,98,0.3176,10,Machine Learning
1175,63.3111,0.0,0.0,0.5385,156,0.3166,9,Algorithms
1175,63.3111,0.0,0.0,0.5385,193,0.3166,9,Operating Systems
1175,63.3111,0.0,0.0,0.5385,94,0.3166,10,Data Science
4206,63.26,0.0,0.0,0.3,24,0.3163,8,Cloud Computing
3493,63.2,0.0,0.0,0.5,52,0.316,7,Operating Systems
3493,63.2,0.0,0.0,0.5,22,0.316,7,Data Science
3493,63.2,0.0,0.0,0.5,12,0.316,9,Discrete Mathematics
847,52.9667,25.1,0.0,0.4444,167,0.315,7,Operating Systems
1827,0.0,45.0,0.75,0.0,173,0.315,10,Mobile App Development
847,52.9667,25.1,0.0,0.4444,124,0.315,7,Discrete Mathematics
788,57.075,14.65,0.0,0.5,196,0.3147,10,Database Systems
1559,57.22,14.0,0.0,0.3333,57,0.3141,9,Web Development
4087,58.25,11.35,0.0,0.3333,117,0.314,7,Data Structures
3385,62.8,0.0,0.0,1.0,117,0.314,7,Data Structures
4087,58.25,11.35,0.0,0.3333,84,0.314,8,Database Systems
2744,62.75,0.0,0.0,0.4286,156,0.3137,10,Algorithms
2744,62.75,0.0,0.0,0.4286,170,0.3137,10,Data Science
2744,62.75,0.0,0.0,0.4286,32,0.3137,9,Computer Architecture
703,37.0,0.0,0.4286,0.0,24,0.3136,9,Cloud Computing
703,37.0,0.0,0.4286,0.0,67,0.3136,5,Operating Systems
1110,58.9125,9.4333,0.0,0.3333,106,0.3134,9,Software Engineering
2968,62.5833,0.0,0.0,0.3636,32,0.3129,10,Computer Architecture
2968,62.5833,0.0,0.0,0.3636,126,0.3129,8,Machine Learning
2968,62.5833,0.0,0.0,0.3636,191,0.3129,9,Data Structures
1153,62.3167,0.0,0.0,0.3077,88,0.3116,10,Cloud Computing
1155,51.22,27.7,0.0,0.25,133,0.3115,7,Computer Networks
1288,62.04,0.0,0.0,0.3636,157,0.3102,10,Mobile App Development
877,57.9429,10.15,0.0,0.3077,16,0.31,10,Algorithms
2573,62.0,0.0,0.0,1.0,193,0.31,10,Operating Systems
4367,31.925,0.0,0.5,0.125,80,0.3096,10,Computer Architecture
4367,31.925,0.0,0.5,0.125,133,0.3096,8,Computer Networks
4367,31.925,0.0,0.5,0.125,57,0.3096,10,Web Development
4367,31.925,0.0,0.5,0.125,92,0.3096,9,Web Development
4367,31.925,0.0,0.5,0.125,43,0.3096,10,Database Systems
4367,31.925,0.0,0.5,0.125,188,0.3096,9,Web Development
4367,31.925,0.0,0.5,0.125,67,0.3096,6,Operating Systems
2837,37.1875,0.0,0.4118,0.1538,18,0.3095,8,Computer Networks
3976,16.25,14.0,0.6667,0.0,24,0.3093,10,Cloud Computing
4135,0.0,22.2,0.875,0.0,76,0.3069,9,Computer Networks
1852,41.2857,0.0,0.3333,0.25,99,0.3064,9,Mobile App Development
1852,41.2857,0.0,0.3333,0.25,14,0.3064,9,Computer Architecture
3972,55.175,15.15,0.0,0.6,22,0.3062,8,Data Science
352,0.0,62.9667,0.6,0.0,14,0.3059,10,Computer Architecture
4852,35.3167,0.0,0.4286,0.25,92,0.3052,10,Web Development
927,61.0,0.0,0.0,0.1429,18,0.305,9,Computer Networks
1176,60.9889,0.0,0.0,0.375,5,0.3049,9,Discrete Mathematics
3594,60.9,0.0,0.0,0.25,134,0.3045,10,Web Development
673,53.2,19.2167,0.0,0.25,171,0.3044,5,Mobile App Development
3738,54.9125,14.66,0.0,0.2143,191,0.3039,10,Data Structures
607,0.0,28.78,0.8182,0.0,76,0.303,10,Computer Networks
421,0.0,1.3,1.0,0.0,3,0.3026,10,Data Structures
2005,32.0333,0.0,0.4706,0.1,40,0.3013,9,Discrete Mathematics
3422,0.0,0.0,1.0,0.0,84,0.3,9,Database Systems
4894,0.0,0.0,1.0,0.0,126,0.3,9,Machine Learning
4871,0.0,0.0,1.0,0.0,106,0.3,10,Software Engineering
2075,0.0,0.0,1.0,0.0,41,0.3,8,Database Systems
441,60.0,0.0,0.0,0.375,12,0.3,10,Discrete Mathematics
2661,0.0,0.0,1.0,0.0,99,0.3,10,Mobile App Development
3406,0.0,0.0,1.0,0.0,179,0.3,8,Data Science
584,0.0,0.0,1.0,0.0,171,0.3,6,Mobile App Development
1106,0.0,0.0,1.0,0.0,67,0.3,7,Operating Systems
1907,0.0,0.0,1.0,0.0,167,0.3,8,Operating Systems
4576,0.0,0.0,1.0,0.0,25,0.3,8,Cloud Computing
4313,0.0,0.0,1.0,0.0,126,0.3,9,Machine Learning
2752,0.0,0.0,1.0,0.0,50,0.3,10,Discrete Mathematics
584,0.0,0.0,1.0,0.0,25,0.3,8,Cloud Computing
584,0.0,0.0,1.0,0.0,89,0.3,6,Cyber Security Fundamentals
3117,0.0,0.0,1.0,0.0,95,0.3,9,Software Engineering
584,0.0,0.0,1.0,0.0,133,0.3,9,Computer Networks
584,0.0,0.0,1.0,0.0,130,0.3,9,Computer Architecture
2030,0.0,0.0,1.0,0.0,133,0.3,9,Computer Networks
3691,0.0,0.0,1.0,0.0,7,0.3,8,Operating Systems
593,0.0,0.0,1.0,0.0,89,0.3,6,Cyber Security Fundamentals
950,0.0,0.0,1.0,0.0,197,0.3,7,Computer Networks
950,0.0,0.0,1.0,0.0,25,0.3,8,Cloud Computing
1985,59.975,0.0,0.0,0.4,95,0.2999,10,Software Engineering
4328,54.9,11.9833,0.0,0.5,153,0.2985,8,Algorithms
2519,0.0,14.0,0.9,0.0,128,0.298,10,Artificial Intelligence
2519,0.0,14.0,0.9,0.0,89,0.298,8,Cyber Security Fundamentals
2496,0.0,80.5,0.4545,0.0,67,0.2974,8,Operating Systems
3603,57.4667,4.7,0.0,0.1667,171,0.2967,7,Mobile App Development
744,58.7667,0.0,0.0,0.3333,167,0.2938,9,Operating Systems
3192,58.6,0.0,0.0,0.2222,52,0.293,8,Operating Systems
3657,24.2,0.0,0.5714,0.2,188,0.2924,10,Web Development
4715,28.47,0.0,0.5,0.1429,5,0.2924,10,Discrete Mathematics
2633,58.3667,0.0,0.0,0.2,197,0.2918,8,Computer Networks
1569,58.3143,0.0,0.0,0.3333,22,0.2916,9,Data Science
1094,50.3333,19.38,0.0,0.3,41,0.2904,9,Database Systems
2178,0.0,59.42,0.5714,0.0,84,0.2903,10,Database Systems
1011,58.0,0.0,0.0,0.1818,18,0.29,10,Computer Networks
1265,48.0,0.0,0.1667,0.0,89,0.29,9,Cyber Security Fundamentals
2716,57.84,0.0,0.0,0.4,179,0.2892,9,Data Science
4453,50.3,17.65,0.0,0.5,89,0.2868,10,Cyber Security Fundamentals
1933,28.4,12.1,0.4,0.1111,153,0.2862,9,Algorithms
3096,42.8778,35.8333,0.0,0.1875,167,0.2861,10,Operating Systems
3096,42.8778,35.8333,0.0,0.1875,124,0.2861,8,Discrete Mathematics
3787,17.5,14.0,0.5625,0.0,124,0.2842,9,Discrete Mathematics
4220,31.7,62.4,0.0,0.1667,124,0.2833,10,Discrete Mathematics
3881,56.4667,0.0,0.0,0.4,153,0.2823,10,Algorithms
3064,47.5,22.3667,0.0,0.25,197,0.2822,9,Computer Networks
3064,47.5,22.3667,0.0,0.25,41,0.2822,10,Database Systems
1064,0.0,40.6333,0.6667,0.0,52,0.2813,9,Operating Systems
4951,32.8571,0.0,0.3889,0.0714,52,0.281,10,Operating Systems
586,26.2,0.0,0.5,0.0,7,0.281,9,Operating Systems
891,0.0,37.7,0.6667,0.0,171,0.2754,8,Mobile App Development
