Id,UserId,DepartmentId,YearId,SquadronId,AdmissionYear,CreatedAt,UpdatedAt,DepartmentId_WasNull,YearId_WasNull,SquadronId_WasNull,AdmissionYear_WasNull,CreatedAt_Year,CreatedAt_Month,CreatedAt_Weekday,AccountAgeDays,EnrolledCourseCount,TotalCreditLoad,Year_AvgCreditLoad,Year_TotalEnrollments,Squadron_AvgCreditLoad,Squadron_TotalEnrollments,DepartmentId_Enc,YearId_Enc,SquadronId_Enc,AdmissionYear_Norm,AccountAgeDays_Norm,TotalCreditLoad_Norm,RiskFlag_NoEnrollment,RiskFlag_LowCreditLoad,RiskScore,DepartmentName,YearLevelName
3737,964.0,1,1,3,2023,2025-04-10 18:54:26,2025-06-04 18:54:26,0,0,0,0,2025,4,3,338,1,3,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.39999999999997726,0.1452054794520548,0.05263157894736842,0,0,0.0,Computer Science,First Year
432,549.0,1,1,4,2026,2024-07-09 13:53:27,2024-10-10 13:53:27,0,0,0,0,2024,7,1,613,2,5,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,1.0,0.2958904109589041,0.08771929824561403,0,0,0.0,Computer Science,First Year
2386,1740.0,2,4,4,2022,2022-03-04 12:05:37,2022-07-30 12:05:37,0,0,0,0,2022,3,4,1471,3,8,2.9029629629629627,1350,2.9369419642857144,1792,1,3,3,0.19999999999998863,0.7660273972602739,0.14035087719298245,0,0,0.0,Artificial Intelligence,Fourth Year
1007,1572.0,1,1,4,2025,2023-06-24 11:11:32,2024-03-20 11:11:32,0,0,0,0,2023,6,5,994,2,5,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.7999999999999545,0.5046575342465752,0.08771929824561403,0,0,0.0,Computer Science,First Year
2128,338.0,1,3,4,2022,2024-06-16 18:49:44,2024-08-31 18:49:44,0,0,0,0,2024,6,6,636,3,9,2.874454677653902,2063,2.9369419642857144,1792,0,2,3,0.19999999999998863,0.3084931506849315,0.15789473684210525,0,0,0.0,Computer Science,Third Year
2029,1893.0,2,1,1,2021,2022-06-21 21:03:30,2022-11-06 21:03:30,0,0,0,0,2022,6,1,1362,4,12,2.929756350440643,3858,2.8900462962962963,1728,1,0,0,0.0,0.7063013698630136,0.21052631578947367,0,0,0.0,Artificial Intelligence,First Year
3900,973.0,1,1,3,2025,2025-11-10 05:08:26,2026-07-15 05:08:26,0,0,0,0,2025,11,0,124,3,12,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.7999999999999545,0.027945205479452062,0.21052631578947367,0,0,0.0,Computer Science,First Year
134,162.0,2,2,2,2025,2025-08-31 03:07:55,2026-04-29 03:07:55,0,0,0,0,2025,8,6,195,1,2,2.8799102132435466,2673,2.9339622641509435,1802,1,1,1,0.7999999999999545,0.06684931506849315,0.03508771929824561,0,0,0.0,Artificial Intelligence,Second Year
1359,1735.0,3,3,4,2026,2025-07-07 15:38:52,2026-04-30 15:38:52,0,0,0,0,2025,7,0,250,1,3,2.874454677653902,2063,2.9369419642857144,1792,2,2,3,1.0,0.09698630136986301,0.05263157894736842,0,0,0.0,Cyber Security,Third Year
3470,1987.0,1,3,4,2022,2022-10-02 10:16:20,2023-01-02 10:16:20,0,0,0,0,2022,10,6,1259,3,12,2.874454677653902,2063,2.9369419642857144,1792,0,2,3,0.19999999999998863,0.6498630136986301,0.21052631578947367,0,0,0.0,Computer Science,Third Year
2157,1078.0,1,1,1,2022,2024-04-20 20:04:54,2024-05-18 20:04:54,0,0,0,0,2024,4,5,693,1,2,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.19999999999998863,0.33972602739726027,0.03508771929824561,0,0,0.0,Computer Science,First Year
2099,1026.0,1,3,5,2023,2021-09-21 10:09:47,2021-09-21 10:09:47,0,0,0,0,2021,9,1,1635,3,9,2.874454677653902,2063,2.894755492558469,2822,0,2,4,0.39999999999997726,0.8558904109589041,0.15789473684210525,0,0,0.0,Computer Science,Third Year
4386,1108.0,1,1,5,2026,2024-05-15 17:26:02,2024-09-04 17:26:02,0,1,0,0,2024,5,2,668,2,5,2.929756350440643,3858,2.894755492558469,2822,0,0,4,1.0,0.32602739726027397,0.08771929824561403,0,0,0.0,Computer Science,First Year
3751,175.0,1,3,1,2024,2023-08-15 20:13:42,2024-04-07 20:13:42,0,0,0,0,2023,8,1,942,1,2,2.874454677653902,2063,2.8900462962962963,1728,0,2,0,0.5999999999999659,0.47616438356164387,0.03508771929824561,0,0,0.0,Computer Science,Third Year
3316,1392.0,2,4,5,2023,2023-04-08 11:50:43,2023-12-23 11:50:43,0,0,0,0,2023,4,5,1071,3,9,2.9029629629629627,1350,2.894755492558469,2822,1,3,4,0.39999999999997726,0.5468493150684931,0.15789473684210525,0,0,0.0,Artificial Intelligence,Fourth Year
2923,518.0,1,2,2,2024,2022-08-04 06:01:18,2022-10-24 06:01:18,0,0,0,1,2022,8,3,1318,3,6,2.8799102132435466,2673,2.9339622641509435,1802,0,1,1,0.5999999999999659,0.6821917808219177,0.10526315789473684,0,0,0.0,Computer Science,Second Year
2802,1855.0,1,4,5,2024,2025-11-09 14:47:14,2026-07-02 14:47:14,0,0,1,0,2025,11,6,125,4,6,2.9029629629629627,1350,2.894755492558469,2822,0,3,4,0.5999999999999659,0.02849315068493151,0.10526315789473684,0,0,0.0,Computer Science,Fourth Year
1603,,1,3,4,2025,2024-06-01 04:03:24,2024-06-07 04:03:24,0,0,0,0,2024,6,5,651,0,0,2.874454677653902,2063,2.9369419642857144,1792,0,2,3,0.7999999999999545,0.3167123287671233,0.0,1,1,1.0,Computer Science,Third Year
3884,1243.0,1,1,2,2025,2025-05-20 20:06:18,2026-02-05 20:06:18,1,0,0,0,2025,5,1,298,1,4,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.7999999999999545,0.12328767123287672,0.07017543859649122,0,0,0.0,Computer Science,First Year
949,2009.0,1,3,2,2024,2025-05-25 15:30:33,2026-01-03 15:30:33,0,0,0,0,2025,5,6,293,5,19,2.874454677653902,2063,2.9339622641509435,1802,0,2,1,0.5999999999999659,0.12054794520547944,0.3333333333333333,0,0,0.0,Computer Science,Third Year
1052,858.0,1,1,1,2023,2024-01-07 11:58:54,2024-05-08 11:58:54,0,0,0,0,2024,1,6,797,1,3,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.39999999999997726,0.39671232876712326,0.05263157894736842,0,0,0.0,Computer Science,First Year
693,1912.0,2,4,1,2024,2025-01-27 10:13:20,2025-03-04 10:13:20,0,0,0,1,2025,1,0,411,0,0,2.9029629629629627,1350,2.8900462962962963,1728,1,3,0,0.5999999999999659,0.1852054794520548,0.0,1,1,1.0,Artificial Intelligence,Fourth Year
2689,911.0,2,2,1,2024,2022-10-19 18:36:26,2023-04-21 18:36:26,0,0,0,0,2022,10,2,1242,0,0,2.8799102132435466,2673,2.8900462962962963,1728,1,1,0,0.5999999999999659,0.6405479452054794,0.0,1,1,1.0,Artificial Intelligence,Second Year
3822,,1,2,2,2024,2021-08-18 08:31:03,2021-12-30 08:31:03,0,0,0,0,2021,8,2,1669,3,8,2.8799102132435466,2673,2.9339622641509435,1802,0,1,1,0.5999999999999659,0.8745205479452054,0.14035087719298245,0,0,0.0,Computer Science,Second Year
3783,51.0,1,1,3,2024,2025-06-03 04:38:34,2026-01-19 04:38:34,0,1,0,0,2025,6,1,284,0,0,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.5999999999999659,0.11561643835616438,0.0,1,1,1.0,Computer Science,First Year
3629,970.0,1,2,4,2021,2025-08-29 04:21:41,2026-03-30 04:21:41,0,0,0,0,2025,8,4,197,1,4,2.8799102132435466,2673,2.9369419642857144,1792,0,1,3,0.0,0.06794520547945206,0.07017543859649122,0,0,0.0,Computer Science,Second Year
2192,485.0,1,1,3,2023,2024-06-05 18:25:52,2024-09-27 18:25:52,0,0,0,0,2024,6,2,647,2,7,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.39999999999997726,0.31452054794520545,0.12280701754385964,0,0,0.0,Computer Science,First Year
850,1873.0,1,3,2,2024,2022-03-01 22:20:59,2022-03-28 22:20:59,0,0,0,0,2022,3,1,1474,1,2,2.874454677653902,2063,2.9339622641509435,1802,0,2,1,0.5999999999999659,0.7676712328767122,0.03508771929824561,0,0,0.0,Computer Science,Third Year
3109,1021.0,1,2,3,2021,2022-04-09 11:39:32,2022-05-07 11:39:32,1,0,0,0,2022,4,5,1435,1,3,2.8799102132435466,2673,2.8538888888888887,1800,0,1,2,0.0,0.7463013698630137,0.05263157894736842,0,0,0.0,Computer Science,Second Year
158,363.0,1,1,3,2023,2022-05-11 17:28:51,2022-10-03 17:28:51,0,0,0,0,2022,5,2,1403,3,8,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.39999999999997726,0.7287671232876711,0.14035087719298245,0,0,0.0,Computer Science,First Year
4822,1618.0,3,2,1,2025,2021-04-14 00:59:24,2021-12-01 00:59:24,0,0,0,0,2021,4,2,1795,3,8,2.8799102132435466,2673,2.8900462962962963,1728,2,1,0,0.7999999999999545,0.9435616438356164,0.14035087719298245,0,0,0.0,Cyber Security,Second Year
4129,1602.0,1,1,5,2023,2022-06-22 17:00:56,2023-02-08 17:00:56,1,0,0,0,2022,6,2,1361,0,0,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.39999999999997726,0.7057534246575342,0.0,1,1,1.0,Computer Science,First Year
4557,1975.0,2,4,3,2023,2023-03-01 01:13:37,2023-06-25 01:13:37,0,0,0,0,2023,3,2,1109,3,11,2.9029629629629627,1350,2.8538888888888887,1800,1,3,2,0.39999999999997726,0.5676712328767123,0.19298245614035087,0,0,0.0,Artificial Intelligence,Fourth Year
2795,373.0,2,4,5,2023,2021-03-27 16:08:14,2021-07-24 16:08:14,0,0,1,0,2021,3,5,1813,1,4,2.9029629629629627,1350,2.894755492558469,2822,1,3,4,0.39999999999997726,0.9534246575342464,0.07017543859649122,0,0,0.0,Artificial Intelligence,Fourth Year
507,1159.0,1,1,3,2024,2025-08-01 05:38:08,2025-11-24 05:38:08,0,0,0,0,2025,8,4,225,0,0,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.5999999999999659,0.08328767123287671,0.0,1,1,1.0,Computer Science,First Year
236,1258.0,1,1,1,2024,2022-11-11 08:29:55,2023-07-03 08:29:55,0,1,0,0,2022,11,4,1219,1,4,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.5999999999999659,0.627945205479452,0.07017543859649122,0,0,0.0,Computer Science,First Year
33,92.0,1,4,5,2026,2023-09-24 12:06:56,2024-05-27 12:06:56,0,0,1,0,2023,9,6,902,1,6,2.9029629629629627,1350,2.894755492558469,2822,0,3,4,1.0,0.45424657534246576,0.10526315789473684,0,0,0.0,Computer Science,Fourth Year
3445,587.0,1,1,2,2023,2023-11-01 01:19:00,2024-03-09 01:19:00,0,0,0,0,2023,11,2,864,3,9,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.39999999999997726,0.4334246575342466,0.15789473684210525,0,0,0.0,Computer Science,First Year
2027,771.0,1,1,4,2022,2021-09-03 09:03:48,2022-02-13 09:03:48,0,0,0,0,2021,9,4,1653,2,5,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.19999999999998863,0.8657534246575341,0.08771929824561403,0,0,0.0,Computer Science,First Year
4781,1679.0,1,1,5,2022,2024-01-03 04:14:58,2024-10-14 04:14:58,0,0,1,0,2024,1,2,801,3,7,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.19999999999998863,0.3989041095890411,0.12280701754385964,0,0,0.0,Computer Science,First Year
661,177.0,2,1,1,2024,2024-12-28 05:18:04,2025-08-26 05:18:04,0,0,0,0,2024,12,5,441,4,11,2.929756350440643,3858,2.8900462962962963,1728,1,0,0,0.5999999999999659,0.20164383561643834,0.19298245614035087,0,0,0.0,Artificial Intelligence,First Year
101,1667.0,2,3,1,2024,2023-03-21 23:17:01,2023-09-09 23:17:01,0,0,0,0,2023,3,1,1089,6,22,2.874454677653902,2063,2.8900462962962963,1728,1,2,0,0.5999999999999659,0.5567123287671232,0.38596491228070173,0,0,0.0,Artificial Intelligence,Third Year
2316,1339.0,2,1,3,2024,2024-06-02 00:10:20,2024-09-14 00:10:20,0,0,0,0,2024,6,6,650,0,0,2.929756350440643,3858,2.8538888888888887,1800,1,0,2,0.5999999999999659,0.31616438356164384,0.0,1,1,1.0,Artificial Intelligence,First Year
1189,2012.0,1,1,2,2022,2025-10-01 13:06:49,2026-05-04 13:06:49,0,0,0,0,2025,10,2,164,1,4,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.19999999999998863,0.04986301369863014,0.07017543859649122,0,0,0.0,Computer Science,First Year
3045,373.0,2,1,3,2024,2025-07-19 15:16:53,2026-04-15 15:16:53,0,0,0,0,2025,7,5,238,4,14,2.929756350440643,3858,2.8538888888888887,1800,1,0,2,0.5999999999999659,0.09041095890410959,0.24561403508771928,0,0,0.0,Artificial Intelligence,First Year
4614,9021.0,1,1,1,2024,2024-03-25 14:58:25,2024-05-11 14:58:25,0,0,0,0,2024,3,0,719,0,0,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.5999999999999659,0.353972602739726,0.0,1,1,1.0,Computer Science,First Year
4556,1576.0,1,4,3,2022,2024-05-23 09:19:34,2024-12-17 09:19:34,0,0,0,0,2024,5,3,660,2,8,2.9029629629629627,1350,2.8538888888888887,1800,0,3,2,0.19999999999998863,0.32164383561643833,0.14035087719298245,0,0,0.0,Computer Science,Fourth Year
4315,,1,3,1,2024,2025-09-15 10:50:33,2026-03-21 10:50:33,0,0,0,0,2025,9,0,180,2,7,2.874454677653902,2063,2.8900462962962963,1728,0,2,0,0.5999999999999659,0.05863013698630137,0.12280701754385964,0,0,0.0,Computer Science,Third Year
1953,1206.0,1,1,2,2024,2025-08-05 08:24:51,2025-12-27 08:24:51,0,0,0,0,2025,8,1,221,2,5,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.5999999999999659,0.0810958904109589,0.08771929824561403,0,0,0.0,Computer Science,First Year
1980,1148.0,1,1,4,2025,2025-03-25 06:23:30,2025-04-04 06:23:30,0,0,0,0,2025,3,1,354,1,2,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.7999999999999545,0.15397260273972602,0.03508771929824561,0,0,0.0,Computer Science,First Year
4912,1254.0,1,2,3,2024,2021-11-06 03:28:52,2022-07-25 03:28:52,0,0,0,0,2021,11,5,1589,4,12,2.8799102132435466,2673,2.8538888888888887,1800,0,1,2,0.5999999999999659,0.8306849315068492,0.21052631578947367,0,0,0.0,Computer Science,Second Year
4960,200.0,2,2,4,2024,2023-11-06 14:38:45,2024-05-08 14:38:45,0,0,0,0,2023,11,0,859,2,6,2.8799102132435466,2673,2.9369419642857144,1792,1,1,3,0.5999999999999659,0.4306849315068493,0.10526315789473684,0,0,0.0,Artificial Intelligence,Second Year
2094,120.0,2,3,1,2025,2021-08-04 11:10:40,2022-02-08 11:10:40,0,0,0,0,2021,8,2,1683,0,0,2.874454677653902,2063,2.8900462962962963,1728,1,2,0,0.7999999999999545,0.8821917808219177,0.0,1,1,1.0,Artificial Intelligence,Third Year
4959,1935.0,1,4,3,2023,2021-09-01 04:10:40,2021-10-16 04:10:40,0,0,0,0,2021,9,2,1655,1,2,2.9029629629629627,1350,2.8538888888888887,1800,0,3,2,0.39999999999997726,0.866849315068493,0.03508771929824561,0,0,0.0,Computer Science,Fourth Year
2816,1187.0,3,3,3,2022,2021-01-20 14:06:21,2021-07-22 14:06:21,0,0,0,0,2021,1,2,1879,2,7,2.874454677653902,2063,2.8538888888888887,1800,2,2,2,0.19999999999998863,0.9895890410958903,0.12280701754385964,0,0,0.0,Cyber Security,Third Year
567,456.0,1,1,4,2024,2022-04-03 07:00:22,2022-08-05 07:00:22,0,0,0,0,2022,4,6,1441,0,0,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.5999999999999659,0.7495890410958903,0.0,1,1,1.0,Computer Science,First Year
4705,883.0,1,1,2,2026,2023-07-13 17:39:42,2024-02-05 17:39:42,0,0,0,0,2023,7,3,975,2,5,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,1.0,0.4942465753424657,0.08771929824561403,0,0,0.0,Computer Science,First Year
1177,652.0,1,1,3,2025,2023-12-15 11:18:57,2024-09-27 11:18:57,0,0,0,0,2023,12,4,820,1,2,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.7999999999999545,0.4093150684931507,0.03508771929824561,0,0,0.0,Computer Science,First Year
2044,885.0,1,1,4,2025,2021-02-17 18:53:24,2021-11-06 18:53:24,0,0,0,0,2021,2,2,1851,0,0,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.7999999999999545,0.9742465753424656,0.0,1,1,1.0,Computer Science,First Year
408,1233.0,1,1,5,2024,2024-05-05 21:03:31,2025-02-18 21:03:31,0,0,0,0,2024,5,6,678,4,10,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.5999999999999659,0.33150684931506846,0.17543859649122806,0,0,0.0,Computer Science,First Year
132,1897.0,1,2,3,2026,2023-04-29 16:23:04,2023-12-25 16:23:04,0,0,0,0,2023,4,5,1050,3,8,2.8799102132435466,2673,2.8538888888888887,1800,0,1,2,1.0,0.5353424657534246,0.14035087719298245,0,0,0.0,Computer Science,Second Year
4837,1292.0,2,1,5,2023,2021-07-03 01:02:20,2022-04-06 01:02:20,0,0,1,0,2021,7,5,1715,1,3,2.929756350440643,3858,2.894755492558469,2822,1,0,4,0.39999999999997726,0.8997260273972602,0.05263157894736842,0,0,0.0,Artificial Intelligence,First Year
4706,823.0,2,3,2,2025,2025-11-03 11:36:00,2026-06-09 11:36:00,0,0,0,0,2025,11,0,131,2,4,2.874454677653902,2063,2.9339622641509435,1802,1,2,1,0.7999999999999545,0.03178082191780822,0.07017543859649122,0,0,0.0,Artificial Intelligence,Third Year
390,,1,1,4,2023,2022-12-07 03:00:21,2022-12-12 03:00:21,0,0,0,0,2022,12,2,1193,1,3,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.39999999999997726,0.6136986301369862,0.05263157894736842,0,0,0.0,Computer Science,First Year
261,27.0,1,2,5,2025,2025-08-12 03:54:16,2025-12-25 03:54:16,0,0,0,0,2025,8,1,214,4,16,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.7999999999999545,0.07726027397260274,0.2807017543859649,0,0,0.0,Computer Science,Second Year
3750,926.0,1,3,4,2023,2023-05-09 21:36:11,2023-12-31 21:36:11,0,0,0,0,2023,5,1,1040,2,4,2.874454677653902,2063,2.9369419642857144,1792,0,2,3,0.39999999999997726,0.5298630136986301,0.07017543859649122,0,0,0.0,Computer Science,Third Year
4513,1665.0,1,1,5,2024,2025-05-17 04:21:33,2025-11-05 04:21:33,0,0,0,0,2025,5,5,301,2,6,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.5999999999999659,0.12493150684931507,0.10526315789473684,0,0,0.0,Computer Science,First Year
3932,1122.0,3,3,2,2025,2024-03-16 23:45:10,2024-12-26 23:45:10,0,0,0,0,2024,3,5,727,1,4,2.874454677653902,2063,2.9339622641509435,1802,2,2,1,0.7999999999999545,0.35835616438356166,0.07017543859649122,0,0,0.0,Cyber Security,Third Year
943,1069.0,2,3,2,2023,2023-04-11 16:13:05,2023-12-25 16:13:05,0,0,0,0,2023,4,1,1068,0,0,2.874454677653902,2063,2.9339622641509435,1802,1,2,1,0.39999999999997726,0.5452054794520547,0.0,1,1,1.0,Artificial Intelligence,Third Year
1216,9577.0,2,4,5,2025,2023-12-21 05:22:42,2024-05-08 05:22:42,0,0,0,0,2023,12,3,814,1,1,2.9029629629629627,1350,2.894755492558469,2822,1,3,4,0.7999999999999545,0.406027397260274,0.017543859649122806,0,1,0.5,Artificial Intelligence,Fourth Year
1897,1454.0,1,3,3,2023,2023-10-26 14:33:06,2024-04-01 14:33:06,0,0,0,0,2023,10,3,870,1,3,2.874454677653902,2063,2.8538888888888887,1800,0,2,2,0.39999999999997726,0.4367123287671233,0.05263157894736842,0,0,0.0,Computer Science,Third Year
3828,273.0,1,1,5,2023,2022-01-01 04:35:12,2022-03-03 04:35:12,0,0,1,0,2022,1,5,1533,5,12,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.39999999999997726,0.7999999999999999,0.21052631578947367,0,0,0.0,Computer Science,First Year
571,2015.0,2,4,3,2023,2025-10-05 10:34:48,2026-01-24 10:34:48,0,0,0,0,2025,10,6,160,0,0,2.9029629629629627,1350,2.8538888888888887,1800,1,3,2,0.39999999999997726,0.047671232876712336,0.0,1,1,1.0,Artificial Intelligence,Fourth Year
3727,1620.0,3,1,5,2021,2023-09-24 03:19:44,2023-12-19 03:19:44,0,0,0,0,2023,9,6,902,0,0,2.929756350440643,3858,2.894755492558469,2822,2,0,4,0.0,0.45424657534246576,0.0,1,1,1.0,Cyber Security,First Year
3986,1462.0,2,1,1,2025,2022-10-10 09:18:46,2023-02-27 09:18:46,0,0,0,0,2022,10,0,1251,3,8,2.929756350440643,3858,2.8900462962962963,1728,1,0,0,0.7999999999999545,0.6454794520547944,0.14035087719298245,0,0,0.0,Artificial Intelligence,First Year
1602,1967.0,3,3,5,2023,2023-11-11 11:51:26,2023-12-17 11:51:26,0,0,0,0,2023,11,5,854,2,6,2.874454677653902,2063,2.894755492558469,2822,2,2,4,0.39999999999997726,0.42794520547945203,0.10526315789473684,0,0,0.0,Cyber Security,Third Year
3683,558.0,3,4,5,2024,2023-06-11 09:36:52,2023-06-27 09:36:52,0,0,0,0,2023,6,6,1007,0,0,2.9029629629629627,1350,2.894755492558469,2822,2,3,4,0.5999999999999659,0.5117808219178082,0.0,1,1,1.0,Cyber Security,Fourth Year
3711,1232.0,1,2,5,2024,2023-10-12 02:09:28,2024-02-22 02:09:28,0,0,1,0,2023,10,3,884,2,7,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.5999999999999659,0.4443835616438356,0.12280701754385964,0,0,0.0,Computer Science,Second Year
1163,1598.0,1,1,4,2023,2024-06-25 01:21:33,2024-10-15 01:21:33,0,1,0,0,2024,6,1,627,3,7,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.39999999999997726,0.30356164383561646,0.12280701754385964,0,0,0.0,Computer Science,First Year
4334,727.0,1,4,5,2024,2024-11-24 00:46:10,2025-08-17 00:46:10,0,0,0,0,2024,11,6,475,2,5,2.9029629629629627,1350,2.894755492558469,2822,0,3,4,0.5999999999999659,0.22027397260273973,0.08771929824561403,0,0,0.0,Computer Science,Fourth Year
4516,579.0,1,4,2,2024,2021-07-08 09:42:57,2021-10-21 09:42:57,1,0,0,0,2021,7,3,1710,3,8,2.9029629629629627,1350,2.9339622641509435,1802,0,3,1,0.5999999999999659,0.8969863013698629,0.14035087719298245,0,0,0.0,Computer Science,Fourth Year
3427,1918.0,1,3,4,2026,2021-08-04 14:37:27,2021-09-22 14:37:27,0,0,0,0,2021,8,2,1683,1,3,2.874454677653902,2063,2.9369419642857144,1792,0,2,3,1.0,0.8821917808219177,0.05263157894736842,0,0,0.0,Computer Science,Third Year
2224,9039.0,3,4,4,2024,2024-05-02 16:15:54,2025-02-09 16:15:54,0,0,0,0,2024,5,3,681,3,10,2.9029629629629627,1350,2.9369419642857144,1792,2,3,3,0.5999999999999659,0.33315068493150685,0.17543859649122806,0,0,0.0,Cyber Security,Fourth Year
245,1740.0,2,4,5,2024,2023-05-08 18:37:41,2023-11-16 18:37:41,0,0,1,0,2023,5,0,1041,2,4,2.9029629629629627,1350,2.894755492558469,2822,1,3,4,0.5999999999999659,0.5304109589041095,0.07017543859649122,0,0,0.0,Artificial Intelligence,Fourth Year
1281,1186.0,3,3,5,2026,2024-11-18 00:49:58,2025-03-31 00:49:58,0,0,1,0,2024,11,0,481,3,8,2.874454677653902,2063,2.894755492558469,2822,2,2,4,1.0,0.22356164383561644,0.14035087719298245,0,0,0.0,Cyber Security,Third Year
2801,822.0,1,3,5,2024,2021-03-18 02:23:56,2021-10-04 02:23:56,1,0,0,0,2021,3,3,1822,2,7,2.874454677653902,2063,2.894755492558469,2822,0,2,4,0.5999999999999659,0.9583561643835615,0.12280701754385964,0,0,0.0,Computer Science,Third Year
3301,1966.0,3,3,1,2024,2024-12-16 21:02:27,2025-02-03 21:02:27,0,0,0,1,2024,12,0,453,1,1,2.874454677653902,2063,2.8900462962962963,1728,2,2,0,0.5999999999999659,0.20821917808219176,0.017543859649122806,0,1,0.5,Cyber Security,Third Year
894,180.0,1,1,5,2025,2021-04-07 20:31:05,2021-11-20 20:31:05,1,0,0,0,2021,4,2,1802,1,2,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.7999999999999545,0.9473972602739725,0.03508771929824561,0,0,0.0,Computer Science,First Year
4357,1619.0,1,1,5,2025,2021-03-10 01:24:28,2021-06-02 01:24:28,1,0,1,0,2021,3,2,1830,0,0,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.7999999999999545,0.9627397260273971,0.0,1,1,1.0,Computer Science,First Year
4824,1967.0,1,1,5,2023,2023-09-24 17:06:54,2023-09-30 17:06:54,0,0,0,0,2023,9,6,902,12,34,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.39999999999997726,0.45424657534246576,0.5964912280701754,0,0,0.0,Computer Science,First Year
290,803.0,3,1,5,2024,2021-05-24 03:12:47,2021-10-16 03:12:47,0,0,0,0,2021,5,0,1755,2,7,2.929756350440643,3858,2.894755492558469,2822,2,0,4,0.5999999999999659,0.9216438356164383,0.12280701754385964,0,0,0.0,Cyber Security,First Year
1166,,1,3,2,2025,2022-11-04 23:32:49,2022-12-06 23:32:49,0,0,0,0,2022,11,4,1225,0,0,2.874454677653902,2063,2.9339622641509435,1802,0,2,1,0.7999999999999545,0.6312328767123286,0.0,1,1,1.0,Computer Science,Third Year
3827,867.0,2,3,5,2023,2022-01-22 08:56:07,2022-06-08 08:56:07,0,0,0,0,2022,1,5,1512,3,11,2.874454677653902,2063,2.894755492558469,2822,1,2,4,0.39999999999997726,0.7884931506849314,0.19298245614035087,0,0,0.0,Artificial Intelligence,Third Year
119,267.0,2,2,5,2025,2023-07-20 00:05:04,2024-02-04 00:05:04,0,0,0,0,2023,7,3,968,0,0,2.8799102132435466,2673,2.894755492558469,2822,1,1,4,0.7999999999999545,0.4904109589041095,0.0,1,1,1.0,Artificial Intelligence,Second Year
2614,1238.0,1,1,1,2022,2025-02-07 14:38:20,2025-06-06 14:38:20,0,1,0,0,2025,2,4,400,3,7,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.19999999999998863,0.17917808219178083,0.12280701754385964,0,0,0.0,Computer Science,First Year
2307,1190.0,1,4,3,2022,2025-12-16 18:49:50,2026-01-22 18:49:50,0,0,0,0,2025,12,1,88,2,8,2.9029629629629627,1350,2.8538888888888887,1800,0,3,2,0.19999999999998863,0.008219178082191782,0.14035087719298245,0,0,0.0,Computer Science,Fourth Year
2376,158.0,1,1,2,2021,2024-05-27 20:04:30,2024-09-06 20:04:30,0,0,0,0,2024,5,0,656,1,3,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.0,0.31945205479452055,0.05263157894736842,0,0,0.0,Computer Science,First Year
2194,946.0,3,1,1,2026,2024-06-09 19:13:09,2025-01-07 19:13:09,0,1,0,0,2024,6,6,643,4,13,2.929756350440643,3858,2.8900462962962963,1728,2,0,0,1.0,0.31232876712328766,0.22807017543859648,0,0,0.0,Cyber Security,First Year
4273,322.0,3,4,5,2023,2021-07-29 05:16:51,2022-05-01 05:16:51,0,0,0,0,2021,7,3,1689,3,8,2.9029629629629627,1350,2.894755492558469,2822,2,3,4,0.39999999999997726,0.8854794520547944,0.14035087719298245,0,0,0.0,Cyber Security,Fourth Year
