Id,ActivityId,UserId,Content,ParentCommentId,LikeCount,CreatedAt,UpdatedAt,IsDeleted,UserId_WasNull
1393,2143.0,9.0,This topic is challenging but interesting.,,44,2024-11-07 16:33:04,2024-11-09 08:33:04,0,0
2356,990.0,1393.0,That makes sense now.,2350.0,5,2023-03-01 01:16:27,,0,0
498,429.0,1180.0,I agree with this comment.,482.0,0,2024-11-12 09:08:02,2024-11-12 11:08:02,0,0
3810,2121.0,1621.0,That makes sense now.,3798.0,10,2026-01-11 10:43:47,2026-01-11 11:43:47,0,0
967,347.0,1534.0,When is the next quiz?,,50,2024-09-21 04:49:03,,0,0
1092,334.0,127.0,[deleted],1069.0,9,2025-07-29 13:01:19,2025-07-30 08:01:19,1,0
4045,1202.0,473.0,محتاج مزيد من التوضيح,,11,2023-08-05 13:21:05,2023-08-05 19:21:05,0,0
2869,829.0,1021.0,"Thank you, this was very clear.",,22,2023-05-05 21:51:18,2023-05-07 18:51:18,0,0
4436,62.0,1427.0,شكراً على الرد,65.0,7,2023-03-19 23:31:01,,0,0
613,40.0,625.0,Can you elaborate further?,605.0,15,2024-11-19 01:16:00,,0,0
127,1254.0,624.0,When is the next quiz?,,3,2022-06-09 05:18:46,,0,0
2588,1258.0,1938.0,"Thank you, this was very clear.",,41,2024-12-15 15:03:51,2024-12-17 11:03:51,0,0
1972,2103.0,91.0,Can you elaborate further?,1960.0,4,2025-09-25 08:44:06,2025-09-25 21:44:06,0,0
4291,562.0,195.0,[deleted],4288.0,2,2026-01-19 18:30:51,,1,0
224,1481.0,1748.0,That makes sense now.,208.0,4,2022-10-05 04:08:14,,0,0
2791,1546.0,1181.0,محتاج مزيد من التوضيح,,31,2022-06-02 08:48:48,,0,0
3881,1867.0,947.0,شكراً على الرد,3876.0,7,2023-03-29 16:30:37,2023-03-30 08:30:37,0,0
2024,1285.0,802.0,Can you elaborate further?,2010.0,7,2022-09-04 20:56:25,2022-09-05 13:56:25,0,0
535,1652.0,243.0,شكراً على الرد,527.0,5,2025-11-16 04:17:12,,0,0
8,1981.0,235.0,"Thank you, this was very clear.",,8,2022-06-20 15:17:09,,0,0
2497,1682.0,1996.0,شكراً على الرد,2483.0,7,2026-02-28 11:53:04,2026-03-01 03:53:04,0,0
1684,1256.0,369.0,This topic is challenging but interesting.,,1,2023-03-01 18:12:38,2023-03-02 19:12:38,0,0
3007,1175.0,1261.0,Can you elaborate further?,2993.0,15,2025-10-19 18:42:28,,0,0
2860,829.0,810.0,محتاج مزيد من التوضيح,,26,2024-01-30 05:09:05,,0,0
3441,973.0,1353.0,الشرح كان واضح جداً، شكراً,,7,2024-05-07 14:12:16,,0,0
1228,1695.0,806.0,Can you elaborate further?,1218.0,10,2024-03-25 16:08:44,,0,0
2654,6.0,1764.0,[deleted],2643.0,8,2026-01-05 17:01:19,,1,0
3740,1643.0,1668.0,I agree with this comment.,3732.0,5,2022-07-24 12:23:37,2022-07-25 11:23:37,0,0
1713,1978.0,555.0,Can you elaborate further?,1703.0,1,2022-07-09 15:32:35,,0,0
300,1053.0,1774.0,ممتاز!,,46,2024-03-14 01:27:52,2024-03-14 15:27:52,0,0
1964,2103.0,1806.0,[deleted],1955.0,15,2023-10-27 23:53:03,,1,0
2192,1028.0,243.0,I agree with this comment.,2184.0,12,2025-06-20 11:15:28,,0,0
1892,707.0,1961.0,Thanks for the clarification.,1883.0,13,2024-08-01 21:50:25,,0,0
987,1580.0,1703.0,ممتاز!,,25,2024-02-22 07:34:24,,0,0
2284,1613.0,-1.0,Can you elaborate further?,2270.0,6,2024-08-02 13:34:04,2024-08-03 03:34:04,0,1
2723,877.0,980.0,[deleted],2714.0,15,2026-01-07 15:05:37,2026-01-07 16:05:37,1,0
841,864.0,544.0,That makes sense now.,832.0,0,2024-04-12 22:30:06,2024-04-13 03:30:06,0,0
1951,1636.0,1634.0,[deleted],1946.0,0,2025-08-27 17:49:09,,1,0
4111,1520.0,671.0,[deleted],4105.0,4,2023-04-23 16:31:53,,1,0
4086,909.0,489.0,Could you provide more examples?,,2,2024-01-04 04:38:40,,0,0
347,988.0,884.0,"Thank you, this was very clear.",,45,2022-12-01 07:04:01,,0,0
2092,1880.0,980.0,"Thank you, this was very clear.",,46,2025-01-09 04:26:40,,0,0
2110,1880.0,1819.0,Thanks for the clarification.,2096.0,9,2023-02-25 10:05:18,2023-02-25 13:05:18,0,0
4210,1517.0,464.0,I agree with this comment.,4199.0,0,2024-07-08 10:20:56,,0,0
2663,6.0,533.0,[deleted],2648.0,1,2022-10-02 03:53:17,,1,0
727,434.0,1918.0,I agree with this comment.,715.0,5,2026-02-10 22:37:06,,0,0
3409,1158.0,1294.0,Can you elaborate further?,3401.0,0,2024-07-25 10:06:37,,0,0
450,1160.0,1540.0,[deleted],439.0,14,2022-10-09 16:04:38,,1,0
3262,779.0,442.0,الشرح كان واضح جداً، شكراً,,44,2023-11-27 23:04:23,,0,0
3834,1062.0,1458.0,Thanks for the clarification.,3824.0,2,2025-12-11 02:57:28,,0,0
3980,1511.0,1576.0,I agree with this comment.,3971.0,3,2024-10-20 17:59:40,,0,0
4032,1749.0,1653.0,شكراً على الرد,4021.0,10,2024-03-27 01:18:14,2024-03-27 08:18:14,0,0
2773,568.0,1212.0,That makes sense now.,2760.0,12,2022-11-22 15:05:44,2022-11-23 14:05:44,0,0
725,434.0,416.0,شكراً على الرد,714.0,1,2025-05-30 09:09:57,2025-05-31 01:09:57,0,0
723,434.0,-1.0,ممتاز!,,5,2023-10-01 14:03:03,2023-10-01 20:03:03,0,1
467,2091.0,968.0,Thanks for the clarification.,459.0,1,2024-09-13 06:53:41,2024-09-13 12:53:41,0,0
1692,1256.0,144.0,[deleted],1681.0,2,2023-02-28 10:11:56,,1,0
1330,1264.0,1142.0,That makes sense now.,1321.0,15,2023-11-14 17:18:16,,0,0
4424,1107.0,1293.0,"Great lecture, very helpful!",,37,2024-08-28 09:26:58,2024-08-29 17:26:58,0,0
3128,1212.0,1651.0,شكراً على الرد,3110.0,14,2023-04-07 07:54:31,2023-04-07 19:54:31,0,0
1780,295.0,1122.0,Can you elaborate further?,1775.0,11,2024-05-05 13:02:15,,0,0
4268,1077.0,1075.0,That makes sense now.,4253.0,9,2024-05-10 02:06:04,,0,0
4094,909.0,1765.0,I agree with this comment.,4088.0,4,2024-06-26 18:08:44,2024-06-27 10:08:44,0,0
569,66.0,1747.0,Could you provide more examples?,,50,2025-05-10 00:40:18,2025-05-11 22:40:18,0,0
4195,1296.0,1485.0,Could you provide more examples?,,43,2022-07-29 00:44:00,2022-07-30 22:44:00,0,0
2523,293.0,909.0,[deleted],,29,2023-07-10 01:10:46,2023-07-11 18:10:46,1,0
2801,1546.0,1834.0,Thanks for the clarification.,2788.0,11,2025-05-07 08:21:32,,0,0
3015,734.0,99.0,[deleted],,16,2024-09-13 10:35:06,2024-09-15 08:35:06,1,0
2218,545.0,1984.0,Can you elaborate further?,2209.0,3,2025-01-30 04:32:33,,0,0
195,318.0,701.0,Thanks for the clarification.,181.0,12,2025-06-07 01:56:52,,0,0
3827,1062.0,172.0,الشرح كان واضح جداً، شكراً,,27,2024-07-20 06:27:34,,0,0
3847,524.0,962.0,"Great lecture, very helpful!",,18,2025-09-06 02:52:39,,0,0
1761,1792.0,1374.0,[deleted],1747.0,12,2025-11-12 21:08:56,,1,0
1868,1862.0,1302.0,That makes sense now.,1849.0,5,2023-04-22 20:47:21,2023-04-22 23:47:21,0,0
264,480.0,1493.0,[deleted],258.0,4,2023-03-26 03:32:56,2023-03-26 20:32:56,1,0
1220,1695.0,625.0,[deleted],1211.0,14,2024-12-28 14:14:16,2024-12-28 21:14:16,1,0
4191,2114.0,20.0,[deleted],,4,2024-06-07 21:13:39,,1,0
2014,1285.0,994.0,Could you provide more examples?,,50,2025-11-11 13:22:31,2025-11-12 22:22:31,0,0
3256,779.0,539.0,[deleted],,44,2025-02-03 13:42:31,,1,0
1845,1862.0,361.0,الشرح كان واضح جداً، شكراً,,0,2023-06-22 12:11:50,2023-06-22 19:11:50,0,0
3342,727.0,344.0,Can you elaborate further?,3324.0,0,2025-08-01 06:05:46,,0,0
1777,295.0,1951.0,I agree with this comment.,1772.0,8,2022-08-04 01:48:38,,0,0
4438,1459.0,1202.0,[deleted],28.0,10,2022-12-22 00:34:46,2022-12-22 13:34:46,1,0
982,1580.0,1101.0,ممتاز!,,28,2023-12-22 04:49:35,,0,0
3612,1876.0,672.0,That makes sense now.,3599.0,11,2023-10-28 01:46:49,2023-10-28 16:46:49,0,0
1512,1757.0,1393.0,I agree with this comment.,1498.0,2,2024-01-21 04:36:34,2024-01-21 18:36:34,0,0
143,1254.0,1509.0,Thanks for the clarification.,128.0,8,2024-11-15 13:55:44,2024-11-15 17:55:44,0,0
2123,1003.0,1027.0,That makes sense now.,2116.0,12,2024-04-19 08:29:03,,0,0
3378,849.0,8.0,I agree with this comment.,3366.0,8,2024-09-25 03:37:24,,0,0
4027,1749.0,1409.0,شكراً على الرد,4017.0,5,2023-03-09 17:40:38,,0,0
2013,1285.0,27.0,محتاج مزيد من التوضيح,,40,2024-03-03 12:23:14,2024-03-04 06:23:14,0,0
1461,74.0,1435.0,Can you explain this concept more?,,18,2022-09-21 12:12:21,2022-09-22 09:12:21,0,0
3781,1571.0,1616.0,Can you explain this concept more?,,35,2023-04-21 00:39:54,2023-04-22 09:39:54,0,0
3839,1062.0,1544.0,[deleted],3826.0,14,2023-01-16 19:49:14,2023-01-17 06:49:14,1,0
1354,1694.0,1546.0,Can you explain this concept more?,,16,2022-08-28 09:04:12,2022-08-29 03:04:12,0,0
1495,1757.0,1304.0,[deleted],,42,2023-04-22 07:10:18,,1,0
1297,1465.0,711.0,Thanks for the clarification.,1287.0,13,2023-02-17 08:04:52,,0,0
3832,1062.0,1392.0,شكراً على الرد,3822.0,11,2022-11-12 02:08:13,,0,0
2547,384.0,1874.0,[deleted],2531.0,1,2023-12-25 10:37:20,,1,0
364,988.0,1605.0,شكراً على الرد,352.0,12,2022-09-23 09:28:40,,0,0
4216,1517.0,1333.0,[deleted],4203.0,5,2025-07-23 20:12:35,,1,0
3361,2198.0,317.0,شكراً على الرد,3356.0,2,2023-10-11 10:53:39,,0,0
4341,746.0,1554.0,That makes sense now.,4329.0,14,2023-03-13 20:07:54,,0,0
72,1107.0,1293.0,"Great lecture, very helpful!",,37,2024-08-28 09:26:58,2024-08-29 17:26:58,0,0
1760,1792.0,44.0,That makes sense now.,1747.0,0,2024-03-07 01:30:05,,0,0
597,561.0,67.0,[deleted],,12,2024-01-26 02:52:11,2024-01-28 02:52:11,1,0
201,318.0,-1.0,That makes sense now.,185.0,5,2022-10-27 16:42:41,,0,1
4023,1749.0,1469.0,"Thank you, this was very clear.",,31,2023-03-28 07:58:48,,0,0
1122,1281.0,169.0,[deleted],,19,2023-08-04 04:50:41,,1,0
1409,2143.0,518.0,[deleted],1395.0,13,2024-07-14 16:37:48,,1,0
2545,384.0,1967.0,Can you elaborate further?,2531.0,4,2023-07-20 16:57:34,2023-07-20 23:57:34,0,0
927,2060.0,474.0,شكراً على الرد,924.0,0,2025-07-30 14:16:27,,0,0
121,648.0,1100.0,"Great lecture, very helpful!",,39,2025-02-27 13:54:15,2025-03-01 01:54:15,0,0
2149,344.0,478.0,Thanks for the clarification.,2136.0,2,2026-01-21 19:54:13,,0,0
1041,1823.0,471.0,"Thank you, this was very clear.",,38,2024-09-06 22:36:18,,0,0
2971,2101.0,1117.0,"Thank you, this was very clear.",,21,2026-02-03 20:46:42,2026-02-05 08:46:42,0,0
2181,884.0,1745.0,Thanks for the clarification.,2160.0,10,2025-01-11 07:04:17,,0,0
2232,803.0,896.0,That makes sense now.,2221.0,4,2024-06-22 09:54:07,,0,0
2871,829.0,1859.0,That makes sense now.,2858.0,4,2024-12-10 15:27:54,2024-12-11 03:27:54,0,0
2765,568.0,704.0,That makes sense now.,2757.0,11,2023-02-25 22:24:49,,0,0
1851,1862.0,109.0,محتاج مزيد من التوضيح,,50,2024-08-25 23:56:47,,0,0
2857,1454.0,662.0,That makes sense now.,2845.0,15,2023-01-11 08:19:45,,0,0
1193,680.0,1916.0,[deleted],1177.0,3,2025-05-06 22:49:58,,1,0
2156,884.0,437.0,ممتاز!,,6,2025-04-11 00:14:01,,0,0
2551,230.0,433.0,Could you provide more examples?,,27,2024-05-14 20:41:58,,0,0
1641,1112.0,1841.0,[deleted],,34,2024-01-12 01:11:04,,1,0
2487,1682.0,1085.0,That makes sense now.,2478.0,9,2023-08-30 01:44:42,,0,0
2843,1454.0,468.0,محتاج مزيد من التوضيح,,46,2022-06-01 18:43:50,,0,0
2339,765.0,1637.0,شكراً على الرد,2321.0,12,2024-06-08 03:41:17,2024-06-08 21:41:17,0,0
3111,1212.0,719.0,[deleted],,26,2024-06-03 03:25:32,,1,0
2350,990.0,1846.0,محتاج مزيد من التوضيح,,11,2024-10-28 07:25:15,,0,0
3764,493.0,810.0,شكراً على الرد,3757.0,7,2023-02-07 07:21:12,2023-02-08 00:21:12,0,0
1352,228.0,1630.0,That makes sense now.,1347.0,13,2024-10-25 08:26:38,,0,0
4096,909.0,1326.0,[deleted],4088.0,11,2025-06-17 03:59:24,,1,0
4386,37.0,441.0,[deleted],4375.0,7,2025-11-01 12:00:17,,1,0
4170,79.0,1452.0,I didn't understand the second part.,,40,2025-09-13 14:27:39,,0,0
3674,220.0,918.0,[deleted],3666.0,6,2023-11-21 21:27:16,2023-11-22 07:27:16,1,0
1935,1915.0,1864.0,Thanks for the clarification.,1926.0,11,2023-11-22 05:48:15,,0,0
2473,1323.0,1279.0,Thanks for the clarification.,2458.0,7,2024-01-01 01:37:24,,0,0
3008,1175.0,850.0,I agree with this comment.,2993.0,14,2023-03-08 03:43:41,2023-03-08 16:43:41,0,0
193,318.0,271.0,[deleted],180.0,4,2025-09-17 15:39:41,2025-09-18 11:39:41,1,0
483,429.0,1400.0,This topic is challenging but interesting.,,28,2025-06-19 14:25:22,2025-06-19 20:25:22,0,0
3656,855.0,108.0,[deleted],3653.0,15,2024-03-12 08:46:04,2024-03-12 23:46:04,1,0
4132,1196.0,1655.0,شكراً على الرد,4120.0,10,2022-06-13 09:07:27,,0,0
578,66.0,963.0,[deleted],569.0,7,2022-11-21 17:49:12,2022-11-22 17:49:12,1,0
3741,1643.0,588.0,That makes sense now.,3733.0,3,2024-11-10 08:53:28,,0,0
1933,1915.0,1318.0,Can you elaborate further?,1924.0,11,2023-10-03 21:43:37,,0,0
315,1053.0,1383.0,I agree with this comment.,303.0,0,2023-04-25 12:17:34,,0,0
3575,1762.0,1481.0,"Great lecture, very helpful!",,34,2025-10-16 09:59:00,2025-10-16 13:59:00,0,0
3771,181.0,190.0,Thanks for the clarification.,3766.0,10,2023-04-17 17:11:42,2023-04-18 09:11:42,0,0
2155,884.0,291.0,Can you explain this concept more?,,30,2024-06-25 11:49:04,,0,0
1035,1207.0,387.0,Thanks for the clarification.,1020.0,9,2023-04-05 23:17:34,2023-04-06 09:17:34,0,0
2829,471.0,601.0,Can you elaborate further?,2818.0,2,2023-02-27 19:29:02,,0,0
3089,502.0,526.0,Thanks for the clarification.,3072.0,10,2025-01-13 23:00:22,,0,0
3277,779.0,1315.0,[deleted],3261.0,14,2024-10-08 07:05:36,,1,0
4190,2114.0,120.0,[deleted],,7,2025-04-06 04:50:29,,1,0
2357,990.0,1808.0,I agree with this comment.,2350.0,8,2024-11-02 10:55:17,,0,0
229,1481.0,667.0,Thanks for the clarification.,211.0,10,2025-03-24 15:19:57,,0,0
1312,1965.0,308.0,Thanks for the clarification.,1307.0,12,2025-07-12 05:09:47,2025-07-12 11:09:47,0,0
3388,34.0,1984.0,[deleted],,41,2026-02-13 14:04:20,2026-02-13 19:04:20,1,0
1810,634.0,1186.0,I agree with this comment.,1798.0,0,2025-06-18 15:06:19,,0,0
96,1148.0,695.0,[deleted],,45,2023-04-15 00:40:50,2023-04-17 00:40:50,1,0
1850,1862.0,248.0,This topic is challenging but interesting.,,28,2022-10-18 11:25:35,,0,0
3602,1876.0,1476.0,[deleted],,46,2025-03-11 13:49:35,,1,0
783,2077.0,1934.0,الشرح كان واضح جداً، شكراً,,20,2026-01-27 21:51:16,,0,0
1247,919.0,1289.0,شكراً على الرد,1237.0,9,2025-04-07 21:54:42,,0,0
1053,1805.0,1766.0,"Great lecture, very helpful!",,14,2025-01-23 17:59:43,,0,0
2623,1957.0,618.0,"Great lecture, very helpful!",,36,2024-05-13 21:02:00,2024-05-15 01:02:00,0,0
4329,746.0,91.0,When is the next quiz?,,14,2024-10-18 17:04:51,2024-10-20 02:04:51,0,0
624,741.0,229.0,[deleted],,30,2023-08-16 04:15:51,,1,0
461,2091.0,924.0,الشرح كان واضح جداً، شكراً,,47,2024-07-01 10:29:55,,0,0
2145,344.0,186.0,Thanks for the clarification.,2133.0,8,2025-07-24 12:23:33,2025-07-24 13:23:33,0,0
2529,384.0,1372.0,"Thank you, this was very clear.",,34,2023-07-21 13:05:10,2023-07-21 18:05:10,0,0
1014,1207.0,533.0,ممتاز!,,44,2025-10-29 05:01:31,2025-10-29 09:01:31,0,0
3224,359.0,1683.0,That makes sense now.,3211.0,1,2024-07-12 03:55:42,,0,0
565,66.0,1422.0,ممتاز!,,46,2024-04-24 23:45:14,,0,0
1008,1041.0,399.0,[deleted],,26,2023-06-27 22:36:48,,1,0
3758,493.0,596.0,That makes sense now.,3753.0,2,2023-09-03 06:47:07,,0,0
2528,384.0,1258.0,[deleted],,34,2024-10-16 23:59:17,2024-10-17 21:59:17,1,0
2778,964.0,901.0,Can you elaborate further?,2774.0,8,2024-04-16 13:50:11,2024-04-17 03:50:11,0,0
4013,1040.0,1771.0,I agree with this comment.,3997.0,15,2024-12-06 23:23:27,,0,0
12,1981.0,1483.0,That makes sense now.,2.0,5,2024-02-24 00:25:43,,0,0
2501,1365.0,1366.0,"Thank you, this was very clear.",,25,2023-03-08 21:00:27,,0,0
3914,820.0,1847.0,[deleted],3901.0,14,2022-07-24 23:52:17,,1,0
1959,2103.0,-1.0,ممتاز!,,20,2023-09-01 17:43:38,,0,1
1168,680.0,670.0,"Thank you, this was very clear.",,15,2025-09-07 07:01:40,,0,0
242,408.0,958.0,This topic is challenging but interesting.,,41,2022-12-18 19:04:20,,0,0
662,257.0,962.0,Can you elaborate further?,651.0,13,2024-07-13 01:09:53,,0,0
1730,1978.0,648.0,I agree with this comment.,1712.0,5,2025-10-19 16:07:16,,0,0
862,271.0,1369.0,شكراً على الرد,858.0,0,2024-02-26 11:10:32,,0,0
225,1481.0,1386.0,Thanks for the clarification.,208.0,13,2023-05-03 05:38:28,,0,0
1532,875.0,850.0,[deleted],1520.0,3,2024-11-18 08:09:54,,1,0
2906,1863.0,1924.0,"Great lecture, very helpful!",,43,2025-10-19 12:27:33,,0,0
489,429.0,1928.0,I agree with this comment.,476.0,11,2023-04-12 20:52:43,,0,0
988,1580.0,507.0,ممتاز!,,21,2025-05-28 00:45:59,,0,0
3568,1038.0,623.0,Thanks for the clarification.,3566.0,12,2024-09-12 02:53:30,,0,0
2922,1147.0,1245.0,[deleted],,40,2024-05-27 01:39:31,2024-05-28 21:39:31,1,0
657,257.0,248.0,That makes sense now.,646.0,15,2025-12-27 03:57:54,2025-12-27 11:57:54,0,0
1098,150.0,873.0,I didn't understand the second part.,,44,2025-04-01 18:12:37,2025-04-03 05:12:37,0,0
1230,919.0,789.0,"Thank you, this was very clear.",,17,2025-03-21 15:39:33,2025-03-22 06:39:33,0,0
2289,1613.0,1330.0,That makes sense now.,2272.0,1,2024-12-13 21:03:17,,0,0
1329,1264.0,413.0,شكراً على الرد,1321.0,6,2023-03-20 04:42:28,,0,0
366,1418.0,1475.0,ممتاز!,,41,2025-01-13 05:06:12,,0,0
3925,81.0,811.0,"Great lecture, very helpful!",,18,2022-11-05 00:13:57,,0,0
4306,1731.0,1619.0,محتاج مزيد من التوضيح,,37,2023-06-04 05:18:00,,0,0
2062,742.0,1822.0,Thanks for the clarification.,2052.0,7,2024-02-14 20:38:39,,0,0
302,1053.0,1376.0,ممتاز!,,32,2025-10-24 00:29:23,,0,0
1592,353.0,444.0,I didn't understand the second part.,,24,2025-02-11 19:45:06,2025-02-13 12:45:06,0,0
2700,197.0,744.0,[deleted],2680.0,13,2025-02-15 23:18:19,2025-02-16 14:18:19,1,0
2461,1323.0,872.0,[deleted],2449.0,15,2025-11-07 14:33:46,2025-11-08 00:33:46,1,0
2348,765.0,207.0,Thanks for the clarification.,2328.0,9,2025-09-02 21:05:15,2025-09-03 13:05:15,0,0
3045,2173.0,2054.0,Could you provide more examples?,,48,2025-11-17 09:25:32,,0,0
2340,765.0,605.0,That makes sense now.,2322.0,13,2024-02-16 16:27:40,,0,0
1847,1862.0,188.0,"Thank you, this was very clear.",,15,2024-02-24 09:02:06,,0,0
2687,197.0,1173.0,Thanks for the clarification.,2673.0,7,2023-10-24 11:18:59,,0,0
1060,334.0,595.0,[deleted],,9,2024-10-18 04:07:19,,1,0
293,1907.0,672.0,[deleted],284.0,9,2025-08-19 09:58:02,,1,0
3586,1762.0,1031.0,That makes sense now.,3571.0,11,2023-04-14 15:37:04,,0,0
3181,331.0,173.0,محتاج مزيد من التوضيح,,33,2024-01-01 18:25:02,,0,0
2319,765.0,334.0,I didn't understand the second part.,,36,2026-02-10 08:34:10,,0,0
2611,1539.0,1387.0,شكراً على الرد,2602.0,2,2023-06-27 01:27:40,,0,0
2558,230.0,871.0,[deleted],2551.0,9,2025-07-21 12:36:54,,1,0
541,1652.0,36.0,[deleted],529.0,1,2025-04-18 19:36:24,,1,0
3043,2173.0,2000.0,"Thank you, this was very clear.",,30,2022-09-20 12:38:13,,0,0
921,994.0,1959.0,[deleted],918.0,4,2025-09-25 12:11:00,,1,0
3690,270.0,186.0,That makes sense now.,3680.0,13,2025-10-23 16:02:14,,0,0
3605,1876.0,1220.0,I agree with this comment.,3593.0,5,2024-12-22 00:25:53,2024-12-22 19:25:53,0,0
1337,1835.0,425.0,I agree with this comment.,1333.0,6,2024-03-14 15:05:42,2024-03-15 15:05:42,0,0
1597,353.0,982.0,Thanks for the clarification.,1589.0,2,2026-02-08 06:49:25,2026-02-09 02:49:25,0,0
2719,877.0,1904.0,[deleted],2711.0,3,2025-12-29 21:59:45,,1,0
358,988.0,1183.0,[deleted],347.0,1,2024-01-03 21:00:51,,1,0
2827,471.0,1988.0,Thanks for the clarification.,2817.0,2,2025-02-20 01:08:27,2025-02-20 11:08:27,0,0
2519,1365.0,588.0,Can you elaborate further?,2507.0,5,2023-12-28 08:16:03,,0,0
437,1160.0,1709.0,الشرح كان واضح جداً، شكراً,,34,2024-05-03 07:52:57,,0,0
1137,1617.0,55.0,Can you explain this concept more?,,11,2023-08-15 08:23:12,2023-08-17 07:23:12,0,0
3552,1329.0,1188.0,[deleted],3548.0,12,2024-06-14 09:16:10,,1,0
1581,407.0,1901.0,[deleted],,45,2023-11-16 22:04:42,,1,0
1321,1264.0,1865.0,Could you provide more examples?,,50,2025-07-12 21:08:46,2025-07-14 08:08:46,0,0
1579,407.0,1102.0,[deleted],,48,2024-02-25 00:53:31,2024-02-26 20:53:31,1,0
4435,1981.0,113.0,That makes sense now.,6.0,12,2024-12-04 10:35:50,,0,0
1344,228.0,1504.0,[deleted],,26,2026-01-15 10:28:32,,1,0
4383,37.0,129.0,[deleted],,27,2025-04-13 23:21:05,,1,0
2666,6.0,1116.0,I agree with this comment.,2650.0,0,2022-07-22 19:24:44,,0,0
352,988.0,1071.0,When is the next quiz?,,41,2024-08-06 08:15:12,,0,0
3651,1935.0,1892.0,[deleted],3632.0,12,2024-12-17 08:30:25,,1,0
4326,746.0,-1.0,[deleted],,24,2024-11-17 23:35:11,,1,1
164,1274.0,662.0,Can you elaborate further?,152.0,9,2024-09-03 20:25:20,2024-09-04 06:25:20,0,0
413,1894.0,860.0,"Thank you, this was very clear.",,13,2023-12-21 20:50:27,2023-12-22 21:50:27,0,0
3678,270.0,1430.0,This topic is challenging but interesting.,,40,2024-09-07 18:40:17,,0,0
784,2077.0,2033.0,[deleted],,19,2023-04-18 18:56:26,2023-04-20 05:56:26,1,0
3283,779.0,9.0,شكراً على الرد,3263.0,5,2023-05-11 22:40:42,,0,0
3830,1062.0,801.0,I agree with this comment.,3822.0,6,2024-11-03 05:36:34,,0,0
2593,1258.0,332.0,[deleted],2584.0,9,2024-11-26 03:40:55,,1,0
3064,1422.0,914.0,[deleted],3061.0,10,2023-09-20 18:29:41,,1,0
1628,172.0,1309.0,That makes sense now.,1613.0,10,2023-06-19 12:30:07,,0,0
1130,1281.0,1573.0,شكراً على الرد,1123.0,10,2025-06-28 03:21:19,,0,0
2169,884.0,1488.0,Can you elaborate further?,2154.0,5,2023-06-16 11:48:54,,0,0
4290,562.0,2003.0,شكراً على الرد,4288.0,12,2024-09-12 23:30:59,,0,0
3842,1062.0,1132.0,I agree with this comment.,3827.0,0,2025-09-28 14:54:22,,0,0
4365,632.0,1312.0,[deleted],4363.0,7,2022-11-28 10:50:39,,1,0
1566,1600.0,2026.0,"Great lecture, very helpful!",,25,2026-03-03 11:02:01,,0,0
4441,62.0,561.0,ممتاز!,,13,2022-11-27 11:40:52,,0,0
4271,1077.0,1529.0,Can you elaborate further?,4254.0,7,2025-02-06 08:04:19,2025-02-06 09:04:19,0,0
2616,1539.0,87.0,I agree with this comment.,2605.0,8,2024-07-30 20:57:25,2024-07-31 15:57:25,0,0
2628,1957.0,883.0,Could you provide more examples?,,11,2022-09-24 18:36:39,,0,0
3132,1212.0,575.0,I agree with this comment.,3112.0,5,2025-02-07 16:10:08,2025-02-07 19:10:08,0,0
2488,1682.0,1061.0,I agree with this comment.,2479.0,11,2024-05-02 21:28:10,2024-05-03 09:28:10,0,0
3066,502.0,968.0,ممتاز!,,22,2023-08-08 18:20:11,2023-08-09 04:20:11,0,0
3018,734.0,291.0,ممتاز!,,35,2024-09-30 14:18:33,2024-09-30 19:18:33,0,0
236,408.0,438.0,This topic is challenging but interesting.,,38,2025-01-31 04:03:23,2025-01-31 10:03:23,0,0
2495,1682.0,1338.0,[deleted],2483.0,0,2022-09-23 19:39:27,,1,0
3512,162.0,988.0,This topic is challenging but interesting.,,39,2023-02-18 02:08:28,,0,0
2491,1682.0,1295.0,شكراً على الرد,2481.0,14,2023-11-01 15:46:03,,0,0
1170,680.0,1971.0,محتاج مزيد من التوضيح,,11,2024-05-09 11:53:56,,0,0
3072,502.0,1117.0,الشرح كان واضح جداً، شكراً,,23,2022-07-25 13:50:49,,0,0
2273,1613.0,1939.0,Could you provide more examples?,,28,2025-12-20 14:22:06,,0,0
1149,1617.0,1882.0,I agree with this comment.,1137.0,7,2024-12-06 07:48:43,2024-12-07 01:48:43,0,0
1966,2103.0,1719.0,I agree with this comment.,1956.0,9,2024-06-07 06:50:31,2024-06-07 09:50:31,0,0
1207,1015.0,1461.0,I agree with this comment.,1198.0,7,2023-05-19 04:44:05,,0,0
2823,471.0,1973.0,شكراً على الرد,2815.0,0,2023-04-23 12:51:53,2023-04-24 00:51:53,0,0
2052,742.0,1115.0,[deleted],,41,2025-05-01 04:05:41,2025-05-03 04:05:41,1,0
4332,746.0,740.0,Could you provide more examples?,,50,2025-09-13 05:12:07,2025-09-13 21:12:07,0,0
2323,765.0,670.0,When is the next quiz?,,41,2022-12-01 16:37:07,,0,0
2211,545.0,37.0,[deleted],2202.0,14,2023-11-25 17:03:30,,1,0
2512,1365.0,1135.0,Thanks for the clarification.,2504.0,15,2025-02-18 18:49:31,2025-02-18 21:49:31,0,0
15,1981.0,1480.0,Can you elaborate further?,4.0,9,2025-07-26 19:55:51,2025-07-27 12:55:51,0,0
