Id,QuestionId,OptionText,OptionTextAr,IsCorrect,SortOrder
6780,2287,Application Process Interface,,0,4
15121,5086,Queue,,0,3
4378,1474,False,خطأ,1,2
10377,3474,True,صح,1,1
6529,2207,True,صح,1,1
7559,2535,Backing up data,خيار: Backing up data,0,1
1130,382,Heap,,0,2
13178,4412,Transport,,0,4
6018,2035,A memory overflow,خيار: A memory overflow,0,2
827,276,Symmetric key,,0,3
9207,3070,O(log n),خيار: O(log n),1,1
5858,1977,False,خطأ,0,2
7638,2562,K-Means,,1,2
8429,2827,Applied Program Index,خيار: Applied Program Inde,0,1
13553,4554,6,,0,3
6773,2285,O(1),,0,1
3849,1292,O(n²),,0,1
2688,901,References a primary key in another table,,1,2
8024,2698,Simple Query Language,,0,4
4946,1661,Open Object Programming,خيار: Open Object Programm,0,2
15253,5130,Quick Sort,خيار: Quick Sort,0,1
9389,3127,Symmetric key,خيار: Symmetric key,0,3
13623,4578,Reducing data redundancy,,1,3
2148,728,SSH,,0,4
13195,4420,A key for encryption,خيار: A key for encryption,0,3
8340,2797,False,خطأ,1,2
13423,4505,Object Output Process,,0,1
10981,3679,Transport,خيار: Transport,0,1
13474,4524,Object Oriented Programming,,1,4
12534,4208,Standard Query Logic,خيار: Standard Query Logic,0,4
9982,3341,A key for encryption,,0,4
7553,2533,A memory overflow,خيار: A memory overflow,0,1
1413,478,Network Layer,خيار: Network Layer,1,3
4377,1474,True,صح,0,1
14475,4876,True,صح,0,1
8317,2791,Bubble Sort,,1,3
1680,573,False,خطأ,0,2
9837,3290,K-Means,خيار: K-Means,1,3
8121,2730,True,صح,1,1
11724,3930,Heap Sort,,0,4
7319,2460,6,خيار: 6,0,3
3395,1137,A key for encryption,خيار: A key for encryption,0,1
3721,1243,Stack,,1,1
10059,3364,True,صح,0,1
1390,471,O(1),,0,4
5922,2002,References a primary key in another table,خيار: References a primary,1,4
2833,947,Merge Sort,خيار: Merge Sort,0,3
3547,1187,True,صح,0,1
7100,2389,HTTP,,1,4
967,326,References a primary key in another table,,1,1
1211,406,Queue,,0,1
7763,2610,Open Object Programming,خيار: Open Object Programm,0,1
8192,2751,Bubble Sort,,1,4
4807,1614,True,صح,0,1
9422,3140,K-Means,خيار: K-Means,1,4
176,56,False,خطأ,1,2
358,120,False,خطأ,0,2
14323,4829,Too few parameters,خيار: Too few parameters,0,3
10129,3390,Data Link,خيار: Data Link,0,1
1686,575,References a primary key in another table,خيار: References a primary,1,2
759,254,Open Object Programming,خيار: Open Object Programm,0,1
10764,3600,Public Key Cryptography,خيار: Public Key Cryptogra,1,4
12710,4265,Data Link,خيار: Data Link,0,2
6573,2221,Simple Query Language,خيار: Simple Query Languag,0,3
15256,5130,Bubble Sort,خيار: Bubble Sort,1,4
14610,4922,A system crash,,0,2
8374,2809,A key for encryption,خيار: A key for encryption,0,4
4119,1384,True,صح,1,1
762,254,Object Oriented Programming,خيار: Object Oriented Prog,1,4
9205,3069,8,,1,3
9328,3108,O(log n),,1,2
9064,3025,O(log n),,1,4
1690,576,Simple Query Language,خيار: Simple Query Languag,0,2
8727,2920,A composite key,,0,1
432,145,Stack,خيار: Stack,1,4
3504,1174,Symmetric key,خيار: Symmetric key,0,4
10481,3510,Public Key Cryptography,,1,1
10042,3359,Application Programming Interface,,1,4
11622,3897,References a primary key in another table,,1,4
8072,2715,Object Output Process,,0,2
15279,5140,Reducing data redundancy,,1,1
650,217,Symmetric key,,0,2
1568,535,FTP,خيار: FTP,0,2
1811,617,Model is too simple,خيار: Model is too simple,0,1
2282,773,O(n),,0,2
9436,3147,O(1),,0,4
14596,4918,Too few parameters,,0,4
4247,1425,9,خيار: 9,0,1
14653,4936,References a primary key in another table,خيار: References a primary,1,1
10154,3397,Symmetric key,,0,2
14619,4926,True,صح,0,1
8357,2804,Model is too simple,خيار: Model is too simple,0,1
5374,1804,A memory overflow,,0,4
5585,1882,Public Key Cryptography,,1,3
6267,2119,Network Layer,خيار: Network Layer,1,1
3669,1226,Network Layer,خيار: Network Layer,1,1
6090,2060,Hashing,,0,4
9868,3300,Naive Bayes,خيار: Naive Bayes,0,4
13754,4628,Transport,,0,2
7541,2529,6,,0,1
4458,1498,SVM,,0,4
3597,1204,A composite key,خيار: A composite key,0,1
9632,3211,Network Layer,خيار: Network Layer,1,4
3190,1066,Merge Sort,,0,2
2858,954,Network Layer,,1,2
7848,2641,Hashing,خيار: Hashing,0,2
13815,4649,Sequential Query Language,,0,1
6408,2167,Model is too simple,خيار: Model is too simple,0,4
490,162,Transport,خيار: Transport,0,4
10563,3537,Model is too simple,خيار: Model is too simple,0,1
5948,2009,Bubble Sort,,1,4
9126,3045,Indexing data,,0,4
3914,1311,False,خطأ,1,2
4872,1636,9,,0,2
15216,5117,Two processes waiting for each other,,1,4
12138,4078,Steganography,,0,4
3620,1212,Applied Program Index,خيار: Applied Program Inde,0,2
1758,599,A CPU spike,,0,4
5884,1990,Data Link,خيار: Data Link,0,4
7383,2484,Sequential Query Language,خيار: Sequential Query Lan,0,1
3785,1270,Standard Query Logic,,0,1
1509,515,Reducing data redundancy,خيار: Reducing data redund,1,1
2343,794,6,خيار: 6,0,1
10266,3435,Applied Program Index,,0,4
2495,843,True,صح,0,1
12408,4171,Too few parameters,,0,2
12995,4356,"Good on training, poor on test data",,1,3
11308,3789,Object Output Process,خيار: Object Output Proces,0,2
9995,3345,A system crash,خيار: A system crash,0,1
286,95,False,خطأ,1,2
4902,1644,Naive Bayes,,0,2
1657,566,HTTP,خيار: HTTP,1,1
1202,403,False,خطأ,1,2
10237,3427,Heap,,0,3
783,263,SVM,خيار: SVM,0,1
1569,535,TCP,خيار: TCP,0,3
8433,2828,A key for encryption,,0,1
2807,940,True,صح,1,1
2220,754,Naive Bayes,,0,2
594,199,Application Programming Interface,خيار: Application Programm,1,4
4669,1565,References a primary key in another table,,1,1
6758,2279,Naive Bayes,خيار: Naive Bayes,0,2
10195,3413,A CPU spike,,0,1
3413,1145,SVM,خيار: SVM,0,1
10588,3543,Bubble Sort,,1,2
12469,4189,Application Process Interface,,0,1
12618,4236,Object Oriented Programming,,1,4
10520,3521,O(n²),خيار: O(n²),0,4
12649,4245,Automated Process Integrator,,0,1
2484,839,A system crash,خيار: A system crash,0,2
3837,1286,True,صح,0,1
4165,1400,Sequential Query Language,,0,3
10774,3604,Bubble Sort,خيار: Bubble Sort,1,4
12427,4177,Bubble Sort,,1,3
8100,2724,Automated Process Integrator,,0,2
6045,2044,Queue,خيار: Queue,0,3
8480,2841,HTTP,خيار: HTTP,1,2
2881,961,Hashing,,0,3
6862,2309,A key for encryption,,0,4
10434,3495,Network Layer,,1,2
6146,2080,SSH,خيار: SSH,0,4
4781,1606,Model underfits,,0,3
12860,4315,Application Programming Interface,,1,4
8657,2897,Data Link,,0,3
1896,647,A CPU spike,خيار: A CPU spike,0,2
4129,1389,16,خيار: 16,0,1
9248,3082,Too few parameters,,0,2
4504,1513,Naive Bayes,خيار: Naive Bayes,0,2
15609,5256,Application Programming Interface,خيار: Application Programm,1,3
12161,4084,Transport,,0,3
8682,2905,Too few parameters,,0,2
2443,824,16,,0,3
13608,4573,False,خطأ,0,2
14839,4998,Applied Program Index,خيار: Applied Program Inde,0,3
2825,945,Sequential Query Language,,0,3
7588,2542,SVM,,0,4
5480,1848,O(log n),خيار: O(log n),1,2
14355,4842,Symmetric key,,0,1
940,316,Quick Sort,,0,4
15479,5207,Tree,خيار: Tree,0,1
14081,4741,Queue,خيار: Queue,0,1
282,93,Standard Query Logic,خيار: Standard Query Logic,0,4
11400,3821,Indexing data,خيار: Indexing data,0,2
8234,2766,Automated Process Integrator,خيار: Automated Process In,0,4
11067,3706,A system crash,,0,3
12666,4250,O(1),,0,2
5250,1761,A memory overflow,خيار: A memory overflow,0,2
4248,1425,6,,0,2
11779,3951,True,صح,0,1
15306,5148,Data Link,خيار: Data Link,0,4
7562,2535,Encrypting data,,0,4
4403,1482,Quick Sort,,0,3
836,278,Automated Process Integrator,,0,4
4385,1476,9,,0,3
12293,4128,Ordered Object Program,,0,1
8395,2816,True,صح,0,1
15535,5228,O(n²),,0,1
135,44,A composite key,,0,3
5286,1772,Applied Program Index,خيار: Applied Program Inde,0,4
2846,951,Quick Sort,خيار: Quick Sort,0,2
2117,717,Public Key Cryptography,,1,3
3156,1054,Heap,خيار: Heap,0,2
5796,1957,O(n²),,0,4
12267,4120,Model underfits,,0,3
11741,3936,Symmetric key,,0,3
1708,582,False,خطأ,0,2
10024,3354,Application Process Interface,خيار: Application Process ,0,4
4784,1607,False,خطأ,0,2
8113,2728,Applied Program Index,,0,1
12931,4340,6,,0,3
13268,4448,Stack,,1,2
6285,2124,Symmetric key,,0,3
15095,5078,Automated Process Integrator,,0,3
9255,3084,Encrypting data,,0,1
14798,4983,Heap,,0,2
6680,2252,False,خطأ,0,2
10229,3424,An index key,,0,3
3159,1056,Structured Query Language,,1,1
2912,971,Naive Bayes,خيار: Naive Bayes,0,2
8787,2940,A key for encryption,,0,3
12160,4084,Session,خيار: Session,0,2
4268,1431,A system crash,خيار: A system crash,0,4
9602,3201,False,خطأ,1,2
3715,1240,SSH,,0,3
971,327,Queue,,0,1
13757,4629,Hashing,,0,1
11132,3727,False,خطأ,0,2
14266,4808,An index key,,0,2
13573,4561,Simple Query Language,,0,1
15387,5174,Structured Query Language,خيار: Structured Query Lan,1,1
13801,4645,O(1),,0,1
15672,5277,Tree,خيار: Tree,0,2
2892,964,O(n),خيار: O(n),0,2
14689,4947,True,صح,1,1
7227,2429,Public Key Cryptography,خيار: Public Key Cryptogra,1,1
14265,4808,A key for encryption,,0,1
1409,477,Object Oriented Programming,,1,3
4206,1412,FTP,خيار: FTP,0,4
6282,2123,Structured Query Language,خيار: Structured Query Lan,1,4
6356,2148,A key for encryption,,0,2
12079,4057,References a primary key in another table,خيار: References a primary,1,3
2489,841,True,صح,1,1
14330,4833,SSH,,0,2
11600,3891,False,خطأ,0,2
3802,1275,False,خطأ,0,2
5755,1944,Naive Bayes,,0,1
1438,492,Steganography,,0,2
3147,1049,An index key,خيار: An index key,0,3
5600,1886,False,خطأ,0,2
3864,1296,Too few parameters,خيار: Too few parameters,0,4
8758,2933,A key for encryption,,0,2
2622,882,Object Output Process,خيار: Object Output Proces,0,4
11066,3706,A CPU spike,خيار: A CPU spike,0,2
12585,4226,SSH,,0,1
10285,3440,Two processes waiting for each other,خيار: Two processes waitin,1,3
12269,4121,Simple Query Language,,0,1
2391,808,TCP,,0,3
12833,4306,An index key,خيار: An index key,0,1
2606,878,Symmetric key,خيار: Symmetric key,0,2
2416,814,Sequential Query Language,,0,4
8987,3004,True,صح,1,1
14985,5046,"Good on training, poor on test data",,1,1
2566,864,Stack,خيار: Stack,1,2
2013,685,Two processes waiting for each other,خيار: Two processes waitin,1,3
2076,706,16,,0,4
14011,4716,Open Object Programming,خيار: Open Object Programm,0,3
1747,597,Model is too simple,خيار: Model is too simple,0,1
466,156,"Good on training, poor on test data",,1,4
9028,3015,Tree,خيار: Tree,0,4
14364,4844,An index key,خيار: An index key,0,2
4627,1552,Open Object Programming,خيار: Open Object Programm,0,1
393,132,SVM,خيار: SVM,0,3
7013,2360,K-Means,خيار: K-Means,1,3
1914,653,O(1),,0,4
4676,1567,Application Programming Interface,,1,2
15482,5207,Queue,,0,4
11141,3731,Application Programming Interface,خيار: Application Programm,1,3
8545,2859,Backing up data,,0,1
2701,904,K-Means,خيار: K-Means,1,3
13082,4383,Open Object Programming,,0,2
9352,3115,Queue,خيار: Queue,0,2
14147,4766,Naive Bayes,خيار: Naive Bayes,0,1
12046,4048,Hashing,,0,2
8844,2960,O(n²),,0,4
10375,3472,A composite key,خيار: A composite key,0,3
7508,2518,False,خطأ,0,2
3711,1239,Reducing data redundancy,,1,3
2454,827,Steganography,,0,4
11074,3710,SVM,,0,2
14722,4959,Naive Bayes,خيار: Naive Bayes,0,2
867,290,Automated Process Integrator,,0,3
1938,659,16,,0,4
4073,1365,"Good on training, poor on test data","خيار: Good on training, po",1,1
4664,1561,O(1),خيار: O(1),0,4
11543,3872,True,صح,1,1
13240,4436,Application Programming Interface,خيار: Application Programm,1,2
5578,1880,Data Link,خيار: Data Link,0,4
6136,2075,9,خيار: 9,0,2
15625,5262,Automated Process Integrator,,0,3
9960,3334,Ordered Object Program,,0,2
49,17,9,,0,3
5658,1910,False,خطأ,1,2
2681,899,K-Means,,1,3
11545,3873,Sequential Query Language,,0,1
3964,1329,Backing up data,,0,4
9952,3331,Decision Tree,,0,2
7152,2403,FTP,خيار: FTP,0,4
13179,4413,Application Programming Interface,خيار: Application Programm,1,1
13476,4525,False,خطأ,0,2
3722,1243,Tree,خيار: Tree,0,2
4176,1404,An index key,,0,2
8269,2777,Public Key Cryptography,خيار: Public Key Cryptogra,1,3
2070,705,Decision Tree,,0,2
13431,4508,True,صح,0,1
11643,3907,Decision Tree,,0,1
5142,1727,Ordered Object Program,,0,4
996,334,Too few parameters,خيار: Too few parameters,0,4
3792,1271,Network Layer,خيار: Network Layer,1,4
7283,2448,16,,0,1
10130,3390,Session,,0,2
4843,1628,O(n²),خيار: O(n²),0,3
8279,2782,Automated Process Integrator,,0,1
12431,4178,Hashing,خيار: Hashing,0,3
7302,2453,Merge Sort,,0,4
11871,3981,Public Key Cryptography,خيار: Public Key Cryptogra,1,3
14767,4974,8,خيار: 8,1,3
8612,2881,Quick Sort,خيار: Quick Sort,0,2
7364,2478,Reducing data redundancy,خيار: Reducing data redund,1,2
7733,2601,Indexing data,خيار: Indexing data,0,3
4312,1449,False,خطأ,1,2
3541,1185,O(1),,0,3
8197,2753,True,صح,1,1
12593,4228,Object Oriented Programming,,1,3
6506,2199,False,خطأ,1,2
1762,602,Model underfits,خيار: Model underfits,0,2
5573,1878,True,صح,0,1
418,140,HTTP,,1,4
794,266,False,خطأ,0,2
14832,4995,False,خطأ,1,2
13150,4402,Too few parameters,,0,4
3144,1048,Hashing,,0,4
2486,839,A CPU spike,,0,4
2613,880,A key for encryption,,0,3
637,213,Object Output Process,خيار: Object Output Proces,0,3
693,231,A composite key,,0,3
1027,344,References a primary key in another table,,1,3
2069,705,K-Means,خيار: K-Means,1,1
1101,373,HTTP,,1,3
4858,1632,Public Key Cryptography,خيار: Public Key Cryptogra,1,2
1666,569,Data Link,,0,2
4101,1378,True,صح,1,1
10807,3619,Heap Sort,,0,1
12798,4292,Symmetric key,خيار: Symmetric key,0,4
2712,907,Structured Query Language,,1,2
2925,975,Heap,,0,1
10718,3583,6,,0,2
5255,1762,SSH,,0,3
3133,1045,O(1),,0,1
12400,4169,O(n²),,0,2
2696,903,TCP,,0,2
3561,1191,True,صح,0,1
3937,1323,Decision Tree,,0,1
12908,4330,SSH,,0,4
10820,3622,Reducing data redundancy,خيار: Reducing data redund,1,2
2615,881,A key for encryption,,0,1
10498,3515,Session,,0,4
111,37,Queue,,0,3
795,267,Hashing,خيار: Hashing,0,1
14322,4829,"Good on training, poor on test data",,1,2
260,86,Network Layer,,1,2
3794,1272,O(n),,0,2
1189,400,References a primary key in another table,,1,1
727,244,True,صح,1,1
5825,1966,Public Key Cryptography,خيار: Public Key Cryptogra,1,3
11849,3975,TCP,,0,1
739,248,A key for encryption,خيار: A key for encryption,0,3
500,167,Merge Sort,,0,2
336,111,Queue,,0,4
11807,3964,HTTP,خيار: HTTP,1,1
11708,3926,Structured Query Language,خيار: Structured Query Lan,1,4
229,74,O(log n),,1,1
15494,5211,A CPU spike,,0,4
8107,2726,True,صح,1,1
7906,2661,Standard Query Logic,خيار: Standard Query Logic,0,2
993,334,Model is too simple,,0,1
220,69,A system crash,,0,2
5561,1872,6,,0,3
9829,3286,A key for encryption,,0,3
6656,2245,Naive Bayes,,0,2
14555,4904,Decision Tree,,0,3
13580,4563,Two processes waiting for each other,,1,4
9763,3258,O(n²),,0,3
13521,4543,Transport,,0,1
5608,1889,O(n),خيار: O(n),0,2
6921,2328,Model underfits,خيار: Model underfits,0,1
11409,3823,Sequential Query Language,خيار: Sequential Query Lan,0,3
9175,3062,Bubble Sort,خيار: Bubble Sort,1,1
7402,2488,TCP,,0,4
1218,410,Tree,,0,4
9635,3212,Two processes waiting for each other,خيار: Two processes waitin,1,3
3459,1160,Network Layer,خيار: Network Layer,1,1
7366,2478,Backing up data,,0,4
638,213,Ordered Object Program,خيار: Ordered Object Progr,0,4
8236,2767,Reducing data redundancy,,1,2
6890,2318,SVM,خيار: SVM,0,2
3739,1255,A system crash,خيار: A system crash,0,1
6599,2229,Application Programming Interface,,1,1
4328,1454,O(n²),,0,2
3043,1015,Hashing,خيار: Hashing,0,3
6052,2048,Steganography,,0,2
2488,840,False,خطأ,1,2
664,220,Symmetric key,,0,4
6427,2175,Heap,خيار: Heap,0,1
2147,728,TCP,,0,3
2341,793,FTP,,0,3
15480,5207,Stack,خيار: Stack,1,2
14633,4930,Steganography,,0,1
9696,3233,Reducing data redundancy,خيار: Reducing data redund,1,2
2720,910,O(log n),,1,2
12687,4257,True,صح,1,1
14384,4851,Queue,خيار: Queue,0,2
7043,2370,Hashing,خيار: Hashing,0,1
899,303,Indexing data,,0,3
12013,4036,A composite key,خيار: A composite key,0,3
829,277,A system crash,خيار: A system crash,0,1
8658,2897,Transport,خيار: Transport,0,4
13900,4678,K-Means,خيار: K-Means,1,2
141,46,An index key,,0,1
14898,5020,Object Oriented Programming,,1,4
11682,3919,Public Key Cryptography,خيار: Public Key Cryptogra,1,4
4485,1508,True,صح,1,1
13694,4607,False,خطأ,0,2
553,183,An index key,خيار: An index key,0,1
1765,603,An index key,,0,1
14568,4908,Transport,خيار: Transport,0,4
4848,1629,O(n²),,0,4
4283,1436,TCP,,0,3
3916,1313,A CPU spike,,0,2
8533,2856,Object Oriented Programming,خيار: Object Oriented Prog,1,1
14772,4976,A system crash,,0,2
4881,1638,Model is too simple,,0,3
933,315,FTP,,0,1
12334,4141,Encrypting data,خيار: Encrypting data,0,2
8743,2926,Structured Query Language,,1,3
12482,4193,16,,0,2
13816,4649,Simple Query Language,خيار: Simple Query Languag,0,2
6263,2117,16,خيار: 16,0,1
2229,757,Model is too simple,خيار: Model is too simple,0,3
304,103,Steganography,,0,4
8726,2918,Simple Query Language,خيار: Simple Query Languag,0,4
1410,477,Object Output Process,خيار: Object Output Proces,0,4
8923,2984,Bubble Sort,خيار: Bubble Sort,1,1
12059,4051,Structured Query Language,خيار: Structured Query Lan,1,3
5346,1795,9,,0,2
11104,3720,HTTP,خيار: HTTP,1,2
8881,2970,HTTP,,1,1
969,326,A key for encryption,,0,3
13140,4400,O(1),خيار: O(1),0,2
12588,4226,FTP,خيار: FTP,0,4
14210,4786,SSH,خيار: SSH,0,4
11796,3959,16,خيار: 16,0,4
433,147,True,صح,0,1
12370,4156,16,,0,2
12204,4097,O(n),خيار: O(n),0,2
1563,534,Applied Program Index,خيار: Applied Program Inde,0,1
15149,5095,True,صح,0,1
4123,1386,A memory overflow,خيار: A memory overflow,0,1
13432,4508,False,خطأ,1,2
12721,4269,Public Key Cryptography,خيار: Public Key Cryptogra,1,3
10124,3388,A key for encryption,خيار: A key for encryption,0,4
1892,646,Indexing data,خيار: Indexing data,0,2
5518,1859,Simple Query Language,خيار: Simple Query Languag,0,2
10280,3439,Naive Bayes,,0,2
5380,1808,False,خطأ,1,2
6495,2196,FTP,خيار: FTP,0,3
1048,353,Model underfits,خيار: Model underfits,0,2
6296,2127,A CPU spike,خيار: A CPU spike,0,4
6243,2109,Application Programming Interface,خيار: Application Programm,1,3
3579,1197,True,صح,0,1
13092,4385,O(log n),خيار: O(log n),1,4
731,245,Symmetric key,,0,3
3109,1037,6,خيار: 6,0,1
13444,4514,8,خيار: 8,1,2
6149,2081,Data Link,خيار: Data Link,0,3
5826,1966,Steganography,,0,4
9183,3064,Public Key Cryptography,,1,1
8913,2978,Merge Sort,خيار: Merge Sort,0,1
5112,1717,Too few parameters,خيار: Too few parameters,0,2
2420,815,HTTP,خيار: HTTP,1,4
11756,3940,Naive Bayes,,0,2
245,80,True,صح,0,1
10447,3499,A memory overflow,,0,1
8358,2804,Model underfits,,0,2
8008,2694,Steganography,,0,4
6595,2228,Decision Tree,خيار: Decision Tree,0,1
10921,3660,Application Process Interface,خيار: Application Process ,0,3
8124,2731,False,خطأ,1,2
11171,3742,Hashing,,0,1
13922,4683,Stack,,1,4
3348,1124,Stack,,1,2
860,288,A system crash,خيار: A system crash,0,2
3848,1291,False,خطأ,0,2
4315,1450,A key for encryption,,0,3
513,171,TCP,,0,1
1746,596,Model is too simple,,0,4
7573,2538,Application Programming Interface,خيار: Application Programm,1,3
11226,3759,Heap,,0,2
3207,1072,Standard Query Logic,,0,1
12486,4194,Standard Query Logic,,0,2
6530,2207,False,خطأ,0,2
4117,1383,O(n),,0,3
15555,5234,Public Key Cryptography,خيار: Public Key Cryptogra,1,3
10529,3526,Merge Sort,,0,3
603,202,Applied Program Index,,0,3
5528,1862,An index key,,0,4
11824,3968,16,,0,2
2768,924,Bubble Sort,خيار: Bubble Sort,1,2
4062,1361,False,خطأ,0,2
12870,4318,O(1),خيار: O(1),0,2
13145,4401,9,خيار: 9,0,3
895,302,Quick Sort,,0,3
11522,3862,Standard Query Logic,خيار: Standard Query Logic,0,2
3784,1269,Ordered Object Program,خيار: Ordered Object Progr,0,4
8232,2766,Applied Program Index,,0,2
12404,4170,Data Link,,0,2
5289,1774,O(n),خيار: O(n),0,1
11593,3889,Hashing,خيار: Hashing,0,3
12438,4180,FTP,خيار: FTP,0,2
6362,2151,FTP,,0,2
7429,2496,K-Means,,1,1
14496,4883,16,,0,4
15377,5169,TCP,,0,3
1214,406,Tree,خيار: Tree,0,4
10700,3577,A memory overflow,,0,4
6578,2222,Decision Tree,خيار: Decision Tree,0,4
8496,2845,Backing up data,خيار: Backing up data,0,2
3605,1206,True,صح,1,1
6390,2160,Session,,0,4
7240,2433,False,خطأ,1,2
1904,651,Stack,خيار: Stack,1,2
2479,838,O(n²),,0,1
2500,844,FTP,,0,4
12651,4245,Application Process Interface,,0,3
8822,2953,Queue,خيار: Queue,0,2
10081,3375,A key for encryption,خيار: A key for encryption,0,3
4300,1442,6,,0,4
7511,2519,Object Output Process,خيار: Object Output Proces,0,3
179,57,Quick Sort,خيار: Quick Sort,0,3
9458,3153,References a primary key in another table,خيار: References a primary,1,4
13537,4549,O(n²),خيار: O(n²),0,1
11728,3932,False,خطأ,0,2
8916,2978,Bubble Sort,,1,4
5418,1827,Decision Tree,,0,4
5765,1946,Decision Tree,,0,3
1059,357,Public Key Cryptography,خيار: Public Key Cryptogra,1,1
2157,731,Quick Sort,خيار: Quick Sort,0,1
3071,1024,True,صح,0,1
11590,3888,"Good on training, poor on test data","خيار: Good on training, po",1,4
12084,4059,False,خطأ,1,2
550,182,Heap,,0,2
2633,886,Reducing data redundancy,,1,1
13276,4450,9,,0,4
6668,2248,Stack,خيار: Stack,1,4
2393,809,A system crash,,0,1
13764,4630,Object Output Process,خيار: Object Output Proces,0,4
1345,457,Network Layer,خيار: Network Layer,1,3
14875,5010,References a primary key in another table,,1,3
15622,5261,Application Process Interface,خيار: Application Process ,0,4
3420,1147,False,خطأ,0,2
3924,1318,A composite key,,0,2
13002,4358,Network Layer,,1,2
4254,1426,16,خيار: 16,0,4
9087,3034,Structured Query Language,خيار: Structured Query Lan,1,1
13194,4420,References a primary key in another table,خيار: References a primary,1,2
11765,3943,Transport,خيار: Transport,0,3
13493,4534,Data Link,خيار: Data Link,0,3
11642,3906,Standard Query Logic,,0,4
11859,3978,True,صح,0,1
1928,657,Indexing data,خيار: Indexing data,0,2
343,115,O(n),,0,3
298,102,A composite key,خيار: A composite key,0,2
11490,3850,Steganography,خيار: Steganography,0,4
11703,3925,Standard Query Logic,خيار: Standard Query Logic,0,3
7203,2420,References a primary key in another table,خيار: References a primary,1,1
725,243,Ordered Object Program,خيار: Ordered Object Progr,0,3
2217,753,Tree,خيار: Tree,0,3
15645,5268,True,صح,1,1
10330,3457,False,خطأ,1,2
15212,5116,6,,0,4
7233,2431,A system crash,,0,1
3077,1027,Model is too simple,,0,1
5604,1887,A composite key,خيار: A composite key,0,4
13923,4684,True,صح,1,1
7911,2662,Merge Sort,,0,3
4297,1442,16,خيار: 16,0,1
1897,647,A memory overflow,خيار: A memory overflow,0,3
9017,3012,A composite key,خيار: A composite key,0,3
1933,658,Merge Sort,خيار: Merge Sort,0,3
12749,4277,6,خيار: 6,0,1
9327,3108,O(n²),,0,1
10034,3357,16,,0,4
11057,3703,Session,خيار: Session,0,1
15118,5085,Applied Program Index,خيار: Applied Program Inde,0,4
11302,3787,False,خطأ,0,2
7823,2630,Structured Query Language,,1,3
15396,5176,False,خطأ,0,2
10472,3506,O(n),خيار: O(n),0,2
13091,4385,O(n²),,0,3
11591,3889,Steganography,,0,1
6568,2220,Heap Sort,,0,2
4145,1394,True,صح,1,1
12205,4097,O(n²),خيار: O(n²),0,3
2187,742,Application Process Interface,,0,3
9250,3082,"Good on training, poor on test data","خيار: Good on training, po",1,4
1010,338,Tree,,0,4
3534,1183,Heap Sort,,0,4
6893,2319,Encrypting data,,0,1
1523,521,O(n²),خيار: O(n²),0,1
2038,692,False,خطأ,0,2
6234,2107,Symmetric key,,0,2
5949,2010,Transport,خيار: Transport,0,1
14531,4898,Open Object Programming,خيار: Open Object Programm,0,1
12433,4179,A system crash,,0,1
3378,1132,Encrypting data,خيار: Encrypting data,0,4
3224,1076,O(n²),,0,4
4996,1678,Tree,خيار: Tree,0,2
13594,4568,Open Object Programming,,0,2
7923,2668,Object Output Process,,0,1
6452,2181,Decision Tree,خيار: Decision Tree,0,4
1206,404,Automated Process Integrator,,0,4
13063,4377,Object Oriented Programming,خيار: Object Oriented Prog,1,3
1330,452,Network Layer,,1,4
3951,1326,Naive Bayes,,0,3
12983,4353,Data Link,خيار: Data Link,0,3
1325,451,Model is too simple,,0,3
14639,4931,Data Link,,0,3
12788,4289,8,خيار: 8,1,2
10914,3656,O(n),خيار: O(n),0,4
10714,3582,O(n²),خيار: O(n²),0,2
972,327,Stack,خيار: Stack,1,2
1348,458,8,,1,2
8906,2976,Open Object Programming,خيار: Open Object Programm,0,2
253,83,Public Key Cryptography,خيار: Public Key Cryptogra,1,3
4831,1623,FTP,خيار: FTP,0,3
667,221,O(n²),خيار: O(n²),0,3
14237,4796,True,صح,1,1
4790,1609,Sequential Query Language,خيار: Sequential Query Lan,0,2
3204,1071,Hashing,,0,2
6933,2333,Tree,خيار: Tree,0,1
5844,1972,Steganography,,0,4
6028,2039,False,خطأ,1,2
13812,4648,O(n),,0,2
10257,3433,A CPU spike,,0,3
7483,2511,Naive Bayes,,0,1
11820,3967,Stack,,1,2
15285,5141,O(n²),,0,3
10251,3432,Application Process Interface,,0,1
10370,3471,K-Means,خيار: K-Means,1,2
6571,2221,Structured Query Language,خيار: Structured Query Lan,1,1
4927,1654,A key for encryption,خيار: A key for encryption,0,3
9940,3326,Model underfits,,0,4
4824,1620,Sequential Query Language,خيار: Sequential Query Lan,0,4
6860,2309,An index key,,0,2
12653,4246,True,صح,1,1
8013,2696,Model underfits,,0,1
2766,922,Ordered Object Program,خيار: Ordered Object Progr,0,4
10528,3526,Quick Sort,,0,2
7523,2523,Ordered Object Program,خيار: Ordered Object Progr,0,1
4134,1391,Application Programming Interface,خيار: Application Programm,1,2
5181,1741,8,,1,1
14571,4910,O(1),خيار: O(1),0,3
7801,2620,A CPU spike,,0,1
9999,3346,Ordered Object Program,,0,1
5881,1990,Session,خيار: Session,0,1
3425,1149,FTP,خيار: FTP,0,1
14853,5004,Merge Sort,,0,3
10268,3436,Open Object Programming,,0,2
12739,4274,Network Layer,,1,1
8025,2699,Object Oriented Programming,,1,1
11791,3958,Too few parameters,,0,3
