Id,UserId,Title,Body,Type,IsRead,ReadAt,EmailSent,EmailSentAt,ReferenceActivityId,CreatedAt,UserId_WasNull
840,932.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2022-10-27 17:38:47,,2022-10-27 17:31:47,0
80,662.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,2025-04-26 04:45:06,,2025-04-26 04:26:06,0
3326,35.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,0,2023-12-01 13:42:10,1398.0,2023-12-01 13:35:10,0
7975,1954.0,Notification: SystemAlert,You have a new systemalert available.,SystemAlert,1,2025-09-26 03:04:13,1,2025-09-25 00:08:13,1100.0,2025-09-25 00:04:13,0
13553,778.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2022-05-10 05:36:05,1,2022-05-07 20:46:05,1231.0,2022-05-07 20:36:05,0
8413,665.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,,579.0,2024-01-01 08:59:21,0
12221,1262.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,2025-11-29 06:07:55,2069.0,2025-11-29 05:51:55,0
8338,368.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2024-06-19 02:29:44,1,2024-06-18 05:39:44,,2024-06-18 05:29:44,0
11385,782.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2024-03-16 06:22:14,1,2024-03-13 20:46:14,,2024-03-13 20:22:14,0
6497,1822.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2023-02-18 03:53:20,0,2023-02-16 09:19:20,,2023-02-16 08:53:20,0
13105,1949.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2023-05-17 22:55:43,0,2023-05-17 19:17:43,588.0,2023-05-17 18:55:43,0
9044,210.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,2023-11-09 00:28:39,1,2023-11-08 17:54:39,1889.0,2023-11-08 17:28:39,0
1748,1103.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,,,2026-01-30 16:30:29,0
12715,1668.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2025-06-25 07:42:52,0,,1187.0,2025-06-23 15:42:52,0
2,1269.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,0,2023-10-21 11:11:33,,2023-10-21 10:50:33,0
11512,1529.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,1,2023-10-26 14:15:32,734.0,2023-10-26 13:54:32,0
6738,53.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2025-05-02 01:13:47,235.0,2025-05-02 00:44:47,0
1636,1596.0,Notification: Reminder,You have a new reminder available.,Reminder,0,,0,2022-02-19 05:27:46,1323.0,2022-02-19 05:10:46,0
12770,671.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,0,2024-12-02 05:15:44,,2024-12-02 04:52:44,0
13599,1120.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,0,2022-05-22 23:11:37,,2022-05-22 23:02:37,0
6097,1700.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,1,2022-04-09 02:31:07,1989.0,2022-04-09 02:02:07,0
12356,411.0,Notification: SystemAlert,You have a new systemalert available.,SystemAlert,0,,1,2024-08-20 04:55:20,,2024-08-20 04:54:20,0
3405,313.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,2024-04-08 20:32:12,,2024-04-08 20:11:12,0
9013,1587.0,Notification: AssignmentDue,No details,AssignmentDue,1,,1,2022-09-29 20:50:10,461.0,2022-09-29 20:40:10,0
9877,1679.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,0,2022-07-16 20:13:29,1162.0,2022-07-16 19:47:29,0
5936,1856.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,2023-01-27 14:51:59,864.0,2023-01-27 14:29:59,0
11673,1407.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,0,2023-11-07 18:17:03,1223.0,2023-11-07 18:14:03,0
208,678.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2025-02-10 05:44:51,983.0,2025-02-10 05:23:51,0
13485,1704.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,1,,,2022-02-09 19:11:30,0
7725,1562.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2023-06-05 20:41:51,1,2023-06-04 10:55:51,,2023-06-04 10:41:51,0
9301,1614.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2024-01-29 16:34:56,1352.0,2024-01-29 16:29:56,0
156,352.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2024-10-27 10:00:26,,2024-10-27 09:43:26,0
4858,641.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,1,2022-03-20 12:19:34,596.0,2022-03-20 12:00:34,0
11588,780.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,0,2022-07-15 20:13:46,792.0,2022-07-15 19:47:46,0
10594,1973.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,2023-11-27 05:25:46,,2023-11-27 05:03:46,0
10297,1712.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,,906.0,2024-09-30 15:02:08,0
5046,640.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,0,,2121.0,2023-05-30 14:39:14,0
1412,1080.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2022-07-31 07:21:23,,2022-07-31 07:06:23,0
1099,1307.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,0,2025-11-22 01:25:32,,2025-11-22 01:00:32,0
5919,475.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2023-12-21 09:29:46,1,2023-12-18 19:57:46,1700.0,2023-12-18 19:29:46,0
378,1741.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,0,2022-12-31 07:07:44,1113.0,2022-12-31 06:45:44,0
13178,204.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,2023-01-17 23:21:58,1,2023-01-17 21:35:58,,2023-01-17 21:21:58,0
2871,569.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,2022-04-11 07:02:32,,2022-04-11 06:33:32,0
2141,1846.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,2025-10-03 11:22:54,1,2025-10-02 11:40:54,,2025-10-02 11:22:54,0
2314,1403.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2025-11-27 18:43:58,,2025-11-27 18:40:58,0
12713,1668.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,2025-05-26 11:40:17,1,2025-05-25 10:47:17,1573.0,2025-05-25 10:40:17,0
3076,141.0,Notification: QuizAvailable,No details,QuizAvailable,1,2025-03-24 16:53:23,1,2025-03-22 23:56:23,,2025-03-22 23:53:23,0
7647,1081.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,2023-01-21 06:34:41,,2023-01-21 06:25:41,0
8979,302.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2022-08-19 06:58:25,458.0,2022-08-19 06:44:25,0
4469,1273.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,0,2024-09-20 03:17:01,1627.0,2024-09-20 02:51:01,0
8946,658.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,2024-01-10 17:05:56,2217.0,2024-01-10 16:53:56,0
8168,9.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,,0,2024-05-25 14:47:42,,2024-05-25 14:27:42,0
413,432.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,1,2025-04-18 20:04:27,1432.0,2025-04-18 19:58:27,0
11499,902.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,2022-07-30 14:13:55,,2022-07-30 14:10:55,0
10267,1882.0,Notification: QuizAvailable,No details,QuizAvailable,1,2024-08-21 11:05:37,0,2024-08-19 21:08:37,,2024-08-19 21:05:37,0
8616,683.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2022-05-11 11:14:16,1,,,2022-05-09 10:14:16,0
8336,1093.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2024-07-12 23:52:14,1,2024-07-11 09:22:14,,2024-07-11 08:52:14,0
3368,1333.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,0,2023-05-20 05:05:33,1232.0,2023-05-20 05:01:33,0
2220,1332.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,0,2025-03-16 11:10:48,71.0,2025-03-16 11:07:48,0
7609,1735.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2024-07-08 22:30:57,1,,,2024-07-07 00:30:57,0
6287,1528.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2025-05-31 20:53:18,1,2025-05-30 10:59:18,,2025-05-30 10:53:18,0
9809,1692.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,0,2025-10-25 13:39:42,2140.0,2025-10-25 13:32:42,0
1204,903.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,2025-10-28 08:54:10,989.0,2025-10-28 08:37:10,0
3021,1509.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,2022-07-19 07:41:13,893.0,2022-07-19 07:24:13,0
13331,346.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2025-08-28 14:39:39,1,,2216.0,2025-08-26 21:39:39,0
4864,641.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,0,,,2025-02-14 17:28:01,0
7152,364.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,0,2024-02-17 11:34:52,934.0,2024-02-17 11:20:52,0
9329,1422.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2024-03-26 00:35:24,0,2024-03-23 02:40:24,,2024-03-23 02:35:24,0
4875,886.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,2025-12-10 13:12:52,1637.0,2025-12-10 13:08:52,0
6670,1128.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,2025-05-19 12:07:26,,2025-05-19 12:05:26,0
8401,688.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,,1,2024-07-09 03:00:26,,2024-07-09 02:52:26,0
897,1548.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,2024-04-01 04:40:48,,2024-04-01 04:22:48,0
4995,1926.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2024-02-13 06:30:21,,2024-02-13 06:14:21,0
14076,1787.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,1,2023-09-08 20:10:46,151.0,2023-09-08 19:48:46,0
8590,783.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2024-02-26 21:34:05,1,2024-02-25 18:56:05,,2024-02-25 18:34:05,0
11312,1933.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,0,,1677.0,2023-01-10 22:05:59,0
8046,1831.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,2024-10-21 08:34:32,,2024-10-21 08:08:32,0
7857,24.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,0,,1200.0,2024-11-05 00:46:05,0
6433,180.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,0,2023-06-22 18:17:33,1655.0,2023-06-22 18:16:33,0
3742,1366.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,,235.0,2025-12-04 02:59:32,0
1164,1868.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,2024-08-03 15:22:55,1,2024-07-31 19:28:55,,2024-07-31 19:22:55,0
9404,890.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,2024-10-16 15:30:11,,2024-10-16 15:02:11,0
7248,938.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,0,,1272.0,2022-05-26 20:47:20,0
12939,59.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2024-01-19 06:28:31,1,2024-01-17 00:46:31,1851.0,2024-01-17 00:28:31,0
7988,1501.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2023-07-09 21:45:59,0,,1465.0,2023-07-07 22:45:59,0
6836,767.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2024-12-14 04:15:44,1,,,2024-12-11 17:15:44,0
2302,1465.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2024-04-30 12:37:29,1362.0,2024-04-30 12:26:29,0
7591,73.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,0,2024-11-21 10:09:10,,2024-11-21 10:02:10,0
4937,1858.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,,1,2023-10-13 12:47:48,39.0,2023-10-13 12:29:48,0
2967,1867.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,,1609.0,2025-06-27 14:02:35,0
5167,1559.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,,974.0,2024-03-28 03:46:37,0
2441,181.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,2025-08-13 22:27:21,1,2025-08-13 01:36:21,822.0,2025-08-13 01:27:21,0
6885,576.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,,1527.0,2023-07-24 09:17:33,0
9365,248.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,2025-07-22 04:44:24,454.0,2025-07-22 04:14:24,0
5011,106.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,2024-09-21 04:50:27,1,2024-09-18 22:09:27,1421.0,2024-09-18 21:50:27,0
7287,1215.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2023-04-22 03:42:28,0,2023-04-21 12:46:28,,2023-04-21 12:42:28,0
5516,831.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2026-02-03 18:21:01,1365.0,2026-02-03 18:04:01,0
12989,956.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,2022-12-02 05:02:44,1059.0,2022-12-02 04:39:44,0
4045,1510.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,0,2022-11-07 16:09:18,1657.0,2022-11-07 15:45:18,0
11465,1160.0,Notification: QuizAvailable,No details,QuizAvailable,1,,1,2025-03-12 09:44:59,1442.0,2025-03-12 09:20:59,0
185,2000.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,,929.0,2024-08-05 14:57:07,0
8027,602.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2025-02-15 10:17:37,1,2025-02-15 04:33:37,1767.0,2025-02-15 04:17:37,0
756,1454.0,Notification: CourseEnrollment,No details,CourseEnrollment,1,,1,2023-03-01 20:01:01,1251.0,2023-03-01 19:45:01,0
1338,243.0,Notification: NewLecture,No details,NewLecture,0,,0,2024-06-26 03:25:20,597.0,2024-06-26 03:20:20,0
4577,1461.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,2023-09-24 22:42:50,,2023-09-24 22:41:50,0
6806,710.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,1,2022-05-09 15:06:58,682.0,2022-05-09 14:41:58,0
7212,43.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2022-03-01 08:39:47,1,2022-02-26 13:57:47,1461.0,2022-02-26 13:39:47,0
270,645.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,,257.0,2023-09-01 02:33:49,0
8886,354.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2023-03-11 11:21:49,0,2023-03-08 14:32:49,1690.0,2023-03-08 14:21:49,0
831,2052.0,Notification: SystemAlert,You have a new systemalert available.,SystemAlert,1,,0,,1394.0,2022-07-03 15:46:15,0
5002,106.0,Notification: AssignmentDue,No details,AssignmentDue,1,2022-01-31 03:28:57,1,2022-01-29 11:53:57,1903.0,2022-01-29 11:28:57,0
4106,1021.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,2024-07-20 12:05:31,1,,2206.0,2024-07-20 11:05:31,0
13151,217.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,0,2022-03-06 06:54:34,,2022-03-06 06:34:34,0
12859,1577.0,Notification: SystemAlert,No details,SystemAlert,0,,1,2025-09-04 10:27:42,,2025-09-04 10:02:42,0
4390,2015.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,,1,2022-01-30 19:43:28,,2022-01-30 19:34:28,0
10341,1187.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2024-12-16 18:33:51,1019.0,2024-12-16 18:05:51,0
7714,749.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,2022-01-20 15:47:32,,2022-01-20 15:44:32,0
12321,135.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,1,2023-12-02 17:28:28,1489.0,2023-12-02 17:11:28,0
3648,1800.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,2024-11-10 07:15:50,590.0,2024-11-10 06:48:50,0
5271,969.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,1,2025-12-23 19:46:31,1540.0,2025-12-23 19:24:31,0
11055,1604.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2023-07-07 19:44:36,0,2023-07-05 23:52:36,1585.0,2023-07-05 23:44:36,0
12442,915.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2024-05-04 22:35:33,0,2024-05-02 19:39:33,,2024-05-02 19:35:33,0
10193,920.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2024-03-16 20:59:13,0,2024-03-14 00:16:13,,2024-03-13 23:59:13,0
6991,1761.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,1,2025-04-27 08:26:21,2169.0,2025-04-27 08:13:21,0
3788,415.0,Notification: AssignmentDue,No details,AssignmentDue,0,,0,2025-05-10 13:04:47,771.0,2025-05-10 12:56:47,0
9640,347.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2022-05-19 04:39:40,0,2022-05-16 04:57:40,209.0,2022-05-16 04:39:40,0
12472,1109.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2022-06-11 19:52:32,1,2022-06-08 21:01:32,1441.0,2022-06-08 20:52:32,0
10941,247.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2025-09-19 02:23:05,1,2025-09-18 04:43:05,,2025-09-18 04:23:05,0
7335,1076.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2022-03-10 10:57:16,727.0,2022-03-10 10:37:16,0
9308,824.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2024-05-02 15:21:24,1,,1489.0,2024-05-01 19:21:24,0
935,1500.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,,1,2022-12-12 00:00:22,,2022-12-11 23:36:22,0
5612,1424.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,0,2023-11-15 07:56:04,,2023-11-15 07:50:04,0
4467,1273.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,0,2022-10-30 10:48:17,1391.0,2022-10-30 10:19:17,0
11961,132.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2023-05-21 07:35:06,612.0,2023-05-21 07:18:06,0
93,66.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,2023-04-19 01:13:41,1,2023-04-18 23:31:41,790.0,2023-04-18 23:13:41,0
7187,1145.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,1,2022-09-08 06:37:12,2008.0,2022-09-08 06:23:12,0
10153,147.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2024-01-11 21:27:39,0,2024-01-09 17:31:39,615.0,2024-01-09 17:27:39,0
7367,1139.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2022-02-13 04:01:33,,2022-02-13 03:56:33,0
7902,151.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,1,2024-02-21 06:29:03,,2024-02-21 06:18:03,0
11750,1337.0,Notification: AssignmentDue,No details,AssignmentDue,1,,0,2025-07-26 07:44:10,,2025-07-26 07:39:10,0
2440,181.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,0,2023-07-16 16:11:55,447.0,2023-07-16 16:03:55,0
4305,769.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,1,2025-06-07 12:52:30,,2025-06-07 12:48:30,0
1587,480.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,0,2022-03-16 22:40:08,606.0,2022-03-16 22:21:08,0
4398,947.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,2024-02-12 08:05:51,850.0,2024-02-12 07:36:51,0
6269,653.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,0,2026-02-19 03:08:27,1244.0,2026-02-19 02:39:27,0
13714,1619.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2023-01-23 18:08:13,0,2023-01-21 01:13:13,175.0,2023-01-21 01:08:13,0
5312,1690.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,0,2024-01-27 11:22:21,2046.0,2024-01-27 11:16:21,0
10241,86.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,2022-02-11 09:31:11,0,2022-02-10 17:46:11,180.0,2022-02-10 17:31:11,0
2810,184.0,Notification: CourseEnrollment,No details,CourseEnrollment,0,,1,,101.0,2023-03-13 14:02:15,0
12862,201.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2025-07-24 06:07:08,0,2025-07-23 04:29:08,,2025-07-23 04:07:08,0
4313,1738.0,Notification: SystemAlert,You have a new systemalert available.,SystemAlert,0,,0,2024-08-06 10:38:54,1439.0,2024-08-06 10:37:54,0
2856,593.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2024-01-12 02:38:01,1,2024-01-11 03:04:01,1916.0,2024-01-11 02:38:01,0
4839,1684.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,0,2025-07-13 05:11:16,1607.0,2025-07-13 05:01:16,0
484,479.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,2025-04-03 22:17:13,1,,32.0,2025-04-01 09:17:13,0
4587,406.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,2022-04-11 02:23:26,1881.0,2022-04-11 01:55:26,0
4526,1654.0,Notification: Reminder,You have a new reminder available.,Reminder,1,,0,,,2025-03-02 10:13:57,0
1533,1259.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,0,2022-10-10 06:53:03,26.0,2022-10-10 06:33:03,0
10449,1135.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,2023-04-03 21:50:23,402.0,2023-04-03 21:27:23,0
26,469.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,0,,0,2023-09-28 14:27:39,1043.0,2023-09-28 14:25:39,0
1386,250.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,,1,2023-02-21 13:25:19,423.0,2023-02-21 13:05:19,0
7077,339.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,1,2024-11-24 00:11:27,834.0,2024-11-24 00:05:27,0
14232,599.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,0,2022-10-15 07:13:07,338.0,2022-10-15 07:03:07,0
2232,395.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2022-11-17 19:12:34,0,2022-11-16 22:15:34,57.0,2022-11-16 22:12:34,0
1090,603.0,Notification: Reminder,You have a new reminder available.,Reminder,1,,1,2025-06-08 03:27:26,1215.0,2025-06-08 03:19:26,0
13699,1977.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,2023-12-11 11:21:20,1,2023-12-08 12:47:20,,2023-12-08 12:21:20,0
5451,971.0,Notification: NewLecture,You have a new newlecture available.,NewLecture,1,,1,,,2023-11-08 03:31:41,0
91,1641.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,1,2022-09-11 04:59:24,,2022-09-11 04:45:24,0
11218,1549.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,1,2024-12-11 18:09:20,1,2024-12-08 22:24:20,,2024-12-08 22:09:20,0
12845,729.0,Notification: AssignmentDue,No details,AssignmentDue,1,2022-09-22 05:13:27,0,,,2022-09-19 14:13:27,0
7418,669.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2023-10-14 02:27:46,0,2023-10-13 11:49:46,,2023-10-13 11:27:46,0
3218,1939.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,,1,2022-06-27 05:33:07,373.0,2022-06-27 05:29:07,0
1775,383.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,0,2024-03-27 06:49:56,2136.0,2024-03-27 06:22:56,0
8543,721.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,,776.0,2025-04-04 10:51:55,0
1544,1540.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,0,2022-12-25 21:42:55,1580.0,2022-12-25 21:35:55,0
1651,1475.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,0,,1,2025-12-31 07:11:47,,2025-12-31 06:50:47,0
4932,198.0,Notification: GradeReleased,You have a new gradereleased available.,GradeReleased,0,,1,2023-07-07 15:12:38,395.0,2023-07-07 15:03:38,0
1339,243.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,1,,1,2023-11-26 18:03:55,,2023-11-26 17:57:55,0
5338,838.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,1,2022-11-09 10:51:00,0,2022-11-07 17:12:00,,2022-11-07 16:51:00,0
6155,456.0,Notification: CourseEnrollment,You have a new courseenrollment available.,CourseEnrollment,1,,1,2025-08-12 23:05:18,1564.0,2025-08-12 22:39:18,0
1465,1301.0,Notification: CourseEnrollment,No details,CourseEnrollment,1,2023-09-02 11:53:07,1,2023-08-31 11:12:07,1135.0,2023-08-31 10:53:07,0
2736,1950.0,Notification: AssignmentDue,You have a new assignmentdue available.,AssignmentDue,0,,1,2024-03-14 21:56:20,,2024-03-14 21:50:20,0
10508,660.0,Notification: QuizAvailable,You have a new quizavailable available.,QuizAvailable,0,,0,,,2023-09-27 07:27:52,0
4329,663.0,Notification: NewLecture,No details,NewLecture,1,2025-01-31 08:52:57,1,2025-01-29 15:06:57,2084.0,2025-01-29 14:52:57,0
7474,764.0,Notification: SystemAlert,You have a new systemalert available.,SystemAlert,0,,1,2022-03-21 04:32:16,1496.0,2022-03-21 04:27:16,0
