Id,QuizId,StudentId,AttemptNumber,StartedAt,SubmittedAt,Score,MaxScore,ScorePercent,Status,IsGraded,GradedById,GradedAt,TimeSpentSeconds,Score_WasNull,TimeSpentSeconds_WasNull,StartedAt_Hour,StartedAt_Weekday,StartedAt_Month,IsNightAttempt,TimeSpentMinutes,TimeSpent_Norm,PassRatePct,Passed,IsFirstAttempt,IsRetry
6961,1489,1516,2,2024-03-19 00:39:30,2024-03-19 00:57:13,5.8,20,29.0,Completed,0,5.0,,1063.0,0,0,0,1,3,1,17.7,0.17799467613132208,29.0,0,0,1
6933,745,3923,2,2024-01-19 00:15:18,2024-01-19 00:34:31,,10,,InProgress,0,-1.0,2024-01-19 16:34:31,1153.0,1,0,0,4,1,1,19.2,0.19396628216503992,,0,0,1
3020,587,4038,3,2022-10-25 03:30:09,,,20,,InProgress,0,-1.0,,298.0,1,0,3,1,10,1,5.0,0.0422360248447205,,0,0,1
5594,1864,1437,2,2022-06-09 07:24:42,2022-06-09 07:31:19,96.0,100,96.0,Completed,1,-1.0,2022-06-09 20:31:19,397.0,0,0,7,3,6,0,6.6,0.05980479148181012,96.0,1,0,1
6789,2056,3725,1,2022-09-12 13:04:08,2022-09-12 13:07:59,,100,,InProgress,0,9.0,2022-09-13 15:07:59,231.0,1,0,13,0,9,0,3.8,0.030346051464063883,,0,1,0
263,1051,2889,1,2024-12-09 03:00:34,,,100,,InProgress,0,8.0,,1076.0,1,0,3,0,12,1,17.9,0.180301685891748,,0,1,0
1453,389,4850,2,2023-10-23 18:04:18,2023-10-23 18:10:44,7.7,100,7.7,Completed,0,4.0,,386.0,0,0,18,0,10,0,6.4,0.05785270629991127,7.7,0,0,1
1239,795,3090,1,2025-12-17 03:03:13,,,20,,InProgress,0,6.0,,2197.0,1,0,3,2,12,1,36.6,0.37923691215616684,,0,1,0
5166,1841,1206,1,2024-06-07 23:36:23,2024-06-07 23:38:09,,50,,InProgress,0,-1.0,2024-06-08 05:38:09,106.0,1,0,23,4,6,0,1.8,0.00816326530612245,,0,1,0
7460,954,2035,1,2023-09-09 20:22:31,2023-09-09 20:34:26,,10,,Abandoned,0,-1.0,,715.0,1,0,20,5,9,0,11.9,0.11623779946761312,,0,1,0
3521,1190,3220,1,2024-04-14 06:22:05,2024-04-14 06:40:59,1.8,10,18.0,Completed,1,13.0,,1134.0,0,0,6,6,4,0,18.9,0.19059449866903283,18.0,0,1,0
9519,1656,1476,2,2025-10-03 03:18:24,2025-10-03 04:06:46,,10,,Abandoned,0,8.0,2025-10-03 23:06:46,1131.0,1,1,3,4,10,1,18.8,0.19006211180124225,,0,0,1
839,909,1036,1,2025-02-10 07:11:12,2025-02-10 07:16:56,100.0,100,100.0,Completed,1,14.0,,344.0,0,0,7,0,2,0,5.7,0.05039929015084295,100.0,1,1,0
5266,888,3955,1,2025-10-21 18:08:10,2025-10-21 18:32:03,,10,,InProgress,0,12.0,2025-10-23 03:32:03,1433.0,1,0,18,1,10,0,23.9,0.24365572315882875,,0,1,0
3236,351,4639,3,2024-03-30 03:20:55,2024-03-30 03:31:41,,50,,InProgress,0,-1.0,2024-03-31 14:31:41,646.0,1,0,3,5,3,1,10.8,0.10399290150842946,,0,0,1
3664,789,641,1,2022-07-28 20:30:23,2022-07-28 21:30:08,34.1,50,68.2,Completed,1,2.0,2022-07-30 15:30:08,3585.0,0,0,20,3,7,0,59.8,0.6255545696539485,68.2,1,1,0
2921,122,1368,1,2022-08-10 20:27:51,2022-08-10 20:31:24,4.4,25,17.6,Completed,1,-1.0,,213.0,0,0,20,2,8,0,3.6,0.027151730257320317,17.6,0,1,0
1084,1190,2532,2,2022-07-06 13:34:34,2022-07-06 13:42:04,,10,,Abandoned,0,8.0,2022-07-07 08:42:04,450.0,1,0,13,2,7,0,7.5,0.0692102928127773,,0,0,1
5464,1408,1350,1,2024-04-15 05:18:53,,,10,,InProgress,0,-1.0,,739.0,1,0,5,0,4,1,12.3,0.12049689440993788,,0,1,0
7845,745,71,1,2025-10-06 10:38:23,,,10,,InProgress,0,-1.0,,173.0,1,0,10,0,10,0,2.9,0.020053238686779058,,0,1,0
7268,535,3565,2,2025-10-21 10:23:50,2025-10-21 10:31:03,19.2,25,76.8,Completed,1,4.0,2025-10-23 00:31:03,433.0,0,0,10,1,10,0,7.2,0.06619343389529725,76.8,1,0,1
2639,1789,1435,1,2023-04-11 01:10:14,,,10,,InProgress,0,-1.0,,5223.0,1,0,1,1,4,1,87.0,0.9162377994676131,,0,1,0
793,871,2254,1,2024-02-23 06:39:47,2024-02-23 06:45:45,,100,,Abandoned,0,6.0,2024-02-24 07:45:45,1131.0,1,1,6,4,2,0,18.8,0.19006211180124225,,0,1,0
3137,1246,838,1,2024-09-06 09:49:37,2024-09-06 10:21:39,,50,,InProgress,0,5.0,,1922.0,1,0,9,4,9,0,32.0,0.3304347826086957,,0,1,0
5276,1239,4416,1,2025-04-09 11:27:30,2025-04-09 11:55:47,,100,,Abandoned,0,-1.0,2025-04-10 05:55:47,1697.0,1,0,11,2,4,0,28.3,0.2905057675244011,,0,1,0
10175,939,3905,1,2024-04-06 16:30:01,,,10,,InProgress,0,-1.0,,4469.0,1,0,16,5,4,0,74.5,0.7824312333629104,,0,1,0
10550,2192,2240,3,2024-04-09 23:10:23,2024-04-09 23:15:19,10.6,20,53.0,Completed,0,-1.0,2024-04-10 20:15:19,296.0,0,0,23,1,4,0,4.9,0.04188110026619343,53.0,1,0,1
10672,1667,2292,1,2024-11-24 00:03:00,2024-11-24 00:20:58,,50,,Abandoned,0,6.0,,1078.0,1,0,0,6,11,1,18.0,0.18065661047027506,,0,1,0
7204,1500,631,1,2025-02-01 00:40:47,2025-02-01 01:27:55,40.5,50,81.0,Completed,0,-1.0,2025-02-02 22:27:55,2828.0,0,0,0,5,2,1,47.1,0.49121561668145525,81.0,1,1,0
1024,623,1469,1,2025-02-21 12:07:58,2025-02-21 12:32:58,13.0,25,52.0,Completed,0,-1.0,2025-02-23 02:32:58,1500.0,0,0,12,4,2,0,25.0,0.2555456965394854,52.0,1,1,0
7320,1398,1938,1,2024-08-19 09:41:47,2024-08-19 10:06:02,46.6,100,46.6,Completed,1,-1.0,,1455.0,0,0,9,0,8,0,24.2,0.24755989352262645,46.6,0,1,0
5836,122,2272,2,2023-05-15 17:35:46,2023-05-15 17:42:53,14.6,25,58.4,Completed,1,15.0,,427.0,0,0,17,0,5,0,7.1,0.06512866015971605,58.4,1,0,1
2238,1972,4779,1,2023-02-05 05:08:59,2023-02-05 05:27:01,6.3,100,6.3,Completed,0,9.0,2023-02-05 10:27:01,1131.0,0,1,5,6,2,1,18.8,0.19006211180124225,6.3,0,1,0
1149,795,286,3,2025-07-31 11:24:36,2025-07-31 12:04:27,,20,,Abandoned,0,3.0,2025-08-01 15:04:27,2391.0,1,0,11,3,7,0,39.8,0.41366459627329194,,0,0,1
8868,1080,3767,1,2025-01-19 00:12:47,2025-01-19 00:27:00,,100,,Abandoned,0,-1.0,2025-01-19 17:27:00,853.0,1,0,0,6,1,1,14.2,0.14072759538598048,,0,1,0
4352,1489,1895,2,2022-07-30 11:55:07,2022-07-30 12:15:04,,20,,InProgress,0,11.0,,1197.0,1,0,11,5,7,0,20.0,0.2017746228926353,,0,0,1
5670,21,591,1,2024-04-05 09:59:43,,,100,,InProgress,0,6.0,,1131.0,1,1,9,4,4,0,18.8,0.19006211180124225,,0,1,0
1951,122,28,1,2022-10-11 16:49:28,2022-10-11 17:06:00,16.2,25,64.8,Completed,1,-1.0,2022-10-12 02:06:00,992.0,0,0,16,1,10,0,16.5,0.16539485359361136,64.8,1,1,0
2849,176,744,3,2022-09-26 15:12:53,2022-09-26 15:42:01,4.2,10,42.0,Completed,1,4.0,2022-09-28 09:42:01,1748.0,0,0,15,0,9,0,29.1,0.2995563442768412,42.0,0,0,1
585,624,1953,1,2025-02-07 17:23:21,2025-02-07 17:32:57,25.6,50,51.2,Completed,1,5.0,2025-02-09 04:32:57,576.0,0,0,17,4,2,0,9.6,0.09157054125998226,51.2,1,1,0
8056,1932,29,2,2025-09-24 22:37:34,2025-09-24 22:48:16,46.3,50,92.6,Completed,1,-1.0,2025-09-26 20:48:16,642.0,0,0,22,2,9,0,10.7,0.10328305235137533,92.6,1,0,1
683,716,3877,1,2024-12-22 15:08:58,2024-12-22 15:28:33,9.7,20,48.5,Completed,1,-1.0,2024-12-23 15:28:33,1175.0,0,0,15,6,12,0,19.6,0.19787045252883761,48.5,0,1,0
3118,1225,1606,3,2022-08-08 23:31:35,2022-08-08 23:36:17,,100,,InProgress,0,-1.0,2022-08-09 11:36:17,282.0,1,0,23,0,8,0,4.7,0.03939662821650399,,0,0,1
4223,905,1729,1,2023-05-25 09:34:20,2023-05-25 09:40:10,4.9,10,49.0,Completed,1,6.0,,350.0,0,0,9,3,5,0,5.8,0.05146406388642413,49.0,0,1,0
948,1675,1957,2,2023-07-06 20:43:46,2023-07-06 21:06:44,9.4,25,37.6,Completed,1,9.0,,1378.0,0,0,20,3,7,0,23.0,0.23389529724933453,37.6,0,0,1
4708,1858,4167,1,2022-09-27 07:35:24,2022-09-27 07:41:49,15.2,50,30.4,Completed,1,9.0,,385.0,0,0,7,1,9,0,6.4,0.05767524401064774,30.4,0,1,0
1759,2155,2608,2,2023-06-19 11:33:21,2023-06-19 11:48:34,30.1,100,30.1,Completed,1,2.0,2023-06-20 20:48:34,913.0,0,0,11,0,6,0,15.2,0.15137533274179238,30.1,0,0,1
519,1289,4688,3,2023-09-25 08:01:15,2023-09-25 09:31:30,,25,,InProgress,0,4.0,,5415.0,1,0,8,0,9,0,90.2,0.9503105590062112,,0,0,1
3100,2212,1288,1,2023-03-12 20:49:40,2023-03-12 20:52:00,,-5,,Abandoned,0,-1.0,2023-03-13 10:52:00,140.0,1,0,20,6,3,0,2.3,0.01419698314108252,,0,1,0
1655,2212,2880,2,2025-02-01 04:24:08,2025-02-01 04:39:23,-5.0,-5,58.0,Completed,1,-1.0,,915.0,0,0,4,5,2,1,15.2,0.15173025732031942,,1,0,1
910,11,3068,1,2025-06-11 11:51:54,2025-06-11 13:11:27,41.1,50,82.2,Completed,1,-1.0,2025-06-13 11:11:27,4773.0,0,0,11,2,6,0,79.6,0.8363797692990239,82.2,1,1,0
963,1653,4564,1,2025-05-08 13:35:44,2025-05-08 13:55:47,,50,,Abandoned,0,9.0,2025-05-10 01:55:47,1203.0,1,0,13,3,5,0,20.0,0.2028393966282165,,0,1,0
5082,2192,2209,1,2022-07-02 23:58:01,2022-07-03 00:10:31,,20,,InProgress,0,-1.0,,750.0,1,0,23,5,7,0,12.5,0.12244897959183673,,0,1,0
1409,587,4951,1,2025-06-30 19:28:23,2025-06-30 19:36:53,1.3,20,6.5,Completed,0,-1.0,,510.0,0,0,19,0,6,0,8.5,0.07985803016858917,6.5,0,1,0
10463,138,4052,2,2025-06-23 19:23:45,2025-06-23 19:32:39,,100,,InProgress,0,6.0,,534.0,1,0,19,0,6,0,8.9,0.08411712511091393,,0,0,1
3899,1945,2720,1,2024-05-14 10:12:32,2024-05-14 10:37:17,20.0,20,100.0,Completed,0,3.0,,1485.0,0,0,10,1,5,0,24.8,0.25288376220053244,100.0,1,1,0
362,1331,3572,1,2022-08-02 21:48:03,2022-08-02 22:25:47,,50,,InProgress,0,5.0,,2264.0,1,0,21,1,8,0,37.7,0.39112688553682345,,0,1,0
8910,422,2716,1,2025-06-10 14:10:04,2025-06-10 14:24:00,,100,,Abandoned,0,4.0,,836.0,1,0,14,1,6,0,13.9,0.13771073646850043,,0,1,0
3941,1070,1542,2,2024-01-14 08:25:11,2024-01-14 08:39:04,12.4,25,49.6,Completed,0,-1.0,,833.0,0,0,8,6,1,0,13.9,0.13717834960070985,49.6,0,0,1
9567,2141,2625,3,2024-05-24 06:48:15,2024-05-24 06:53:19,4.6,10,46.0,Completed,1,-1.0,,304.0,0,0,6,4,5,0,5.1,0.04330079858030169,46.0,0,0,1
3183,1677,3081,2,2026-01-11 13:40:51,2026-01-11 14:00:04,,10,,Abandoned,0,-1.0,,1153.0,1,0,13,6,1,0,19.2,0.19396628216503992,,0,0,1
5944,1659,4207,1,2023-12-20 12:12:43,2023-12-20 12:25:05,3.2,25,12.8,Completed,1,1.0,,742.0,0,0,12,2,12,0,12.4,0.12102928127772847,12.8,0,1,0
7725,510,4194,1,2025-10-29 06:20:13,2025-10-29 06:53:06,6.3,50,12.6,Completed,0,-1.0,,1973.0,0,0,6,2,10,0,32.9,0.3394853593611358,12.6,0,1,0
2947,510,121,2,2023-12-06 01:39:52,2023-12-06 01:50:55,47.7,50,95.4,Completed,1,-1.0,2023-12-07 22:50:55,663.0,0,0,1,2,12,1,11.0,0.10700976042590948,95.4,1,0,1
2726,518,1416,1,2024-08-27 23:21:00,2024-08-27 23:39:40,,25,,InProgress,0,5.0,,1120.0,1,0,23,1,8,0,18.7,0.1881100266193434,,0,1,0
3432,773,2462,1,2024-01-29 21:52:06,2024-01-29 22:13:47,470.5,999,47.1,Completed,1,-1.0,2024-01-31 04:13:47,1301.0,0,0,21,0,1,0,21.7,0.22023070097604258,47.1,0,1,0
3715,565,988,1,2024-09-16 08:15:32,2024-09-16 08:18:29,,10,,InProgress,0,15.0,2024-09-16 21:18:29,177.0,1,0,8,0,9,0,3.0,0.020763087843833183,,0,1,0
9990,277,214,2,2025-02-28 03:17:46,2025-02-28 03:51:35,4.2,10,42.0,Completed,1,-1.0,2025-02-28 08:51:35,2029.0,0,0,3,4,2,1,33.8,0.34942324755989357,42.0,0,0,1
3251,1885,162,1,2023-11-01 01:13:21,2023-11-01 01:29:54,90.5,100,90.5,Completed,0,11.0,2023-11-01 07:29:54,993.0,0,0,1,2,11,1,16.6,0.16557231588287488,90.5,1,1,0
6889,1659,1581,3,2026-01-25 10:42:06,2026-01-25 10:45:05,,25,,InProgress,0,6.0,,179.0,1,0,10,6,1,0,3.0,0.02111801242236025,,0,0,1
6774,620,1900,1,2024-12-23 03:38:24,2024-12-23 04:03:14,91.4,100,91.4,Completed,1,12.0,2024-12-24 00:03:14,1490.0,0,0,3,0,12,1,24.8,0.2537710736468501,91.4,1,1,0
8462,576,2003,3,2025-06-10 05:58:51,2025-06-10 06:33:05,15.8,25,63.2,Completed,0,13.0,2025-06-10 11:33:05,2054.0,0,0,5,1,6,1,34.2,0.3538598047914818,63.2,1,0,1
8310,2056,2536,2,2023-10-16 12:23:04,2023-10-16 12:34:13,,100,,Abandoned,0,8.0,2023-10-18 01:34:13,669.0,1,0,12,0,10,0,11.2,0.10807453416149068,,0,0,1
5294,2079,4708,1,2025-09-23 09:34:10,2025-09-23 10:18:07,10.9,20,54.5,Completed,1,-1.0,2025-09-25 03:18:07,2637.0,0,0,9,1,9,0,44.0,0.4573203194321207,54.5,1,1,0
7674,1264,3284,1,2024-06-05 13:48:36,2024-06-05 14:23:24,,10,,Abandoned,0,-1.0,,2088.0,1,0,13,2,6,0,34.8,0.3598935226264419,,0,1,0
3563,138,3161,1,2026-01-08 10:37:20,2026-01-08 11:24:33,,100,,InProgress,0,8.0,,2833.0,1,0,10,3,1,0,47.2,0.49210292812777284,,0,1,0
3789,1217,4077,1,2026-01-12 19:06:34,2026-01-12 20:00:29,22.5,25,90.0,Completed,1,5.0,2026-01-13 04:00:29,3235.0,0,0,19,0,1,0,53.9,0.5634427684117125,90.0,1,1,0
9921,2212,3509,2,2025-01-26 06:35:06,2025-01-26 06:45:25,,-5,,InProgress,0,2.0,2025-01-26 14:45:25,619.0,1,0,6,6,1,0,10.3,0.09920141969831411,,0,0,1
8293,2141,1510,2,2022-09-23 14:43:07,2022-09-23 15:02:17,,10,,Abandoned,0,5.0,2022-09-24 04:02:17,1150.0,1,0,14,4,9,0,19.2,0.19343389529724933,,0,0,1
9766,1500,4865,2,2022-08-22 16:20:58,2022-08-22 17:06:44,11.6,50,23.2,Completed,1,2.0,,2746.0,0,0,16,0,8,0,45.8,0.4766637089618456,23.2,0,0,1
5207,193,2744,1,2025-08-17 22:19:47,2025-08-17 22:49:40,,10,,InProgress,0,-1.0,2025-08-18 18:49:40,1793.0,1,0,22,6,8,0,29.9,0.3075421472937001,,0,1,0
5402,1659,95,2,2023-05-07 02:21:23,2023-05-07 02:22:30,18.0,25,72.0,Completed,1,3.0,,67.0,0,0,2,6,5,1,1.1,0.001242236024844719,72.0,1,0,1
5782,560,3333,1,2026-01-13 06:08:39,2026-01-13 07:25:57,40.9,100,40.9,Completed,1,9.0,,4638.0,0,0,6,1,1,0,77.3,0.8124223602484472,40.9,0,1,0
5610,2124,1576,2,2024-04-16 23:57:56,2024-04-17 00:15:18,,10,,InProgress,0,-1.0,,1042.0,1,0,23,1,4,0,17.4,0.17426796805678793,,0,0,1
5815,1890,73,2,2023-04-26 00:47:05,2023-04-26 01:08:43,38.7,50,77.4,Completed,0,9.0,2023-04-27 16:08:43,1298.0,0,0,0,2,4,1,21.6,0.219698314108252,77.4,1,0,1
1185,1118,1362,3,2022-09-08 22:59:19,2022-09-08 23:07:54,,100,,InProgress,0,4.0,2022-09-10 05:07:54,515.0,1,0,22,3,9,0,8.6,0.08074534161490685,,0,0,1
7565,1118,4803,1,2024-03-20 05:19:29,2024-03-20 05:46:13,27.7,100,27.7,Completed,1,14.0,2024-03-20 08:46:13,1604.0,0,0,5,2,3,1,26.7,0.27400177462289266,27.7,0,1,0
7571,2047,1381,1,2023-09-29 12:24:05,,,50,,InProgress,0,6.0,,534.0,1,0,12,4,9,0,8.9,0.08411712511091393,,0,1,0
8517,789,3099,1,2022-11-26 05:35:09,2022-11-26 05:42:06,11.7,50,23.4,Completed,1,-1.0,,417.0,0,0,5,5,11,1,7.0,0.06335403726708075,23.4,0,1,0
5185,1225,1832,2,2025-01-29 03:06:32,2025-01-29 03:40:47,4.7,100,4.7,Completed,0,-1.0,2025-01-29 17:40:47,2055.0,0,0,3,2,1,1,34.2,0.3540372670807454,4.7,0,0,1
2330,311,2352,2,2025-01-13 08:04:22,2025-01-13 08:37:29,4.9,10,49.0,Completed,0,11.0,,1987.0,0,0,8,0,1,0,33.1,0.3419698314108252,49.0,0,0,1
7212,2140,631,2,2024-05-24 17:20:03,2024-05-24 17:32:14,6.6,10,66.0,Completed,1,2.0,,731.0,0,0,17,4,5,0,12.2,0.11907719609582965,66.0,1,0,1
5371,419,1276,1,2024-01-06 08:29:38,2024-01-06 09:44:45,,25,,InProgress,0,-1.0,2024-01-07 18:44:45,4507.0,1,0,8,5,1,0,75.1,0.7891748003549246,,0,1,0
7348,1932,2298,1,2025-03-15 17:44:34,2025-03-15 17:56:49,31.8,50,63.6,Completed,1,5.0,2025-03-16 18:56:49,735.0,0,0,17,5,3,0,12.2,0.11978704525288375,63.6,1,1,0
2870,328,1550,1,2024-09-08 09:14:40,2024-09-08 09:22:27,8.4,20,42.0,Completed,1,8.0,2024-09-10 01:22:27,467.0,0,0,9,6,9,0,7.8,0.07222715173025732,42.0,0,1,0
9565,2141,2625,1,2025-04-23 17:54:27,2025-04-23 18:26:39,6.6,10,66.0,Completed,1,1.0,,1932.0,0,0,17,2,4,0,32.2,0.332209405501331,66.0,1,1,0
7112,1997,2466,1,2024-07-09 22:35:01,2024-07-09 22:36:05,87.9,100,87.9,Completed,1,-1.0,,64.0,0,0,22,1,7,0,1.1,0.0007098491570541252,87.9,1,1,0
1466,549,2629,1,2023-07-23 10:11:33,2023-07-23 10:48:16,,10,,Abandoned,0,1.0,,2203.0,1,0,10,6,7,0,36.7,0.38030168589174806,,0,1,0
104,1398,2859,1,2024-05-30 01:35:49,2024-05-30 02:23:43,10.8,100,10.8,Completed,1,6.0,2024-05-30 04:23:43,2874.0,0,0,1,3,5,1,47.9,0.4993788819875777,10.8,0,1,0
10188,1351,1229,1,2024-09-24 03:25:20,,,10,,InProgress,0,-1.0,,1407.0,1,0,3,1,9,1,23.4,0.23904170363797694,,0,1,0
6228,1890,264,1,2023-01-19 11:10:42,2023-01-19 11:15:36,12.3,50,24.6,Completed,1,11.0,2023-01-21 00:15:36,294.0,0,0,11,3,1,0,4.9,0.041526175687666374,24.6,0,1,0
4721,657,1746,1,2024-11-30 19:00:03,2024-11-30 20:32:41,3.1,25,12.4,Completed,0,13.0,2024-12-02 16:32:41,1131.0,0,1,19,5,11,0,18.8,0.19006211180124225,12.4,0,1,0
8977,222,4735,1,2025-05-15 07:51:35,2025-05-15 07:57:00,3.5,50,7.0,Completed,0,15.0,2025-05-15 17:57:00,1131.0,0,1,7,3,5,0,18.8,0.19006211180124225,7.0,0,1,0
4144,888,711,3,2024-02-13 13:44:05,2024-02-13 13:58:11,,10,,Abandoned,0,4.0,,846.0,1,0,13,1,2,0,14.1,0.13948535936113576,,0,0,1
3400,623,1182,1,2025-11-02 05:12:44,2025-11-02 05:28:41,13.0,25,52.0,Completed,1,11.0,2025-11-02 16:28:41,957.0,0,0,5,6,11,1,16.0,0.15918367346938775,52.0,1,1,0
1219,1048,4872,3,2026-01-30 22:44:43,2026-01-30 23:09:26,15.9,25,63.6,Completed,1,13.0,2026-01-31 12:09:26,1483.0,0,0,22,4,1,0,24.7,0.25252883762200534,63.6,1,0,1
3607,623,4888,1,2023-02-09 20:06:56,2023-02-09 20:12:16,19.4,25,77.6,Completed,1,2.0,2023-02-10 17:12:16,320.0,0,0,20,3,2,0,5.3,0.04614019520851819,77.6,1,1,0
1354,311,3367,1,2025-10-23 02:08:51,2025-10-23 02:31:50,,10,,Abandoned,0,15.0,,1379.0,1,0,2,3,10,1,23.0,0.23407275953859805,,0,1,0
8563,773,1896,2,2023-03-23 11:15:07,2023-03-23 11:16:42,,999,,InProgress,0,10.0,2023-03-24 07:16:42,95.0,1,0,11,3,3,0,1.6,0.0062111801242236,,0,0,1
6230,1890,264,3,2024-03-15 12:51:06,2024-03-15 13:24:19,,50,,Abandoned,0,15.0,2024-03-15 21:24:19,1993.0,1,0,12,4,3,0,33.2,0.34303460514640643,,0,0,1
7576,939,4729,2,2023-06-15 02:12:42,2023-06-15 02:31:36,2.1,10,21.0,Completed,1,-1.0,2023-06-17 00:31:36,1134.0,0,0,2,3,6,1,18.9,0.19059449866903283,21.0,0,0,1
10453,632,2169,1,2023-05-24 15:57:12,2023-05-24 16:27:23,,10,,InProgress,0,15.0,2023-05-25 22:27:23,1811.0,1,0,15,2,5,0,30.2,0.3107364685004437,,0,1,0
643,1564,4528,1,2023-10-28 15:20:03,2023-10-28 15:42:07,8.0,10,80.0,Completed,0,10.0,,1324.0,0,0,15,5,10,0,22.1,0.22431233362910383,80.0,1,1,0
1074,1,2655,1,2025-07-24 16:52:09,2025-07-24 16:58:47,9.2,20,46.0,Completed,0,13.0,,398.0,0,0,16,3,7,0,6.6,0.05998225377107364,46.0,0,1,0
4765,1546,4755,1,2025-04-27 20:27:36,2025-04-27 21:12:09,7.2,10,72.0,Completed,1,14.0,2025-04-29 16:12:09,2673.0,0,0,20,6,4,0,44.6,0.46370896184560784,72.0,1,1,0
6428,222,4884,2,2024-01-24 10:40:09,2024-01-24 10:56:13,,50,,InProgress,0,10.0,,964.0,1,0,10,2,1,0,16.1,0.16042590949423247,,0,0,1
3583,1789,4389,2,2024-12-10 00:42:32,2024-12-10 01:07:38,2.8,10,28.0,Completed,1,-1.0,,1506.0,0,0,0,1,12,1,25.1,0.25661047027506656,28.0,0,0,1
6627,745,4572,2,2025-06-20 06:13:28,2025-06-20 06:19:57,9.5,10,95.0,Completed,0,3.0,2025-06-22 05:19:57,389.0,0,0,6,4,6,0,6.5,0.05838509316770186,95.0,1,0,1
5535,1225,4715,2,2025-10-25 08:00:14,2025-10-25 08:26:11,19.6,100,19.6,Completed,1,10.0,2025-10-25 22:26:11,1557.0,0,0,8,5,10,0,26.0,0.2656610470275067,19.6,0,0,1
3054,181,561,1,2023-12-08 19:37:39,,,999,,InProgress,0,-1.0,,646.0,1,0,19,4,12,0,10.8,0.10399290150842946,,0,1,0
5424,311,4766,1,2022-07-24 21:01:33,2022-07-24 21:21:00,,10,,Abandoned,0,4.0,2022-07-26 07:21:00,1167.0,1,0,21,6,7,0,19.4,0.19645075421472938,,0,1,0
3244,1841,4639,1,2025-05-22 14:38:35,2025-05-22 14:50:54,10.6,50,21.2,Completed,1,3.0,2025-05-22 20:50:54,739.0,0,0,14,3,5,0,12.3,0.12049689440993788,21.2,0,1,0
11027,547,3705,1,2022-06-16 19:25:52,2022-06-16 19:40:53,,10,,InProgress,0,-1.0,2022-06-17 17:40:53,901.0,1,0,19,3,6,0,15.0,0.14924578527062998,,0,1,0
3034,1638,4226,1,2023-06-24 14:44:45,,,-5,,InProgress,0,3.0,,2778.0,1,0,14,5,6,0,46.3,0.4823425022182787,,0,1,0
9664,1705,110,1,2023-01-16 02:46:08,2023-01-16 03:06:09,,50,,InProgress,0,8.0,,1201.0,1,0,2,0,1,1,20.0,0.20248447204968945,,0,1,0
2345,1115,2005,2,2025-07-10 13:49:15,2025-07-10 14:02:56,,10,,InProgress,0,-1.0,,821.0,1,0,13,3,7,0,13.7,0.13504880212954748,,0,0,1
4801,11,4941,3,2025-08-31 04:07:11,2025-08-31 04:25:24,,50,,Abandoned,0,-1.0,,1093.0,1,0,4,6,8,1,18.2,0.18331854480922805,,0,0,1
2748,1079,1890,1,2025-05-11 01:59:01,2025-05-11 02:08:27,,10,,Abandoned,0,-1.0,2025-05-13 01:08:27,566.0,1,0,1,6,5,1,9.4,0.08979591836734693,,0,1,0
9144,2047,3986,1,2022-09-04 14:50:24,2022-09-04 14:58:55,22.6,50,45.2,Completed,1,13.0,,511.0,0,0,14,6,9,0,8.5,0.08003549245785271,45.2,0,1,0
185,565,3882,1,2025-04-24 19:32:52,2025-04-24 19:49:22,,10,,Abandoned,0,-1.0,,990.0,1,0,19,3,4,0,16.5,0.1650399290150843,,0,1,0
1318,817,4944,3,2025-08-25 12:36:13,2025-08-25 12:49:57,,50,,InProgress,0,14.0,,824.0,1,0,12,0,8,0,13.7,0.13558118899733806,,0,0,1
10218,1675,614,1,2023-10-21 19:03:27,2023-10-21 19:09:42,,25,,InProgress,0,-1.0,2023-10-22 20:09:42,375.0,1,0,19,5,10,0,6.2,0.055900621118012424,,0,1,0
8772,726,4234,1,2022-07-13 02:13:42,2022-07-13 02:22:35,1.7,20,8.5,Completed,1,11.0,2022-07-14 22:22:35,533.0,0,0,2,2,7,1,8.9,0.08393966282165041,8.5,0,1,0
7027,690,3487,1,2023-03-13 12:22:05,2023-03-13 12:45:16,463.6,999,46.4,Completed,0,5.0,,1391.0,0,0,12,0,3,0,23.2,0.23620230700976041,46.4,0,1,0
7676,1264,3284,3,2025-07-27 05:10:46,2025-07-27 05:36:11,3.5,10,35.0,Completed,1,12.0,,1525.0,0,0,5,6,7,1,25.4,0.2599822537710737,35.0,0,0,1
2824,286,1562,3,2024-06-29 12:35:21,2024-06-29 12:47:10,55.7,100,55.7,Completed,0,-1.0,,709.0,0,0,12,5,6,0,11.8,0.11517302573203195,55.7,1,0,1
4969,1669,2931,1,2025-09-24 08:59:58,2025-09-24 09:32:33,52.2,100,52.2,Completed,1,6.0,,1955.0,0,0,8,2,9,0,32.6,0.3362910381543922,52.2,1,1,0
6517,1656,2995,1,2022-12-04 22:13:21,2022-12-04 23:17:19,3.4,10,34.0,Completed,1,-1.0,2022-12-05 00:17:19,3838.0,0,0,22,6,12,0,64.0,0.670452528837622,34.0,0,1,0
9512,785,1476,1,2022-12-18 07:35:32,2022-12-18 07:55:00,82.4,100,82.4,Completed,1,13.0,2022-12-19 04:55:00,1168.0,0,0,7,6,12,0,19.5,0.1966282165039929,82.4,1,1,0
