Id,ActivityId,StudentId,Status,ProgressPercent,FirstAccessedAt,LastAccessedAt,TotalTimeSpentSeconds,CompletedAt,TotalTimeSpentSeconds_WasNull,LearningSpanDays,TotalTimeSpentMinutes,TimeSpent_Norm,ProgressPercent_Norm,IsCompleted,IsInProgress,Status_Enc
26525,361,3285,Completed,100,2025-12-19 16:33:12,2026-02-07 16:33:12,3224.0,2026-02-07 16:33:12,0,50.0,53.7,0.4431372549019607,1.0,1,0,0
6591,598,4473,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
10511,104,787,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
13350,1751,2555,InProgress,67,2023-12-31 13:03:08,2024-01-03 13:03:08,1265.0,,0,3.0,21.1,0.1687675070028011,0.67,0,1,1
13601,1018,2919,Completed,100,2022-08-08 02:09:44,2022-08-14 02:09:44,5730.0,2022-08-14 02:09:44,0,6.0,95.5,0.7941176470588235,1.0,1,0,0
20104,2209,633,Completed,100,2023-02-15 20:02:21,,5910.0,2023-02-18 20:02:21,0,0.0,98.5,0.819327731092437,1.0,1,0,0
14638,637,2804,Completed,100,2025-09-13 03:45:44,2026-01-05 03:45:44,2780.0,2026-01-05 03:45:44,1,114.0,46.3,0.3809523809523809,1.0,1,0,0
9676,39,1418,Completed,100,2024-12-25 00:20:16,2025-01-28 00:20:16,3347.0,2025-01-28 00:20:16,0,34.0,55.8,0.4603641456582632,1.0,1,0,0
25728,2172,1584,InProgress,42,2024-04-29 23:22:04,2024-07-11 23:22:04,137.0,,0,73.0,2.3,0.0107843137254901,0.42,0,1,1
21154,909,1594,Completed,100,2024-03-07 19:05:13,2024-05-26 19:05:13,6107.0,2024-05-26 19:05:13,0,80.0,101.8,0.8469187675070028,1.0,1,0,0
19838,352,1405,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
4359,235,2733,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
15466,220,1342,Completed,100,2023-07-27 09:06:09,2023-08-09 09:06:09,2977.0,2023-08-09 09:06:09,0,13.0,49.6,0.4085434173669467,1.0,1,0,0
18449,1602,472,InProgress,90,2025-05-30 08:50:39,2025-09-10 08:50:39,2780.0,,1,103.0,46.3,0.3809523809523809,0.9,0,1,1
26308,786,1745,InProgress,58,2024-11-06 09:05:00,2025-02-17 09:05:00,1955.0,,0,103.0,32.6,0.2654061624649859,0.58,0,1,1
7556,950,158,Completed,100,2023-04-13 15:30:11,2023-04-17 15:30:11,6669.0,2023-04-17 15:30:11,0,4.0,111.2,0.9256302521008404,1.0,1,0,0
9512,1870,3706,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
9442,142,848,Completed,100,2022-06-02 07:06:51,2022-09-19 07:06:51,6054.0,2022-09-19 07:06:51,0,109.0,100.9,0.8394957983193277,1.0,1,0,0
9820,1822,4518,Completed,100,2025-10-10 13:32:20,2026-01-09 13:32:20,4380.0,2026-01-09 13:32:20,0,91.0,73.0,0.6050420168067226,1.0,1,0,0
820,1335,887,InProgress,22,2024-01-08 09:48:18,,2780.0,,1,0.0,46.3,0.3809523809523809,0.22,0,1,1
6847,1215,2124,InProgress,40,2023-11-24 10:20:13,,1717.0,,0,0.0,28.6,0.2320728291316526,0.4,0,1,1
13903,1548,4449,Completed,100,2025-07-31 03:44:59,2025-08-26 03:44:59,5805.0,2025-08-26 03:44:59,0,26.0,96.8,0.8046218487394958,1.0,1,0,0
20960,121,632,Completed,100,2022-09-15 08:26:09,2023-01-12 08:26:09,2803.0,2023-01-12 08:26:09,0,119.0,46.7,0.3841736694677871,1.0,1,0,0
10788,2209,2026,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
13287,1030,1673,Completed,100,2022-06-19 20:38:31,2022-10-01 20:38:31,457.0,2022-10-01 20:38:31,0,104.0,7.6,0.0556022408963585,1.0,1,0,0
750,654,2703,Completed,100,2023-06-06 02:21:26,2023-07-09 02:21:26,3367.0,2023-07-09 02:21:26,0,33.0,56.1,0.4631652661064425,1.0,1,0,0
6612,1469,1436,Completed,100,2024-02-04 06:27:39,2024-04-10 06:27:39,6746.0,2024-04-10 06:27:39,0,66.0,112.4,0.9364145658263304,1.0,1,0,0
22876,2206,2762,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
3495,1321,2227,Completed,100,2025-09-07 09:03:34,2025-11-10 09:03:34,5970.0,2025-11-10 09:03:34,0,64.0,99.5,0.8277310924369747,1.0,1,0,0
25722,1999,1584,Completed,100,2025-12-06 05:53:02,2026-03-03 05:53:02,5951.0,2026-03-03 05:53:02,0,87.0,99.2,0.8250700280112044,1.0,1,0,0
16129,1671,1267,Completed,100,2023-06-09 04:00:52,2023-09-15 04:00:52,6527.0,2023-09-15 04:00:52,0,98.0,108.8,0.9057422969187676,1.0,1,0,0
2223,1405,2133,Completed,100,2024-11-28 09:49:23,2025-01-11 09:49:23,1079.0,2025-01-11 09:49:23,0,44.0,18.0,0.1427170868347339,1.0,1,0,0
7841,1160,4156,Completed,100,2023-12-23 11:51:15,2024-02-13 11:51:15,5091.0,2024-02-13 11:51:15,0,52.0,84.8,0.7046218487394957,1.0,1,0,0
2531,1399,2344,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
17135,948,2040,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
16494,696,606,InProgress,66,2025-09-25 11:26:27,2025-11-12 11:26:27,2361.0,,0,48.0,39.4,0.3222689075630252,0.66,0,1,1
15058,1100,2278,InProgress,30,2024-10-06 05:46:58,2024-11-16 05:46:58,1572.0,,0,41.0,26.2,0.2117647058823529,0.3,0,1,1
6279,1661,3489,Completed,100,2022-11-04 19:03:10,2022-12-21 19:03:10,4992.0,2022-12-21 19:03:10,0,47.0,83.2,0.6907563025210084,1.0,1,0,0
16241,1935,2551,Completed,100,2023-06-26 15:58:01,2023-07-14 15:58:01,5984.0,2023-07-14 15:58:01,0,18.0,99.7,0.8296918767507002,1.0,1,0,0
25083,1552,3952,Completed,100,2025-02-04 01:38:01,2025-02-28 01:38:01,2363.0,2025-02-28 01:38:01,0,24.0,39.4,0.3225490196078431,1.0,1,0,0
25605,1703,2005,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
14188,81,4933,Completed,100,2023-05-05 21:12:46,2023-08-14 21:12:46,6975.0,2023-08-14 21:12:46,0,101.0,116.2,0.9684873949579832,1.0,1,0,0
8349,902,1770,InProgress,59,2022-06-22 13:00:14,2022-09-16 13:00:14,1554.0,,0,86.0,25.9,0.2092436974789915,0.59,0,1,1
13777,1154,2676,Completed,100,2026-01-10 15:28:26,2026-03-11 15:28:26,1465.0,2026-03-11 15:28:26,0,60.0,24.4,0.1967787114845938,1.0,1,0,0
3298,358,2791,Completed,100,2023-11-05 02:57:59,2023-12-14 02:57:59,3719.0,2023-12-14 02:57:59,0,39.0,62.0,0.5124649859943977,1.0,1,0,0
11170,87,4702,Completed,100,2025-06-25 14:36:03,2025-08-10 14:36:03,1576.0,2025-08-10 14:36:03,0,46.0,26.3,0.2123249299719888,1.0,1,0,0
4542,281,3727,InProgress,66,2025-06-05 13:47:37,2025-08-29 13:47:37,1984.0,,0,85.0,33.1,0.2694677871148458,0.66,0,1,1
21729,1053,3314,Completed,100,2025-05-08 05:10:10,2025-05-21 05:10:10,3076.0,2025-05-21 05:10:10,0,13.0,51.3,0.4224089635854341,1.0,1,0,0
4166,81,559,InProgress,26,2023-09-16 12:58:01,2023-11-25 12:58:01,1641.0,,0,70.0,27.4,0.2214285714285714,0.26,0,1,1
9732,448,3579,Completed,100,2025-02-07 19:23:26,2025-06-04 19:23:26,477.0,2025-06-04 19:23:26,0,117.0,8.0,0.0584033613445378,1.0,1,0,0
4274,1388,3785,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
10491,308,1512,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
8739,718,4438,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
8099,754,854,Completed,100,2025-07-05 21:00:30,2025-10-15 21:00:30,3664.0,2025-10-15 21:00:30,0,102.0,61.1,0.5047619047619047,1.0,1,0,0
25241,1160,3538,Completed,100,2022-08-09 04:59:13,2022-10-22 04:59:13,4279.0,2022-10-22 04:59:13,0,74.0,71.3,0.5908963585434174,1.0,1,0,0
468,878,3588,Completed,100,2023-11-10 13:17:10,2023-11-29 13:17:10,1759.0,2023-11-29 13:17:10,0,19.0,29.3,0.2379551820728291,1.0,1,0,0
24714,1647,2383,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
11203,1154,3892,Completed,100,2023-12-25 16:37:13,2024-03-05 16:37:13,7180.0,2024-03-05 16:37:13,0,71.0,119.7,0.9971988795518208,1.0,1,0,0
12406,1430,2561,Completed,100,2023-07-28 20:11:32,2023-08-31 20:11:32,641.0,2023-08-31 20:11:32,0,34.0,10.7,0.0813725490196078,1.0,1,0,0
24614,1303,3570,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
7154,102,3006,Completed,100,2025-06-19 23:43:21,,3065.0,2025-07-18 23:43:21,0,0.0,51.1,0.4208683473389355,1.0,1,0,0
19976,2173,667,InProgress,67,2022-08-04 10:12:37,2022-11-27 10:12:37,3481.0,,0,115.0,58.0,0.4791316526610644,0.67,0,1,1
15594,689,2127,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
3409,1824,4923,Completed,100,2025-04-22 20:34:24,2025-04-25 20:34:24,334.0,2025-04-25 20:34:24,0,3.0,5.6,0.038375350140056,1.0,1,0,0
709,2065,1067,InProgress,55,2022-11-16 13:03:59,2023-01-03 13:03:59,2389.0,,0,48.0,39.8,0.3261904761904761,0.55,0,1,1
2792,1522,828,Completed,100,2023-04-24 04:32:50,2023-07-10 04:32:50,6563.0,2023-07-10 04:32:50,0,77.0,109.4,0.9107843137254902,1.0,1,0,0
16502,462,3598,InProgress,48,2024-05-26 21:02:45,2024-07-23 21:02:45,2827.0,,0,58.0,47.1,0.3875350140056022,0.48,0,1,1
5536,1338,200,Completed,100,2024-10-25 16:56:22,2025-02-14 16:56:22,465.0,2025-02-14 16:56:22,0,112.0,7.8,0.0567226890756302,1.0,1,0,0
5066,1703,4414,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
16041,349,2001,Completed,100,2023-05-16 15:38:15,2023-06-13 15:38:15,2560.0,2023-06-13 15:38:15,0,28.0,42.7,0.3501400560224089,1.0,1,0,0
9867,327,415,Completed,100,2022-06-27 05:50:01,2022-06-28 05:50:01,2780.0,2022-06-28 05:50:01,1,1.0,46.3,0.3809523809523809,1.0,1,0,0
10826,1291,3709,Completed,100,2022-10-07 11:02:25,2023-01-27 11:02:25,2804.0,2023-01-27 11:02:25,0,112.0,46.7,0.384313725490196,1.0,1,0,0
8830,2179,1483,Completed,100,2023-12-01 19:40:11,2024-02-16 19:40:11,5978.0,2024-02-16 19:40:11,0,77.0,99.6,0.8288515406162464,1.0,1,0,0
23405,921,4074,InProgress,82,2024-12-10 23:02:09,,3326.0,,0,0.0,55.4,0.457422969187675,0.8200000000000001,0,1,1
9152,1262,1619,Completed,100,2024-04-14 10:07:26,2024-07-26 10:07:26,5861.0,2024-07-26 10:07:26,0,103.0,97.7,0.8124649859943978,1.0,1,0,0
15951,1469,393,InProgress,65,2023-01-17 10:57:03,2023-03-05 10:57:03,1465.0,,0,47.0,24.4,0.1967787114845938,0.65,0,1,1
24294,174,4305,Completed,100,2022-07-22 05:11:56,2022-11-16 05:11:56,5741.0,2022-11-16 05:11:56,0,117.0,95.7,0.7956582633053221,1.0,1,0,0
2772,2070,167,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
2530,1899,2344,Completed,100,2024-02-01 05:45:53,2024-05-17 05:45:53,523.0,2024-05-17 05:45:53,0,106.0,8.7,0.0648459383753501,1.0,1,0,0
2396,562,3722,Completed,100,2024-05-07 22:44:33,2024-07-24 22:44:33,1505.0,2024-07-24 22:44:33,0,78.0,25.1,0.2023809523809523,1.0,1,0,0
11463,1553,471,InProgress,39,2026-01-21 17:22:45,2026-03-12 17:22:45,841.0,,0,50.0,14.0,0.1093837535014005,0.39,0,1,1
24013,1047,3151,Completed,100,2023-05-11 03:05:50,2023-07-27 03:05:50,935.0,2023-07-27 03:05:50,0,77.0,15.6,0.1225490196078431,1.0,1,0,0
6362,2106,2023,InProgress,63,2023-09-23 19:39:51,2023-10-01 19:39:51,1305.0,,0,8.0,21.8,0.1743697478991596,0.63,0,1,1
8047,1099,2247,Completed,100,2024-04-21 00:36:00,2024-06-05 00:36:00,5147.0,2024-06-05 00:36:00,0,45.0,85.8,0.7124649859943978,1.0,1,0,0
7740,492,520,Completed,100,2022-11-12 15:43:39,2023-01-14 15:43:39,1855.0,2023-01-14 15:43:39,0,63.0,30.9,0.2514005602240896,1.0,1,0,0
26136,2106,849,InProgress,91,2024-02-13 02:02:35,2024-04-25 02:02:35,3010.0,,0,72.0,50.2,0.4131652661064425,0.91,0,1,1
27127,1788,2763,Completed,100,2024-04-19 11:01:10,2024-05-15 11:01:10,579.0,2024-05-15 11:01:10,0,26.0,9.6,0.072689075630252,1.0,1,0,0
16387,1899,4365,Completed,100,2025-06-11 04:55:09,2025-08-21 04:55:09,2705.0,2025-08-21 04:55:09,0,71.0,45.1,0.3704481792717086,1.0,1,0,0
978,187,1694,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
14788,2153,2272,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
5695,460,2057,InProgress,73,2022-06-04 23:03:46,,3480.0,,0,0.0,58.0,0.4789915966386554,0.73,0,1,1
11739,1930,1880,Completed,100,2023-03-29 15:15:57,2023-07-20 15:15:57,6808.0,2023-07-20 15:15:57,0,113.0,113.5,0.9450980392156862,1.0,1,0,0
24265,215,532,Completed,100,2023-01-31 04:49:10,2023-03-08 04:49:10,5058.0,2023-03-08 04:49:10,0,36.0,84.3,0.7,1.0,1,0,0
25701,1723,704,Completed,100,2025-10-14 22:22:08,2025-11-19 22:22:08,6803.0,2025-11-19 22:22:08,0,36.0,113.4,0.9443977591036414,1.0,1,0,0
18962,289,4278,Completed,100,2023-05-03 22:47:56,2023-05-04 22:47:56,2780.0,2023-05-04 22:47:56,1,1.0,46.3,0.3809523809523809,1.0,1,0,0
22065,1037,379,Completed,100,2025-09-14 23:23:58,2025-11-08 23:23:58,6248.0,2025-11-08 23:23:58,0,55.0,104.1,0.8666666666666666,1.0,1,0,0
13721,1434,836,Completed,100,2025-05-19 08:31:54,2025-08-27 08:31:54,4738.0,2025-08-27 08:31:54,0,100.0,79.0,0.6551820728291317,1.0,1,0,0
1392,1987,4900,InProgress,22,2022-12-27 19:15:13,2023-03-04 19:15:13,1986.0,,0,67.0,33.1,0.2697478991596638,0.22,0,1,1
13336,409,3001,Completed,100,2022-06-23 19:07:45,2022-10-04 19:07:45,4364.0,2022-10-04 19:07:45,0,103.0,72.7,0.6028011204481792,1.0,1,0,0
11600,1569,4539,Completed,100,2023-03-25 13:45:46,2023-05-12 13:45:46,4447.0,2023-05-12 13:45:46,0,48.0,74.1,0.6144257703081233,1.0,1,0,0
2965,1602,3549,Completed,100,2023-12-29 17:19:16,2024-01-01 17:19:16,4028.0,2024-01-01 17:19:16,0,3.0,67.1,0.5557422969187675,1.0,1,0,0
4628,2026,141,Completed,100,2024-12-16 00:37:22,2025-03-20 00:37:22,1304.0,2025-03-20 00:37:22,0,94.0,21.7,0.1742296918767507,1.0,1,0,0
19962,1306,4765,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
21418,727,2881,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
18241,205,1791,Completed,100,2024-04-02 15:25:23,2024-06-16 15:25:23,3480.0,2024-06-16 15:25:23,0,75.0,58.0,0.4789915966386554,1.0,1,0,0
9469,314,3369,InProgress,59,2025-06-23 18:55:26,2025-06-30 18:55:26,1048.0,,0,7.0,17.5,0.138375350140056,0.59,0,1,1
25129,1987,4971,Completed,100,2023-04-28 01:09:37,2023-05-22 01:09:37,3778.0,2023-05-22 01:09:37,0,24.0,63.0,0.5207282913165266,1.0,1,0,0
5922,1964,645,Completed,100,2024-05-26 04:51:11,2024-07-06 04:51:11,6396.0,2024-07-06 04:51:11,0,41.0,106.6,0.8873949579831932,1.0,1,0,0
6507,79,4796,Completed,100,2025-04-20 14:51:21,2025-06-04 14:51:21,2780.0,2025-06-04 14:51:21,1,45.0,46.3,0.3809523809523809,1.0,1,0,0
25692,1536,4053,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
2679,1661,3851,Completed,100,2023-05-19 08:08:33,2023-07-31 08:08:33,3432.0,2023-07-31 08:08:33,0,73.0,57.2,0.4722689075630251,1.0,1,0,0
24687,1563,3288,InProgress,39,2022-10-29 21:05:48,2022-11-22 21:05:48,1883.0,,0,24.0,31.4,0.2553221288515406,0.39,0,1,1
21265,318,3249,Completed,100,2024-07-28 19:03:32,2024-10-30 19:03:32,771.0,2024-10-30 19:03:32,0,94.0,12.8,0.0995798319327731,1.0,1,0,0
9475,1033,3369,Completed,100,2024-04-16 19:07:58,2024-07-06 19:07:58,2553.0,2024-07-06 19:07:58,0,81.0,42.6,0.3491596638655461,1.0,1,0,0
18439,1441,1064,Completed,100,2022-08-30 07:00:18,2022-10-08 07:00:18,3724.0,2022-10-08 07:00:18,0,39.0,62.1,0.5131652661064425,1.0,1,0,0
3132,103,1789,InProgress,14,2024-03-23 04:11:35,2024-06-07 04:11:35,1354.0,,0,76.0,22.6,0.1812324929971988,0.14,0,1,1
10896,261,906,Completed,100,2025-02-22 02:03:31,2025-04-02 02:03:31,6986.0,2025-04-02 02:03:31,0,39.0,116.4,0.9700280112044818,1.0,1,0,0
12337,598,850,Completed,100,2024-09-16 02:50:40,,531.0,2024-09-21 02:50:40,0,0.0,8.8,0.0659663865546218,1.0,1,0,0
20646,370,4524,InProgress,85,2022-11-24 18:45:10,2023-01-29 18:45:10,1771.0,,0,66.0,29.5,0.2396358543417366,0.85,0,1,1
23836,1169,3416,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
13437,40,3258,InProgress,7,2025-06-07 11:46:12,2025-06-18 11:46:12,2780.0,,1,11.0,46.3,0.3809523809523809,0.07,0,1,1
14218,161,3080,InProgress,30,2024-06-06 17:59:32,2024-09-29 17:59:32,2154.0,,0,115.0,35.9,0.2932773109243697,0.3,0,1,1
5562,2007,1863,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
6718,1999,1398,InProgress,18,2025-04-23 07:22:58,2025-05-05 07:22:58,3098.0,,0,12.0,51.6,0.4254901960784313,0.18,0,1,1
20320,355,1363,Completed,100,2023-12-28 08:29:18,2024-03-25 08:29:18,6431.0,2024-03-25 08:29:18,0,88.0,107.2,0.8922969187675069,1.0,1,0,0
20534,361,4948,Completed,100,2024-08-23 12:16:23,2024-11-11 12:16:23,5899.0,2024-11-11 12:16:23,0,80.0,98.3,0.8177871148459384,1.0,1,0,0
20475,865,2845,InProgress,100,2024-06-30 05:49:30,2024-07-24 05:49:30,1548.0,,0,24.0,25.8,0.2084033613445378,1.0,0,1,1
23617,959,1083,InProgress,9,2022-09-11 13:21:52,2022-10-08 13:21:52,3329.0,,0,27.0,55.5,0.4578431372549019,0.09,0,1,1
7301,38,4253,Completed,100,2024-12-19 12:34:43,,2780.0,2024-12-22 12:34:43,1,0.0,46.3,0.3809523809523809,1.0,1,0,0
6187,1941,1830,InProgress,16,2023-06-18 10:21:28,2023-06-20 10:21:28,239.0,,0,2.0,4.0,0.0250700280112044,0.16,0,1,1
11289,1822,1355,InProgress,83,2025-09-17 11:14:25,2025-11-30 11:14:25,2966.0,,0,74.0,49.4,0.4070028011204481,0.8300000000000001,0,1,1
13920,99,3521,InProgress,35,2026-01-03 01:41:12,2026-02-23 01:41:12,321.0,,0,51.0,5.4,0.0365546218487395,0.35,0,1,1
15378,1405,279,Completed,100,2023-12-16 09:48:59,2024-03-03 09:48:59,601.0,2024-03-03 09:48:59,0,78.0,10.0,0.0757703081232493,1.0,1,0,0
8846,327,574,InProgress,38,2024-09-04 10:07:06,,2444.0,,0,0.0,40.7,0.3338935574229691,0.38,0,1,1
24578,1916,1350,Completed,100,2023-11-20 04:16:30,2024-01-06 04:16:30,4337.0,2024-01-06 04:16:30,0,47.0,72.3,0.5990196078431372,1.0,1,0,0
26820,755,1660,Completed,100,2025-08-04 02:28:16,2025-09-13 02:28:16,4775.0,2025-09-13 02:28:16,0,40.0,79.6,0.6603641456582633,1.0,1,0,0
3832,1010,1122,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
3542,1027,4345,InProgress,80,2024-06-08 08:35:29,2024-08-17 08:35:29,3003.0,,0,70.0,50.0,0.4121848739495797,0.8,0,1,1
27180,966,622,InProgress,64,2023-09-08 01:26:59,2023-09-15 01:26:59,2780.0,,1,7.0,46.3,0.3809523809523809,0.64,0,1,1
14366,776,1862,InProgress,54,2024-04-22 21:24:44,2024-05-26 21:24:44,3010.0,,0,34.0,50.2,0.4131652661064425,0.54,0,1,1
11322,177,4479,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
9292,1925,809,Completed,100,2025-09-03 22:53:40,2025-12-02 22:53:40,1192.0,2025-12-02 22:53:40,0,90.0,19.9,0.1585434173669467,1.0,1,0,0
21329,696,691,Completed,100,2024-06-22 10:26:43,2024-08-22 10:26:43,4419.0,2024-08-22 10:26:43,0,61.0,73.6,0.6105042016806722,1.0,1,0,0
3615,1010,2268,InProgress,48,2023-01-02 08:09:30,2023-04-14 08:09:30,3575.0,,0,102.0,59.6,0.492296918767507,0.48,0,1,1
14083,1848,954,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
14837,177,4441,Completed,100,2024-11-26 17:37:21,2024-12-02 17:37:21,5677.0,2024-12-02 17:37:21,0,6.0,94.6,0.7866946778711484,1.0,1,0,0
2599,471,655,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
17059,411,4877,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
8336,363,2912,Completed,100,2023-09-29 20:51:24,2023-10-16 20:51:24,6359.0,2023-10-16 20:51:24,0,17.0,106.0,0.8822128851540616,1.0,1,0,0
7127,1700,3525,Completed,100,2023-07-26 11:49:46,2023-08-12 11:49:46,4608.0,2023-08-12 11:49:46,0,17.0,76.8,0.6369747899159663,1.0,1,0,0
4532,385,3727,InProgress,16,2024-03-15 19:00:46,2024-04-14 19:00:46,3563.0,,0,30.0,59.4,0.4906162464985993,0.16,0,1,1
4035,1033,4624,Completed,100,2025-08-26 15:54:57,2025-12-08 15:54:57,4138.0,2025-12-08 15:54:57,0,104.0,69.0,0.5711484593837535,1.0,1,0,0
13976,2194,3947,InProgress,25,2025-05-15 04:23:14,2025-09-05 04:23:14,3182.0,,0,113.0,53.0,0.4372549019607842,0.25,0,1,1
13205,72,3465,Completed,100,2023-05-09 21:18:08,2023-06-30 21:18:08,2360.0,2023-06-30 21:18:08,0,52.0,39.3,0.3221288515406162,1.0,1,0,0
21841,73,4563,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
21100,1025,198,Completed,100,2024-11-12 20:53:51,2025-01-11 20:53:51,560.0,2025-01-11 20:53:51,0,60.0,9.3,0.0700280112044818,1.0,1,0,0
14138,1046,102,Completed,100,2023-01-07 23:53:28,2023-02-02 23:53:28,913.0,2023-02-02 23:53:28,0,26.0,15.2,0.1194677871148459,1.0,1,0,0
3519,1259,3530,InProgress,37,2025-11-03 18:37:56,2025-12-20 18:37:56,1869.0,,0,47.0,31.2,0.253361344537815,0.37,0,1,1
13661,931,524,Completed,100,2024-02-09 00:11:11,2024-03-20 00:11:11,1231.0,2024-03-20 00:11:11,0,40.0,20.5,0.1640056022408963,1.0,1,0,0
11907,642,1004,Completed,100,2025-11-26 23:53:06,2026-02-13 23:53:06,2780.0,2026-02-13 23:53:06,1,79.0,46.3,0.3809523809523809,1.0,1,0,0
20027,314,2743,InProgress,16,2024-02-22 11:47:57,2024-03-06 11:47:57,1318.0,,0,13.0,22.0,0.1761904761904761,0.16,0,1,1
3688,1143,2610,Completed,100,2022-12-27 18:21:56,2023-01-16 18:21:56,1045.0,2023-01-16 18:21:56,0,20.0,17.4,0.1379551820728291,1.0,1,0,0
19861,1399,1589,InProgress,15,2025-04-12 10:27:33,2025-05-15 10:27:33,3413.0,,0,33.0,56.9,0.4696078431372548,0.15,0,1,1
17413,2007,4315,Completed,100,2025-02-01 17:40:37,,2780.0,2025-02-10 17:40:37,1,0.0,46.3,0.3809523809523809,1.0,1,0,0
18267,1505,4635,Completed,100,2024-08-16 16:18:24,2024-08-23 16:18:24,1445.0,2024-08-23 16:18:24,0,7.0,24.1,0.1939775910364145,1.0,1,0,0
23757,750,2512,Completed,100,2023-04-17 15:56:51,,3706.0,2023-04-27 15:56:51,0,0.0,61.8,0.5106442577030812,1.0,1,0,0
7343,565,1677,Completed,100,2023-06-27 15:19:38,2023-08-09 15:19:38,3880.0,2023-08-09 15:19:38,0,43.0,64.7,0.5350140056022409,1.0,1,0,0
5459,472,1856,InProgress,100,2024-04-20 22:02:16,2024-07-02 22:02:16,968.0,,0,73.0,16.1,0.1271708683473389,1.0,0,1,1
13020,1552,4113,Completed,100,2025-02-05 10:28:49,2025-02-12 10:28:49,3948.0,2025-02-12 10:28:49,0,7.0,65.8,0.5445378151260504,1.0,1,0,0
15667,1494,3984,Completed,100,2025-03-12 08:10:57,,5386.0,2025-03-25 08:10:57,0,0.0,89.8,0.7459383753501401,1.0,1,0,0
10806,1361,3882,Completed,100,2025-01-23 17:35:07,2025-01-24 17:35:07,1744.0,2025-01-24 17:35:07,0,1.0,29.1,0.2358543417366946,1.0,1,0,0
3195,998,3421,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
21220,1085,3445,InProgress,71,2024-10-15 22:44:51,2024-11-28 22:44:51,2246.0,,0,44.0,37.4,0.3061624649859943,0.71,0,1,1
11972,1070,1623,Completed,100,2022-11-14 01:29:51,2022-12-22 01:29:51,4955.0,2022-12-22 01:29:51,0,38.0,82.6,0.6855742296918768,1.0,1,0,0
10548,900,1065,Completed,100,2025-05-25 19:33:23,2025-07-17 19:33:23,4124.0,2025-07-17 19:33:23,0,53.0,68.7,0.569187675070028,1.0,1,0,0
24224,2202,456,Completed,100,2024-11-04 01:37:19,2024-12-12 01:37:19,5180.0,2024-12-12 01:37:19,0,38.0,86.3,0.7170868347338936,1.0,1,0,0
13218,385,2680,Completed,100,2025-08-12 16:24:59,2025-10-28 16:24:59,1457.0,2025-10-28 16:24:59,0,77.0,24.3,0.1956582633053221,1.0,1,0,0
1162,1371,1909,InProgress,0,2023-07-02 00:17:43,2023-07-06 00:17:43,1012.0,,0,4.0,16.9,0.1333333333333333,0.0,0,1,1
