StudentId,DepartmentId,DepartmentName,YearId,SquadronId,TotalCreditLoad
320,2,Artificial Intelligence,2,4,11
3071,1,Computer Science,1,4,0
1702,2,Artificial Intelligence,3,5,4
13,2,Artificial Intelligence,3,3,6
4210,1,Computer Science,2,5,9
3273,2,Artificial Intelligence,1,5,6
1445,1,Computer Science,1,4,9
4835,1,Computer Science,2,2,3
3714,1,Computer Science,1,5,0
4451,2,Artificial Intelligence,3,5,8
155,2,Artificial Intelligence,1,2,9
371,1,Computer Science,2,3,2
687,1,Computer Science,4,3,5
3543,1,Computer Science,2,4,7
1959,2,Artificial Intelligence,1,2,6
3879,2,Artificial Intelligence,2,4,3
4378,1,Computer Science,2,5,10
2725,3,Cyber Security,3,2,15
1512,1,Computer Science,1,5,4
3700,1,Computer Science,2,3,9
1596,1,Computer Science,1,2,1
991,1,Computer Science,2,3,0
1018,3,Cyber Security,1,3,8
2980,1,Computer Science,1,2,5
3606,2,Artificial Intelligence,2,1,18
4860,1,Computer Science,1,4,12
2289,1,Computer Science,1,5,3
2299,1,Computer Science,3,4,10
3972,1,Computer Science,3,3,6
2426,1,Computer Science,3,4,5
3692,2,Artificial Intelligence,3,5,3
2338,2,Artificial Intelligence,1,3,8
3120,1,Computer Science,2,5,6
2787,2,Artificial Intelligence,1,4,1
1073,1,Computer Science,4,2,4
2967,1,Computer Science,3,2,1
4068,3,Cyber Security,1,2,0
600,2,Artificial Intelligence,3,4,4
827,2,Artificial Intelligence,3,5,6
4726,2,Artificial Intelligence,1,4,4
130,1,Computer Science,3,4,4
1832,2,Artificial Intelligence,3,4,0
1226,2,Artificial Intelligence,2,1,3
2417,1,Computer Science,2,3,11
4957,3,Cyber Security,1,4,2
1867,1,Computer Science,1,5,8
2345,2,Artificial Intelligence,1,3,4
4323,1,Computer Science,1,5,12
4395,1,Computer Science,1,5,0
3364,3,Cyber Security,2,3,0
2498,2,Artificial Intelligence,2,1,4
4972,2,Artificial Intelligence,3,4,7
1699,2,Artificial Intelligence,3,2,0
3389,1,Computer Science,1,3,8
1332,2,Artificial Intelligence,1,5,5
4823,1,Computer Science,4,4,9
2437,1,Computer Science,4,3,3
2278,1,Computer Science,2,3,11
3330,3,Cyber Security,3,5,4
334,2,Artificial Intelligence,1,5,8
9,2,Artificial Intelligence,2,1,7
2582,2,Artificial Intelligence,2,4,6
1841,3,Cyber Security,4,5,8
2077,1,Computer Science,3,4,2
4643,1,Computer Science,1,5,5
3138,1,Computer Science,3,3,8
4263,3,Cyber Security,3,2,11
3051,2,Artificial Intelligence,1,4,7
1239,2,Artificial Intelligence,4,5,4
3471,1,Computer Science,4,5,7
241,1,Computer Science,1,5,9
3133,2,Artificial Intelligence,2,2,39
1021,2,Artificial Intelligence,2,2,8
4086,1,Computer Science,2,2,11
4575,1,Computer Science,1,5,4
1600,1,Computer Science,4,3,1
1627,3,Cyber Security,1,3,7
1442,1,Computer Science,3,3,0
1677,1,Computer Science,2,3,10
4250,2,Artificial Intelligence,2,5,11
537,1,Computer Science,1,1,0
1847,2,Artificial Intelligence,2,4,14
2356,2,Artificial Intelligence,1,1,3
4059,1,Computer Science,2,5,2
2612,1,Computer Science,1,1,13
3896,3,Cyber Security,1,4,9
1170,3,Cyber Security,2,5,8
4531,1,Computer Science,1,5,3
314,2,Artificial Intelligence,2,5,8
4301,1,Computer Science,2,1,6
1683,1,Computer Science,3,2,9
399,1,Computer Science,3,4,5
891,1,Computer Science,1,5,2
1407,1,Computer Science,1,4,3
4168,1,Computer Science,1,1,2
3592,3,Cyber Security,1,5,3
3695,1,Computer Science,4,5,7
206,3,Cyber Security,1,3,4
3336,1,Computer Science,3,5,3
3473,1,Computer Science,1,3,0
3636,1,Computer Science,4,5,2
839,1,Computer Science,3,1,3
1752,1,Computer Science,3,1,8
462,1,Computer Science,2,2,0
393,3,Cyber Security,2,2,10
2593,1,Computer Science,1,5,0
4915,2,Artificial Intelligence,1,5,3
4748,1,Computer Science,1,4,32
2682,1,Computer Science,2,5,2
783,1,Computer Science,3,5,37
258,1,Computer Science,2,5,24
2912,2,Artificial Intelligence,2,5,8
3705,1,Computer Science,3,1,8
2960,1,Computer Science,1,4,12
551,2,Artificial Intelligence,1,5,11
4024,1,Computer Science,3,5,0
4384,3,Cyber Security,2,4,7
2353,1,Computer Science,3,1,3
3685,1,Computer Science,1,1,5
407,2,Artificial Intelligence,1,2,2
793,3,Cyber Security,1,4,8
305,1,Computer Science,3,3,7
2333,3,Cyber Security,3,5,5
1215,1,Computer Science,4,4,2
2223,1,Computer Science,1,3,2
3584,1,Computer Science,1,5,9
1557,1,Computer Science,1,3,6
2115,1,Computer Science,1,1,5
2329,1,Computer Science,2,5,3
2884,2,Artificial Intelligence,3,4,2
2896,1,Computer Science,3,4,5
2989,2,Artificial Intelligence,1,5,16
4558,1,Computer Science,3,3,2
1488,1,Computer Science,3,1,0
4559,1,Computer Science,3,1,5
1363,1,Computer Science,1,3,1
4693,1,Computer Science,2,1,4
1611,1,Computer Science,2,2,4
714,1,Computer Science,1,5,9
2588,1,Computer Science,2,1,10
4697,1,Computer Science,2,3,7
458,3,Cyber Security,3,3,1
4326,1,Computer Science,2,4,8
1162,1,Computer Science,3,1,7
2946,1,Computer Science,1,4,3
149,1,Computer Science,1,1,2
1028,1,Computer Science,1,4,9
2412,1,Computer Science,1,5,10
2917,1,Computer Science,1,5,4
4803,1,Computer Science,2,5,5
2758,1,Computer Science,2,5,2
4443,1,Computer Science,2,3,3
2049,2,Artificial Intelligence,3,1,15
749,2,Artificial Intelligence,3,1,3
2457,1,Computer Science,1,2,0
1621,3,Cyber Security,1,5,1
1974,2,Artificial Intelligence,1,3,0
1833,1,Computer Science,1,1,3
3319,3,Cyber Security,1,5,7
4527,1,Computer Science,2,1,8
1855,3,Cyber Security,2,5,6
429,2,Artificial Intelligence,3,3,4
4659,1,Computer Science,2,1,5
3650,1,Computer Science,2,4,14
2886,1,Computer Science,1,4,6
1219,2,Artificial Intelligence,4,2,5
2864,3,Cyber Security,1,1,0
3697,3,Cyber Security,1,4,4
17,2,Artificial Intelligence,2,1,13
465,2,Artificial Intelligence,1,1,6
1191,1,Computer Science,3,5,5
1725,3,Cyber Security,1,5,7
4849,1,Computer Science,2,3,29
4720,1,Computer Science,1,2,12
4817,1,Computer Science,2,2,3
12,1,Computer Science,1,5,3
3512,1,Computer Science,4,5,9
4113,2,Artificial Intelligence,2,1,6
4286,1,Computer Science,4,1,3
2958,1,Computer Science,4,1,2
1218,2,Artificial Intelligence,1,2,7
4216,2,Artificial Intelligence,2,1,7
2071,1,Computer Science,3,2,4
3164,3,Cyber Security,2,4,1
785,1,Computer Science,1,2,4
1425,1,Computer Science,2,3,13
3067,1,Computer Science,3,5,2
1861,2,Artificial Intelligence,2,2,2
3585,2,Artificial Intelligence,1,2,5
4876,1,Computer Science,1,5,5
4016,1,Computer Science,1,5,8
6,1,Computer Science,1,3,3
1871,1,Computer Science,3,2,0
3735,1,Computer Science,2,5,15
4439,1,Computer Science,3,5,5
2581,3,Cyber Security,3,4,5
1732,3,Cyber Security,4,3,4
2924,1,Computer Science,2,3,6
4441,2,Artificial Intelligence,3,4,1
4945,3,Cyber Security,2,2,7
1164,1,Computer Science,2,3,10
3259,1,Computer Science,1,2,2
967,1,Computer Science,2,5,0
154,2,Artificial Intelligence,1,3,9
4376,1,Computer Science,1,5,0
3590,2,Artificial Intelligence,3,2,0
177,1,Computer Science,4,1,6
2777,1,Computer Science,2,4,10
4586,1,Computer Science,1,2,12
3768,2,Artificial Intelligence,2,2,2
319,2,Artificial Intelligence,1,2,3
874,1,Computer Science,1,4,0
4459,1,Computer Science,1,5,4
595,1,Computer Science,2,2,0
2636,2,Artificial Intelligence,2,1,3
1703,1,Computer Science,4,1,0
4137,3,Cyber Security,3,3,3
3428,1,Computer Science,1,1,0
1902,2,Artificial Intelligence,3,3,0
2430,1,Computer Science,2,3,0
2081,2,Artificial Intelligence,3,2,3
4381,1,Computer Science,1,5,1
3688,3,Cyber Security,1,5,9
174,1,Computer Science,2,2,2
2295,3,Cyber Security,1,3,5
2543,1,Computer Science,1,4,11
4523,3,Cyber Security,1,1,3
1620,1,Computer Science,1,2,7
674,1,Computer Science,3,3,3
3027,2,Artificial Intelligence,3,1,3
829,1,Computer Science,3,4,5
378,1,Computer Science,1,1,2
368,1,Computer Science,3,5,3
4182,3,Cyber Security,1,3,3
2604,1,Computer Science,2,4,0
2603,1,Computer Science,3,4,5
4329,1,Computer Science,1,1,7
4392,1,Computer Science,2,1,2
2369,3,Cyber Security,1,3,8
734,1,Computer Science,1,3,3
1008,1,Computer Science,4,3,7
3415,1,Computer Science,1,2,0
1009,1,Computer Science,2,3,7
2947,2,Artificial Intelligence,1,2,0
1447,1,Computer Science,1,5,14
216,1,Computer Science,4,5,0
3106,1,Computer Science,1,3,3
2402,1,Computer Science,4,4,4
2231,2,Artificial Intelligence,1,1,4
47,2,Artificial Intelligence,3,1,10
1755,1,Computer Science,3,3,3
4757,1,Computer Science,2,3,19
4905,1,Computer Science,1,5,4
681,1,Computer Science,4,2,0
804,1,Computer Science,1,4,6
3141,1,Computer Science,2,2,0
4367,3,Cyber Security,2,3,42
4426,1,Computer Science,1,3,1
3570,1,Computer Science,4,5,7
772,2,Artificial Intelligence,1,1,3
1777,2,Artificial Intelligence,2,5,13
1043,3,Cyber Security,1,1,6
4655,2,Artificial Intelligence,1,3,11
4040,2,Artificial Intelligence,1,2,11
2548,1,Computer Science,4,4,2
2160,2,Artificial Intelligence,4,5,3
374,1,Computer Science,4,5,5
639,1,Computer Science,3,1,5
118,1,Computer Science,2,5,0
2050,2,Artificial Intelligence,1,5,4
4333,1,Computer Science,2,2,0
4088,1,Computer Science,1,3,4
3195,2,Artificial Intelligence,2,5,5
927,1,Computer Science,4,1,6
2796,2,Artificial Intelligence,1,5,9
1254,3,Cyber Security,1,3,4
2212,2,Artificial Intelligence,2,4,9
3088,2,Artificial Intelligence,2,5,0
1391,1,Computer Science,2,2,0
1190,1,Computer Science,1,2,4
2665,1,Computer Science,1,5,5
1797,1,Computer Science,4,3,13
4664,3,Cyber Security,1,2,4
3924,1,Computer Science,2,5,6
3961,1,Computer Science,2,3,6
4704,1,Computer Science,2,3,7
1470,2,Artificial Intelligence,1,4,3
3166,2,Artificial Intelligence,1,4,6
1866,1,Computer Science,2,2,6
4836,1,Computer Science,1,2,11
4966,1,Computer Science,1,2,0
955,1,Computer Science,1,5,12
63,1,Computer Science,1,2,7
3575,1,Computer Science,1,2,3
4437,3,Cyber Security,2,5,0
2713,1,Computer Science,1,5,0
2236,2,Artificial Intelligence,3,5,6
2822,1,Computer Science,1,1,3
553,1,Computer Science,4,5,2
3903,1,Computer Science,4,3,10
4830,2,Artificial Intelligence,4,4,1
956,1,Computer Science,3,3,1
3894,1,Computer Science,1,1,4
3251,3,Cyber Security,1,4,4
3110,1,Computer Science,2,4,14
2381,2,Artificial Intelligence,4,4,0
2696,2,Artificial Intelligence,2,2,10
4233,3,Cyber Security,2,5,6
4938,1,Computer Science,1,5,4
298,1,Computer Science,1,4,4
3242,1,Computer Science,1,4,6
259,1,Computer Science,3,3,2
4909,1,Computer Science,4,3,9
4420,3,Cyber Security,2,4,4
4587,2,Artificial Intelligence,1,3,2
2272,3,Cyber Security,2,2,7
3866,1,Computer Science,2,3,3
4985,1,Computer Science,1,2,2
1984,1,Computer Science,1,4,0
814,2,Artificial Intelligence,3,5,12
4808,1,Computer Science,2,3,12
3770,3,Cyber Security,4,3,0
796,3,Cyber Security,1,2,44
232,2,Artificial Intelligence,1,4,6
1923,1,Computer Science,2,1,3
356,2,Artificial Intelligence,3,2,7
2403,2,Artificial Intelligence,1,1,6
2385,3,Cyber Security,3,5,15
4633,3,Cyber Security,4,4,10
4777,1,Computer Science,1,3,8
4670,1,Computer Science,2,5,10
4646,1,Computer Science,3,5,4
4488,2,Artificial Intelligence,2,3,4
692,1,Computer Science,2,3,4
3305,2,Artificial Intelligence,2,5,3
188,1,Computer Science,4,5,6
2502,1,Computer Science,1,5,7
1910,1,Computer Science,1,5,13
3965,1,Computer Science,2,1,11
4484,1,Computer Science,1,2,4
1886,1,Computer Science,1,3,0
3572,2,Artificial Intelligence,1,1,8
3709,1,Computer Science,3,4,0
2623,1,Computer Science,1,5,0
1193,2,Artificial Intelligence,3,3,12
1679,1,Computer Science,1,5,0
2834,2,Artificial Intelligence,2,2,5
1936,1,Computer Science,4,1,0
243,1,Computer Science,3,4,0
4427,3,Cyber Security,1,1,5
2456,1,Computer Science,3,5,4
677,1,Computer Science,1,1,6
1650,1,Computer Science,1,4,15
2314,1,Computer Science,4,3,4
3953,2,Artificial Intelligence,3,5,2
221,1,Computer Science,4,3,6
1439,3,Cyber Security,1,2,5
4692,1,Computer Science,1,2,20
1174,2,Artificial Intelligence,1,4,3
1684,2,Artificial Intelligence,1,4,12
3057,1,Computer Science,4,5,5
2565,1,Computer Science,1,2,1
1824,2,Artificial Intelligence,2,2,4
4954,2,Artificial Intelligence,2,4,0
1783,1,Computer Science,2,3,7
1428,1,Computer Science,1,5,1
2184,3,Cyber Security,1,5,6
933,2,Artificial Intelligence,3,5,8
52,2,Artificial Intelligence,1,5,0
324,2,Artificial Intelligence,3,3,12
3490,2,Artificial Intelligence,1,2,6
473,2,Artificial Intelligence,1,5,5
2087,2,Artificial Intelligence,1,2,1
2769,3,Cyber Security,1,5,4
4974,3,Cyber Security,3,5,4
2948,2,Artificial Intelligence,4,3,14
2589,1,Computer Science,1,4,4
4812,1,Computer Science,1,2,6
1839,2,Artificial Intelligence,1,5,3
3917,1,Computer Science,1,5,2
611,1,Computer Science,2,3,9
1173,2,Artificial Intelligence,4,1,2
1066,1,Computer Science,1,4,7
4124,1,Computer Science,3,5,8
4229,3,Cyber Security,1,5,10
372,1,Computer Science,1,5,12
3464,2,Artificial Intelligence,3,3,4
1411,2,Artificial Intelligence,2,3,10
92,1,Computer Science,1,1,3
1956,1,Computer Science,3,2,6
1908,1,Computer Science,3,4,6
1601,1,Computer Science,3,4,2
2629,1,Computer Science,4,5,3
152,3,Cyber Security,1,3,2
4394,1,Computer Science,2,2,0
74,2,Artificial Intelligence,2,3,8
1249,2,Artificial Intelligence,1,5,5
4779,1,Computer Science,2,3,6
1919,1,Computer Science,3,4,0
25,3,Cyber Security,3,1,12
4120,3,Cyber Security,3,1,4
2210,1,Computer Science,2,3,3
3899,3,Cyber Security,4,4,6
1761,1,Computer Science,1,5,10
2930,1,Computer Science,2,3,3
2112,1,Computer Science,3,5,4
3484,1,Computer Science,1,4,2
4490,1,Computer Science,2,2,10
4230,1,Computer Science,1,3,12
4087,2,Artificial Intelligence,2,5,16
4220,3,Cyber Security,1,3,11
2780,3,Cyber Security,1,1,6
445,3,Cyber Security,3,3,2
226,2,Artificial Intelligence,2,4,0
1318,1,Computer Science,3,3,3
4324,1,Computer Science,1,4,0
3785,1,Computer Science,2,3,9
2310,3,Cyber Security,3,5,6
518,1,Computer Science,3,4,3
2349,1,Computer Science,2,1,13
4282,1,Computer Science,3,4,0
1727,2,Artificial Intelligence,4,3,9
3987,1,Computer Science,2,5,0
1993,2,Artificial Intelligence,3,5,10
3561,2,Artificial Intelligence,2,3,3
3444,1,Computer Science,3,2,0
4404,2,Artificial Intelligence,3,1,9
51,1,Computer Science,2,4,8
4851,1,Computer Science,4,5,12
4183,2,Artificial Intelligence,4,1,7
1075,1,Computer Science,2,5,0
1006,3,Cyber Security,1,5,4
716,3,Cyber Security,1,1,6
2107,1,Computer Science,3,1,9
966,1,Computer Science,2,4,11
1095,2,Artificial Intelligence,4,3,13
2382,2,Artificial Intelligence,3,4,9
2606,1,Computer Science,1,2,6
297,1,Computer Science,1,5,8
1279,1,Computer Science,3,3,8
3383,2,Artificial Intelligence,2,4,8
2800,1,Computer Science,1,5,0
116,1,Computer Science,2,2,9
1272,1,Computer Science,4,5,6
4293,3,Cyber Security,2,2,10
4577,1,Computer Science,3,4,1
440,3,Cyber Security,4,2,2
4436,2,Artificial Intelligence,1,1,0
1940,2,Artificial Intelligence,2,2,14
2847,3,Cyber Security,3,5,3
1928,3,Cyber Security,4,2,6
4166,2,Artificial Intelligence,2,5,8
2950,1,Computer Science,2,1,3
4894,1,Computer Science,2,5,3
4890,2,Artificial Intelligence,1,1,7
4595,1,Computer Science,1,3,6
405,1,Computer Science,4,5,16
1578,3,Cyber Security,2,2,9
1280,2,Artificial Intelligence,3,5,1
710,3,Cyber Security,1,2,6
2364,3,Cyber Security,2,4,9
4226,1,Computer Science,4,3,2
3732,1,Computer Science,1,1,6
34,2,Artificial Intelligence,3,3,10
2702,1,Computer Science,4,2,0
1342,1,Computer Science,3,2,2
1152,2,Artificial Intelligence,4,4,0
3275,3,Cyber Security,3,5,7
2315,1,Computer Science,4,1,0
2213,2,Artificial Intelligence,1,1,9
3069,1,Computer Science,2,3,0
4013,2,Artificial Intelligence,3,3,4
1533,2,Artificial Intelligence,4,1,1
2091,1,Computer Science,2,4,7
1785,1,Computer Science,2,3,2
3775,1,Computer Science,4,4,0
4015,1,Computer Science,1,5,0
1252,1,Computer Science,1,2,8
3908,3,Cyber Security,3,3,3
3065,3,Cyber Security,2,2,5
4955,1,Computer Science,2,4,6
1569,2,Artificial Intelligence,4,3,4
2360,1,Computer Science,2,1,14
3132,1,Computer Science,1,5,0
157,1,Computer Science,3,4,8
3033,1,Computer Science,2,1,7
75,1,Computer Science,2,3,17
2248,2,Artificial Intelligence,4,3,5
124,1,Computer Science,2,5,5
1917,1,Computer Science,1,2,4
1962,2,Artificial Intelligence,2,2,2
4958,2,Artificial Intelligence,2,5,4
3112,2,Artificial Intelligence,2,3,11
3171,1,Computer Science,1,5,4
2247,1,Computer Science,3,3,7
976,1,Computer Science,4,4,9
1072,1,Computer Science,1,5,11
2706,3,Cyber Security,2,2,5
4356,1,Computer Science,2,5,7
1453,1,Computer Science,4,5,15
1358,2,Artificial Intelligence,2,2,3
1461,2,Artificial Intelligence,2,2,4
568,1,Computer Science,1,3,4
1598,1,Computer Science,3,1,8
3169,1,Computer Science,1,5,8
732,3,Cyber Security,4,2,0
110,1,Computer Science,4,1,3
4000,1,Computer Science,2,2,2
2678,3,Cyber Security,1,1,9
2528,2,Artificial Intelligence,3,5,7
643,1,Computer Science,4,5,4
2234,2,Artificial Intelligence,2,4,4
623,1,Computer Science,3,4,9
4287,3,Cyber Security,1,3,4
1854,1,Computer Science,2,4,15
184,1,Computer Science,1,3,4
3852,1,Computer Science,1,5,14
893,2,Artificial Intelligence,1,2,0
4311,1,Computer Science,3,4,6
3623,2,Artificial Intelligence,1,1,2
4854,3,Cyber Security,1,1,2
4147,1,Computer Science,2,5,4
3761,1,Computer Science,1,1,7
2429,3,Cyber Security,2,4,2
3154,1,Computer Science,2,5,0
1633,2,Artificial Intelligence,1,2,12
2446,3,Cyber Security,2,4,2
1778,1,Computer Science,2,3,11
2319,1,Computer Science,2,5,2
2366,2,Artificial Intelligence,3,1,16
4555,1,Computer Science,2,4,1
398,2,Artificial Intelligence,4,2,2
1053,2,Artificial Intelligence,3,5,0
2909,1,Computer Science,1,5,7
4201,2,Artificial Intelligence,1,1,12
485,2,Artificial Intelligence,2,5,10
948,2,Artificial Intelligence,2,1,2
114,2,Artificial Intelligence,2,5,5
4359,1,Computer Science,1,2,10
2977,1,Computer Science,2,5,0
1278,3,Cyber Security,1,3,0
3491,1,Computer Science,4,4,0
2547,1,Computer Science,3,4,15
1514,1,Computer Science,2,5,5
4747,1,Computer Science,2,5,3
719,2,Artificial Intelligence,3,1,2
694,1,Computer Science,2,5,10
790,1,Computer Science,2,1,0
2400,3,Cyber Security,2,5,12
3246,1,Computer Science,2,2,4
257,2,Artificial Intelligence,2,5,10
246,1,Computer Science,2,2,9
3532,2,Artificial Intelligence,1,4,2
4857,3,Cyber Security,2,2,7
3620,1,Computer Science,2,1,1
3943,1,Computer Science,3,3,6
1635,1,Computer Science,4,5,0
2397,1,Computer Science,2,4,5
1890,1,Computer Science,2,1,4
2073,1,Computer Science,4,2,3
3941,1,Computer Science,2,5,4
3397,1,Computer Science,1,5,3
2916,1,Computer Science,1,3,0
3950,1,Computer Science,3,1,0
1773,1,Computer Science,3,5,3
1210,1,Computer Science,1,5,7
127,1,Computer Science,1,4,1
2790,2,Artificial Intelligence,1,4,3
2524,2,Artificial Intelligence,3,5,3
4519,1,Computer Science,2,2,4
1909,2,Artificial Intelligence,2,3,0
2984,1,Computer Science,2,2,12
2170,1,Computer Science,4,4,9
2999,1,Computer Science,1,4,10
4039,1,Computer Science,3,4,3
2705,1,Computer Science,1,4,0
2148,1,Computer Science,2,1,5
545,2,Artificial Intelligence,2,1,2
1565,2,Artificial Intelligence,1,1,10
1057,3,Cyber Security,2,3,11
1260,1,Computer Science,1,3,0
2408,2,Artificial Intelligence,1,3,0
1576,1,Computer Science,3,4,12
2752,3,Cyber Security,2,5,2
4809,1,Computer Science,3,1,0
2764,1,Computer Science,1,4,4
3659,1,Computer Science,2,5,2
3390,1,Computer Science,3,5,8
4522,1,Computer Science,1,1,10
2985,3,Cyber Security,3,1,5
983,3,Cyber Security,1,3,12
2935,1,Computer Science,1,3,10
1894,2,Artificial Intelligence,2,4,5
3180,1,Computer Science,1,1,7
2659,3,Cyber Security,1,5,7
2056,3,Cyber Security,3,5,3
2411,2,Artificial Intelligence,3,2,2
2744,2,Artificial Intelligence,1,1,12
187,2,Artificial Intelligence,1,3,6
685,1,Computer Science,1,2,10
389,1,Computer Science,1,2,2
3607,3,Cyber Security,1,4,16
1670,2,Artificial Intelligence,2,1,2
2096,2,Artificial Intelligence,1,2,15
2609,3,Cyber Security,1,5,9
882,3,Cyber Security,1,2,6
2130,2,Artificial Intelligence,2,4,3
1386,1,Computer Science,1,1,7
3374,3,Cyber Security,4,5,6
2421,2,Artificial Intelligence,1,5,2
50,1,Computer Science,1,2,3
3873,1,Computer Science,1,4,0
56,2,Artificial Intelligence,1,4,6
2692,2,Artificial Intelligence,1,3,8
2507,1,Computer Science,2,3,7
1361,1,Computer Science,3,5,2
4715,1,Computer Science,2,4,6
3698,2,Artificial Intelligence,1,1,4
4126,2,Artificial Intelligence,2,4,6
3236,2,Artificial Intelligence,4,2,0
2558,1,Computer Science,2,3,0
915,3,Cyber Security,1,4,6
4708,1,Computer Science,1,5,8
4571,1,Computer Science,1,5,3
3669,1,Computer Science,1,5,2
1012,1,Computer Science,3,2,7
2035,3,Cyber Security,1,4,4
2900,1,Computer Science,2,4,7
3560,1,Computer Science,3,4,8
4977,1,Computer Science,1,5,7
180,2,Artificial Intelligence,3,1,3
1133,2,Artificial Intelligence,2,4,2
2852,1,Computer Science,3,2,6
3172,1,Computer Science,3,2,0
3312,1,Computer Science,1,2,10
163,1,Computer Science,1,2,3
4382,2,Artificial Intelligence,3,1,5
1262,1,Computer Science,1,4,9
4983,2,Artificial Intelligence,4,1,0
4256,2,Artificial Intelligence,1,5,3
456,2,Artificial Intelligence,3,5,12
4022,3,Cyber Security,3,3,3
2414,1,Computer Science,2,5,31
3719,2,Artificial Intelligence,1,2,7
2197,2,Artificial Intelligence,1,3,4
1063,1,Computer Science,1,5,12
1574,1,Computer Science,3,2,13
1220,1,Computer Science,1,5,8
395,1,Computer Science,1,1,5
1733,3,Cyber Security,1,5,4
3441,2,Artificial Intelligence,4,3,4
2143,1,Computer Science,3,4,8
317,1,Computer Science,3,4,0
3349,2,Artificial Intelligence,2,5,7
1089,2,Artificial Intelligence,4,5,8
1647,1,Computer Science,1,4,0
2954,2,Artificial Intelligence,3,1,6
2956,1,Computer Science,3,3,9
4074,1,Computer Science,1,1,5
4349,1,Computer Science,2,5,7
4866,2,Artificial Intelligence,1,5,6
4802,1,Computer Science,3,5,4
1212,3,Cyber Security,1,1,13
3064,2,Artificial Intelligence,2,2,44
2561,2,Artificial Intelligence,2,3,0
883,1,Computer Science,3,2,18
811,1,Computer Science,3,2,4
4627,1,Computer Science,1,5,12
1794,1,Computer Science,1,4,0
923,2,Artificial Intelligence,3,4,5
3085,1,Computer Science,1,4,0
2913,2,Artificial Intelligence,1,5,1
3357,3,Cyber Security,2,1,3
676,1,Computer Science,3,2,13
1673,1,Computer Science,1,2,7
386,1,Computer Science,2,4,7
4344,1,Computer Science,1,4,10
3796,3,Cyber Security,2,5,6
1735,1,Computer Science,3,2,8
3168,1,Computer Science,2,2,11
2933,1,Computer Science,4,1,4
506,2,Artificial Intelligence,1,5,4
2551,3,Cyber Security,3,5,7
3012,1,Computer Science,1,5,3
3757,3,Cyber Security,4,5,18
1129,3,Cyber Security,2,5,0
4530,1,Computer Science,1,5,6
1563,2,Artificial Intelligence,1,3,30
1954,1,Computer Science,1,4,7
323,1,Computer Science,1,2,12
1135,2,Artificial Intelligence,2,1,3
4732,2,Artificial Intelligence,3,3,7
3347,2,Artificial Intelligence,1,3,10
84,2,Artificial Intelligence,1,1,4
3794,2,Artificial Intelligence,1,5,4
1374,1,Computer Science,1,3,39
3952,1,Computer Science,1,5,13
431,1,Computer Science,1,4,0
4277,1,Computer Science,2,2,12
1837,1,Computer Science,2,5,3
5,1,Computer Science,4,2,0
1803,1,Computer Science,1,4,0
1202,3,Cyber Security,2,1,4
4111,2,Artificial Intelligence,1,4,5
4375,1,Computer Science,3,1,9
3285,1,Computer Science,1,5,6
1149,1,Computer Science,1,1,0
1437,1,Computer Science,3,1,3
1324,2,Artificial Intelligence,1,3,4
4115,3,Cyber Security,1,4,5
1926,1,Computer Science,1,1,4
4493,1,Computer Science,1,2,0
1022,1,Computer Science,1,3,0
301,1,Computer Science,4,3,6
3905,1,Computer Science,1,4,7
269,2,Artificial Intelligence,3,3,7
1289,3,Cyber Security,3,5,7
3632,1,Computer Science,1,4,2
1255,1,Computer Science,4,5,8
2335,1,Computer Science,3,2,3
4941,2,Artificial Intelligence,1,1,7
4119,1,Computer Science,1,5,12
4477,1,Computer Science,1,1,4
4618,3,Cyber Security,4,4,2
1319,2,Artificial Intelligence,1,1,7
325,1,Computer Science,1,5,7
477,1,Computer Science,3,3,10
69,1,Computer Science,2,2,0
3264,1,Computer Science,2,2,12
3832,1,Computer Science,4,4,2
1838,3,Cyber Security,1,5,0
667,2,Artificial Intelligence,1,1,8
792,1,Computer Science,1,5,0
2969,2,Artificial Intelligence,1,1,6
182,1,Computer Science,1,4,1
1440,3,Cyber Security,2,3,0
3068,2,Artificial Intelligence,2,5,15
4684,1,Computer Science,2,5,6
2407,3,Cyber Security,1,1,2
4907,2,Artificial Intelligence,4,3,0
294,1,Computer Science,1,2,2
1435,1,Computer Science,3,4,4
651,3,Cyber Security,1,5,5
4902,1,Computer Science,1,2,6
3157,1,Computer Science,2,5,17
4506,2,Artificial Intelligence,1,2,0
4222,1,Computer Science,1,2,4
2389,1,Computer Science,2,4,10
4374,1,Computer Science,1,5,9
2100,1,Computer Science,1,5,9
3304,1,Computer Science,1,1,6
4065,3,Cyber Security,2,4,5
1830,2,Artificial Intelligence,2,5,6
641,2,Artificial Intelligence,3,2,3
3421,1,Computer Science,2,3,2
2643,1,Computer Science,1,4,8
3368,1,Computer Science,2,2,0
3343,2,Artificial Intelligence,4,1,4
4893,1,Computer Science,1,5,2
4852,3,Cyber Security,1,5,4
4363,1,Computer Science,1,5,3
2508,1,Computer Science,1,3,12
4791,1,Computer Science,2,3,0
4163,1,Computer Science,2,5,2
1613,1,Computer Science,1,1,5
4785,1,Computer Science,3,5,3
1907,1,Computer Science,1,4,9
2736,1,Computer Science,2,5,5
2350,1,Computer Science,1,1,4
1103,2,Artificial Intelligence,2,2,6
2858,1,Computer Science,2,5,0
1046,1,Computer Science,1,5,8
169,1,Computer Science,4,2,4
1978,1,Computer Science,4,3,10
